Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"N2O (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/57"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
509.72289	1.351758			509.72289	0.010746112			509.72289	-0.000506309		
509.84342	1.354069333			509.84342	0.009641315			509.84342	-0.000682001		
509.96395	1.3562525			509.96395	0.009429524			509.96395	-0.00080422		
510.08448	1.358034			510.08448	0.009902182			510.08448	-0.00084579		
510.20501	1.359326			510.20501	0.010813683			510.20501	-0.00079672		
510.32554	1.360077333			510.32554	0.011980583			510.32554	-0.000666001		
510.44607	1.360284167			510.44607	0.013217695			510.44607	-0.000480194		
510.5666	1.3600455			510.5666	0.014350796			510.5666	-0.000283111		
510.68713	1.359419			510.68713	0.015424802			510.68713	-0.000129183		
510.80766	1.3582845			510.80766	0.01626245			510.80766	-7.1609E-5		
510.92819	1.356791833			510.92819	0.016700539			510.92819	-0.0001449		
511.04872	1.354978667			511.04872	0.016617809			511.04872	-0.000351419		
511.16925	1.353057333			511.16925	0.015848566			511.16925	-0.000653295		
511.28978	1.351242333			511.28978	0.014339292			511.28978	-0.000980008		
511.41031	1.3498295			511.41031	0.012097249			511.41031	-0.001246112		
511.53084	1.3490615			511.53084	0.00925663			511.53084	-0.001378779		
511.65137	1.349169833			511.65137	0.006004643			511.65137	-0.001342109		
511.7719	1.350322			511.7719	0.002625597			511.7719	-0.001147106		
511.89243	1.3526125			511.89243	-0.000534515			511.89243	-0.000847307		
512.01296	1.356012667			512.01296	-0.003041534			512.01296	-0.000518412		
512.13349	1.360281667			512.13349	-0.004492256			512.13349	-0.000230896		
512.25402	1.3650775			512.25402	-0.004548382			512.25402	-2.8793E-5		
512.37455	1.369834			512.37455	-0.003058577			512.37455	7.9201E-5		
512.49507	1.374124			512.49507	-1.0865E-5			512.49507	0.000115199		
512.6156	1.3771265			512.6156	0.004383256			512.6156	0.000116298		
512.73613	1.3788275			512.73613	0.009344072			512.73613	0.000120099		
512.85666	1.3789615			512.85666	0.015088619			512.85666	0.0001515		
512.97719	1.3768435			512.97719	0.020526534			512.97719	0.0002205		
513.09772	1.373076333			513.09772	0.024840389			513.09772	0.000325		
513.21825	1.368047833			513.21825	0.027408098			513.21825	0.000454401		
513.33878	1.362789167			513.33878	0.027921732			513.33878	0.000590999		
513.45931	1.358044667			513.45931	0.026547641			513.45931	0.000708099		
513.57984	1.354627167			513.57984	0.023822078			513.57984	0.000768699		
513.70037	1.352732833			513.70037	0.020534941			513.70037	0.000730002		
513.8209	1.352332167			513.8209	0.017452825			513.8209	0.000555101		
513.94143	1.352852			513.94143	0.015077771			513.94143	0.000228399		
514.06196	1.353848333			514.06196	0.013543385			514.06196	-0.000227901		
514.18249	1.354800167			514.18249	0.012707688			514.18249	-0.000751591		
514.30302	1.355625833			514.30302	0.012295762			514.30302	-0.001249707		
514.42355	1.356258667			514.42355	0.01212357			514.42355	-0.001622919		
514.54408	1.356883667			514.54408	0.012159165			514.54408	-0.001794008		
514.66461	1.357399333			514.66461	0.012523051			514.66461	-0.001732718		
514.78514	1.357723667			514.78514	0.013326376			514.78514	-0.001463016		
514.90567	1.3573915			514.90567	0.014518746			514.90567	-0.001053579		
515.0262	1.356285333			515.0262	0.015710691			515.0262	-0.00059462		
515.14673	1.354230833			515.14673	0.016586813			515.14673	-0.000169212		
515.26726	1.351378833			515.26726	0.016493641			515.26726	0.000167401		
515.38779	1.348268833			515.38779	0.015003008			515.38779	0.000392802		
515.50832	1.345709833			515.50832	0.0120351			515.50832	0.0005106		
515.62885	1.344351167			515.62885	0.008017825			515.62885	0.000537798		
515.74938	1.344606333			515.74938	0.00360469			515.74938	0.0004922		
515.8699	1.346409			515.8699	-0.000346158			515.8699	0.000388398		
515.99043	1.3492375			515.99043	-0.003245384			515.99043	0.0002415		
516.11096	1.352358167			516.11096	-0.004931321			516.11096	7.2199E-5		
516.23149	1.355196667			516.23149	-0.00572706			516.23149	-8.8413E-5		
516.35202	1.357562333			516.35202	-0.006160906			516.35202	-0.000204505		
516.47255	1.3596805			516.47255	-0.006691789			516.47255	-0.000244699		
516.59308	1.362027			516.59308	-0.007439937			516.59308	-0.000194694		
516.71361	1.365029833			516.71361	-0.008126052			516.71361	-6.5009E-5		
516.83414	1.368831667			516.83414	-0.008161205			516.83414	0.000111402		
516.95467	1.373072667			516.95467	-0.006998904			516.95467	0.000289502		
517.0752	1.377238333			517.0752	-0.004309357			517.0752	0.000428799		
517.19573	1.380360333			517.19573	-0.000166956			517.19573	0.0005048		
517.31626	1.3822655			517.31626	0.004656825			517.31626	0.000512601		
517.43679	1.382681833			517.43679	0.010326846			517.43679	0.000461701		
517.55732	1.380906667			517.55732	0.015808474			517.55732	0.0003654		
517.67785	1.377491833			517.67785	0.020321365			517.67785	0.000231202		
517.79838	1.372698667			517.79838	0.023293278			517.79838	5.8499E-5		
517.91891	1.367370833			517.91891	0.024344271			517.91891	-0.000155319		
518.03944	1.362093833			518.03944	0.023409593			518.03944	-0.000406093		
518.15997	1.357709			518.15997	0.020662217			518.15997	-0.000673893		
518.2805	1.354692833			518.2805	0.016524294			518.2805	-0.00092272		
518.40103	1.353595833			518.40103	0.011625721			518.40103	-0.0011089		
518.52156	1.354446			518.52156	0.00672426			518.52156	-0.0011941		
518.64209	1.357221333			518.64209	0.002610824			518.64209	-0.001159494		
518.76262	1.361289833			518.76262	-4.0256E-5			518.76262	-0.001012679		
518.88315	1.3660515			518.88315	-0.000871695			518.88315	-0.000786099		
519.00368	1.370593833			519.00368	0.000131996			519.00368	-0.000525786		
519.12421	1.3744			519.12421	0.002666585			519.12421	-0.000276992		
519.24474	1.376869167			519.24474	0.006237819			519.24474	-7.3303E-5		
519.36526	1.377984			519.36526	0.010268978			519.36526	6.9701E-5		
519.48579	1.377504167			519.48579	0.014207135			519.48579	0.000150101		
519.60632	1.3760075			519.60632	0.017374071			519.60632	0.000173401		
519.72685	1.373684833			519.72685	0.019883248			519.72685	0.000144001		
519.84738	1.370716167			519.84738	0.02120264			519.84738	6.4202E-5		
519.96791	1.367745			519.96791	0.021206516			519.96791	-6.4792E-5		
520.08844	1.3653095			520.08844	0.019992426			520.08844	-0.000236886		
520.20897	1.363910333			520.20897	0.017886757			520.20897	-0.000436984		
520.3295	1.363926667			520.3295	0.015444433			520.3295	-0.000640112		
520.45003	1.365400333			520.45003	0.013385062			520.45003	-0.000814493		
520.57056	1.368079833			520.57056	0.012449658			520.57056	-0.000929611		
520.69109	1.371231167			520.69109	0.013169834			520.69109	-0.000963802		
520.81162	1.374013			520.81162	0.015673845			520.81162	-0.000910889		
520.93215	1.375469667			520.93215	0.019587689			520.93215	-0.000779814		
521.05268	1.375114833			521.05268	0.024117166			521.05268	-0.000594316		
521.17321	1.372768833			521.17321	0.028303586			521.17321	-0.000385482		
521.29374	1.368938			521.29374	0.03125801			521.29374	-0.00018701		
521.41427	1.364307167			521.41427	0.032467284			521.41427	-2.8489E-5		
521.5348	1.359892667			521.5348	0.031878946			521.5348	6.7899E-5		
521.65533	1.356296667			521.65533	0.029901405			521.65533	8.92E-5		
521.77586	1.3541305			521.77586	0.027196722			521.77586	3.4801E-5		
521.89639	1.353031167			521.89639	0.024657122			521.89639	-8.2986E-5		
522.01692	1.352729833			522.01692	0.022307123			522.01692	-0.000239621		
522.13745	1.352997833			522.13745	0.020552828			522.13745	-0.00040132		
522.25798	1.353318833			522.25798	0.019266783			522.25798	-0.000531902		
522.37851	1.353574333			522.37851	0.018162105			522.37851	-0.000600821		
522.49904	1.353875833			522.49904	0.016971261			522.49904	-0.000590499		
522.61957	1.354503167			522.61957	0.015654264			522.61957	-0.000501581		
522.74009	1.355743167			522.74009	0.014405382			522.74009	-0.000352591		
522.86062	1.357669667			522.86062	0.013654037			522.86062	-0.000177286		
522.98115	1.360093			522.98115	0.013864034			522.98115	-1.5113E-5		
523.10168	1.362463667			523.10168	0.015343621			523.10168	9.7302E-5		
523.22221	1.3641835			523.22221	0.018089446			523.22221	0.000135		
523.34274	1.3645585			523.34274	0.021757153			523.34274	8.8601E-5		
523.46327	1.363264167			523.46327	0.025678094			523.46327	-3.4612E-5		
523.5838	1.360149			523.5838	0.029053347			523.5838	-0.000214315		
523.70433	1.355672333			523.70433	0.031056086			523.70433	-0.000421409		
523.82486	1.35043			523.82486	0.03112481			523.82486	-0.000624414		
523.94539	1.345653667			523.94539	0.029084812			523.94539	-0.000794813		
524.06592	1.3418895			524.06592	0.025622362			524.06592	-0.000912796		
524.18645	1.339736667			524.18645	0.020869823			524.18645	-0.000969218		
524.30698	1.3398			524.30698	0.016051701			524.30698	-0.000966705		
524.42751	1.3415505			524.42751	0.012138545			524.42751	-0.000919296		
524.54804	1.344337167			524.54804	0.009757303			524.54804	-0.00084878		
524.66857	1.347166833			524.66857	0.009025486			524.66857	-0.000781201		
524.7891	1.349306			524.7891	0.009580505			524.7891	-0.000741402		
524.90963	1.3503085			524.90963	0.010721572			524.90963	-0.000747819		
525.03016	1.350270833			525.03016	0.011752953			525.03016	-0.000807601		
525.15069	1.349568			525.15069	0.012185462			525.15069	-0.000913012		
525.27122	1.348771833			525.27122	0.01191941			525.27122	-0.001043398		
525.39175	1.3482745			525.39175	0.011184298			525.39175	-0.00116742		
525.51228	1.348212167			525.51228	0.010382702			525.51228	-0.001251092		
525.63281	1.348389			525.63281	0.009807642			525.63281	-0.0012643		
525.75334	1.348519667			525.75334	0.00953979			525.75334	-0.001189379		
525.87387	1.348326333			525.87387	0.009387516			525.87387	-0.001025807		
525.9944	1.3478125			525.9944	0.009044107			525.9944	-0.000790998		
526.11493	1.347154167			526.11493	0.008254351			526.11493	-0.000515896		
526.23545	1.346772			526.23545	0.006996798			526.23545	-0.000237103		
526.35598	1.346819833			526.35598	0.005586301			526.35598	1.2999E-5		
526.47651	1.347355833			526.47651	0.004163494			526.47651	0.000211401		
526.59704	1.348360333			526.59704	0.003161841			526.59704	0.000346901		
526.71757	1.3493405			526.71757	0.002737263			526.71757	0.000418001		
526.8381	1.349950167			526.8381	0.002698333			526.8381	0.000429099		
526.95863	1.349964833			526.95863	0.002610705			526.95863	0.000385399		
527.07916	1.349624			527.07916	0.001997396			527.07916	0.000290601		
527.19969	1.349379			527.19969	0.000622326			527.19969	0.000147498		
527.32022	1.349868667			527.32022	-0.001371144			527.32022	-4.0214E-5		
527.44075	1.351445333			527.44075	-0.003428973			527.44075	-0.000264101		
527.56128	1.354126167			527.56128	-0.004847478			527.56128	-0.000507784		
527.68181	1.357421333			527.68181	-0.0050235			527.68181	-0.000748816		
527.80234	1.360638333			527.80234	-0.003708202			527.80234	-0.000960378		
527.92287	1.362960667			527.92287	-0.001090086			527.92287	-0.001117304		
528.0434	1.363888167			528.0434	0.002255811			528.0434	-0.001202415		
528.16393	1.363189667			528.16393	0.005574475			528.16393	-0.001207699		
528.28446	1.3611535			528.28446	0.008157758			528.28446	-0.001136407		
528.40499	1.358176167			528.40499	0.009521644			528.40499	-0.000999117		
528.52552	1.355010833			528.52552	0.009437196			528.52552	-0.000810982		
528.64605	1.3520755			528.64605	0.008131605			528.64605	-0.000588591		
528.76658	1.3498275			528.76658	0.005619814			528.76658	-0.000349119		
528.88711	1.348741333			528.88711	0.002391198			528.88711	-0.00011008		
529.00764	1.3489125			529.00764	-0.00104221			529.00764	0.000111602		
529.12817	1.350271667			529.12817	-0.004171134			529.12817	0.000300401		
529.2487	1.35255			529.2487	-0.006601482			529.2487	0.000444402		
529.36923	1.355338833			529.36923	-0.008077548			529.36923	0.000535998		
529.48976	1.358199667			529.48976	-0.008589299			529.48976	0.000573199		
529.61028	1.360750167			529.61028	-0.008294779			529.61028	0.000558701		
529.73081	1.362774167			529.73081	-0.007524305			529.73081	0.000499		
529.85134	1.364256			529.85134	-0.006616827			529.85134	0.0004019		
529.97187	1.365381833			529.97187	-0.005830827			529.97187	0.000276699		
530.0924	1.366397833			530.0924	-0.005238549			530.0924	0.000133701		
530.21293	1.367545667			530.21293	-0.004713942			530.21293	-1.4201E-5		
530.33346	1.368829833			530.33346	-0.004028763			530.33346	-0.000152801		
530.45399	1.370163167			530.45399	-0.003015685			530.45399	-0.000266098		
530.57452	1.3712795			530.57452	-0.001618744			530.57452	-0.000339399		
530.69505	1.3720225			530.69505	3.975E-5			530.69505	-0.000364003		
530.81558	1.372206833			530.81558	0.001732845			530.81558	-0.000339789		
530.93611	1.372058667			530.93611	0.003133774			530.93611	-0.000278294		
531.05664	1.371731167			531.05664	0.004340708			531.05664	-0.000199512		
531.17717	1.371310667			531.17717	0.005248904			531.17717	-0.000128489		
531.2977	1.370986333			531.2977	0.006025162			531.2977	-8.85E-5		
531.41823	1.370660833			531.41823	0.006821019			531.41823	-9.4883E-5		
531.53876	1.370173333			531.53876	0.007668467			531.53876	-0.000152715		
531.65929	1.369354167			531.65929	0.008381956			531.65929	-0.000254899		
531.77982	1.368248833			531.77982	0.008656456			531.77982	-0.000385482		
531.90035	1.367164667			531.90035	0.008215259			531.90035	-0.000521795		
532.02088	1.366627667			532.02088	0.007058763			532.02088	-0.000638118		
532.14141	1.367135			532.14141	0.005571551			532.14141	-0.000711183		
532.26194	1.368868167			532.26194	0.004461605			532.26194	-0.000724797		
532.38247	1.371549667			532.38247	0.004486733			532.38247	-0.00067411		
532.503	1.3744365			532.503	0.006170042			532.503	-0.00056812		
532.62353	1.376579667			532.62353	0.009529145			532.62353	-0.000429782		
532.74406	1.377096333			532.74406	0.014052096			532.74406	-0.000291618		
532.86459	1.375527667			532.86459	0.018787843			532.86459	-0.000187705		
532.98511	1.371944667			532.98511	0.022674817			532.98511	-0.000142599		
533.10564	1.367047167			533.10564	0.024846627			533.10564	-0.000163307		
533.22617	1.361741333			533.22617	0.025027003			533.22617	-0.000236105		
533.3467	1.356866			533.3467	0.023290979			533.3467	-0.000332499		
533.46723	1.353134833			533.46723	0.020093317			533.46723	-0.000421582		
533.58776	1.350884833			533.58776	0.016123602			533.58776	-0.000482016		
533.70829	1.350066333			533.70829	0.011994783			533.70829	-0.000511688		
533.82882	1.350484667			533.82882	0.008108428			533.82882	-0.000528085		
533.94935	1.351907			533.94935	0.004696184			533.94935	-0.00055732		
534.06988	1.354213167			534.06988	0.001913341			534.06988	-0.000620207		
534.19041	1.357273167			534.19041	-1.934E-6			534.19041	-0.000718814		
534.31094	1.360885333			534.31094	-0.000762496			534.31094	-0.000831312		
534.43147	1.364621167			534.43147	-8.1752E-5			534.43147	-0.000919816		
534.552	1.367885333			534.552	0.002123079			534.552	-0.000945298		
534.67253	1.3699755			534.67253	0.005624017			534.67253	-0.000886792		
534.79306	1.370381667			534.79306	0.009827145			534.79306	-0.000752284		
534.91359	1.368870333			534.91359	0.013922432			534.91359	-0.000577878		
535.03412	1.365715167			535.03412	0.017068461			535.03412	-0.0004149		
535.15465	1.361451667			535.15465	0.018669393			535.15465	-0.000309194		
535.27518	1.356978167			535.27518	0.018476191			535.27518	-0.00028259		
535.39571	1.352837333			535.39571	0.016828772			535.39571	-0.000325382		
535.51624	1.349444833			535.51624	0.013806619			535.51624	-0.000402795		
535.63677	1.347261667			535.63677	0.009956776			535.63677	-0.000471301		
535.7573	1.346217167			535.7573	0.00570239			535.7573	-0.000496809		
535.87783	1.346309667			535.87783	0.001304907			535.87783	-0.000466399		
535.99836	1.347494833			535.99836	-0.003097954			535.99836	-0.000389214		
536.11889	1.349957333			536.11889	-0.007290768			536.11889	-0.000285281		
536.23942	1.353791167			536.23942	-0.010852317			536.23942	-0.00017199		
536.35995	1.358943833			536.35995	-0.013114919			536.35995	-5.2112E-5		
536.48047	1.364821833			536.48047	-0.013420512			536.48047	8.5399E-5		
536.601	1.370538833			536.601	-0.011459998			536.601	0.0002568		
536.72153	1.375032			536.72153	-0.007446603			536.72153	0.0004686		
536.84206	1.377545333			536.84206	-0.002080601			536.84206	0.000705302		
536.96259	1.3776405			536.96259	0.003650985			536.96259	0.000928201		
537.08312	1.3754695			537.08312	0.008691714			537.08312	0.001084401		
537.20365	1.371527833			537.20365	0.012147746			537.20365	0.001126099		
537.32418	1.366793833			537.32418	0.013488774			537.32418	0.0010274		
537.44471	1.362172667			537.44471	0.012653363			537.44471	0.0007952		
537.56524	1.358777833			537.56524	0.01006745			537.56524	0.0004678		
537.68577	1.356785			537.68577	0.006747912			537.68577	0.0001036		
537.8063	1.356276333			537.8063	0.002948456			537.8063	-0.000233891		
537.92683	1.357371333			537.92683	-0.000400541			537.92683	-0.000491994		
538.04736	1.359381833			538.04736	-0.002849294			538.04736	-0.000638595		
538.16789	1.361895			538.16789	-0.004240231			538.16789	-0.000664787		
538.28842	1.364351			538.28842	-0.004646365			538.28842	-0.000583517		
538.40895	1.366491333			538.40895	-0.004284494			538.40895	-0.00042271		
538.52948	1.368044			538.52948	-0.003433795			538.52948	-0.000220088		
538.65001	1.368981667			538.65001	-0.002429258			538.65001	-1.6199E-5		
538.77054	1.369330167			538.77054	-0.001600733			538.77054	0.000151999		
538.89107	1.369367			538.89107	-0.001222758			538.89107	0.000259699		
539.0116	1.369421			539.0116	-0.001390805			539.0116	0.000301101		
539.13213	1.369899167			539.13213	-0.001992654			539.13213	0.000294299		
539.25266	1.3710495			539.25266	-0.002678758			539.25266	0.000277798		
539.37319	1.372907833			539.37319	-0.002988815			539.37319	0.000297598		
539.49372	1.375212333			539.49372	-0.002478971			539.49372	0.000389498		
539.61425	1.377448667			539.61425	-0.000921576			539.61425	0.000561502		
539.73478	1.379068167			539.73478	0.00160998			539.73478	0.000785902		
539.8553	1.379479833			539.8553	0.004688614			539.8553	0.001004198		
539.97583	1.378743833			539.97583	0.007515586			539.97583	0.001145798		
540.09636	1.377050667			540.09636	0.009903747			540.09636	0.001153801		
540.21689	1.374540667			540.21689	0.011162545			540.21689	0.001008499		
540.33742	1.372121167			540.33742	0.011142489			540.33742	0.000736201		
540.45795	1.370278667			540.45795	0.010105822			540.45795	0.0003993		
540.57848	1.369502167			540.57848	0.008595038			540.57848	7.4501E-5		
540.69901	1.369666167			540.69901	0.00724599			540.69901	-0.000174682		
540.81954	1.3705015			540.81954	0.006521945			540.81954	-0.000318004		
540.94007	1.371375667			540.94007	0.006548822			540.94007	-0.000363917		
541.0606	1.371943			541.0606	0.00709871			541.0606	-0.000350681		
541.18113	1.3719345			541.18113	0.007763825			541.18113	-0.000324601		
541.30166	1.371581833			541.30166	0.008134345			541.30166	-0.000318699		
541.42219	1.371161			541.42219	0.008026607			541.42219	-0.000341699		
541.54272	1.371177667			541.54272	0.007542428			541.54272	-0.000378887		
541.66325	1.371787167			541.66325	0.007077898			541.66325	-0.000404487		
541.78378	1.373022667			541.78378	0.007132515			541.78378	-0.000397892		
541.90431	1.3743485			541.90431	0.008098575			541.90431	-0.000355108		
542.02484	1.3752765			542.02484	0.01000687			542.02484	-0.000290099		
542.14537	1.375066			542.14537	0.012506868			542.14537	-0.000227294		
542.2659	1.37374			542.2659	0.014815423			542.2659	-0.000187618		
542.38643	1.371332			542.38643	0.016607045			542.38643	-0.000178892		
542.50696	1.368142167			542.50696	0.017120957			542.50696	-0.000193999		
542.62749	1.365019333			542.62749	0.016106319			542.62749	-0.000216008		
542.74802	1.3627705			542.74802	0.013768175			542.74802	-0.000230419		
542.86855	1.361989333			542.86855	0.010766959			542.86855	-0.000233197		
542.98908	1.362839667			542.98908	0.007997792			542.98908	-0.00023489		
543.10961	1.364906			543.10961	0.006325256			543.10961	-0.000254379		
543.23013	1.3674205			543.23013	0.006234013			543.23013	-0.000309498		
543.35066	1.369412833			543.35066	0.007736078			543.35066	-0.000406787		
543.47119	1.370116167			543.47119	0.010316964			543.47119	-0.000538192		
543.59172	1.369075333			543.59172	0.01314313			543.59172	-0.000682999		
543.71225	1.366394333			543.71225	0.015287807			543.71225	-0.00081549		
543.83278	1.362505333			543.83278	0.015956285			543.83278	-0.000914616		
543.95331	1.358329			543.95331	0.014670577			543.95331	-0.000968092		
544.07384	1.354764667			544.07384	0.011457934			544.07384	-0.000973422		
544.19437	1.352753			544.19437	0.006792356			544.19437	-0.000934118		
544.3149	1.352685167			544.3149	0.001497577			544.3149	-0.000855585		
544.43543	1.354836167			544.43543	-0.00347153			544.43543	-0.000743093		
544.55596	1.358446667			544.55596	-0.007095201			544.55596	-0.000603294		
544.67649	1.363007833			544.67649	-0.009423307			544.67649	-0.000448612		
544.79702	1.368127667			544.79702	-0.009848124			544.79702	-0.000298518		
544.91755	1.3727865			544.91755	-0.008452861			544.91755	-0.000176982		
545.03808	1.376460333			545.03808	-0.005600411			545.03808	-0.000106085		
545.15861	1.378644333			545.15861	-0.001857762			545.15861	-9.4883E-5		
545.27914	1.379252667			545.27914	0.002121999			545.27914	-0.000133786		
545.39967	1.378359			545.39967	0.00571302			545.39967	-0.000195519		
545.5202	1.3763465			545.5202	0.008409175			545.5202	-0.000243614		
545.64073	1.37371			545.64073	0.00990904			545.64073	-0.000248215		
545.76126	1.371029667			545.76126	0.010197483			545.76126	-0.000198384		
545.88179	1.368760667			545.88179	0.009463013			545.88179	-0.000107084		
546.00232	1.3672445			546.00232	0.008107554			546.00232	-6.08E-6		
