Reference:	"Hudson et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/ac3e74"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/171"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
600	1.48173			600	-0.00134		
600.12	1.48173			600.12	-0.00093		
600.24	1.48191			600.24	-0.00019		
600.36	1.48196			600.36	0.00059		
600.48	1.48135			600.48	0.00114		
600.6	1.48075			600.6	0.00134		
600.72	1.48002			600.72	0.00117		
600.84	1.47959			600.84	0.00073		
600.96	1.47929			600.96	0.00016		
601.08	1.47931			601.08	-0.00044		
601.2	1.47942			601.2	-0.00103		
601.32	1.47977			601.32	-0.00158		
601.44	1.48022			601.44	-0.00208		
601.56	1.48096			601.56	-0.00248		
601.68	1.48182			601.68	-0.00268		
601.8	1.48288			601.8	-0.00256		
601.92	1.48388			601.92	-0.00207		
602.04	1.48475			602.04	-0.0012		
602.16	1.48526			602.16	-7.0E-5		
602.28	1.48542			602.28	0.00116		
602.4	1.48519			602.4	0.00232		
602.52	1.48476			602.52	0.00333		
602.64	1.48415			602.64	0.00417		
602.76	1.48352			602.76	0.00492		
602.88	1.48275			602.88	0.00564		
603	1.48182			603	0.00634		
603.12	1.48058			603.12	0.00693		
603.24	1.47905			603.24	0.00726		
603.36	1.47725			603.36	0.00712		
603.48	1.47545			603.48	0.00637		
603.6	1.47387			603.6	0.00499		
603.72	1.47283			603.72	0.0031		
603.84	1.47246			603.84	0.00095		
603.96	1.47287			603.96	-0.00114		
604.08	1.47388			604.08	-0.00289		
604.2	1.47534			604.2	-0.00409		
604.32	1.47691			604.32	-0.00469		
604.44	1.47841			604.44	-0.00474		
604.56	1.47961			604.56	-0.0044		
604.68	1.4805			604.68	-0.00386		
604.8	1.48106			604.8	-0.00329		
604.92	1.48144			604.92	-0.00279		
605.04	1.48171			605.04	-0.0024		
605.16	1.48203			605.16	-0.00207		
605.28	1.48238			605.28	-0.00171		
605.4	1.48277			605.4	-0.00121		
605.52	1.48307			605.52	-0.00053		
605.64	1.48319			605.64	0.00032		
605.76	1.48299			605.76	0.00125		
605.88	1.48246			605.88	0.00209		
606	1.48162			606	0.0027		
606.12	1.48063			606.12	0.00295		
606.24	1.47963			606.24	0.00281		
606.36	1.47883			606.36	0.00234		
606.48	1.47828			606.48	0.00165		
606.6	1.47806			606.6	0.00091		
606.72	1.47809			606.72	0.00022		
606.84	1.47832			606.84	-0.00035		
606.96	1.47864			606.96	-0.00078		
607.08	1.47904			607.08	-0.00109		
607.2	1.47948			607.2	-0.00128		
607.32	1.47999			607.32	-0.00134		
607.44	1.48051			607.44	-0.00122		
607.56	1.48099			607.56	-0.00088		
607.68	1.48129			607.68	-0.00035		
607.8	1.48135			607.8	0.0003		
607.92	1.48108			607.92	0.00094		
608.04	1.48054			608.04	0.00141		
608.16	1.4798			608.16	0.00157		
608.28	1.47906			608.28	0.00137		
608.4	1.47848			608.4	0.00084		
