Reference:	"Curtis et al. (2005)"
DOI:	"doi:DOI: 10.1364/ao.44.004102 "
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"136K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/10"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
52.069	1.768			52.069	0.0381		
55.927	1.761			55.927	0.0449		
59.785	1.757			59.785	0.0469		
63.643	1.756			63.643	0.0483		
67.501	1.757			67.501	0.0468		
71.36	1.761			71.36	0.048		
75.218	1.763			75.218	0.0538		
79.076	1.765			79.076	0.0516		
82.934	1.769			82.934	0.0548		
86.792	1.775			86.792	0.0539		
90.65	1.787			90.65	0.0548		
94.508	1.782			94.508	0.0852		
98.366	1.776			98.366	0.0604		
102.224	1.789			102.224	0.057		
106.082	1.804			106.082	0.0534		
109.94	1.822			109.94	0.0585		
113.798	1.84			113.798	0.0675		
117.656	1.856			117.656	0.0805		
121.514	1.872			121.514	0.095		
125.372	1.886			125.372	0.113		
129.23	1.9			129.23	0.133		
133.088	1.911			133.088	0.157		
136.946	1.923			136.946	0.175		
140.805	1.951			140.805	0.191		
144.663	1.975			144.663	0.261		
148.521	1.957			148.521	0.346		
152.379	1.916			152.379	0.389		
156.237	1.869			156.237	0.433		
160.095	1.8			160.095	0.46		
163.953	1.733			163.953	0.433		
167.811	1.703			167.811	0.37		
171.669	1.706			171.669	0.326		
175.527	1.738			175.527	0.28		
179.385	1.793			179.385	0.276		
183.243	1.84			183.243	0.316		
187.101	1.862			187.101	0.374		
190.959	1.861			190.959	0.427		
194.817	1.852			194.817	0.469		
198.675	1.838			198.675	0.511		
202.533	1.821			202.533	0.545		
206.391	1.815			206.391	0.566		
210.249	1.822			210.249	0.612		
214.108	1.829			214.108	0.679		
217.966	1.828			217.966	0.791		
221.824	1.758			221.824	0.993		
225.682	1.498			225.682	1.23		
229.54	1.16			229.54	1.12		
233.398	1.01			233.398	0.808		
237.256	1.02			237.256	0.638		
241.114	1.047			241.114	0.55		
244.972	1.07			244.972	0.485		
248.83	1.088			248.83	0.447		
252.688	1.095			252.688	0.415		
256.546	1.101			256.546	0.378		
260.404	1.108			260.404	0.355		
264.262	1.108			264.262	0.333		
268.12	1.104			268.12	0.309		
271.978	1.101			271.978	0.276		
275.836	1.104			275.836	0.244		
279.694	1.111			279.694	0.213		
283.552	1.123			283.552	0.184		
287.411	1.137			287.411	0.164		
291.269	1.148			291.269	0.148		
295.127	1.156			295.127	0.132		
298.985	1.163			298.985	0.116		
302.843	1.168			302.843	0.0993		
306.701	1.181			306.701	0.066		
310.559	1.202			310.559	0.0519		
314.417	1.221			314.417	0.04		
318.275	1.24			318.275	0.0322		
322.133	1.257			322.133	0.0281		
325.991	1.271			325.991	0.0258		
329.849	1.284			329.849	0.0246		
333.707	1.295			333.707	0.0238		
337.565	1.305			337.565	0.0235		
341.423	1.313			341.423	0.0234		
345.281	1.321			345.281	0.0234		
349.139	1.328			349.139	0.0235		
352.997	1.334			352.997	0.0232		
356.855	1.339			356.855	0.0229		
360.714	1.344			360.714	0.0225		
364.572	1.349			364.572	0.022		
368.43	1.353			368.43	0.0213		
372.288	1.358			372.288	0.0204		
376.146	1.362			376.146	0.0196		
380.004	1.366			380.004	0.0192		
383.862	1.369			383.862	0.0177		
387.72	1.373			387.72	0.0166		
391.578	1.377			391.578	0.0154		
395.436	1.381			395.436	0.0143		
399.294	1.385			399.294	0.0133		
403.152	1.389			403.152	0.0125		
407.01	1.393			407.01	0.0119		
410.868	1.396			410.868	0.0113		
414.726	1.4			414.726	0.0109		
418.584	1.404			418.584	0.0105		
422.442	1.407			422.442	0.0101		
426.3	1.41			426.3	0.00969		
430.158	1.414			430.158	0.00945		
434.017	1.417			434.017	0.00923		
437.875	1.42			437.875	0.00904		
441.733	1.423			441.733	0.00891		
445.591	1.426			445.591	0.00882		
449.449	1.429			449.449	0.0088		
453.307	1.432			453.307	0.00879		
457.165	1.435			457.165	0.00871		
461.023	1.438			461.023	0.00873		
464.881	1.441			464.881	0.00872		
468.739	1.444			468.739	0.00878		
472.597	1.447			472.597	0.00886		
476.455	1.45			476.455	0.00894		
480.313	1.453			480.313	0.00892		
484.171	1.456			484.171	0.00924		
488.029	1.459			488.029	0.0093		
491.887	1.462			491.887	0.00939		
495.745	1.465			495.745	0.00957		
499.603	1.468			499.603	0.00981		
