Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:OCS (20:1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/104"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1600.1	1.3203		0.00389			1600.1	99.900001526		
1600.6	1.3208		0.000336			1601	99.900001526		
1601	1.321		0.003898			1601.5	99.900001526		
1601.5	1.3199		0.003886			1602.5	99.900001526		
1602	1.3194		0.003879			1603.4	99.900001526		
1602.5	1.319		0.003872			1604.4	99.900001526		
1603	1.3187		0.003867			1605.4	99.900001526		
1603.4	1.3185		0.003864			1606.3	99.900001526		
1603.9	1.3183		0.00386			1607.3	99.900001526		
1604.4	1.3181		0.003857			1608.3	99.900001526		
1604.9	1.318		0.003854			1609.2	99.900001526		
1605.4	1.3179		0.003851			1610.2	100		
1605.9	1.3177		0.003849			1611.2	99.900001526		
1606.3	1.3176		0.003847			1612.1	99.900001526		
1606.8	1.3175		0.003844			1613.1	99.900001526		
1607.3	1.3174		0.003844			1614.1	99.900001526		
1607.8	1.3173		0.003841			1615	99.900001526		
1608.3	1.3171		0.003836			1616	99.900001526		
1608.7	1.317		0.003832			1616.9	99.900001526		
1609.2	1.3167		0.003829			1617.9	99.900001526		
1609.7	1.3161		0.003821			1618.9	99.900001526		
1610.2	1.3172		0.000284			1619.8	99.900001526		
1610.7	1.3183		0.003847			1620.8	99.900001526		
1611.2	1.3176		0.003838			1621.8	99.900001526		
1611.6	1.3174		0.003836			1622.7	99.900001526		
1612.1	1.3173		0.003831			1623.7	99.900001526		
1612.6	1.3172		0.003828			1624.7	99.900001526		
1613.1	1.3171		0.003826			1625.6	99.900001526		
1613.6	1.317		0.003824			1626.6	99.900001526		
1614.1	1.317		0.003823			1627.6	99.900001526		
1614.5	1.3169		0.003821			1628.5	99.900001526		
1615	1.3168		0.003821			1629.5	99.900001526		
1615.5	1.3168		0.003818			1630.4	99.900001526		
1616	1.3168		0.003815			1631.4	99.900001526		
1616.5	1.3167		0.003815			1632.4	99.900001526		
1616.9	1.3167		0.003812			1633.3	99.900001526		
1617.4	1.3167		0.003811			1634.3	99.900001526		
1617.9	1.3166		0.003809			1635.3	99.900001526		
1618.4	1.3166		0.003809			1636.2	99.900001526		
1618.9	1.3166		0.003809			1637.2	99.900001526		
1619.4	1.3165		0.003805			1638.2	99.900001526		
1619.8	1.3165		0.003804			1639.1	99.900001526		
1620.3	1.3165		0.003804			1640.1	99.900001526		
1620.8	1.3164		0.003803			1641.1	99.900001526		
1621.3	1.3164		0.003802			1642	99.900001526		
1621.8	1.3164		0.0038			1643	99.900001526		
1622.3	1.3164		0.003798			1644	99.900001526		
1622.7	1.3163		0.003796			1644.9	99.900001526		
1623.2	1.3163		0.003795			1645.9	99.900001526		
1623.7	1.3163		0.003795			1646.8	99.900001526		
1624.2	1.3163		0.003794			1647.8	99.900001526		
1624.7	1.3162		0.003792			1648.8	99.900001526		
1625.1	1.3162		0.003791			1649.7	99.900001526		
1625.6	1.3162		0.003788			1650.7	99.900001526		
1626.1	1.3162		0.003788			1651.7	99.900001526		
1626.6	1.3162		0.003787			1652.6	99.900001526		
1627.1	1.3162		0.003786			1653.6	99.900001526		
1627.6	1.3161		0.003784			1654.6	99.900001526		
1628	1.3161		0.003782			1655.5	99.900001526		
1628.5	1.3161		0.003782			1656.5	99.900001526		
1629	1.3161		0.003781			1657.5	99.900001526		
1629.5	1.3161		0.003779			1658.4	99.900001526		
1630	1.3161		0.003779			1659.4	99.900001526		
1630.4	1.316		0.003778			1660.3	99.900001526		
1630.9	1.316		0.003776			1661.3	99.900001526		
1631.4	1.316		0.003774			1662.3	100		
1631.9	1.316		0.003773			1663.2	99.900001526		
1632.4	1.316		0.003773			1664.2	99.900001526		
1632.9	1.316		0.003771			1665.2	99.900001526		
1633.3	1.3159		0.00377			1666.1	100		
1633.8	1.3159		0.003769			1667.1	99.900001526		
1634.3	1.3159		0.003768			1668.1	100		
1634.8	1.3159		0.003766			1669	99.900001526		
1635.3	1.3159		0.003765			1670	99.900001526		
1635.8	1.3159		0.003764			1671	99.900001526		
1636.2	1.3159		0.003762			1671.9	99.900001526		
1636.7	1.3158		0.003761			1672.9	99.900001526		
1637.2	1.3158		0.003759			1673.8	100		
1637.7	1.3158		0.00376			1674.8	100		
1638.2	1.3158		0.003758			1675.8	99.900001526		
1638.6	1.3158		0.003758			1676.7	100		
1639.1	1.3158		0.003756			1677.7	100		
1639.6	1.3158		0.003753			1678.7	99.900001526		
1640.1	1.3158		0.003755			1679.6	100		
1640.6	1.3157		0.003753			1680.6	100		
1641.1	1.3157		0.003752			1681.6	100		
1641.5	1.3157		0.003751			1682.5	100		
1642	1.3157		0.00375			1683.5	99.900001526		
1642.5	1.3157		0.003749			1684.5	99.900001526		
1643	1.3157		0.003746			1685.4	99.900001526		
1643.5	1.3157		0.003746			1686.4	100		
1644	1.3156		0.003746			1687.4	99.900001526		
1644.4	1.3156		0.003746			1688.3	100		
1644.9	1.3156		0.003743			1689.3	100		
1645.4	1.3156		0.003741			1690.2	99.900001526		
1645.9	1.3156		0.003741			1691.2	100		
1646.4	1.3156		0.003739			1692.2	100		
1646.8	1.3156		0.003738			1693.1	100		
1647.3	1.3155		0.003737			1694.1	100		
1647.8	1.3155		0.003736			1695.1	100		
1648.3	1.3155		0.003735			1696	99.900001526		
1648.8	1.3155		0.003734			1697	99.900001526		
1649.3	1.3155		0.003733			1698	100		
1649.7	1.3155		0.003732			1698.9	100		
1650.2	1.3155		0.003732			1699.9	99.900001526		
1650.7	1.3154		0.00373			1700.9	99.900001526		
1651.2	1.3154		0.003729			1701.8	100		
1651.7	1.3154		0.003727			1702.8	99.900001526		
1652.2	1.3154		0.003725			1703.8	99.900001526		
1652.6	1.3154		0.003725			1704.7	99.900001526		
1653.1	1.3154		0.003723			1705.7	99.900001526		
1653.6	1.3153		0.003723			1706.6	99.900001526		
1654.1	1.3153		0.003722			1707.6	99.900001526		
1654.6	1.3153		0.003719			1708.6	99.900001526		
1655	1.3153		0.00372			1709.5	99.900001526		
1655.5	1.3152		0.003717			1710.5	99.900001526		
1656	1.3152		0.003717			1711.5	99.900001526		
1656.5	1.3152		0.003714			1712.4	100		
1657	1.3152		0.003714			1713.4	99.900001526		
1657.5	1.3151		0.003713			1714.4	99.900001526		
1657.9	1.3151		0.003712			1715.3	100		
1658.4	1.3151		0.003711			1716.3	99.900001526		
1658.9	1.315		0.003709			1717.3	100		
1659.4	1.315		0.003706			1718.2	99.900001526		
1659.9	1.3149		0.003704			1719.2	99.900001526		
1660.3	1.3148		0.003704			1720.1	100		
1660.8	1.3147		0.0037			1721.1	100		
1661.3	1.3144		0.003695			1722.1	100		
1661.8	1.3139		0.003685			1723	100		
1662.3	1.3149		0.000255			1724	100		
1662.8	1.3159		0.003714			1725	100		
1663.2	1.3153		0.003704			1725.9	100		
1663.7	1.315		0.003699			1726.9	100		
1664.2	1.3148		0.003695			1727.9	100		
1664.7	1.3146		0.003691			1728.8	100		
1665.2	1.3143		0.003687			1729.8	100		
1665.7	1.3136		0.003677			1730.8	99.900001526		
1666.1	1.3145		0.00025			1731.7	100		
1666.6	1.3153		0.003698			1732.7	100		
1667.1	1.3139		0.003678			1733.6	99.900001526		
1667.6	1.3143		0.000246			1734.6	99.900001526		
1668.1	1.3163		0.00028			1735.6	100		
1668.5	1.3167		0.003712			1736.5	100		
1669	1.3159		0.003699			1737.5	100		
1669.5	1.3155		0.003694			1738.5	100		
1670	1.3153		0.00369			1739.4	100		
