Reference:	"Ehrenfreund et al. (1997)"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/32"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
521.261	1.35627			521.261	0.0021947		
521.502	1.3564			521.502	0.00257773		
521.743	1.35654			521.743	0.00231031		
521.985	1.35689			521.985	0.00173018		
522.226	1.35742			522.226	0.00164072		
522.467	1.35793			522.467	0.00216612		
522.708	1.35824			522.708	0.00286751		
522.949	1.35831			522.949	0.00355127		
523.19	1.35814			523.19	0.00423998		
523.431	1.35776			523.431	0.00466364		
523.672	1.35736			523.672	0.00444893		
523.913	1.35713			523.913	0.00371902		
524.154	1.35719			524.154	0.00290958		
524.396	1.3576			524.396	0.00212789		
524.637	1.35834			524.637	0.00128936		
524.878	1.35938			524.878	0.00088298		
525.119	1.36036			525.119	0.00173808		
525.36	1.36079			525.36	0.00370909		
525.601	1.36056			525.601	0.00524184		
525.842	1.36018			525.842	0.00504409		
526.083	1.36024			526.083	0.00384273		
526.324	1.3607			526.324	0.00368092		
526.565	1.36091			526.565	0.00534641		
526.807	1.36042			526.807	0.00724864		
527.048	1.3595			527.048	0.00728437		
527.289	1.35901			527.289	0.00536968		
527.53	1.35936			527.53	0.00344305		
527.771	1.36021			527.771	0.00312881		
528.012	1.36093			528.012	0.00410972		
528.253	1.36127			528.253	0.00499287		
528.494	1.36144			528.494	0.00511184		
528.735	1.3617			528.735	0.00502219		
528.977	1.36203			528.977	0.00547089		
529.218	1.36217			529.218	0.0064765		
529.459	1.36196			529.459	0.0075637		
529.7	1.36141			529.7	0.0083907		
529.941	1.36062			529.941	0.0088037		
530.182	1.35979			530.182	0.00853547		
530.423	1.35925			530.423	0.00737162		
530.664	1.35928			530.664	0.00570794		
530.905	1.35985			530.905	0.00454401		
531.146	1.36058			531.146	0.00458821		
531.388	1.36108			531.388	0.00549523		
531.629	1.36113			531.629	0.00629476		
531.87	1.36093			531.87	0.00645637		
532.111	1.36071			532.111	0.00616787		
532.352	1.36063			532.352	0.00560911		
532.593	1.36091			532.593	0.00455819		
532.834	1.36176			532.834	0.00313072		
533.075	1.36313			533.075	0.00246249		
533.316	1.36444			533.316	0.00379763		
533.557	1.3649			533.557	0.0068393		
533.799	1.36425			533.799	0.0096204		
534.04	1.36291			534.04	0.0103221		
534.281	1.36182			534.281	0.00894243		
534.522	1.36153			534.522	0.00702733		
534.763	1.36192			534.763	0.00607239		
535.004	1.36241			535.004	0.00649716		
535.245	1.36247			535.245	0.00776679		
535.486	1.36192			535.486	0.00890084		
535.727	1.361			535.727	0.00893153		
535.969	1.36031			535.969	0.00754574		
536.21	1.36022			536.21	0.00546353		
536.451	1.36079			536.451	0.00390511		
536.692	1.36166			536.692	0.00345453		
536.933	1.36246			536.933	0.00366676		
537.174	1.3631			537.174	0.00380358		
537.415	1.36369			537.415	0.00371913		
537.656	1.36427			537.656	0.00383502		
537.897	1.36473			537.897	0.00444065		
538.138	1.3649			538.138	0.00525397		
538.38	1.36486			538.38	0.00570449		
538.621	1.36473			538.621	0.00556998		
538.862	1.36472			538.862	0.00517537		
539.103	1.36486			539.103	0.00482153		
539.344	1.36523			539.344	0.00423495		
539.585	1.36609			539.585	0.00303187		
539.826	1.36759			539.826	0.00194695		
540.067	1.36932			540.067	0.00284505		
540.308	1.37021			540.308	0.00668698		
540.549	1.36933			540.549	0.0116078		
540.791	1.36703			540.791	0.0140702		
541.032	1.36462			541.032	0.0123407		
541.273	1.3635			541.273	0.00834519		
