Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (2:1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/131"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.6503			500.08	0.070064			500.08	98.5		
501.05	1.6441			501.05	0.075188			501.05	98.4		
502.01	1.6291			502.01	0.080934			501.53	98.4		
502.97	1.6246			502.97	0.076169			502.49	98.5		
503.94	1.6245			503.94	0.08584			503.46	98.3		
504.9	1.6197			504.9	0.095871			504.42	98.2		
505.87	1.6182			505.87	0.090871			505.39	98		
506.83	1.6237			506.83	0.095189			506.35	97.9		
507.8	1.624			507.8	0.11463			507.31	97.8		
508.76	1.6241			508.76	0.1144			508.28	97.5		
509.73	1.6261			509.73	0.13367			509.24	97.4		
510.69	1.62			510.69	0.15386			510.21	97		
511.66	1.6073			511.66	0.17003			511.17	96.7		
512.62	1.5966			512.62	0.171			512.14	96.5		
513.58	1.586			513.58	0.18723			513.1	96.3		
514.55	1.5702			514.55	0.19409			514.07	96.1		
515.51	1.556			515.51	0.19565			515.03	96		
516.48	1.5361			516.48	0.20847			516	96.1		
517.44	1.5182			517.44	0.18952			516.96	96		
518.41	1.5088			518.41	0.18511			517.92	96.3		
519.37	1.4978			519.37	0.18088			518.89	96.5		
520.34	1.4879			520.34	0.17114			519.85	96.7		
521.3	1.4773			521.3	0.16675			520.82	96.8		
522.26	1.4703			522.26	0.14594			521.78	97		
523.23	1.4698			523.23	0.13514			522.75	97.3		
524.19	1.4708			524.19	0.12427			523.71	97.6		
525.16	1.4723			525.16	0.11867			524.68	97.6		
526.12	1.4723			526.12	0.11323			525.64	97.8		
527.09	1.4742			527.09	0.10249			526.6	97.9		
528.05	1.4789			528.05	0.0968			527.57	98.2		
529.02	1.4814			529.02	0.096455			528.53	98.1		
529.98	1.4855			529.98	0.085789			529.5	98.2		
530.95	1.493			530.95	0.085164			530.46	98.3		
531.91	1.4971			531.91	0.089797			531.43	98.2		
532.87	1.495			532.87	0.094819			532.39	98.2		
533.84	1.4975			533.84	0.079412			533.36	98.3		
534.8	1.5051			534.8	0.083796			534.32	98.4		
535.77	1.5041			535.77	0.093685			535.29	98.3		
536.73	1.5062			536.73	0.07847			536.25	98.3		
537.7	1.5118			537.7	0.087869			537.21	98.4		
538.66	1.5132			538.66	0.087621			538.18	98.1		
539.63	1.5139			539.63	0.09234			539.14	98.3		
540.59	1.5127			540.59	0.092258			540.11	98.1		
541.55	1.5151			541.55	0.08703			541.07	98.2		
542.52	1.5186			542.52	0.09153			542.04	98.2		
543.48	1.518			543.48	0.096287			543	98.2		
544.45	1.5195			544.45	0.091146			543.97	98.1		
545.41	1.5198			545.41	0.10069			544.93	98		
546.38	1.5183			546.38	0.095759			545.89	97.9		
547.34	1.5208			547.34	0.095408			546.86	97.9		
548.31	1.5219			548.31	0.1			547.82	98		
549.27	1.5222			549.27	0.099803			548.79	98		
550.23	1.5217			550.23	0.10449			549.75	97.9		
551.2	1.5194			551.2	0.10449			550.72	97.8		
552.16	1.5204			552.16	0.099415			551.68	97.9		
553.13	1.522			553.13	0.10392			552.65	97.8		
554.09	1.5221			554.09	0.10373			553.61	97.8		
555.06	1.5203			555.06	0.10849			554.57	97.9		
556.02	1.5218			556.02	0.098627			555.54	97.8		
556.99	1.5242			556.99	0.1078			556.5	97.8		
557.95	1.5221			557.95	0.10779			557.47	97.7		
558.91	1.5235			558.91	0.10273			558.43	97.8		
559.88	1.5259			559.88	0.10711			559.4	97.7		
560.84	1.5273			560.84	0.10682			560.36	97.7		
561.81	1.5286			561.81	0.11125			561.33	97.6		
562.77	1.5271			562.77	0.11591			562.29	97.5		
563.74	1.5244			563.74	0.11594			563.26	97.5		
564.7	1.5252			564.7	0.11096			564.22	97.5		
565.67	1.5266			565.67	0.11536			565.18	97.5		
566.63	1.5265			566.63	0.11517			566.15	97.5		
567.6	1.528			567.6	0.11485			567.11	97.5		
568.56	1.5286			568.56	0.11928			568.08	97.4		
569.52	1.5288			569.52	0.11907			569.04	97.4		
570.49	1.5286			570.49	0.12355			570.01	97.4		
571.45	1.5279			571.45	0.12341			570.97	97.3		
572.42	1.5261			572.42	0.12803			571.94	97.3		
573.38	1.5254			573.38	0.12322			572.9	97.3		
574.35	1.5256			574.35	0.12764			573.86	97.2		
575.31	1.5237			575.31	0.12761			574.83	97.2		
576.28	1.5248			576.28	0.12265			575.79	97.2		
577.24	1.5266			577.24	0.12691			576.76	97.3		
578.2	1.5274			578.2	0.12663			577.72	97.2		
579.17	1.5275			579.17	0.13103			578.69	97.1		
580.13	1.5267			580.13	0.13089			579.65	97.1		
581.1	1.5275			581.1	0.1306			580.62	97.1		
582.06	1.5275			582.06	0.13499			581.58	97		
583.03	1.5261			583.03	0.13489			582.54	97		
583.99	1.5261			583.99	0.13468			583.51	97		
584.96	1.5269			584.96	0.13437			584.47	97		
585.92	1.5296			585.92	0.13389			585.44	97		
586.88	1.5298			586.88	0.14278			586.4	96.9		
587.85	1.5275			587.85	0.14279			587.37	96.8		
588.81	1.5274			588.81	0.14256			588.33	96.9		
589.78	1.5267			589.78	0.14698			589.3	96.8		
590.74	1.5249			590.74	0.14692			590.26	96.7		
591.71	1.5245			591.71	0.14672			591.22	96.7		
592.67	1.5222			592.67	0.15129			592.19	96.7		
593.64	1.5231			593.64	0.14185			593.15	96.8		
594.6	1.5252			594.6	0.15048			594.12	96.6		
595.56	1.5237			595.56	0.15039			595.08	96.7		
596.53	1.5242			596.53	0.15009			596.05	96.6		
597.49	1.5239			597.49	0.15442			597.01	96.6		
598.46	1.5226			598.46	0.15431			597.98	96.5		
599.42	1.523			599.42	0.15402			598.94	96.6		
600.39	1.5225			600.39	0.15834			599.91	96.4		
601.35	1.5209			601.35	0.15827			600.87	96.4		
602.32	1.5205			602.32	0.15806			601.83	96.4		
603.28	1.5213			603.28	0.15772			602.8	96.4		
604.25	1.5212			604.25	0.16198			603.76	96.4		
605.21	1.5205			605.21	0.1618			604.73	96.3		
606.17	1.5188			606.17	0.16624			605.69	96.2		
607.14	1.5182			607.14	0.16155			606.66	96.3		
608.1	1.5187			608.1	0.16573			607.62	96.3		
609.07	1.5178			609.07	0.16557			608.59	96.1		
610.03	1.5185			610.03	0.16522			609.55	96.2		
611	1.5183			611	0.16946			610.51	96.2		
