Reference:	"Hudson et al. (2021)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2020.114033"
Sample Type:	"Ice"
Composition:	"C3H4 (1)"
Temperature:	"8K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/166"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
510.6302	1.4007		0.02444913		
510.6905	1.3999		0.02234882		
510.7508	1.3999		0.02047074		
510.811	1.4007		0.01914536		
510.8713	1.4018		0.01860236		
510.9316	1.403		0.01895441		
510.9918	1.4039		0.02016742		
511.0521	1.4039		0.02202396		
511.1124	1.4029		0.02413997		
511.1726	1.4008		0.02602888		
511.2329	1.3977		0.02721205		
511.2932	1.394		0.02732711		
511.3534	1.3901		0.02619454		
511.4137	1.3865		0.02383683		
511.474	1.3835		0.02043707		
511.5342	1.3815		0.01626757		
511.5945	1.3805		0.01162524		
511.6547	1.3807		0.0068021		
511.715	1.3821		0.00209421		
511.7753	1.3847		-0.00217723		
511.8355	1.3883		-0.00566472		
511.8958	1.3927		-0.0080362		
511.9561	1.3975		-0.00904631		
512.0163	1.4023		-0.00860351		
512.0766	1.4066		-0.00680139		
512.1369	1.4098		-0.00389754		
512.1971	1.4119		-0.00026883		
512.2574	1.4125		0.00363767		
512.3177	1.4117		0.00733237		
512.3779	1.4095		0.01029784		
512.4382	1.4062		0.01200723		
512.4985	1.4025		0.01200661		
512.5587	1.399		0.01006293		
512.619	1.3968		0.00635063		
512.6793	1.3967		0.00158487		
512.7395	1.3993		-0.00303332		
512.7998	1.4042		-0.00609698		
512.8601	1.4106		-0.00643509		
512.9203	1.4169		-0.00352415		
512.9806	1.4214		0.00229386		
513.0409	1.4228		0.00987742		
513.1011	1.4207		0.01758569		
513.1614	1.4154		0.02372464		
513.2217	1.408		0.0270093		
513.2819	1.4001		0.02691952		
513.3422	1.3933		0.02382173		
513.4024	1.3886		0.01877656		
513.4627	1.3864		0.01309325		
513.523	1.3862		0.00782991		
513.5832	1.3872		0.00349076		
513.6435	1.3888		4.608E-5		
513.7038	1.3907		-0.00280686		
513.764	1.3929		-0.00532035		
513.8243	1.3957		-0.00746816		
513.8846	1.3992		-0.00891164		
513.9448	1.4032		-0.0091693		
514.0051	1.4072		-0.00787835		
514.0654	1.4104		-0.00502932		
514.1256	1.4122		-0.0010319		
514.1859	1.4121		0.00337509		
514.2462	1.4101		0.00734032		
514.3064	1.4066		0.010128		
514.3667	1.4023		0.01129866		
514.427	1.3979		0.01077538		
514.4872	1.3941		0.00880626		
514.5475	1.3911		0.00583363		
514.6078	1.3891		0.00232173		
514.668	1.388		-0.00138447		
514.7283	1.3876		-0.00513503		
514.7886	1.3877		-0.00894714		
514.8488	1.3885		-0.01290167		
514.9091	1.39		-0.01699619		
514.9694	1.3927		-0.02100827		
515.0296	1.3966		-0.0244479		
515.0899	1.4017		-0.02664726		
515.1502	1.4073		-0.0269707		
515.2104	1.4126		-0.0250985		
515.2707	1.4163		-0.02126821		
515.3309	1.4174		-0.01639675		
515.3912	1.4155		-0.01199099		
515.4515	1.4108		-0.00983668		
515.5117	1.4048		-0.01146674		
515.572	1.3998		-0.01753406		
515.6323	1.3983		-0.02729691		
515.6925	1.4023		-0.038544		
515.7528	1.4122		-0.04817226		
515.8131	1.4265		-0.05326035		
515.8733	1.4427		-0.05206981		
515.9336	1.4575		-0.04450935		
515.9939	1.4683		-0.03201873		
516.0541	1.4735		-0.01703098		
516.1144	1.473		-0.00227903		
516.1747	1.4679		0.00990507		
516.2349	1.4601		0.01813255		
516.2952	1.4519		0.02220823		
516.3555	1.445		0.02302498		
516.4157	1.4405		0.02211916		
516.476	1.4384		0.02108282		
516.5363	1.4378		0.02105709		
516.5965	1.4377		0.02249439		
516.6568	1.437		0.02520811		
516.7171	1.4353		0.02861055		
516.7773	1.4321		0.03198414		
516.8376	1.4278		0.03468866		
516.8979	1.4226		0.03626619		
516.9581	1.417		0.03646551		
517.0184	1.4115		0.03523294		
517.0786	1.4067		0.03270231		
517.1389	1.4029		0.02918497		
517.1992	1.4003		0.025125		
517.2594	1.3989		0.02101288		
517.3197	1.3985		0.01725966		
517.38	1.3989		0.01409498		
517.4402	1.3995		0.01152939		
517.5005	1.4002		0.00940624		
517.5608	1.401		0.00751427		
517.621	1.4017		0.00570328		
517.6813	1.4028		0.00395934		
517.7416	1.4041		0.00240179		
517.8018	1.4057		0.00120395		
517.8621	1.4074		0.00048982		
517.9224	1.409		0.00025358		
517.9826	1.4103		0.00035426		
518.0429	1.4112		0.00058162		
518.1032	1.4119		0.00074578		
518.1634	1.4124		0.00073009		
518.2237	1.4128		0.0004899		
518.284	1.4134		1.762E-5		
518.3442	1.4142		-0.00067181		
518.4045	1.4154		-0.00151221		
518.4648	1.4173		-0.00232593		
518.525	1.4199		-0.00277408		
518.5853	1.4232		-0.00238212		
518.6456	1.427		-0.0006511		
518.7058	1.4305		0.00275224		
518.7661	1.433		0.00781051		
518.8264	1.4336		0.0140527		
518.8866	1.4318		0.02059665		
518.9469	1.4276		0.02634605		
519.0071	1.4214		0.03027086		
519.0674	1.4143		0.03169935		
519.1277	1.4074		0.03051567		
519.1879	1.4017		0.02717753		
519.2482	1.398		0.02254491		
519.3085	1.3962		0.01757297		
519.3687	1.3961		0.01303005		
519.429	1.3973		0.00936993		
519.4893	1.3992		0.00677847		
519.5495	1.4015		0.00531636		
519.6098	1.4038		0.00501006		
519.6701	1.4056		0.00583241		
519.7303	1.4065		0.00758903		
519.7906	1.4059		0.00980143		
519.8509	1.4037		0.01169828		
519.9111	1.4001		0.01236188		
519.9714	1.3957		0.01103321		
520.0317	1.3919		0.0074531		
520.0919	1.3896		0.00207403		
520.1522	1.3898		-0.00402102		
520.2125	1.3923		-0.00951721		
520.2727	1.3965		-0.0133982		
520.333	1.4011		-0.01531089		
520.3933	1.4053		-0.01560321		
520.4535	1.4084		-0.0150616		
520.5138	1.4106		-0.01449968		
520.5741	1.4124		-0.01438313		
520.6343	1.4146		-0.01463929		
520.6946	1.4175		-0.01473145		
520.7548	1.4211		-0.01395831		
520.8151	1.4246		-0.0118296		
520.8754	1.4274		-0.00834224		
520.9356	1.4287		-0.00402342		
520.9959	1.4281		0.00025787		
521.0562	1.4261		0.00362053		
521.1164	1.4233		0.00549063		
521.1767	1.4206		0.00578651		
521.237	1.4187		0.00489814		
521.2972	1.4179		0.0034999		
521.3575	1.4184		0.00228802		
521.4178	1.4196		0.00177079		
521.478	1.421		0.00217673		
521.5383	1.4223		0.00347805		
521.5986	1.4231		0.00546761		
521.6588	1.423		0.00782728		
521.7191	1.422		0.01018421		
521.7794	1.4201		0.01213819		
521.8396	1.4176		0.01331601		
521.8999	1.4148		0.0134695		
521.9602	1.4124		0.01258408		
522.0204	1.4108		0.01095251		
522.0807	1.4102		0.0091356		
522.141	1.4107		0.0077892		
522.2012	1.4117		0.00742805		
522.2615	1.4125		0.00822287		
522.3218	1.4125		0.00993453		
522.382	1.4112		0.01194938		
522.4423	1.4085		0.01350491		
522.5026	1.4048		0.01391579		
522.5628	1.4007		0.0127695		
522.6231	1.397		0.01002769		
522.6833	1.3943		0.00599724		
522.7436	1.3929		0.00120871		
522.8039	1.3931		-0.00374163		
522.8641	1.3947		-0.00832264		
522.9244	1.3974		-0.01213137		
522.9847	1.4008		-0.01490569		
523.0449	1.4046		-0.01652241		
523.1052	1.4082		-0.01700314		
523.1655	1.4114		-0.01653357		
523.2257	1.4138		-0.01545761		
523.286	1.4153		-0.01423217		
523.3463	1.4161		-0.01331712		
523.4065	1.4165		-0.01303331		
523.4668	1.4171		-0.01344246		
523.5271	1.4182		-0.01430256		
523.5873	1.4203		-0.01513556		
523.6476	1.4231		-0.01538003		
523.7079	1.4263		-0.01458319		
523.7681	1.4295		-0.01255213		
523.8284	1.4319		-0.00941467		
523.8887	1.4331		-0.00556629		
523.9489	1.433		-0.00153891		
524.0092	1.4316		0.00214054		
524.0695	1.4291		0.00504032		
524.1297	1.4258		0.00685654		
524.19	1.4222		0.00739833		
524.2503	1.4187		0.00658465		
524.3105	1.4157		0.00446766		
524.3708	1.4138		0.00129489		
524.431	1.4134		-0.00245635		
524.4913	1.4145		-0.00612566		
524.5516	1.4171		-0.00902537		
524.6118	1.4206		-0.01063785		
524.6721	1.4242		-0.0107783		
524.7324	1.4275		-0.00964176		
524.7926	1.4298		-0.00771333		
524.8529	1.4312		-0.00557598		
524.9132	1.432		-0.00367627		
524.9734	1.4325		-0.00214505		
525.0337	1.4332		-0.00077412		
525.094	1.4341		0.00084523		
525.1542	1.4349		0.00307201		
525.2145	1.4352		0.00598403		
525.2748	1.4344		0.0092769		
525.335	1.4323		0.01233014		
525.3953	1.429		0.01441901		
525.4556	1.425		0.01498828		
525.5158	1.4214		0.0138711		
525.5761	1.4187		0.01137456		
525.6364	1.4176		0.00818144		
525.6966	1.418		0.00512318		
525.7569	1.4198		0.00291524		
525.8172	1.4222		0.00196545		
525.8774	1.4245		0.00230933		
525.9377	1.4262		0.00366149		
525.998	1.427		0.00554499		
526.0582	1.4268		0.00743948		
526.1185	1.4258		0.00890207		
526.1788	1.4244		0.00964985		
526.239	1.423		0.00959972		
526.2993	1.4219		0.008869		
526.3595	1.4214		0.00775091		
526.4198	1.4217		0.0066458		
526.4801	1.4227		0.00594939		
526.5403	1.4239		0.00593461		
526.6006	1.425		0.0066562		
526.6609	1.4257		0.0079277		
526.7211	1.4256		0.00939052		
526.7814	1.4249		0.01064866		
526.8417	1.4239		0.01142422		
526.9019	1.4228		0.01166683		
526.9622	1.4219		0.0115562		
527.0225	1.4214		0.01139043		
527.0827	1.421		0.01140749		
527.143	1.4204		0.01162999		
527.2033	1.4194		0.01182095		
527.2635	1.418		0.01157902		
527.3238	1.4164		0.01053707		
527.3841	1.4152		0.00856322		
527.4443	1.4149		0.00587902		
527.5046	1.4159		0.00302238		
527.5649	1.4182		0.0006625		
527.6251	1.4213		-0.00064415		
527.6854	1.4248		-0.00065195		
527.7457	1.428		0.0005292		
527.8059	1.4306		0.00253908		
527.8662	1.4324		0.00496752		
527.9265	1.4336		0.00753944		
527.9867	1.4345		0.01020915		
528.047	1.4351		0.01311334		
528.1072	1.4352		0.01641315		
528.1675	1.4346		0.02011079		
528.2278	1.4328		0.02392802		
528.288	1.4297		0.02732741		
528.3483	1.4255		0.02965863		
528.4086	1.4206		0.03038568		
528.4688	1.4159		0.02930658		
528.5291	1.4122		0.02667412		
528.5894	1.4102		0.02315704		
528.6496	1.4099		0.01964809		
528.7099	1.4112		0.01698965		
528.7702	1.4133		0.01573726		
528.8304	1.4154		0.01602893		
528.8907	1.4168		0.01760247		
528.951	1.4171		0.01991967		
529.0112	1.416		0.02232962		
529.0715	1.4138		0.02423137		
529.1318	1.4107		0.02518899		
529.192	1.4074		0.02498832		
529.2523	1.4043		0.02364327		
529.3126	1.4018		0.02137185		
529.3728	1.4002		0.01853406		
529.4331	1.3997		0.01556013		
529.4934	1.4001		0.01287005		
529.5536	1.4012		0.01078765		
529.6139	1.4026		0.00948025		
529.6742	1.404		0.00893539		
529.7344	1.4051		0.00898123		
529.7947	1.4056		0.00935587		
529.855	1.4057		0.00978086		
529.9152	1.4054		0.01004273		
529.9755	1.4048		0.01003255		
530.0357	1.4042		0.00974488		
530.096	1.4036		0.00923616		
530.1563	1.4031		0.00856493		
530.2165	1.4026		0.00775285		
530.2768	1.4023		0.00677828		
530.3371	1.402		0.00560369		
530.3973	1.402		0.00422199		
530.4576	1.4023		0.00269858		
530.5179	1.4032		0.00118381		
