Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:CH4 (20:1)"
Temperature:	"20K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/100"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1000.2	1.3175			1000.2	0.0060999			1000.2	100		
1001.1	1.3165			1001.1	0.006093			1000.6	100		
1002.1	1.315			1002.1	0.0060785			1001.1	100		
1003.1	1.3141			1003.1	0.0060718			1001.6	99.9		
1004	1.3135			1004	0.0060616			1002.1	99.9		
1005	1.313			1005	0.0060542			1002.6	99.9		
1006	1.3125			1006	0.0060461			1003.1	100		
1006.9	1.3121			1006.9	0.0060363			1003.5	100		
1007.9	1.3116			1007.9	0.0060279			1004	99.9		
1008.8	1.311			1008.8	0.006021			1004.5	99.9		
1009.8	1.3099			1009.8	0.0060098			1005	99.9		
1010.8	1.3115			1010.8	0.00012207			1005.5	100		
1011.7	1.3132			1011.7	0.0060153			1006	100		
1012.7	1.312			1012.7	0.0060027			1006.4	100		
1013.7	1.3115			1013.7	0.0059943			1006.9	100		
1014.6	1.3112			1014.6	0.0059872			1007.4	100		
1015.6	1.3109			1015.6	0.0059803			1007.9	99.9		
1016.6	1.3107			1016.6	0.0059738			1008.4	100		
1017.5	1.3104			1017.5	0.0059657			1008.8	100		
1018.5	1.3102			1018.5	0.0059595			1009.3	100		
1019.5	1.31			1019.5	0.0059538			1009.8	99.9		
1020.4	1.3098			1020.4	0.0059481			1010.3	100		
1021.4	1.3096			1021.4	0.0059409			1010.8	100		
1022.3	1.3094			1022.3	0.0059366			1011.3	100		
1023.3	1.3091			1023.3	0.0059257			1011.7	100		
1024.3	1.3088			1024.3	0.0059228			1012.2	99.9		
1025.2	1.3085			1025.2	0.0059133			1012.7	99.9		
1026.2	1.3082			1026.2	0.0059059			1013.2	99.9		
1027.2	1.3077			1027.2	0.0058966			1013.7	100		
1028.1	1.3069			1028.1	0.0058851			1014.1	100		
1029.1	1.3053			1029.1	0.0058725			1014.6	99.9		
1030.1	1.3057			1030.1	6.1035E-5			1015.1	99.9		
1031	1.3082			1031	8.893E-5			1015.6	99.9		
1032	1.3105			1032	0.00010967			1016.1	100		
1033	1.3105			1033	0.0058808			1016.6	99.9		
1033.9	1.3078			1033.9	0.0058594			1017	99.9		
1034.9	1.3085			1034.9	8.9884E-5			1017.5	99.9		
1035.8	1.3087			1035.8	0.0058572			1018	100		
1036.8	1.3088			1036.8	9.4414E-5			1018.5	99.9		
1037.8	1.3088			1037.8	0.0058451			1019	99.9		
1038.7	1.3083			1038.7	8.9169E-5			1019.5	99.9		
1039.7	1.3113			1039.7	0.00012016			1019.9	99.9		
1040.7	1.3116			1040.7	0.0058432			1020.4	99.9		
1041.6	1.3098			1041.6	0.0058303			1020.9	99.9		
1042.6	1.3086			1042.6	0.0058184			1021.4	99.9		
1043.6	1.307			1043.6	0.005805			1021.9	99.9		
1044.5	1.3081			1044.5	8.6546E-5			1022.3	99.9		
1045.5	1.309			1045.5	0.0058055			1022.8	99.9		
1046.5	1.3063			1046.5	0.005785			1023.3	99.9		
1047.4	1.3062			1047.4	6.7711E-5			1023.8	99.9		
1048.4	1.3082			1048.4	8.7738E-5			1024.3	99.9		
1049.4	1.3101			1049.4	0.00010729			1024.8	99.9		
1050.3	1.309			1050.3	0.0057797			1025.2	100		
1051.3	1.3078			1051.3	8.4877E-5			1025.7	99.9		
1052.2	1.3096			1052.2	0.00010252			1026.2	99.9		
1053.2	1.3113			1053.2	0.00012016			1026.7	99.9		
1054.2	1.3103			1054.2	0.0057647			1027.2	99.9		
1055.1	1.31			1055.1	0.00010824			1027.7	99.9		
1056.1	1.3096			1056.1	0.0057523			1028.1	99.9		
1057.1	1.3089			1057.1	9.7752E-5			1028.6	99.9		
1058	1.3112			1058	0.00012064			1029.1	100		
1059	1.3104			1059	0.0057411			1029.6	100		
1060	1.3094			1060	0.000103			1030.1	100		
1060.9	1.3114			1060.9	0.00012589			1030.5	99.9		
1061.9	1.3136			1061.9	0.00014591			1031	100		
1062.9	1.3138			1062.9	0.0057418			1031.5	100		
1063.8	1.3122			1063.8	0.0057271			1032	100		
1064.8	1.3114			1064.8	0.0057168			1032.5	100		
1065.7	1.3108			1065.7	0.0057113			1033	100		
1066.7	1.3104			1066.7	0.0057013			1033.4	99.9		
1067.7	1.31			1067.7	0.0056939			1033.9	99.9		
1068.6	1.3097			1068.6	0.0056891			1034.4	100		
1069.6	1.3093			1069.6	0.0056825			1034.9	100		
1070.6	1.3089			1070.6	0.0056739			1035.4	100		
1071.5	1.3084			1071.5	0.0056651			1035.8	100		
1072.5	1.3072			1072.5	0.0056534			1036.3	100		
1073.5	1.3087			1073.5	9.4652E-5			1036.8	100		
1074.4	1.3101			1074.4	0.005661			1037.3	100		
