Reference:	"Hudson et al. (2018)"
DOI:	"doi:doi:10.1016/j.saa.2017.11.055"
Sample Type:	"Ice"
Composition:	"CH3COCH3 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/155"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
509.1236114	1.389408283			509.1236114	0.001197156			509.1236114	-0.001918999		
509.2441426	1.38757721			509.2441426	0.002146039			509.2441426	-0.001714999		
509.3646738	1.386498645			509.3646738	0.002911578			509.3646738	-0.001457998		
509.4852049	1.385456214			509.4852049	0.003932131			509.4852049	-0.001093997		
509.6057361	1.384116619			509.6057361	0.005102521			509.6057361	-0.000675		
509.7262673	1.381949027			509.7262673	0.005866292			509.7262673	-0.00033		
509.8467984	1.37946551			509.8467984	0.005548049			509.8467984	-0.000199001		
509.9673296	1.377198702			509.9673296	0.00380187			509.9673296	-0.000351002		
510.0878608	1.376325883			510.0878608	0.000904029			510.0878608	-0.000734003		
510.2083919	1.377221845			510.2083919	-0.002232324			510.2083919	-0.001192002		
510.3289231	1.380029115			510.3289231	-0.004444499			510.3289231	-0.001529		
510.4494543	1.383711925			510.4494543	-0.004811069			510.4494543	-0.001594999		
510.5699854	1.387276682			510.5699854	-0.003087402			510.5699854	-0.001361998		
510.6905166	1.389399372			510.6905166	0.000216866			510.6905166	-0.000931998		
510.8110477	1.389717463			510.8110477	0.004084356			510.8110477	-0.000488998		
510.9315789	1.388124773			510.9315789	0.007404074			510.9315789	-0.000221		
511.0521101	1.385528413			511.0521101	0.009398886			511.0521101	-0.000241		
511.1726412	1.382639651			511.1726412	0.009869645			511.1726412	-0.000552001		
511.2931724	1.380432416			511.2931724	0.00917514			511.2931724	-0.001061002		
511.4137036	1.379006886			511.4137036	0.007958798			511.4137036	-0.001636002		
511.5342347	1.378428649			511.5342347	0.006785708			511.5342347	-0.002159002		
511.6547659	1.378089434			511.6547659	0.005898808			511.6547659	-0.002565002		
511.7752971	1.37786095			511.7752971	0.005167134			511.7752971	-0.002842		
511.8958282	1.377488961			511.8958282	0.004304369			511.8958282	-0.003005		
512.0163594	1.377418985			512.0163594	0.003127948			512.0163594	-0.003061		
512.1368905	1.377768213			512.1368905	0.001773226			512.1368905	-0.002999999		
512.2574217	1.378863408			512.2574217	0.000600197			512.2574217	-0.002807998		
512.3779529	1.380323629			512.3779529	1.9E-5			512.3779529	-0.002486997		
512.498484	1.381900341			512.498484	0.000192709			512.498484	-0.002078		
512.6190152	1.382962173			512.6190152	0.00096896			512.6190152	-0.001657999		
512.7395464	1.383460236			512.7395464	0.001935323			512.7395464	-0.001313999		
512.8600775	1.383292673			512.8600775	0.002658542			512.8600775	-0.001098		
512.9806087	1.382964712			512.9806087	0.002855478			512.9806087	-0.001007		
513.1011399	1.382706007			513.1011399	0.002535049			513.1011399	-0.000986		
513.221671	1.38297356			513.221671	0.001940608			513.221671	-0.000954		
513.3422022	1.38363894			513.3422022	0.001420133			513.3422022	-0.000854		
513.4627333	1.384688974			513.4627333	0.001219268			513.4627333	-0.000674999		
513.5832645	1.385699469			513.5832645	0.001373225			513.5832645	-0.000457999		
513.7037957	1.386689993			513.7037957	0.001750581			513.7037957	-0.000261999		
513.8243268	1.387508976			513.8243268	0.002201079			513.8243268	-0.000123999		
513.944858	1.388456063			513.944858	0.002686823			513.944858	-3.8E-5		
514.0653892	1.389461074			514.0653892	0.003339997			514.0653892	4.3E-5		
514.1859203	1.390617609			514.1859203	0.004357914			514.1859203	0.000168		
514.3064515	1.391511287			514.3064515	0.005848854			514.3064515	0.000352001		
514.4269827	1.391991505			514.4269827	0.007687165			514.4269827	0.000551001		
514.5475138	1.391732996			514.5475138	0.009515267			514.5475138	0.00069		
514.668045	1.391037946			514.668045	0.010906369			514.668045	0.000712		
514.7885761	1.390191034			514.7885761	0.011613749			514.7885761	0.000643		
514.9091073	1.389920886			514.9091073	0.01176671			514.9091073	0.000621001		
515.0296385	1.390459933			515.0296385	0.011920185			515.0296385	0.000867003		
515.1501696	1.391889214			515.1501696	0.012841704			515.1501696	0.001602007		
515.2707008	1.39344897			515.2707008	0.015157001			515.2707008	0.002946013		
515.391232	1.39434079			515.391232	0.019025534			515.391232	0.004829017		
515.5117631	1.393452698			515.5117631	0.023998688			515.5117631	0.006980002		
515.6322943	1.390343912			515.6322943	0.029110041			515.6322943	0.008984004		
515.7528255	1.384859375			515.7528255	0.033163012			515.7528255	0.010402002		
515.8733566	1.377808573			515.8733566	0.035077761			515.8733566	0.010912997		
515.9938878	1.370181748			515.9938878	0.034277667			515.9938878	0.010403991		
516.114419	1.363401056			516.114419	0.030844908			516.114419	0.008998984		
516.2349501	1.358314372			516.2349501	0.025517382			516.2349501	0.007002998		
516.3554813	1.355473216			516.3554813	0.019329331			516.3554813	0.004793995		
516.4760124	1.354555415			516.4760124	0.013241565			516.4760124	0.002716994		
516.5965436	1.355171175			516.5965436	0.00780315			516.5965436	0.001002994		
516.7170748	1.356664617			516.7170748	0.003176767			516.7170748	-0.000250005		
516.8376059	1.358840017			516.8376059	-0.000712068			516.8376059	-0.001057004		
516.9581371	1.36145555			516.9581371	-0.003920302			516.9581371	-0.001501		
517.0786683	1.364581075			517.0786683	-0.006379138			517.0786683	-0.001686		
517.1991994	1.367940641			517.1991994	-0.007929391			517.1991994	-0.001712		
517.3197306	1.371353042			517.3197306	-0.008445198			517.3197306	-0.001655		
517.4402618	1.374284362			517.4402618	-0.007985921			517.4402618	-0.001579		
517.5607929	1.376510421			517.5607929	-0.006825221			517.5607929	-0.001526		
517.6813241	1.377736034			517.6813241	-0.005391362			517.6813241	-0.001526		
517.8018552	1.378156864			517.8018552	-0.004116165			517.8018552	-0.001585		
517.9223864	1.377905362			517.9223864	-0.003320661			517.9223864	-0.001693001		
518.0429176	1.377453612			518.0429176	-0.003120681			518.0429176	-0.001822001		
518.1634487	1.376973887			518.1634487	-0.003458407			518.1634487	-0.001939		
518.2839799	1.376783267			518.2839799	-0.004162787			518.2839799	-0.002016		
518.4045111	1.376816794			518.4045111	-0.005044094			518.4045111	-0.00203		
518.5250422	1.37717233			518.5250422	-0.005943552			518.5250422	-0.001969		
518.6455734	1.377642511			518.6455734	-0.006760278			518.6455734	-0.001831999		
518.7661046	1.378249923			518.7661046	-0.007440759			518.7661046	-0.001632999		
518.8866357	1.378740168			518.8866357	-0.007982457			518.8866357	-0.001414999		
519.0071669	1.379099345			519.0071669	-0.008469094			519.0071669	-0.001254		
519.127698	1.379114022			519.127698	-0.009088087			519.127698	-0.001255		
519.2482292	1.378945305			519.2482292	-0.010116678			519.2482292	-0.001522001		
519.3687604	1.378718821			519.3687604	-0.011825685			519.3687604	-0.002121003		
519.4892915	1.379015454			519.4892915	-0.014330282			519.4892915	-0.003034005		
519.6098227	1.38026994			519.6098227	-0.017413549			519.6098227	-0.004136006		
519.7303539	1.382989812			519.7303539	-0.020498541			519.7303539	-0.005204005		
519.850885	1.387070057			519.850885	-0.02278107			519.850885	-0.00598		
519.9714162	1.392121501			519.9714162	-0.023507022			519.9714162	-0.006251		
520.0919474	1.397136321			520.0919474	-0.022320714			520.0919474	-0.005932998		
520.2124785	1.401247617			520.2124785	-0.019408929			520.2124785	-0.005101995		
520.3330097	1.403603676			520.3330097	-0.01548976			520.3330097	-0.003974993		
520.4535408	1.404094201			520.4535408	-0.01155236			520.4535408	-0.002835994		
520.574072	1.402937789			520.574072	-0.008542759			520.574072	-0.001943		
520.6946032	1.401027165			520.6946032	-0.00704984			520.6946032	-0.001451		
520.8151343	1.399177229			520.8151343	-0.007132314			520.8151343	-0.001383001		
520.9356655	1.398258699			520.9356655	-0.008336039			520.9356655	-0.001642002		
521.0561967	1.398477762			521.0561967	-0.009913057			521.0561967	-0.002071003		
521.1767278	1.399781696			521.1767278	-0.011151004			521.1767278	-0.002518003		
521.297259	1.40155849			521.297259	-0.011635144			521.297259	-0.002884		
521.4177902	1.403363949			521.4177902	-0.011353668			521.4177902	-0.003137		
521.5383213	1.404715437			521.5383213	-0.010581621			521.5383213	-0.003289		
521.6588525	1.405625826			521.6588525	-0.00969155			521.6588525	-0.003365		
521.7793837	1.406118927			521.7793837	-0.008953743			521.7793837	-0.00338		
521.8999148	1.406509743			521.8999148	-0.00845944			521.8999148	-0.003337999		
522.020446	1.406846651			522.020446	-0.008145659			522.020446	-0.003245		
522.1409771	1.407252098			522.1409771	-0.007898385			522.1409771	-0.003129		
522.2615083	1.407535235			522.2615083	-0.007685331			522.2615083	-0.003044		
522.3820395	1.407725221			522.3820395	-0.00758703			522.3820395	-0.003058001		
522.5025706	1.407728383			522.5025706	-0.007756266			522.5025706	-0.003216002		
522.6231018	1.407790642			522.6231018	-0.008334777			522.6231018	-0.003525003		
522.743633	1.408039761			522.743633	-0.009350792			522.743633	-0.003936003		
522.8641641	1.408799087			522.8641641	-0.010695618			522.8641641	-0.004363		
522.9846953	1.410109336			522.9846953	-0.012159758			522.9846953	-0.004713		
523.1052265	1.412095078			523.1052265	-0.013494262			523.1052265	-0.004918		
523.2257576	1.414581513			523.2257576	-0.01448413			523.2257576	-0.004953999		
523.3462888	1.417539839			523.3462888	-0.014959147			523.3462888	-0.004834999		
523.4668199	1.420709354			523.4668199	-0.014790954			523.4668199	-0.004595998		
523.5873511	1.423977137			523.5873511	-0.01387211			523.5873511	-0.004265		
523.7078823	1.426967171			523.7078823	-0.012177381			523.7078823	-0.003864999		
523.8284134	1.429466659			523.8284134	-0.009781448			523.8284134	-0.003407998		
523.9489446	1.431069407			523.9489446	-0.006943865			523.9489446	-0.002920998		
524.0694758	1.431732517			524.0694758	-0.004077724			524.0694758	-0.002446997		
524.1900069	1.431426215			524.1900069	-0.001649914			524.1900069	-0.002043998		
524.3105381	1.43058727			524.3105381	-5.4E-5			524.3105381	-0.001767		
524.4310693	1.429621405			524.4310693	0.000573501			524.4310693	-0.001641		
524.5516004	1.429116507			524.5516004	0.000395438			524.5516004	-0.001652		
524.6721316	1.429265422			524.6721316	-0.000175389			524.6721316	-0.001754		
524.7926627	1.430136573			524.7926627	-0.000671253			524.7926627	-0.001890001		
524.9131939	1.431334578			524.9131939	-0.000781139			524.9131939	-0.002019001		
525.0337251	1.432562136			525.0337251	-0.000491604			525.0337251	-0.002139		
525.1542562	1.433465912			525.1542562	-5.8E-5			525.1542562	-0.002272		
525.2747874	1.434166469			525.2747874	0.000165549			525.2747874	-0.002447001		
525.3953186	1.43486674			525.3953186	-3.0E-5			525.3953186	-0.002665001		
525.5158497	1.436036602			525.5158497	-0.000549885			525.5158497	-0.002884001		
525.6363809	1.437787992			525.6363809	-0.001019231			525.6363809	-0.00303		
525.7569121	1.440070152			525.7569121	-0.000975714			525.7569121	-0.003022		
525.8774432	1.44230002			525.8774432	-0.000168911			525.8774432	-0.002817999		
525.9979744	1.443978553			525.9979744	0.001217199			525.9979744	-0.002428998		
526.1185055	1.44465687			526.1185055	0.002578405			526.1185055	-0.001913998		
526.2390367	1.444569322			526.2390367	0.003123103			526.2390367	-0.001341996		
526.3595679	1.444330379			526.3595679	0.002257804			526.3595679	-0.000752995		
526.480099	1.445077012			526.480099	-3.7E-5			526.480099	-0.000129		
526.6006302	1.447646061			526.6006302	-0.00306122			526.6006302	0.000584001		
526.7211614	1.452473744			526.7211614	-0.005591296			526.7211614	0.001435003		
526.8416925	1.458966623			526.8416925	-0.006363649			526.8416925	0.002412004		
526.9622237	1.466023653			526.9622237	-0.004648703			526.9622237	0.003410005		
527.0827549	1.472154053			527.0827549	-0.000555545			527.0827549	0.004253004		
527.203286	1.476398509			527.203286	0.005027881			527.203286	0.004754		
527.3238172	1.478324964			527.3238172	0.010839836			527.3238172	0.004801999		
527.4443483	1.478422095			527.4443483	0.015703944			527.4443483	0.004413998		
527.5648795	1.477531577			527.5648795	0.018925956			527.5648795	0.003738997		
527.6854107	1.476803519			527.6854107	0.020462164			527.6854107	0.003002997		
527.8059418	1.476955131			527.8059418	0.020827225			527.8059418	0.002429998		
527.926473	1.47838379			527.926473	0.020793236			527.926473	0.002158		
528.0470042	1.480824435			528.0470042	0.021036078			528.0470042	0.002208		
528.1675353	1.48392179			528.1675353	0.021888175			528.1675353	0.002492001		
528.2880665	1.487181549			528.2880665	0.02331847			528.2880665	0.002878002		
528.4085977	1.49052853			528.4085977	0.025104865			528.4085977	0.003263002		
528.5291288	1.493969427			528.5291288	0.027090349			528.5291288	0.003624003		
528.64966	1.497770808			528.64966	0.029334132			528.64966	0.004014		
528.7701912	1.501902271			528.7701912	0.032087149			528.7701912	0.004515001		
528.8907223	1.506278968			528.8907223	0.035625619			528.8907223	0.005177002		
529.0112535	1.510440262			529.0112535	0.040071302			529.0112535	0.005978003		
529.1317846	1.514078619			529.1317846	0.045248793			529.1317846	0.006822004		
529.2523158	1.516919777			529.2523158	0.050774629			529.2523158	0.007592004		
529.372847	1.519153723			529.372847	0.056231975			529.372847	0.008215		
529.4933781	1.521054268			529.4933781	0.061405336			529.4933781	0.008708001		
529.6139093	1.523092647			529.6139093	0.066395224			529.6139093	0.009183002		
529.7344405	1.525381896			529.7344405	0.071553196			529.7344405	0.009790003		
529.8549716	1.527879329			529.8549716	0.077289211			529.8549716	0.010651006		
529.9755028	1.530079405			529.9755028	0.083813373			529.9755028	0.011787009		
530.096034	1.531585119			530.096034	0.090968216			530.096034	0.01310201		
530.2165651	1.532029557			530.2165651	0.098281577			530.2165651	0.014419001		
530.3370963	1.531609865			530.3370963	0.105148546			530.3370963	0.015557002		
530.4576274	1.530760894			530.4576274	0.111161462			530.4576274	0.016412002		
530.5781586	1.530281862			530.5781586	0.116323032			530.5781586	0.017009002		
530.6986898	1.53069604			530.6986898	0.1211292			530.6986898	0.017490004		
530.8192209	1.532278104			530.8192209	0.126387961			530.8192209	0.018068007		
530.9397521	1.53460172			530.9397521	0.132912825			530.9397521	0.018944001		
531.0602833	1.536986734			531.0602833	0.141168552			531.0602833	0.020241004		
531.1808144	1.538469476			531.1808144	0.151138692			531.1808144	0.021969007		
531.3013456	1.538415042			531.3013456	0.162349576			531.3013456	0.024037011		
531.4218768	1.536395159			531.4218768	0.174089702			531.4218768	0.026294014		
531.5424079	1.532531693			531.5424079	0.1856354			531.5424079	0.028577017		
531.6629391	1.527084017			531.6629391	0.196454648			531.6629391	0.030747001		
531.7834702	1.520601243			531.7834702	0.206291599			531.7834702	0.032703003		
531.9040014	1.513412645			531.9040014	0.215159433			531.9040014	0.034385005		
532.0245326	1.505854681			532.0245326	0.223194919			532.0245326	0.035765005		
532.1450637	1.497937401			532.1450637	0.230568955			532.1450637	0.036847005		
532.2655949	1.489721704			532.2655949	0.237351976			532.2655949	0.037662005		
532.3861261	1.481110879			532.3861261	0.243533051			532.3861261	0.038264		
532.5066572	1.472217326			532.5066572	0.24903982			532.5066572	0.038723001		
532.6271884	1.46305681			532.6271884	0.253826654			532.6271884	0.039104001		
532.7477196	1.453827251			532.7477196	0.257884359			532.7477196	0.039451002		
532.8682507	1.444535386			532.8682507	0.261267966			532.8682507	0.039777002		
532.9887819	1.435301908			532.9887819	0.263992762			532.9887819	0.040059001		
533.109313	1.426097635			533.109313	0.266061504			533.109313	0.040257		
533.2298442	1.41708454			533.2298442	0.267411907			533.2298442	0.040338		
533.3503754	1.408392124			533.3503754	0.268018502			533.3503754	0.040289		
533.4709065	1.400387151			533.4709065	0.267969196			533.4709065	0.040134999		
533.5914377	1.393283712			533.5914377	0.267575369			533.5914377	0.039921999		
533.7119689	1.387287132			533.7119689	0.267347261			533.7119689	0.039703999		
533.8325	1.382137084			533.8325	0.267921651			533.8325	0.03952		
533.9530312	1.377351963			533.9530312	0.269800025			533.9530312	0.039374		
534.0735624	1.372030919			534.0735624	0.27318535			534.0735624	0.03924		
534.1940935	1.365344176			534.1940935	0.277800238			534.1940935	0.039070999		
534.3146247	1.356503784			534.3146247	0.282932317			534.3146247	0.038810998		
534.4351559	1.345277239			534.4351559	0.287527501			534.4351559	0.038417996		
534.555687	1.331813554			534.555687	0.290482466			534.555687	0.037866		
534.6762182	1.316926501			534.6762182	0.290840173			534.6762182	0.037149999		
534.7967493	1.301690137			534.7967493	0.288115852			534.7967493	0.036281997		
534.9172805	1.287436042			534.9172805	0.282390411			534.9172805	0.035292996		
535.0378117	1.275168008			535.0378117	0.274377			535.0378117	0.034225994		
535.1583428	1.26551496			535.1583428	0.265169465			535.1583428	0.033136993		
535.278874	1.258344211			535.278874	0.255952386			535.278874	0.032082		
535.3994052	1.253120232			535.3994052	0.247588032			535.3994052	0.031106999		
535.5199363	1.248940186			535.5199363	0.240484893			535.5199363	0.030233998		
535.6404675	1.245069114			535.6404675	0.23454216			535.6404675	0.029455997		
535.7609987	1.240932836			535.7609987	0.229358759			535.7609987	0.028734996		
535.8815298	1.236418019			535.8815298	0.22441969			535.8815298	0.028019995		
536.002061	1.23157784			536.002061	0.219322617			536.002061	0.027262		
536.1225921	1.226733337			536.1225921	0.213848966			536.1225921	0.026434999		
536.2431233	1.222081915			536.2431233	0.20800542			536.2431233	0.025542998		
536.3636545	1.217829715			536.3636545	0.201902101			536.3636545	0.024617997		
536.4841856	1.213940969			536.4841856	0.195675278			536.4841856	0.023702996		
536.6047168	1.210436241			536.6047168	0.18938669			536.6047168	0.022838995		
536.725248	1.20720592			536.725248	0.18305298			536.725248	0.022046994		
536.8457791	1.204313572			536.8457791	0.176620384			536.8457791	0.021320999		
536.9663103	1.201764284			536.9663103	0.170096692			536.9663103	0.020641998		
537.0868415	1.199677344			537.0868415	0.163509177			537.0868415	0.019976997		
537.2073726	1.198048967			537.2073726	0.156958598			537.2073726	0.019296996		
537.3279038	1.196915744			537.3279038	0.150540642			537.3279038	0.018578995		
537.4484349	1.196182924			537.4484349	0.144333548			537.4484349	0.017810994		
537.5689661	1.19585815			537.5689661	0.138382969			537.5689661	0.016986999		
537.6894973	1.195858901			537.6894973	0.132735017			537.6894973	0.016112998		
537.8100284	1.196227857			537.8100284	0.127462591			537.8100284	0.015205997		
537.9305596	1.196846884			537.9305596	0.122708254			537.9305596	0.014299996		
538.0510908	1.197607306			538.0510908	0.118605878			538.0510908	0.013441995		
538.1716219	1.198172162			538.1716219	0.115248773			538.1716219	0.012685995		
538.2921531	1.198216552			538.2921531	0.112545273			538.2921531	0.012072		
538.4126843	1.197353117			538.4126843	0.110197768			538.4126843	0.011613999		
538.5332154	1.195456935			538.5332154	0.107706819			538.5332154	0.011282999		
538.6537466	1.192583308			538.6537466	0.104498038			538.6537466	0.011017999		
538.7742777	1.189190546			538.7742777	0.100080866			538.7742777	0.010733998		
538.8948089	1.185860002			538.8948089	0.094226462			538.8948089	0.010350996		
539.0153401	1.183325347			539.0153401	0.08705516			539.0153401	0.009815		
539.1358712	1.18205709			539.1358712	0.07903291			539.1358712	0.009113998		
539.2564024	1.182285562			539.2564024	0.07079621			539.2564024	0.008273997		
539.3769336	1.183789435			539.3769336	0.062921066			539.3769336	0.007344995		
539.4974647	1.186220438			539.4974647	0.055742339			539.4974647	0.006373994		
539.6179959	1.189105635			539.6179959	0.049295068			539.6179959	0.005397993		
539.7385271	1.192226977			539.7385271	0.043402689			539.7385271	0.004432		
539.8590582	1.195485436			539.8590582	0.037830995			539.8590582	0.003481998		
539.9795894	1.199077225			539.9795894	0.032452776			539.9795894	0.002556997		
540.1001206	1.203130039			540.1001206	0.027346548			540.1001206	0.001682996		
540.2206517	1.207763493			540.2206517	0.022731454			540.2206517	0.000897996		
540.3411829	1.212822622			540.3411829	0.018871604			540.3411829	0.000242996		
540.461714	1.218077043			540.461714	0.015932544			540.461714	-0.000252		
540.5822452	1.223142417			540.5822452	0.013880539			540.5822452	-0.000586		
540.7027764	1.227823821			540.7027764	0.012504259			540.7027764	-0.000783		
540.8233075	1.232006967			540.8233075	0.011512138			540.8233075	-0.000883		
540.9438387	1.235863965			540.9438387	0.010672316			540.9438387	-0.000924		
541.0643699	1.239575319			541.0643699	0.009913331			541.0643699	-0.000924		
541.184901	1.243393444			541.184901	0.009381786			541.184901	-0.000869		
541.3054322	1.247286567			541.3054322	0.009355412			541.3054322	-0.000726		
541.4259634	1.251099763			541.4259634	0.010112138			541.4259634	-0.000455999		
541.5464945	1.254360035			541.5464945	0.011767148			541.5464945	-4.1998E-5		
541.6670257	1.256641666			541.6670257	0.014155897			541.6670257	0.000490003		
541.7875568	1.257510304			541.7875568	0.016846815			541.7875568	0.001071004		
541.908088	1.256885591			541.908088	0.019200065			541.908088	0.001598		
542.0286192	1.25491881			542.0286192	0.020544999			542.0286192	0.001958		
542.1491503	1.252189432			542.1491503	0.020334322			542.1491503	0.002060999		
542.2696815	1.249419365			542.2696815	0.018330887			542.2696815	0.001866998		
542.3902127	1.24747401			542.3902127	0.014697616			542.3902127	0.001391996		
542.5107438	1.246952955			542.5107438	0.009979455			542.5107438	0.000706995		
542.631275	1.248205811			542.631275	0.004971134			542.631275	-8.6E-5		
542.7518062	1.251037745			542.7518062	0.000491957			542.7518062	-0.000878001		
542.8723373	1.254988541			542.8723373	-0.002875294			542.8723373	-0.001581002		
542.9928685	1.259338575			542.9928685	-0.004902221			542.9928685	-0.002144002		
543.1133996	1.263509727			543.1133996	-0.005731549			543.1133996	-0.002555002		
543.2339308	1.267065161			543.2339308	-0.00576214			543.2339308	-0.002835001		
