Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:CH4 (20:1)"
Temperature:	"20K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/100"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1000.2	1.3175		0.0061			1000.2	100		
1001.1	1.3165		0.006093			1000.6	100		
1002.1	1.315		0.006078			1001.1	100		
1003.1	1.3141		0.006072			1001.6	99.900001526		
1004	1.3135		0.006062			1002.1	99.900001526		
1005	1.313		0.006054			1002.6	99.900001526		
1006	1.3125		0.006046			1003.1	100		
1006.9	1.3121		0.006036			1003.5	100		
1007.9	1.3116		0.006028			1004	99.900001526		
1008.8	1.311		0.006021			1004.5	99.900001526		
1009.8	1.3099		0.00601			1005	99.900001526		
1010.8	1.3115		0.000122			1005.5	100		
1011.7	1.3132		0.006015			1006	100		
1012.7	1.312		0.006003			1006.4	100		
1013.7	1.3115		0.005994			1006.9	100		
1014.6	1.3112		0.005987			1007.4	100		
1015.6	1.3109		0.00598			1007.9	99.900001526		
1016.6	1.3107		0.005974			1008.4	100		
1017.5	1.3104		0.005966			1008.8	100		
1018.5	1.3102		0.00596			1009.3	100		
1019.5	1.31		0.005954			1009.8	99.900001526		
1020.4	1.3098		0.005948			1010.3	100		
1021.4	1.3096		0.005941			1010.8	100		
1022.3	1.3094		0.005937			1011.3	100		
1023.3	1.3091		0.005926			1011.7	100		
1024.3	1.3088		0.005923			1012.2	99.900001526		
1025.2	1.3085		0.005913			1012.7	99.900001526		
1026.2	1.3082		0.005906			1013.2	99.900001526		
1027.2	1.3077		0.005897			1013.7	100		
1028.1	1.3069		0.005885			1014.1	100		
1029.1	1.3053		0.005873			1014.6	99.900001526		
1030.1	1.3057		6.1E-5			1015.1	99.900001526		
1031	1.3082		8.9E-5			1015.6	99.900001526		
1032	1.3105		0.00011			1016.1	100		
1033	1.3105		0.005881			1016.6	99.900001526		
1033.9	1.3078		0.005859			1017	99.900001526		
1034.9	1.3085		9.0E-5			1017.5	99.900001526		
1035.8	1.3087		0.005857			1018	100		
1036.8	1.3088		9.4E-5			1018.5	99.900001526		
1037.8	1.3088		0.005845			1019	99.900001526		
1038.7	1.3083		8.9E-5			1019.5	99.900001526		
1039.7	1.3113		0.00012			1019.9	99.900001526		
1040.7	1.3116		0.005843			1020.4	99.900001526		
1041.6	1.3098		0.00583			1020.9	99.900001526		
1042.6	1.3086		0.005818			1021.4	99.900001526		
1043.6	1.307		0.005805			1021.9	99.900001526		
1044.5	1.3081		8.7E-5			1022.3	99.900001526		
1045.5	1.309		0.005805			1022.8	99.900001526		
1046.5	1.3063		0.005785			1023.3	99.900001526		
1047.4	1.3062		6.8E-5			1023.8	99.900001526		
1048.4	1.3082		8.8E-5			1024.3	99.900001526		
1049.4	1.3101		0.000107			1024.8	99.900001526		
1050.3	1.309		0.00578			1025.2	100		
1051.3	1.3078		8.5E-5			1025.7	99.900001526		
1052.2	1.3096		0.000103			1026.2	99.900001526		
1053.2	1.3113		0.00012			1026.7	99.900001526		
1054.2	1.3103		0.005765			1027.2	99.900001526		
1055.1	1.31		0.000108			1027.7	99.900001526		
1056.1	1.3096		0.005752			1028.1	99.900001526		
1057.1	1.3089		9.8E-5			1028.6	99.900001526		
1058	1.3112		0.000121			1029.1	100		
1059	1.3104		0.005741			1029.6	100		
1060	1.3094		0.000103			1030.1	100		
1060.9	1.3114		0.000126			1030.5	99.900001526		
1061.9	1.3136		0.000146			1031	100		
1062.9	1.3138		0.005742			1031.5	100		
1063.8	1.3122		0.005727			1032	100		
1064.8	1.3114		0.005717			1032.5	100		
1065.7	1.3108		0.005711			1033	100		
1066.7	1.3104		0.005701			1033.4	99.900001526		
1067.7	1.31		0.005694			1033.9	99.900001526		
1068.6	1.3097		0.005689			1034.4	100		
1069.6	1.3093		0.005683			1034.9	100		
1070.6	1.3089		0.005674			1035.4	100		
1071.5	1.3084		0.005665			1035.8	100		
1072.5	1.3072		0.005653			1036.3	100		
1073.5	1.3087		9.5E-5			1036.8	100		
1074.4	1.3101		0.005661			1037.3	100		
1075.4	1.3085		0.005646			1037.8	99.900001526		
1076.4	1.3069		0.005631			1038.3	99.900001526		
1077.3	1.3074		8.4E-5			1038.7	100		
1078.3	1.3107		0.000117			1039.2	99.900001526		
1079.3	1.3112		0.005644			1039.7	100		
1080.2	1.3096		0.005629			1040.2	100		
1081.2	1.3085		0.005617			1040.7	100		
1082.1	1.3069		0.0056			1041.2	100		
1083.1	1.3075		8.5E-5			1041.6	99.900001526		
1084.1	1.3106		0.000116			1042.1	99.900001526		
1085	1.311		0.005616			1042.6	99.900001526		
1086	1.3087		0.005593			1043.1	99.900001526		
1087	1.3098		0.00011			1043.6	100		
1087.9	1.3111		0.005599			1044	100		
1088.9	1.3098		0.005588			1044.5	100		
1089.9	1.3091		0.005577			1045	100		
1090.8	1.3084		0.005567			1045.5	100		
1091.8	1.3071		0.005555			1046	100		
1092.8	1.3084		9.5E-5			1046.5	99.900001526		
1093.7	1.309		0.00556			1046.9	100		
1094.7	1.3097		0.00011			1047.4	100		
1095.6	1.3109		0.005563			1047.9	100		
1096.6	1.3097		0.005548			1048.4	100		
1097.6	1.3091		0.00554			1048.9	100		
1098.5	1.3087		0.005531			1049.4	100		
1099.5	1.3082		0.005523			1049.8	100		
1100.5	1.3076		0.005515			1050.3	100		
1101.4	1.3064		0.005501			1050.8	99.900001526		
1102.4	1.3078		8.9E-5			1051.3	100		
1103.4	1.3089		0.00551			1051.8	99.900001526		
1104.3	1.3069		0.00549			1052.2	100		
1105.3	1.3079		9.1E-5			1052.7	100		
1106.3	1.3088		0.005499			1053.2	100		
1107.2	1.3065		0.005474			1053.7	100		
1108.2	1.3068		7.8E-5			1054.2	99.900001526		
1109.1	1.3096		0.000111			1054.7	99.900001526		
1110.1	1.3098		0.005483			1055.1	100		
1111.1	1.3073		0.005462			1055.6	100		
1112	1.3079		8.9E-5			1056.1	99.900001526		
1113	1.308		0.005456			1056.6	100		
1114	1.3075		8.6E-5			1057.1	100		
1114.9	1.31		0.000115			1057.5	100		
1115.9	1.3095		0.005454			1058	100		
1116.9	1.3094		0.000107			1058.5	100		
1117.8	1.3094		0.005442			1059	99.900001526		
1118.8	1.3095		0.000108			1059.5	100		
1119.8	1.3097		0.005435			1060	100		
1120.7	1.31		0.000114			1060.4	99.900001526		
1121.7	1.3109		0.005438			1060.9	100		
1122.7	1.3092		0.00542			1061.4	100		
1123.6	1.3075		0.005402			1061.9	100		
