Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/53"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
413.720119	1.353607249			413.720119	-0.009671588			413.720119	-0.002193306		
413.8001197	1.356525652			413.8001197	-0.008073618			413.8001197	-0.001769423		
413.8801203	1.359093839			413.8801203	-0.005797506			413.8801203	-0.001171884		
413.960121	1.360968453			413.960121	-0.003060813			413.960121	-0.000458813		
414.0401217	1.362283097			414.0401217	-9.3106E-5			414.0401217	0.000310922		
414.1201224	1.362957325			414.1201224	0.003105283			414.1201224	0.001135595		
414.2001231	1.36297977			414.2001231	0.006320016			414.2001231	0.001959067		
414.2801238	1.362412919			414.2801238	0.009493967			414.2801238	0.002766243		
414.3601245	1.361220934			414.3601245	0.012510198			414.3601245	0.003526116		
414.4401252	1.359531218			414.4401252	0.015214858			414.4401252	0.004200161		
414.5201259	1.357403381			414.5201259	0.017678564			414.5201259	0.004806872		
414.6001266	1.35474824			414.6001266	0.01971337			414.6001266	0.005297677		
414.6801273	1.351854406			414.6801273	0.02120755			414.6801273	0.005647733		
414.760128	1.34871458			414.760128	0.022325415			414.760128	0.005899339		
414.8401287	1.345284051			414.8401287	0.022843912			414.8401287	0.005996473		
414.9201294	1.341889654			414.9201294	0.022718243			414.9201294	0.00593221		
415.0001301	1.338524532			415.0001301	0.022165771			415.0001301	0.005762019		
415.0801308	1.335154855			415.0801308	0.020984032			415.0801308	0.005435416		
415.1601315	1.332122922			415.1601315	0.019207078			415.1601315	0.004964648		
415.2401322	1.329428047			415.2401322	0.017105407			415.2401322	0.004417439		
415.3201329	1.326928596			415.3201329	0.014647501			415.3201329	0.003784572		
415.4001336	1.32476818			415.4001336	0.01170126			415.4001336	0.003033888		
415.4801343	1.323080077			415.4801343	0.008406583			415.4801343	0.002200633		
415.560135	1.321925301			415.560135	0.004754839			415.560135	0.001282025		
415.6401357	1.321456061			415.6401357	0.000966987			415.6401357	0.000332793		
415.7201364	1.321562535			415.7201364	-0.0028926			415.7201364	-0.000632875		
415.800137	1.322402824			415.800137	-0.006706098			415.800137	-0.001586083		
415.8801377	1.323827791			415.8801377	-0.010294102			415.8801377	-0.002483388		
415.9601384	1.32592886			415.9601384	-0.013660568			415.9601384	-0.003326096		
416.0401391	1.328660098			416.0401391	-0.016438926			416.0401391	-0.004022035		
416.1201398	1.331662519			416.1201398	-0.018626068			416.1201398	-0.004570396		
416.2001405	1.335069051			416.2001405	-0.020325125			416.2001405	-0.004995975		
416.2801412	1.338721934			416.2801412	-0.021078148			416.2801412	-0.005181177		
416.3601419	1.342075577			416.3601419	-0.021154798			416.3601419	-0.005194099		
416.4401426	1.345404945			416.4401426	-0.020719341			416.4401426	-0.005075027		
416.5201433	1.348397311			416.5201433	-0.019496736			416.5201433	-0.004753424		
416.600144	1.35079437			416.600144	-0.017893506			416.600144	-0.004334124		
416.6801447	1.352759786			416.6801447	-0.016030437			416.6801447	-0.003847988		
416.7601454	1.35416967			416.7601454	-0.013931476			416.7601454	-0.003302183		
416.8401461	1.355037674			416.8401461	-0.011852173			416.8401461	-0.002763148		
416.9201468	1.35546752			416.9201468	-0.009812899			416.9201468	-0.002236261		
417.0001475	1.355446432			417.0001475	-0.007981362			417.0001475	-0.001765257		
417.0801482	1.355205978			417.0801482	-0.006362303			417.0801482	-0.001350335		
417.1601489	1.354659493			417.1601489	-0.004911292			417.1601489	-0.000980698		
417.2401496	1.353920014			417.2401496	-0.003773211			417.2401496	-0.000692962		
417.3201503	1.35309293			417.3201503	-0.002865246			417.3201503	-0.000465114		
417.400151	1.352134748			417.400151	-0.002141966			417.400151	-0.000285686		
417.4801517	1.351030938			417.4801517	-0.001757248			417.4801517	-0.000194151		
417.5601524	1.350031911			417.5601524	-0.001654336			417.5601524	-0.000174197		
417.640153	1.348926211			417.640153	-0.001716269			417.640153	-0.000197091		
417.7201537	1.347856325			417.7201537	-0.002283208			417.7201537	-0.000348959		
417.8001544	1.347100474			417.8001544	-0.003098982			417.8001544	-0.000562464		
417.8801551	1.346475942			417.8801551	-0.004157686			417.8801551	-0.000837299		
417.9601558	1.346258413			417.9601558	-0.005559088			417.9601558	-0.001197635		
418.0401565	1.346520277			418.0401565	-0.00700472			418.0401565	-0.001567007		
418.1201572	1.347249009			418.1201572	-0.008492168			418.1201572	-0.001945208		
418.2001579	1.348541187			418.2001579	-0.009720029			418.2001579	-0.002254611		
418.2801586	1.35008879			418.2801586	-0.010653875			418.2801586	-0.002487746		
418.3601593	1.352144264			418.3601593	-0.011300413			418.3601593	-0.0026448		
418.44016	1.354418389			418.44016	-0.011148529			418.44016	-0.002594733		
418.5201607	1.356483352			418.5201607	-0.010568523			418.5201607	-0.002434492		
418.6001614	1.358674677			418.6001614	-0.009570798			418.6001614	-0.002164572		
418.6801621	1.36059678			418.6801621	-0.007837746			418.6801621	-0.001704501		
418.7601628	1.362011657			418.7601628	-0.005844233			418.7601628	-0.001178865		
418.8401635	1.36317544			418.8401635	-0.003596462			418.8401635	-0.000588052		
418.9201642	1.363865543			418.9201642	-0.001071773			418.9201642	7.1821E-5		
419.0001649	1.364120481			419.0001649	0.001504403			419.0001649	0.000741902		
419.0801656	1.363989077			419.0801656	0.00413246			419.0801656	0.001422093		
419.1601663	1.363471561			419.1601663	0.00674838			419.1601663	0.002095299		
419.240167	1.362601658			419.240167	0.009334929			419.240167	0.002756923		
419.3201677	1.361344497			419.3201677	0.011894822			419.3201677	0.003406976		
419.4001684	1.359664871			419.4001684	0.014316404			419.4001684	0.004015982		
419.480169	1.357659217			419.480169	0.01660506			419.480169	0.004586123		
419.5601697	1.355128977			419.5601697	0.018769007			419.5601697	0.005117444		
419.6401704	1.352118363			419.6401704	0.020437749			419.6401704	0.005515448		
419.7201711	1.348924434			419.7201711	0.021698952			419.7201711	0.005806364		
419.8001718	1.345311544			419.8001718	0.0225627			419.8001718	0.005991104		
419.8801725	1.341517842			419.8801725	0.022633734			419.8801725	0.005972398		
419.9601732	1.337829566			419.9601732	0.022198331			419.9601732	0.00582716		
420.0401739	1.334033733			420.0401739	0.021121683			420.0401739	0.005520024		
420.1201746	1.330627904			420.1201746	0.019247917			420.1201746	0.005016925		
420.2001753	1.327716206			420.2001753	0.01702112			420.2001753	0.004431141		
420.280176	1.325219313			420.280176	0.014411995			420.280176	0.003754136		
420.3601767	1.323330255			420.3601767	0.011607459			420.3601767	0.003033796		
420.4401774	1.321906266			420.4401774	0.008812878			420.4401774	0.002320013		
420.5201781	1.320936195			420.5201781	0.00608828			420.5201781	0.001627074		
420.6001788	1.320244396			420.6001788	0.003626305			420.6001788	0.001002033		
420.6801795	1.319652059			420.6801795	0.001304645			420.6801795	0.000412851		
420.7601802	1.319143536			420.7601802	-0.000845839			420.7601802	-0.000132821		
420.8401809	1.318520785			420.8401809	-0.00293			420.8401809	-0.000662292		
420.9201816	1.317848983			420.9201816	-0.005088839			420.9201816	-0.00121085		
421.0001823	1.317036531			421.0001823	-0.007385342			421.0001823	-0.001794655		
421.080183	1.316234441			421.080183	-0.01009918			421.080183	-0.002483969		
421.1601837	1.315660853			421.1601837	-0.013099729			421.1601837	-0.003245466		
421.2401844	1.315239587			421.2401844	-0.016473643			421.2401844	-0.00410174		
421.320185	1.315330074			421.320185	-0.020299604			421.320185	-0.005073117		
421.4001857	1.31602366			421.4001857	-0.024278116			421.4001857	-0.006084943		
421.4801864	1.317367308			421.4801864	-0.028402507			421.4801864	-0.007136952		
421.5601871	1.319488933			421.5601871	-0.032383215			421.5601871	-0.008156792		
421.6401878	1.322217533			421.6401878	-0.036116594			421.6401878	-0.00911855		
421.7201885	1.325719719			421.7201885	-0.039482515			421.7201885	-0.009991891		
421.8001892	1.329727175			421.8001892	-0.04204334			421.8001892	-0.010662853		
421.8801899	1.333897779			421.8801899	-0.044071098			421.8801899	-0.011199106		
421.9601906	1.33854025			421.9601906	-0.04541203			421.9601906	-0.011559776		
422.0401913	1.343032248			422.0401913	-0.045750671			422.0401913	-0.011659073		
422.120192	1.347304208			422.120192	-0.045708519			422.120192	-0.011657203		
422.2001927	1.351565722			422.2001927	-0.044943708			422.2001927	-0.011463868		
422.2801934	1.355304908			422.2801934	-0.043605362			422.2801934	-0.011116538		
422.3601941	1.358698012			422.3601941	-0.041960222			422.3601941	-0.010685382		
422.4401948	1.361663251			422.4401948	-0.039953239			422.4401948	-0.010156045		
422.5201955	1.364150573			422.5201955	-0.037762304			422.5201955	-0.009575992		
422.6001962	1.366217188			422.6001962	-0.035497482			422.6001962	-0.008974945		
422.6801969	1.36791212			422.6801969	-0.033187762			422.6801969	-0.008361139		
422.7601976	1.369244241			422.7601976	-0.030913419			422.7601976	-0.007756414		
422.8401983	1.37029213			422.8401983	-0.028677275			422.8401983	-0.007161812		
422.920199	1.371017427			422.920199	-0.026518741			422.920199	-0.00658834		
423.0001997	1.371498018			423.0001997	-0.024488185			423.0001997	-0.006049433		
423.0802004	1.371719092			423.0802004	-0.022568947			423.0802004	-0.005541019		
423.160201	1.371649972			423.160201	-0.020858164			423.160201	-0.005089215		
423.2402017	1.371407839			423.2402017	-0.019484143			423.2402017	-0.004727563		
423.3202024	1.371070603			423.3202024	-0.018375013			423.3202024	-0.004436638		
423.4002031	1.370604287			423.4002031	-0.017722529			423.4002031	-0.004267303		
423.4802038	1.370390914			423.4802038	-0.017579444			423.4802038	-0.00423137		
423.5602045	1.370481194			423.5602045	-0.017737832			423.5602045	-0.00427355		
423.6402052	1.371046263			423.6402052	-0.018288595			423.6402052	-0.004417085		
423.7202059	1.372361961			423.7202059	-0.018914319			423.7202059	-0.004576674		
423.8002066	1.374367221			423.8002066	-0.019427656			423.8002066	-0.004702965		
