Reference:	"Curtis et al. (2005)"
DOI:	"doi:DOI: 10.1364/ao.44.004102 "
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"156K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/12"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
52.069	1.769			52.069	0.036		
55.927	1.765			55.927	0.04		
59.785	1.761			59.785	0.05		
63.643	1.76			63.643	0.045		
67.501	1.763			67.501	0.052		
71.36	1.763			71.36	0.054		
75.218	1.762			75.218	0.058		
79.076	1.763			79.076	0.055		
82.934	1.767			82.934	0.055		
86.792	1.771			86.792	0.055		
90.65	1.779			90.65	0.054		
94.508	1.784			94.508	0.062		
98.366	1.789			98.366	0.057		
102.224	1.798			102.224	0.06		
106.082	1.81			106.082	0.058		
109.94	1.827			109.94	0.061		
113.798	1.844			113.798	0.071		
117.656	1.86			117.656	0.082		
121.514	1.876			121.514	0.096		
125.372	1.892			125.372	0.115		
129.23	1.908			129.23	0.132		
133.088	1.923			133.088	0.163		
136.946	1.932			136.946	0.192		
140.805	1.936			140.805	0.224		
144.663	1.961			144.663	0.231		
148.521	1.977			148.521	0.323		
152.379	1.942			152.379	0.403		
156.237	1.877			156.237	0.455		
160.095	1.803			160.095	0.467		
163.953	1.746			163.953	0.432		
167.811	1.713			167.811	0.398		
171.669	1.703			171.669	0.342		
175.527	1.738			175.527	0.281		
179.385	1.811			179.385	0.27		
183.243	1.858			183.243	0.35		
187.101	1.859			187.101	0.405		
190.959	1.849			190.959	0.445		
194.817	1.844			194.817	0.468		
198.675	1.846			198.675	0.504		
202.533	1.844			202.533	0.549		
206.391	1.84			206.391	0.593		
210.249	1.84			210.249	0.647		
214.108	1.845			214.108	0.722		
217.966	1.834			217.966	0.856		
221.824	1.739			221.824	1.08		
225.682	1.405			225.682	1.34		
229.54	1.067			229.54	1.05		
