Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/79"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.2	1.5197		0			50.153	100.010002136		
51.1	1.5376		0			51.117	100.019996643		
52.1	1.5433		0.03985			52.082	99.835998535		
53	1.5404		0.036089			53.046	99.848999023		
54	1.5392		0.061879			54.011	99.736999512		
55	1.5353		0.063512			54.975	99.725997925		
55.9	1.5296		0.088359			55.94	99.613998413		
56.9	1.5205		0.091728			56.904	99.595001221		
57.9	1.5069		0.11631			57.869	99.483001709		
58.8	1.4868		0.11666			58.833	99.480003357		
59.8	1.4696		0.11681			59.798	99.476997375		
60.8	1.4507		0.11378			60.762	99.488998413		
61.7	1.4412		0.089092			61.727	99.596000671		
62.7	1.4349		0.092261			62.691	99.577003479		
63.7	1.4276		0.075106			63.656	99.652000427		
64.6	1.421		0.073269			64.62	99.656997681		
65.6	1.4191		0.046567			65.585	99.778999329		
66.5	1.4226		0.043094			66.549	99.791999817		
67.5	1.4267		0.027107			67.514	99.866996765		
68.5	1.4319		0.025631			68.478	99.872001648		
69.4	1.4402		0.008895			69.442	99.955001831		
70.4	1.4518		0.012335			70.406	99.935997009		
71.4	1.4592		0.014164			71.371	99.925003052		
72.3	1.465		0.017234			72.335	99.906997681		
73.3	1.4694		0.020414			73.3	99.888000488		
74.3	1.4729		0.023323			74.264	99.870002747		
75.2	1.4759		0.026319			75.229	99.850997925		
76.2	1.4784		0.029248			76.193	99.832000732		
77.2	1.481		0.031919			77.158	99.814002991		
78.1	1.4831		0.036034			78.122	99.787002563		
79.1	1.4845		0.039909			79.087	99.761001587		
80.1	1.4854		0.043697			80.051	99.73500061		
81	1.486		0.047549			81.016	99.708000183		
82	1.4864		0.051171			81.98	99.681999207		
82.9	1.4864		0.056159			82.945	99.647003174		
83.9	1.4851		0.06093			83.909	99.612998962		
84.9	1.4834		0.064361			84.874	99.586997986		
85.8	1.4805		0.069031			85.838	99.553001404		
86.8	1.48		0.066461			86.803	99.565002441		
87.8	1.4764		0.079416			87.767	99.475997925		
88.7	1.4726		0.070921			88.732	99.527999878		
89.7	1.475		0.072874			89.696	99.509002686		
90.7	1.4735		0.084123			90.661	99.428001404		
91.6	1.4615		0.095867			91.625	99.347000122		
92.6	1.4577		0.070443			92.59	99.51599884		
93.6	1.4596		0.082459			93.554	99.427001953		
94.5	1.4593		0.073071			94.519	99.486999512		
95.5	1.4603		0.081611			95.483	99.42099762		
96.4	1.4605		0.077847			96.448	99.442001343		
97.4	1.4603		0.08721			97.412	99.369003296		
98.4	1.4589		0.086847			98.377	99.365997314		
99.3	1.4554		0.098374			99.341	99.277000427		
100.3	1.447		0.10276			100.31	99.241996765		
101.3	1.4401		0.096321			101.27	99.286003113		
102.2	1.4366		0.099138			102.24	99.260002136		
103.2	1.4311		0.095928			103.2	99.279998779		
104.2	1.4273		0.093562			104.16	99.292999268		
105.1	1.4249		0.092201			105.13	99.297996521		
106.1	1.4214		0.089894			106.09	99.310997009		
107.1	1.4196		0.088676			107.06	99.315002441		
108	1.4161		0.087459			108.02	99.319999695		
109	1.4143		0.085126			108.99	99.333000183		
110	1.4121		0.083877			109.95	99.337997437		
110.9	1.408		0.085792			110.91	99.319000244		
111.9	1.4024		0.083757			111.88	99.332000732		
112.8	1.3988		0.072889			112.84	99.415000916		
113.8	1.4005		0.068718			113.81	99.443000793		
114.8	1.3989		0.069573			114.77	99.431999207		
115.7	1.398		0.063685			115.74	99.475997925		
116.7	1.3957		0.063626			116.7	99.472999573		
117.7	1.3965		0.053127			117.67	99.555999756		
118.6	1.3958		0.057713			118.63	99.513999939		
119.6	1.3953		0.045607			119.59	99.612998962		
120.6	1.3974		0.046461			120.56	99.601997375		
121.5	1.4009		0.035489			121.52	99.693000793		
122.5	1.4036		0.04531			122.49	99.603996277		
123.5	1.4012		0.04004			123.45	99.648002625		
124.4	1.3999		0.039316			124.42	99.652000427		
125.4	1.3998		0.02795			125.38	99.750999451		
126.3	1.4071		0.018453			126.35	99.833999634		
127.3	1.4142		0.021925			127.31	99.800003052		
128.3	1.4173		0.024629			128.28	99.773002625		
129.2	1.4184		0.023895			129.24	99.777999878		
130.2	1.4238		0.016444			130.2	99.846000671		
131.2	1.4275		0.027276			131.17	99.740997314		
132.1	1.428		0.0225			132.13	99.785003662		
133.1	1.4298		0.02581			133.1	99.750999451		
134.1	1.4342		0.017089			134.06	99.833999634		
135	1.4382		0.028324			135.03	99.721000671		
136	1.4381		0.02522			135.99	99.75		
137	1.4398		0.026109			136.96	99.738998413		
137.9	1.4457		0.016876			137.92	99.830001831		
138.9	1.4531		0.026092			138.88	99.733001709		
139.8	1.4557		0.031454			139.85	99.675003052		
140.8	1.4573		0.034455			140.81	99.64099884		
141.8	1.4588		0.038941			141.78	99.591003418		
142.7	1.4607		0.038912			142.74	99.587997437		
143.7	1.4621		0.046943			143.71	99.499000549		
144.7	1.4637		0.043889			144.67	99.527999878		
145.6	1.4651		0.055368			145.64	99.400001526		
146.6	1.4651		0.051697			146.6	99.435997009		
147.6	1.4663		0.061614			147.57	99.322998047		
148.5	1.4678		0.057173			148.53	99.366996765		
149.5	1.4689		0.070343			149.49	99.216003418		
150.5	1.468		0.07093			150.46	99.205001831		
151.4	1.4662		0.077784			151.42	99.124000549		
152.4	1.4671		0.075472			152.39	99.143997192		
153.3	1.4691		0.082022			153.35	99.06300354		
154.3	1.4694		0.091284			154.32	98.950996399		
155.3	1.4664		0.097983			155.28	98.870002747		
