Reference:	"Hudson and Yarnall (2022)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2022.114899"
Sample Type:	"Ice"
Composition:	"C6H6 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/177"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
602.17	1.6707			602.17	-0.0060426		
602.23	1.6707			602.23	-0.0056106		
602.29	1.6703			602.29	-0.0052936		
602.35	1.6712			602.35	-0.0053308		
602.41	1.6709			602.41	-0.0054663		
602.47	1.6714			602.47	-0.0058031		
602.53	1.6714			602.53	-0.0061493		
602.59	1.672			602.59	-0.0065061		
602.65	1.6723			602.65	-0.0066669		
602.71	1.6729			602.71	-0.0067053		
602.77	1.673			602.77	-0.0065883		
602.83	1.6733			602.83	-0.0065019		
602.89	1.6731			602.89	-0.0064825		
602.95	1.6732			602.95	-0.0066723		
603.01	1.6731			603.01	-0.0070086		
603.07	1.6734			603.07	-0.007472		
603.13	1.6737			603.13	-0.0078904		
603.19	1.6744			603.19	-0.0081819		
603.25	1.6749			603.25	-0.0082144		
603.31	1.6756			603.31	-0.0080133		
603.37	1.676			603.37	-0.0075936		
603.43	1.6763			603.43	-0.0070905		
603.49	1.6762			603.49	-0.0065971		
603.55	1.676			603.55	-0.0062464		
603.61	1.6755			603.61	-0.0060892		
603.67	1.6751			603.67	-0.0061821		
603.73	1.6747			603.73	-0.0064913		
603.79	1.6745			603.79	-0.0069814		
603.85	1.6744			603.85	-0.0075596		
603.91	1.6746			603.91	-0.0081614		
603.97	1.6749			603.97	-0.0086894		
604.03	1.6755			604.03	-0.0090956		
604.09	1.676			604.09	-0.0093216		
604.15	1.6766			604.15	-0.009388		
604.21	1.6771			604.21	-0.009306		
604.27	1.6775			604.27	-0.009153		
604.33	1.6778			604.33	-0.0089709		
604.39	1.678			604.39	-0.008824		
604.45	1.6781			604.45	-0.0087324		
604.51	1.6783			604.51	-0.0087099		
604.57	1.6785			604.57	-0.0086995		
604.63	1.6787			604.63	-0.0086831		
604.69	1.679			604.69	-0.0086189		
604.75	1.6793			604.75	-0.0085138		
604.81	1.6795			604.81	-0.0083412		
604.87	1.6797			604.87	-0.008128		
604.93	1.6798			604.93	-0.0079053		
604.99	1.6799			604.99	-0.0077053		
605.05	1.6799			605.05	-0.007544		
605.11	1.6799			605.11	-0.0074341		
605.17	1.6799			605.17	-0.0073549		
605.23	1.6799			605.23	-0.0072991		
605.29	1.68			605.29	-0.0072318		
605.35	1.68			605.35	-0.0071493		
605.41	1.6801			605.41	-0.0070317		
605.47	1.6801			605.47	-0.0069077		
605.53	1.68			605.53	-0.0067865		
605.59	1.68			605.59	-0.0066906		
605.65	1.6799			605.65	-0.0066403		
605.71	1.6798			605.71	-0.0066572		
605.77	1.6797			605.77	-0.0067202		
605.83	1.6796			605.83	-0.0068137		
605.89	1.6796			605.89	-0.0069023		
605.95	1.6797			605.95	-0.0069606		
606.01	1.6797			606.01	-0.0069675		
606.07	1.6797			606.07	-0.0069422		
606.13	1.6796			606.13	-0.0069154		
606.19	1.6795			606.19	-0.0069439		
606.25	1.6793			606.25	-0.0070772		
606.31	1.6791			606.31	-0.0073629		
606.37	1.6789			606.37	-0.0077981		
606.43	1.679			606.43	-0.0083462		
606.49	1.6792			606.49	-0.008931		
606.55	1.6797			606.55	-0.0094505		
606.61	1.6803			606.61	-0.0098102		
606.67	1.6811			606.67	-0.0099412		
606.73	1.6818			606.73	-0.0098219		
606.79	1.6825			606.79	-0.0094764		
606.85	1.683			606.85	-0.0089771		
606.91	1.6832			606.91	-0.008426		
606.97	1.6833			606.97	-0.0079016		
607.03	1.6832			607.03	-0.0075182		
607.09	1.6831			607.09	-0.0072217		
607.15	1.6831			607.15	-0.0069969		
607.21	1.683			607.21	-0.0068247		
607.27	1.6829			607.27	-0.0066617		
607.33	1.6828			607.33	-0.0064763		
607.39	1.6827			607.39	-0.0062794		
607.45	1.6825			607.45	-0.0061105		
607.51	1.6822			607.51	-0.0060308		
607.57	1.6818			607.57	-0.0060823		
607.63	1.6816			607.63	-0.0062848		
607.69	1.6814			607.69	-0.0066125		
607.75	1.6814			607.75	-0.0069985		
607.81	1.6816			607.81	-0.0073447		
607.87	1.6819			607.87	-0.0075801		
607.93	1.6822			607.93	-0.0076449		
607.99	1.6826			607.99	-0.0075275		
608.05	1.6829			608.05	-0.0072601		
608.11	1.683			608.11	-0.0069138		
608.17	1.6828			608.17	-0.0065701		
608.23	1.6826			608.23	-0.0063203		
608.29	1.6822			608.29	-0.0062252		
608.35	1.6818			608.35	-0.0063264		
608.41	1.6814			608.41	-0.0066193		
608.47	1.6812			608.47	-0.0070597		
608.53	1.6812			608.53	-0.00758		
608.59	1.6814			608.59	-0.0080917		
608.65	1.6817			608.65	-0.008504		
608.71	1.6822			608.71	-0.008755		
608.77	1.6827			608.77	-0.0088148		
608.83	1.6831			608.83	-0.0087156		
608.89	1.6834			608.89	-0.008519		
608.95	1.6835			608.95	-0.0083097		
609.01	1.6836			609.01	-0.0081592		
609.07	1.6836			609.07	-0.0081046		
609.13	1.6836			609.13	-0.0081345		
609.19	1.6837			609.19	-0.0081943		
609.25	1.6839			609.25	-0.0082145		
609.31	1.6842			609.31	-0.0081607		
609.37	1.6844			609.37	-0.0079846		
609.43	1.6845			609.43	-0.0077162		
609.49	1.6845			609.49	-0.00742		
609.55	1.6843			609.55	-0.0071886		
609.61	1.684			609.61	-0.0071005		
609.67	1.6837			609.67	-0.0071971		
609.73	1.6835			609.73	-0.0074621		
609.79	1.6834			609.79	-0.0078412		
609.85	1.6835			609.85	-0.0082477		
609.91	1.6838			609.91	-0.0085932		
609.97	1.6842			609.97	-0.0088018		
610.03	1.6847			610.03	-0.0088338		
610.09	1.6851			610.09	-0.0086974		
610.15	1.6855			610.15	-0.0084402		
610.21	1.6857			610.21	-0.0081143		
610.27	1.6857			610.27	-0.0077963		
610.33	1.6857			610.33	-0.0075383		
610.39	1.6857			610.39	-0.0073527		
610.45	1.6856			610.45	-0.0072251		
610.51	1.6856			610.51	-0.0071141		
610.57	1.6856			610.57	-0.0069622		
610.63	1.6856			610.63	-0.0067378		
610.69	1.6855			610.69	-0.0064418		
610.75	1.6852			610.75	-0.0061382		
610.81	1.6847			610.81	-0.0059171		
610.87	1.6841			610.87	-0.0058925		
610.93	1.6835			610.93	-0.0061485		
610.99	1.6829			610.99	-0.0067105		
611.05	1.6825			611.05	-0.0075132		
611.11	1.6825			611.11	-0.0084313		
611.17	1.6829			611.17	-0.009306		
611.23	1.6835			611.23	-0.01		
611.29	1.6844			611.29	-0.0104		
611.35	1.6852			611.35	-0.0105		
611.41	1.686			611.41	-0.0103		
611.47	1.6866			611.47	-0.0098862		
611.53	1.687			611.53	-0.0094056		
611.59	1.6872			611.59	-0.0089375		
611.65	1.6873			611.65	-0.0084178		
611.71	1.6872			611.71	-0.0079483		
611.77	1.6869			611.77	-0.007565		
611.83	1.6866			611.83	-0.0073031		
611.89	1.6862			611.89	-0.0072033		
611.95	1.6858			611.95	-0.0072923		
612.01	1.6854			612.01	-0.007564		
612.07	1.6852			612.07	-0.0079755		
612.13	1.6852			612.13	-0.0084513		
612.19	1.6854			612.19	-0.0088799		
612.25	1.6858			612.25	-0.009179		
612.31	1.6862			612.31	-0.0092991		
612.37	1.6866			612.37	-0.0092273		
612.43	1.6869			612.43	-0.009006		
612.49	1.687			612.49	-0.0087095		
612.55	1.6869			612.55	-0.0084181		
612.61	1.6867			612.61	-0.0082173		
612.67	1.6864			612.67	-0.0081585		
612.73	1.6861			612.73	-0.0082756		
612.79	1.6858			612.79	-0.0085726		
612.85	1.6856			612.85	-0.0090284		
612.91	1.6856			612.91	-0.0095956		
612.97	1.6858			612.97	-0.0102		
613.03	1.6863			613.03	-0.0107		
613.09	1.6869			613.09	-0.011		
