Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"30K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/87"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.437		0.000174			500.08	100		
501.1	1.3948		0.15203			501.05	99.699996948		
502	1.3568		0.000168			501.53	99.699996948		
503	1.4052		0.000175			502.49	99.800003052		
503.9	1.4016		0.10026			503.46	99.800003052		
504.9	1.3463		0.10417			504.42	99.800003052		
505.9	1.3437		0.000157			505.39	100		
506.8	1.3572		0.051509			506.35	99.900001526		
507.8	1.3666		0.000178			507.31	99.800003052		
508.8	1.3416		0.10372			508.28	99.900001526		
509.7	1.3322		-0.051798			509.24	99.800003052		
510.7	1.403		-0.04904			510.21	100		
511.7	1.4309		0.048423			511.17	99.800003052		
512.6	1.3676		0.15152			512.14	99.800003052		
513.6	1.3432		0.000168			513.1	99.800003052		
514.5	1.3365		0.10294			514.07	99.800003052		
515.5	1.3077		0.000113			515.03	100		
516.5	1.3481		-0.050489			516	99.900001526		
517.4	1.3762		0.000182			516.96	100.099998474		
518.4	1.3773		0.000165			517.92	99.800003052		
519.4	1.384		0.000189			518.89	99.900001526		
520.3	1.3977		0.000182			519.85	99.900001526		
521.3	1.393		0.048829			520.82	99.900001526		
522.3	1.3612		0.049855			521.78	99.900001526		
523.2	1.382		-0.048601			522.75	99.900001526		
524.2	1.3998		0.048323			523.71	99.900001526		
525.2	1.3913		0.000191			524.68	99.900001526		
526.1	1.4212		0.000194			525.64	99.900001526		
527.1	1.4055		0.095618			526.6	100		
528	1.4057		0.000187			527.57	99.900001526		
529	1.3874		0.14479			528.53	99.900001526		
530	1.3352		0.050073			529.5	99.800003052		
531	1.3474		0.000155			530.46	100		
531.9	1.3982		-0.047224			531.43	100.099998474		
532.9	1.4299		0.046549			532.39	100		
533.8	1.3984		0.094878			533.36	99.900001526		
534.8	1.3783		0.048094			534.32	99.900001526		
535.8	1.3879		0.047695			535.29	99.800003052		
536.7	1.3667		0.096545			536.25	99.900001526		
537.7	1.3723		0.000185			537.21	99.800003052		
538.7	1.3778		0.095439			538.18	99.900001526		
539.6	1.3538		0.048522			539.14	99.800003052		
540.6	1.3505		0.048547			540.11	99.900001526		
541.5	1.3659		0.000189			541.07	99.900001526		
542.5	1.3802		0.047366			542.04	99.900001526		
543.5	1.3706		0.047601			543	99.800003052		
544.5	1.3639		0.047743			543.97	99.900001526		
545.4	1.3524		0.048046			544.93	99.900001526		
546.4	1.3621		0.000189			545.89	99.900001526		
547.3	1.3663		0.047408			546.86	99.800003052		
548.3	1.3685		0.000196			547.82	99.900001526		
549.3	1.3688		0.047162			548.79	99.900001526		
550.2	1.3638		0.000181			549.75	99.900001526		
551.2	1.3811		0.000203			550.72	100		
552.2	1.3983		0.000213			551.68	99.900001526		
553.1	1.3941		0.045979			552.65	99.900001526		
554.1	1.3959		0.0002			553.61	99.900001526		
555.1	1.404		0.045528			554.57	99.900001526		
556	1.3909		0.045871			555.54	99.900001526		
557	1.3778		0.046213			556.5	99.900001526		
558	1.3871		0.000202			557.47	99.900001526		
558.9	1.3925		0.045564			558.43	99.900001526		
559.9	1.3982		0.00021			559.4	99.900001526		
560.8	1.409		0.044892			560.36	99.900001526		
561.8	1.3997		0.045104			561.33	99.900001526		
562.8	1.3953		0.045182			562.29	99.900001526		
563.7	1.3922		0.045197			563.26	99.900001526		
564.7	1.3893		0.045225			564.22	99.900001526		
565.7	1.3859		0.045252			565.18	99.900001526		
566.6	1.3808		0.04535			566.15	99.900001526		
567.6	1.3693		0.045638			567.11	99.900001526		
568.6	1.374		0.000193			568.08	99.900001526		
569.5	1.3987		0.000196			569.04	100		
570.5	1.3968		0.044536			570.01	99.900001526		
571.5	1.398		0.000204			570.97	100		
572.4	1.3998		0.044276			571.94	99.900001526		
573.4	1.4017		0.000185			572.9	100		
574.4	1.4038		0.044021			573.86	99.900001526		
575.3	1.406		0.00019			574.83	99.900001526		
576.3	1.4088		0.043716			575.79	99.900001526		
577.2	1.4125		0.000207			576.76	99.900001526		
578.2	1.421		0.043174			577.72	99.900001526		
579.2	1.4087		0.043496			578.69	99.900001526		
580.1	1.396		0.043816			579.65	100		
581.1	1.4038		0.000201			580.62	99.900001526		
582.1	1.4068		0.043344			581.58	99.900001526		
583	1.408		0.000204			582.54	99.900001526		
584	1.4074		0.043173			583.51	100		
585	1.4013		0.0002			584.47	99.900001526		
585.9	1.4143		0.000196			585.44	99.900001526		
586.9	1.422		0.000203			586.4	100		
587.9	1.4284		0.000195			587.37	100		
588.8	1.4343		0.000207			588.33	100		
589.8	1.4403		0.000196			589.3	100		
590.7	1.4466		0.000204			590.26	99.900001526		
591.7	1.4537		0.000217			591.22	100		
592.7	1.4629		0.000199			592.19	99.900001526		
593.6	1.4783		0.000191			593.15	100		
594.6	1.481		0.040293			594.12	100		
595.6	1.4707		0.040506			595.08	99.900001526		
596.5	1.4666		0.040577			596.05	99.900001526		
597.5	1.4647		0.040578			597.01	99.900001526		
598.5	1.4643		0.04049			597.98	99.900001526		
599.4	1.4676		0.040339			598.94	99.900001526		
600.4	1.4466		0.081612			599.91	99.900001526		
601.4	1.4436		0.000216			600.87	99.900001526		
602.3	1.4552		0.040508			601.83	99.900001526		
603.3	1.4608		0.000193			602.8	99.900001526		
604.2	1.4637		0.040137			603.76	99.900001526		
605.2	1.4616		0.000199			604.73	99.900001526		
606.2	1.4774		0.000187			605.69	99.900001526		
607.1	1.4899		0.000176			606.66	100		
608.1	1.5061		0.000171			607.62	99.900001526		
