Reference:	"Ehrenfreund et al. (1997)"
Sample Type:	"Ice"
Composition:	"H2O:CO2 (100:14)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/37"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
449.413	1.46254			449.413	-0.00767		
449.895	1.46327			449.895	-0.00411		
450.377	1.463			450.377	-0.00169		
450.86	1.46228			450.86	-0.00145		
451.342	1.46178			451.342	-0.00206		
451.824	1.46157			451.824	-0.00224		
452.306	1.4615			452.306	-0.00242		
452.788	1.46163			452.788	-0.0033		
453.271	1.46205			453.271	-0.00424		
453.753	1.46265			453.753	-0.00454		
454.235	1.46346			454.235	-0.00524		
454.717	1.46511			454.717	-0.00769		
455.199	1.46814			455.199	-0.01036		
455.682	1.47183			455.682	-0.00918		
456.164	1.47421			456.164	-0.00237		
456.646	1.47363			456.646	0.00638		
457.128	1.47055			457.128	0.011		
457.611	1.46724			457.611	0.00916		
458.093	1.46562			458.093	0.0044		
458.575	1.46576			458.575	0.00174		
459.057	1.46638			459.057	0.00231		
459.539	1.46656			459.539	0.00336		
460.022	1.46652			460.022	0.00261		
460.504	1.46676			460.504	0.0011		
460.986	1.4672			460.986	0.000813		
461.468	1.46756			461.468	0.000907		
461.95	1.46846			461.95	-0.00158		
462.433	1.4712			462.433	-0.00678		
462.915	1.47602			462.915	-0.00967		
463.397	1.48095			463.397	-0.00511		
463.879	1.4831			463.879	0.00564		
464.361	1.4814			464.361	0.01531		
464.844	1.47766			464.844	0.01802		
465.326	1.47457			465.326	0.01481		
465.808	1.4735			465.808	0.01116		
466.29	1.47374			466.29	0.01055		
466.772	1.47396			466.772	0.01216		
467.255	1.47356			467.255	0.01374		
467.737	1.47269			467.737	0.01421		
468.219	1.47194			468.219	0.01348		
468.701	1.47182			468.701	0.01176		
469.183	1.47258			469.183	0.00996		
469.666	1.47399			469.666	0.00952		
470.148	1.4753			470.148	0.01117		
470.63	1.47585			470.63	0.01408		
471.112	1.47543			471.112	0.01675		
471.594	1.47432			471.594	0.01828		
472.077	1.47307			472.077	0.01865		
472.559	1.47191			472.559	0.01842		
473.041	1.47096			473.041	0.01818		
473.523	1.47014			473.523	0.01791		
474.005	1.46956			474.005	0.017		
474.488	1.4694			474.488	0.0157		
474.97	1.46924			474.97	0.01578		
475.452	1.46814			475.452	0.01816		
475.934	1.46567			475.934	0.0198		
476.416	1.46325			476.416	0.0157		
476.899	1.46356			476.899	0.00537		
477.381	1.46789			477.381	-0.0045		
477.863	1.47459			477.863	-0.00638		
478.345	1.48028			478.345	0.000149		
478.827	1.48283			478.827	0.00877		
479.31	1.48274			479.31	0.01378		
479.792	1.48176			479.792	0.01494		
480.274	1.48105			480.274	0.01511		
480.756	1.48072			480.756	0.01573		
481.238	1.48054			481.238	0.01629		
481.721	1.48053			481.721	0.01647		
482.203	1.48062			482.203	0.01678		
482.685	1.48075			482.685	0.01743		
483.167	1.48082			483.167	0.01807		
483.649	1.4808			483.649	0.01859		
484.132	1.48075			484.132	0.01917		
484.614	1.4806			484.614	0.01959		
485.096	1.48058			485.096	0.0194		
485.578	1.48085			485.578	0.01887		
486.06	1.48138			486.06	0.01882		
486.543	1.482			486.543	0.01944		
487.025	1.48247			487.025	0.02016		
487.507	1.48288			487.507	0.02071		
487.989	1.48322			487.989	0.02145		
488.471	1.48345			488.471	0.0224		
488.954	1.48371			488.954	0.02298		
489.436	1.48402			489.436	0.0233		
489.918	1.48427			489.918	0.0246		
490.4	1.48383			490.4	0.02734		
490.883	1.48253			490.883	0.0297		
491.365	1.48088			491.365	0.02932		
491.847	1.48005			491.847	0.02647		
492.329	1.48045			492.329	0.02394		
492.811	1.48153			492.811	0.02363		
493.294	1.4826			493.294	0.02471		
493.776	1.48326			493.776	0.02574		
494.258	1.48357			494.258	0.02686		
494.74	1.4834			494.74	0.02867		
495.222	1.48268			495.222	0.03018		
495.705	1.4819			495.705	0.03006		
496.187	1.48131			496.187	0.02922		
496.669	1.48072			496.669	0.0298		
497.151	1.47951			497.151	0.03133		
497.633	1.47799			497.633	0.03026		
498.116	1.47775			498.116	0.02483		
