Reference:	"Ehrenfreund et al. (1997)"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/32"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
521.261	1.35627		0.0021947		
521.502	1.3564		0.00257773		
521.743	1.35654		0.00231031		
521.985	1.35689		0.00173018		
522.226	1.35742		0.00164072		
522.467	1.35793		0.00216612		
522.708	1.35824		0.00286751		
522.949	1.35831		0.00355127		
523.19	1.35814		0.00423998		
523.431	1.35776		0.00466364		
523.672	1.35736		0.00444893		
523.913	1.35713		0.00371902		
524.154	1.35719		0.00290958		
524.396	1.3576		0.00212789		
524.637	1.35834		0.00128936		
524.878	1.35938		0.00088298		
525.119	1.36036		0.00173808		
525.36	1.36079		0.00370909		
525.601	1.36056		0.00524184		
525.842	1.36018		0.00504409		
526.083	1.36024		0.00384273		
526.324	1.3607		0.00368092		
526.565	1.36091		0.00534641		
526.807	1.36042		0.00724864		
527.048	1.3595		0.00728437		
527.289	1.35901		0.00536968		
527.53	1.35936		0.00344305		
527.771	1.36021		0.00312881		
528.012	1.36093		0.00410972		
528.253	1.36127		0.00499287		
528.494	1.36144		0.00511184		
528.735	1.3617		0.00502219		
528.977	1.36203		0.00547089		
529.218	1.36217		0.0064765		
529.459	1.36196		0.0075637		
529.7	1.36141		0.0083907		
529.941	1.36062		0.0088037		
530.182	1.35979		0.00853547		
530.423	1.35925		0.00737162		
530.664	1.35928		0.00570794		
530.905	1.35985		0.00454401		
531.146	1.36058		0.00458821		
531.388	1.36108		0.00549523		
531.629	1.36113		0.00629476		
531.87	1.36093		0.00645637		
532.111	1.36071		0.00616787		
532.352	1.36063		0.00560911		
532.593	1.36091		0.00455819		
532.834	1.36176		0.00313072		
533.075	1.36313		0.00246249		
533.316	1.36444		0.00379763		
533.557	1.3649		0.0068393		
533.799	1.36425		0.0096204		
534.04	1.36291		0.0103221		
534.281	1.36182		0.00894243		
534.522	1.36153		0.00702733		
534.763	1.36192		0.00607239		
535.004	1.36241		0.00649716		
535.245	1.36247		0.00776679		
535.486	1.36192		0.00890084		
535.727	1.361		0.00893153		
535.969	1.36031		0.00754574		
536.21	1.36022		0.00546353		
536.451	1.36079		0.00390511		
536.692	1.36166		0.00345453		
536.933	1.36246		0.00366676		
537.174	1.3631		0.00380358		
537.415	1.36369		0.00371913		
537.656	1.36427		0.00383502		
537.897	1.36473		0.00444065		
538.138	1.3649		0.00525397		
538.38	1.36486		0.00570449		
538.621	1.36473		0.00556998		
538.862	1.36472		0.00517537		
539.103	1.36486		0.00482153		
539.344	1.36523		0.00423495		
539.585	1.36609		0.00303187		
539.826	1.36759		0.00194695		
540.067	1.36932		0.00284505		
540.308	1.37021		0.00668698		
540.549	1.36933		0.0116078		
540.791	1.36703		0.0140702		
541.032	1.36462		0.0123407		
541.273	1.3635		0.00834519		
541.514	1.36381		0.00554888		
541.755	1.36465		0.00536688		
541.996	1.36516		0.00632818		
542.237	1.36528		0.00641557		
542.478	1.36549		0.00537277		
542.719	1.36607		0.00449358		
542.96	1.36675		0.00480727		
543.202	1.3671		0.00600697		
543.443	1.36691		0.00696585		
543.684	1.36648		0.00690623		
543.925	1.36623		0.00592672		
544.166	1.36641		0.00469635		
544.407	1.36702		0.0037923		
544.648	1.36787		0.00340433		
544.889	1.36879		0.00350701		
545.13	1.36961		0.00407835		
545.371	1.37015		0.00506666		
545.613	1.37035		0.00621975		
545.854	1.3702		0.00716013		
546.095	1.36985		0.00767271		
546.336	1.36943		0.00788147		
546.577	1.36894		0.00809077		
546.818	1.3683		0.00833623		
547.059	1.36755		0.00813928		
547.3	1.36697		0.00688743		
547.541	1.36699		0.00469025		
547.782	1.36778		0.00264439		
548.024	1.36903		0.0019302		
548.265	1.37018		0.00256333		
548.506	1.37094		0.00348853		
548.747	1.37139		0.00386978		
548.988	1.37177		0.00391542		
549.229	1.37215		0.00420682		
549.47	1.37244		0.00473514		
549.711	1.37261		0.0050903		
549.952	1.37274		0.00528633		
550.193	1.37276		0.00572263		
550.435	1.3726		0.00637261		
550.676	1.37222		0.0066165		
550.917	1.37188		0.00606655		
551.158	1.37182		0.00509382		
551.399	1.37208		0.00430685		
551.64	1.37254		0.00386492		
551.881	1.37308		0.00360165		
552.122	1.37365		0.00349521		
552.363	1.37417		0.00362874		
552.604	1.3746		0.00388659		
552.846	1.37496		0.00404095		
553.087	1.37528		0.00410207		
553.328	1.37558		0.00427369		
553.569	1.37581		0.00454044		
553.81	1.37601		0.00459769		
554.051	1.37631		0.00431614		
554.292	1.37679		0.00406476		
554.533	1.37732		0.0043756		
554.774	1.37764		0.00534221		
555.016	1.37757		0.00645499		
555.257	1.37715		0.00703223		
555.498	1.37668		0.00678489		
555.739	1.37643		0.00597448		
555.98	1.37652		0.00510102		
556.221	1.37689		0.00452118		
556.462	1.37738		0.00433123		
556.703	1.37781		0.00450613		
556.944	1.37804		0.0049268		
557.185	1.37804		0.00526169		
557.427	1.37799		0.00503512		
557.668	1.37813		0.00405996		
557.909	1.37875		0.00283043		
558.15	1.37975		0.00226745		
558.391	1.38074		0.00290951		
558.632	1.3813		0.0043328		
558.873	1.38133		0.00547321		
559.114	1.38113		0.00560463		
559.355	1.3811		0.00497569		
559.596	1.38137		0.00443354		
559.838	1.38182		0.00449243		
560.079	1.38216		0.00491797		
560.32	1.38239		0.00521315		
560.561	1.38256		0.00527763		
560.802	1.38273		0.00537889		
561.043	1.38285		0.00562068		
561.284	1.38291		0.00577612		
561.525	1.38296		0.00570184		
561.766	1.38305		0.00557964		
562.007	1.38315		0.00556492		
562.249	1.38328		0.00545734		
562.49	1.38349		0.00504121		
562.731	1.38388		0.00459426		
562.972	1.38432		0.00467885		
563.213	1.38457		0.00532361		
563.454	1.38454		0.0057922		
563.695	1.38448		0.00538774		
563.936	1.38471		0.00431537		
564.177	1.38534		0.00349246		
