Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CO2:CH4 (95:3:2)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/31"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
25.943514	2.298197			25.943514	0.64094		
25.927299	2.298222			25.927299	0.641086		
25.911104	2.298154			25.911104	0.641234		
25.89493	2.297977			25.89493	0.641383		
25.878776	2.297691			25.878776	0.641533		
25.862642	2.297324			25.862642	0.641685		
25.846529	2.297036			25.846529	0.641838		
25.830435	2.296856			25.830435	0.641992		
25.814361	2.296783			25.814361	0.642147		
25.798307	2.296804			25.798307	0.642304		
25.782274	2.296764			25.782274	0.642462		
25.76626	2.296618			25.76626	0.642621		
25.750266	2.296364			25.750266	0.642782		
25.734292	2.296006			25.734292	0.642945		
25.718337	2.295686			25.718337	0.643109		
25.702403	2.295472			25.702403	0.643274		
25.686488	2.295364			25.686488	0.643441		
25.670593	2.295362			25.670593	0.643609		
25.654718	2.29535			25.654718	0.643779		
25.638862	2.295232			25.638862	0.643951		
25.623026	2.295007			25.623026	0.644124		
25.607209	2.294676			25.607209	0.644299		
25.591412	2.294324			25.591412	0.644476		
25.575634	2.294076			25.575634	0.644654		
25.559876	2.293932			25.559876	0.644834		
25.544137	2.293894			25.544137	0.645016		
25.528417	2.2939			25.528417	0.6452		
25.512717	2.293808			25.512717	0.645385		
25.497036	2.29361			25.497036	0.645572		
25.481375	2.293307			25.481375	0.645761		
25.465733	2.292937			25.465733	0.645952		
25.450109	2.292653			25.450109	0.646145		
25.434505	2.292472			25.434505	0.64634		
25.418921	2.292395			25.418921	0.646536		
25.403355	2.2924			25.403355	0.646735		
25.387808	2.292331			25.387808	0.646935		
25.37228	2.292157			25.37228	0.647138		
25.356772	2.291879			25.356772	0.647342		
25.341282	2.291505			25.341282	0.647549		
25.325811	2.291184			25.325811	0.647757		
25.310359	2.290965			25.310359	0.647968		
25.294926	2.290847			25.294926	0.64818		
25.279511	2.290829			25.279511	0.648395		
25.264116	2.29078			25.264116	0.648611		
25.248739	2.290627			25.248739	0.64883		
25.233381	2.29037			25.233381	0.649051		
25.218042	2.290008			25.218042	0.649274		
25.202721	2.289647			25.202721	0.649499		
25.187419	2.289386			25.187419	0.649726		
25.172135	2.289226			25.172135	0.649955		
25.15687	2.289166			25.15687	0.650186		
25.141623	2.289131			25.141623	0.650419		
25.126395	2.288995			25.126395	0.650654		
25.111185	2.288755			25.111185	0.650892		
