Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH4 (20:1)"
Temperature:	"140K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/127"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5061		0			400.26	89.900001526		
501.5	1.5078		0.000201			401.22	89.699996948		
503	1.5075		0.000206			402.19	90		
504.4	1.5072		0.000212			403.15	89.5		
505.9	1.5077		0			404.12	89.400001526		
507.3	1.5084		0			405.08	89.5		
508.8	1.5111		0			406.05	89.5		
510.2	1.5149		0			407.01	89.099998474		
511.7	1.5165		0			407.97	88.599998474		
513.1	1.518		0			408.94	89.199996948		
514.5	1.5178		0.00254			409.9	88.699996948		
516	1.5167		5.4E-5			410.87	88.699996948		
517.4	1.518		0			411.83	88.400001526		
518.9	1.5222		0			412.8	88.5		
520.3	1.523		0.004883			413.76	88.5		
521.8	1.5222		0			414.72	88.5		
523.2	1.5236		0.002382			415.69	88.300003052		
524.7	1.5238		0.002368			416.65	87.800003052		
526.1	1.5245		0.002347			417.62	88		
527.6	1.5253		0.002324			418.58	87.699996948		
529	1.5262		0.002295			419.55	87.699996948		
530.5	1.5273		0.002266			420.51	87.300003052		
531.9	1.5284		0.002233			421.48	87		
533.4	1.5298		0.002196			422.44	87		
534.8	1.5316		0.002147			423.41	86.900001526		
536.2	1.5326		0.004504			424.37	86.699996948		
537.7	1.5328		0.004488			425.33	86.5		
539.1	1.5346		0.002056			426.3	86.199996948		
540.6	1.5367		0.004361			427.26	85.800003052		
542	1.5384		0.004305			428.23	86		
543.5	1.54		0.006599			429.19	85.599998474		
544.9	1.5403		0.008918			430.16	85.5		
546.4	1.5403		0.008891			431.12	85.300003052		
547.8	1.5409		0.008848			432.09	85.199996948		
549.3	1.5419		0.008794			433.05	85.199996948		
550.7	1.5433		0.008724			434.02	84.900001526		
552.2	1.5439		0.010997			434.98	85		
553.6	1.5447		0.008631			435.94	84.5		
555.1	1.5472		0.008529			436.91	84.300003052		
556.5	1.549		0.010738			437.87	84		
558	1.5506		0.010654			438.84	84.199996948		
559.4	1.5523		0.012842			439.8	83.900001526		
560.8	1.5528		0.015062			440.77	83.900001526		
562.3	1.5532		0.015005			441.73	83.699996948		
563.7	1.5546		0.014912			442.7	84		
565.2	1.5557		0.017087			443.66	83.599998474		
566.6	1.5563		0.017014			444.62	83.699996948		
568.1	1.5579		0.016905			445.59	83.800003052		
569.5	1.5592		0.019046			446.55	83.599998474		
571	1.5603		0.018947			447.52	84.099998474		
572.4	1.5613		0.021081			448.48	84.099998474		
573.9	1.5621		0.020992			449.45	84.400001526		
575.3	1.5638		0.02086			450.41	84.699996948		
576.8	1.5656		0.022937			451.37	84.5		
578.2	1.5662		0.025053			452.34	84.900001526		
579.6	1.5667		0.024959			453.3	85.300003052		
581.1	1.5684		0.024814			454.27	85.5		
582.5	1.5701		0.026854			455.23	86.099998474		
584	1.5708		0.028935			456.2	86.199996948		
585.4	1.5717		0.028814			457.16	86.5		
586.9	1.5726		0.030867			458.13	87.099998474		
588.3	1.5733		0.030749			459.09	87.5		
589.8	1.5751		0.030574			460.06	87.800003052		
591.2	1.577		0.032552			461.02	88.199996948		
592.7	1.5782		0.034558			461.98	89		
594.1	1.5786		0.036596			462.95	88.800003052		
595.6	1.5791		0.036471			463.91	89.400001526		
597	1.5807		0.036281			464.88	90.199996948		
598.5	1.5826		0.038217			465.84	90.5		
599.9	1.5837		0.040181			466.81	90.699996948		
