Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/110"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5489		0.03695			500.08	98.900001526		
503.9	1.5473		0.029924			501.05	98.900001526		
507.8	1.545		0.03315			502.01	98.900001526		
511.6	1.5449		0.036257			502.98	98.800003052		
515.5	1.5439		0.042698			503.94	99		
519.4	1.5419		0.04581			504.9	99.099998474		
523.2	1.5398		0.045546			505.87	98.800003052		
527.1	1.5403		0.045183			506.83	99		
530.9	1.5409		0.048087			507.8	98.800003052		
534.8	1.5414		0.047714			508.76	98.900001526		
538.7	1.5437		0.047259			509.73	98.800003052		
542.5	1.5465		0.049971			510.69	98.800003052		
546.4	1.5486		0.052671			511.65	98.900001526		
550.2	1.5505		0.055339			512.62	98.800003052		
554.1	1.5524		0.057973			513.58	98.800003052		
558	1.5543		0.060558			514.55	98.699996948		
561.8	1.5567		0.06308			515.51	98.800003052		
565.7	1.5579		0.068705			516.48	98.699996948		
569.5	1.5596		0.068125			517.44	98.699996948		
573.4	1.562		0.073556			518.41	98.900001526		
577.2	1.5634		0.075971			519.37	98.699996948		
581.1	1.566		0.078271			520.34	98.699996948		
585	1.5682		0.083541			521.3	98.800003052		
588.8	1.5703		0.08578			522.26	98.900001526		
592.7	1.573		0.090894			523.23	98.699996948		
596.5	1.5745		0.096029			524.19	98.800003052		
600.4	1.5771		0.098099			525.16	98.699996948		
604.2	1.5796		0.10595			526.12	98.599998474		
608.1	1.5805		0.11096			527.09	98.599998474		
612	1.5818		0.11588			528.05	98.5		
615.8	1.5833		0.12073			529.02	98.599998474		
619.7	1.5856		0.12546			529.98	98.5		
623.5	1.5876		0.13299			530.94	98.5		
627.4	1.5885		0.14059			531.91	98.599998474		
631.2	1.5882		0.14826			532.87	98.599998474		
635.1	1.5883		0.153			533.84	98.5		
639	1.589		0.16045			534.8	98.5		
642.8	1.5889		0.16795			535.77	98.5		
646.7	1.5883		0.17547			536.73	98.599998474		
650.5	1.5874		0.18299			537.7	98.400001526		
654.4	1.5862		0.19051			538.66	98.400001526		
658.3	1.5847		0.19804			539.63	98.400001526		
662.1	1.583		0.20557			540.59	98.400001526		
666	1.5814		0.21305			541.55	98.400001526		
669.8	1.5783		0.22358			542.52	98.300003052		
673.7	1.5753		0.22842			543.48	98.400001526		
677.5	1.5723		0.23889			544.45	98.400001526		
681.4	1.5674		0.24686			545.41	98.400001526		
