Reference:	"Hudson et al. (2022)"
DOI:	"doi:DOI: 10.1089/ast.2021.0138"
Sample Type:	"Ice"
Composition:	"CH3NH2 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/172"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
698.72	1.4332		-0.00053377		
698.84	1.4332		-0.00055198		
698.96	1.4332		-0.00054482		
699.08	1.4334		-0.00052865		
699.2	1.4334		-0.00050502		
699.32	1.4335		-0.00047995		
699.44	1.4336		-0.0004537		
699.56	1.4336		-0.00043742		
699.68	1.4336		-0.00044048		
699.8	1.4337		-0.00046989		
699.92	1.4338		-0.00051704		
700.04	1.4339		-0.00055724		
700.16	1.434		-0.00056506		
700.28	1.4342		-0.00050794		
700.4	1.4344		-0.00037056		
700.52	1.4345		-0.00016648		
700.64	1.4345		6.6367E-5		
700.76	1.4344		0.00027472		
700.88	1.4342		0.00041298		
701	1.4341		0.00045571		
701.12	1.4339		0.00041054		
701.24	1.4338		0.00030935		
701.36	1.4337		0.00019624		
701.48	1.4338		0.00010777		
701.6	1.4338		6.2411E-5		
701.72	1.4338		5.3844E-5		
701.84	1.4338		6.1732E-5		
701.96	1.4338		5.9958E-5		
702.08	1.4337		3.0487E-5		
702.2	1.4337		-3.4467E-5		
702.32	1.4336		-0.00012554		
702.44	1.4336		-0.00024809		
702.56	1.4336		-0.00039476		
702.68	1.4336		-0.00056081		
702.8	1.4337		-0.00073864		
702.92	1.4338		-0.00091514		
703.04	1.434		-0.0010681		
703.16	1.4342		-0.0011722		
703.28	1.4345		-0.0012068		
703.4	1.4348		-0.0011656		
703.52	1.435		-0.0010607		
703.64	1.4352		-0.00091821		
703.76	1.4353		-0.00076684		
703.88	1.4354		-0.00062837		
704	1.4354		-0.00050484		
704.12	1.4355		-0.00038382		
704.24	1.4356		-0.0002461		
704.36	1.4356		-8.1186E-5		
704.48	1.4356		0.00010364		
704.6	1.4355		0.00027024		
704.72	1.4354		0.00040573		
704.84	1.4352		0.00047424		
704.96	1.4351		0.0004634		
705.08	1.435		0.00038878		
705.2	1.4349		0.00028618		
705.32	1.4349		0.00019494		
705.44	1.4349		0.00014017		
705.56	1.435		0.00012271		
705.68	1.4349		0.00011977		
705.8	1.4349		9.759E-5		
705.92	1.4349		3.0066E-5		
706.04	1.4348		-8.8261E-5		
706.16	1.4349		-0.00023763		
706.28	1.435		-0.00038229		
706.4	1.4351		-0.0004853		
706.52	1.4353		-0.00052357		
706.64	1.4355		-0.00049528		
706.76	1.4357		-0.00041698		
706.88	1.4358		-0.00031809		
707	1.4359		-0.00020671		
707.12	1.436		-8.8465E-5		
707.24	1.436		3.7881E-5		
707.36	1.436		0.00017799		
707.48	1.436		0.00032865		
707.6	1.436		0.00047203		
707.72	1.4358		0.00057816		
707.84	1.4357		0.00061706		
707.96	1.4355		0.00057228		
708.08	1.4353		0.00044975		
708.2	1.4353		0.00027733		
708.32	1.4353		9.5574E-5		
708.44	1.4354		-5.8492E-5		
708.56	1.4355		-0.00016405		
708.68	1.4357		-0.00022053		
708.8	1.4358		-0.00024181		
708.92	1.4359		-0.00024335		
709.04	1.4361		-0.00023184		
709.16	1.4362		-0.00020186		
709.28	1.4364		-0.00013628		
709.4	1.4365		-1.6809E-5		
709.52	1.4366		0.00015642		
709.64	1.4367		0.00036395		
709.76	1.4366		0.00056794		
709.88	1.4365		0.00072603		
710	1.4363		0.00080908		
710.12	1.4362		0.00081164		
710.24	1.4361		0.00075579		
710.36	1.436		0.00067926		
710.48	1.436		0.00061744		
710.6	1.436		0.00058761		
710.72	1.436		0.00058175		
710.84	1.436		0.00057176		
710.96	1.4359		0.00052475		
711.08	1.4359		0.0004215		
711.2	1.4358		0.0002682		
711.32	1.4359		9.54E-5		
711.44	1.4361		-4.7594E-5		
711.56	1.4363		-0.00013632		
711.68	1.4365		-0.00015098		
711.8	1.4367		-9.0139E-5		
711.92	1.4369		2.4197E-5		
712.04	1.437		0.00016605		
712.16	1.4371		0.00032033		
712.28	1.4372		0.00048853		
712.4	1.4373		0.00068525		
712.52	1.4373		0.00092386		
712.64	1.4373		0.0012017		
712.76	1.4372		0.0014907		
712.88	1.4369		0.0017415		
713	1.4366		0.0018986		
713.12	1.4362		0.001922		
713.24	1.4359		0.0018026		
713.36	1.4356		0.0015678		
713.48	1.4354		0.00127		
713.6	1.4354		0.0009789		
713.72	1.4354		0.00072436		
713.84	1.4355		0.000513		
713.96	1.4356		0.00035141		
714.08	1.4356		0.00021925		
714.2	1.4357		9.7737E-5		
714.32	1.4359		-1.7985E-5		
714.44	1.436		-0.00011712		
714.56	1.4362		-0.00018039		
714.68	1.4363		-0.00019384		
714.8	1.4365		-0.00015859		
714.92	1.4366		-9.2448E-5		
715.04	1.4367		-2.1447E-5		
715.16	1.4367		3.4029E-5		
715.28	1.4368		7.1168E-5		
715.4	1.4369		0.00010584		
715.52	1.4369		0.00016428		
715.64	1.437		0.00026655		
715.76	1.437		0.000412		
715.88	1.437		0.00056811		
716	1.4369		0.00069686		
716.12	1.4367		0.00076056		
716.24	1.4365		0.00072064		
716.36	1.4363		0.00057778		
716.48	1.4362		0.00036425		
716.6	1.4362		0.00013001		
716.72	1.4362		-7.6405E-5		
716.84	1.4364		-0.00022606		
716.96	1.4365		-0.00031608		
717.08	1.4367		-0.00036431		
717.2	1.4368		-0.00039545		
717.32	1.4369		-0.00042655		
717.44	1.437		-0.00045757		
717.56	1.4371		-0.00047376		
717.68	1.4373		-0.00045557		
717.8	1.4374		-0.0003925		
717.92	1.4375		-0.00028759		
718.04	1.4376		-0.00015861		
718.16	1.4376		-3.1446E-5		
718.28	1.4376		7.7077E-5		
718.4	1.4376		0.00017045		
718.52	1.4376		0.00024624		
718.64	1.4375		0.00031419		
718.76	1.4374		0.0003773		
718.88	1.4373		0.00042741		
719	1.4372		0.00044484		
719.12	1.437		0.00040837		
719.24	1.4369		0.00030649		
719.36	1.4368		0.0001461		
719.48	1.4367		-5.001E-5		
719.6	1.4367		-0.00024966		
719.72	1.4367		-0.00042761		
719.84	1.4368		-0.0005744		
719.96	1.4369		-0.00070071		
720.08	1.4369		-0.0008289		
720.2	1.437		-0.00098241		
720.32	1.437		-0.0011715		
720.44	1.4372		-0.0013818		
720.56	1.4374		-0.0015831		
720.68	1.4376		-0.0017656		
720.8	1.438		-0.0018829		
720.92	1.4383		-0.0019138		
721.04	1.4387		-0.0018528		
721.16	1.439		-0.0017054		
721.28	1.4393		-0.0014836		
721.4	1.4395		-0.0012041		
721.52	1.4397		-0.00088592		
721.64	1.4397		-0.00055308		
721.76	1.4397		-0.00023777		
721.88	1.4395		2.3155E-5		
722	1.4393		0.0001942		
722.12	1.439		0.00025204		
722.24	1.4388		0.00019505		
722.36	1.4387		4.6671E-5		
722.48	1.4386		-0.00014878		
722.6	1.4386		-0.00034029		
722.72	1.4387		-0.00048395		
722.84	1.4389		-0.00055979		
722.96	1.4391		-0.00057319		
723.08	1.4392		-0.00053766		
723.2	1.4393		-0.00047894		
723.32	1.4394		-0.00041746		
723.44	1.4395		-0.00035995		
723.56	1.4395		-0.00030026		
723.68	1.4396		-0.00022361		
723.8	1.4397		-0.00011856		
723.92	1.4397		1.5233E-5		
724.04	1.4397		0.00016445		
724.16	1.4397		0.00030615		
724.28	1.4395		0.0004155		
724.4	1.4394		0.00047297		
724.52	1.4393		0.00047154		
724.64	1.4391		0.00041703		
724.76	1.439		0.00032201		
724.88	1.4389		0.00020267		
725	1.4389		6.9206E-5		
725.12	1.4389		-6.268E-5		
725.24	1.4389		-0.00021459		
725.36	1.439		-0.000375		
725.48	1.4391		-0.00053731		
725.6	1.4392		-0.00068604		
725.72	1.4394		-0.00079803		
725.84	1.4397		-0.00084748		
725.96	1.44		-0.00081534		
726.08	1.4402		-0.00069568		
726.2	1.4404		-0.00050346		
726.32	1.4405		-0.00027046		
726.44	1.4405		-4.1372E-5		
726.56	1.4404		0.00014242		
726.68	1.4403		0.00025418		
726.8	1.4402		0.00028984		
726.92	1.4401		0.00027116		
727.04	1.4401		0.00023288		
727.16	1.4401		0.00021159		
727.28	1.4402		0.00022937		
727.4	1.4402		0.00028683		
727.52	1.4402		0.00037109		
727.64	1.4402		0.0004546		
727.76	1.4401		0.0005135		
727.88	1.44		0.00053604		
728	1.44		0.00052744		
728.12	1.4399		0.00050216		
728.24	1.4399		0.00047677		
728.36	1.4398		0.00045507		
728.48	1.4398		0.00042954		
728.6	1.4397		0.00038447		
728.72	1.4396		0.00030566		
728.84	1.4396		0.00019201		
728.96	1.4396		5.7544E-5		
729.08	1.4396		-7.2553E-5		
729.2	1.4397		-0.00017484		
729.32	1.4398		-0.00023959		
729.44	1.4398		-0.00027488		
729.56	1.4399		-0.00030077		
729.68	1.4399		-0.00034174		
729.8	1.44		-0.00040564		
729.92	1.44		-0.00048104		
730.04	1.4401		-0.00054134		
730.16	1.4402		-0.00055699		
730.28	1.4404		-0.00051453		
730.4	1.4404		-0.00042762		
730.52	1.4404		-0.00033507		
730.64	1.4404		-0.00028484		
730.76	1.4403		-0.00031102		
730.88	1.4402		-0.00041633		
731	1.4402		-0.00056871		
731.12	1.4403		-0.00071444		
731.24	1.4404		-0.00080499		
731.36	1.4405		-0.00082005		
731.48	1.4406		-0.00077794		
731.6	1.4406		-0.00072862		
731.72	1.4406		-0.00072742		
731.84	1.4406		-0.00080288		
731.96	1.4405		-0.00095271		
732.08	1.4406		-0.00114		
732.2	1.4408		-0.0013012		
732.32	1.441		-0.0013827		
732.44	1.4413		-0.0013625		
732.56	1.4415		-0.0012604		
732.68	1.4416		-0.0011266		
732.8	1.4416		-0.0010152		
732.92	1.4416		-0.00096167		
733.04	1.4416		-0.00096679		
733.16	1.4416		-0.0010043		
733.28	1.4417		-0.0010388		
733.4	1.4417		-0.0010464		
733.52	1.4418		-0.00103		
733.64	1.4419		-0.0010118		
733.76	1.4419		-0.0010181		
733.88	1.4419		-0.0010576		
734	1.442		-0.00111		
734.12	1.4422		-0.0011316		
734.24	1.4424		-0.0010854		
734.36	1.4426		-0.0009439		
734.48	1.4427		-0.00072285		
734.6	1.4426		-0.00047778		
734.72	1.4425		-0.00028429		
734.84	1.4422		-0.00020759		
734.96	1.442		-0.00027413		
735.08	1.4418		-0.00046255		
735.2	1.4418		-0.00071454		
735.32	1.4418		-0.00096092		
735.44	1.442		-0.0011502		
735.56	1.4422		-0.0012655		
735.68	1.4424		-0.0013226		
735.8	1.4425		-0.0013521		
735.92	1.4427		-0.0013761		
736.04	1.4428		-0.0013945		
736.16	1.443		-0.0013842		
736.28	1.4432		-0.0013159		
736.4	1.4434		-0.0011844		
736.52	1.4436		-0.00099816		
736.64	1.4436		-0.00079018		
736.76	1.4435		-0.00061927		
736.88	1.4434		-0.00052609		
737	1.4433		-0.00051854		
737.12	1.4433		-0.00056828		
737.24	1.4433		-0.00062497		
737.36	1.4434		-0.00064195		
737.48	1.4435		-0.00060067		
737.6	1.4435		-0.00051845		
737.72	1.4435		-0.00043921		
737.84	1.4434		-0.0004092		
737.96	1.4434		-0.00045061		
738.08	1.4433		-0.00054952		
738.2	1.4434		-0.00066117		
738.32	1.4435		-0.0007325		
738.44	1.4436		-0.00073039		
738.56	1.4438		-0.00065915		
738.68	1.4438		-0.00056418		
738.8	1.4438		-0.00049197		
738.92	1.4437		-0.00048414		
739.04	1.4436		-0.00055505		
739.16	1.4437		-0.00067362		
739.28	1.4438		-0.00078129		
739.4	1.4439		-0.00082102		
739.52	1.4441		-0.00076525		
739.64	1.4442		-0.00063074		
739.76	1.4442		-0.00047205		
739.88	1.4442		-0.00035693		
740	1.444		-0.00033528		
740.12	1.4439		-0.00041689		
740.24	1.4439		-0.00056806		
740.36	1.4439		-0.00073008		
740.48	1.4441		-0.00084637		
740.6	1.4443		-0.00088594		
740.72	1.4444		-0.00085417		
740.84	1.4445		-0.00078819		
740.96	1.4446		-0.00072477		
741.08	1.4446		-0.00068741		
741.2	1.4446		-0.00068226		
741.32	1.4447		-0.00068918		
741.44	1.4448		-0.00067963		
741.56	1.4448		-0.00063601		
741.68	1.4449		-0.00056344		
741.8	1.4449		-0.00048675		
741.92	1.4449		-0.00043655		
742.04	1.4449		-0.00042974		
742.16	1.4449		-0.00045792		
742.28	1.445		-0.00048903		
742.4	1.4451		-0.00048276		
742.52	1.4452		-0.00041344		
742.64	1.4452		-0.00028447		
742.76	1.4452		-0.00013228		
742.88	1.4451		-1.2793E-5		
743	1.4449		2.2871E-5		
743.12	1.4447		-4.5054E-5		
743.24	1.4446		-0.0001992		
743.36	1.4445		-0.00041655		
743.48	1.4446		-0.00063411		
743.6	1.4447		-0.00080575		
743.72	1.4449		-0.00091055		
743.84	1.4451		-0.00095545		
743.96	1.4452		-0.00096391		
744.08	1.4453		-0.00095887		
744.2	1.4454		-0.00094869		
744.32	1.4456		-0.00092466		
744.44	1.4457		-0.00086987		
744.56	1.4458		-0.00077464		
744.68	1.4458		-0.00064886		
744.8	1.4458		-0.00052431		
744.92	1.4457		-0.0004432		
745.04	1.4456		-0.00043991		
745.16	1.4455		-0.00052433		
745.28	1.4455		-0.00067536		
745.4	1.4455		-0.00084544		
745.52	1.4456		-0.00099049		
745.64	1.4458		-0.001088		
745.76	1.446		-0.0011175		
745.88	1.4462		-0.0010912		
746	1.4463		-0.0010329		
746.12	1.4464		-0.00096318		
746.24	1.4465		-0.00088818		
746.36	1.4466		-0.00080128		
746.48	1.4466		-0.00069501		
746.6	1.4466		-0.00057309		
746.72	1.4466		-0.00046048		
746.84	1.4465		-0.00039715		
746.96	1.4463		-0.00042037		
747.08	1.4462		-0.00054521		
747.2	1.4462		-0.00074829		
747.32	1.4462		-0.00097137		
747.44	1.4464		-0.0011402		
747.56	1.4467		-0.0011951		
747.68	1.447		-0.0011196		
747.8	1.4471		-0.00095287		
747.92	1.4472		-0.00073671		
748.04	1.4471		-0.00056714		
748.16	1.4469		-0.00051314		
748.28	1.4467		-0.00059847		
748.4	1.4467		-0.00079721		
748.52	1.4467		-0.0010453		
748.64	1.4469		-0.0012684		
748.76	1.4471		-0.0014097		
748.88	1.4474		-0.0014464		
749	1.4476		-0.0013909		
749.12	1.4478		-0.0012757		
749.24	1.448		-0.0011346		
749.36	1.4481		-0.00098837		
749.48	1.4482		-0.00084164		
749.6	1.4482		-0.00069138		
749.72	1.4482		-0.00053772		
749.84	1.4482		-0.00039249		
749.96	1.4481		-0.00027873		
750.08	1.448		-0.0002171		
750.2	1.4479		-0.00021674		
750.32	1.4478		-0.00027516		
750.44	1.4477		-0.00036756		
750.56	1.4477		-0.00046201		
750.68	1.4477		-0.00053587		
750.8	1.4478		-0.00058739		
750.92	1.4478		-0.00063585		
751.04	1.4478		-0.00071088		
751.16	1.4477		-0.00083548		
751.28	1.4478		-0.0010092		
751.4	1.4479		-0.0012039		
751.52	1.4481		-0.0013738		
751.64	1.4484		-0.0014722		
751.76	1.4486		-0.0014712		
751.88	1.4489		-0.0013747		
752	1.4491		-0.0012159		
752.12	1.4492		-0.0010429		
752.24	1.4492		-0.00090485		
752.36	1.4492		-0.0008063		
752.48	1.4493		-0.00075594		
752.6	1.4493		-0.00073154		
752.72	1.4493		-0.00070426		
752.84	1.4494		-0.00065742		
752.96	1.4494		-0.0005938		
753.08	1.4495		-0.00053387		
753.2	1.4494		-0.00050527		
753.32	1.4494		-0.00052502		
753.44	1.4495		-0.00058985		
753.56	1.4496		-0.00067224		
753.68	1.4497		-0.0007286		
753.8	1.45		-0.00071356		
753.92	1.4502		-0.00059478		
754.04	1.4505		-0.00036328		
754.16	1.4506		-3.6781E-5		
754.28	1.4506		0.00034679		
754.4	1.4505		0.00073573		
754.52	1.4503		0.0010515		
754.64	1.4499		0.0013033		
754.76	1.4495		0.0014285		
754.88	1.4491		0.0014027		
755	1.4486		0.0012201		
755.12	1.4483		0.00089603		
755.24	1.448		0.00046628		
755.36	1.4479		-1.7293E-5		
755.48	1.448		-0.00049338		
755.6	1.4483		-0.00090362		
755.72	1.4486		-0.0012049		
755.84	1.4489		-0.0013777		
755.96	1.4493		-0.001427		
756.08	1.4496		-0.0013787		
756.2	1.4499		-0.0012683		
756.32	1.45		-0.0011306		
756.44	1.4501		-0.00098987		
756.56	1.4502		-0.00085836		
756.68	1.4502		-0.00073771		
756.8	1.4502		-0.00063537		
756.92	1.4502		-0.00053886		
757.04	1.4501		-0.00046418		
757.16	1.45		-0.00042879		
757.28	1.4499		-0.00044935		
757.4	1.4498		-0.0005369		
757.52	1.4496		-0.00068993		
757.64	1.4496		-0.00089588		
757.76	1.4496		-0.0011334		
757.88	1.4496		-0.0013795		
758	1.4497		-0.0016168		
758.12	1.4499		-0.0018333		
758.24	1.4501		-0.0020242		
758.36	1.4504		-0.0021851		
758.48	1.4506		-0.0023086		
758.6	1.4509		-0.0023833		
758.72	1.4513		-0.0023964		
758.84	1.4516		-0.0023397		
758.96	1.4519		-0.0022165		
759.08	1.4521		-0.0020556		
759.2	1.4522		-0.0018687		
759.32	1.4523		-0.00169		
759.44	1.4524		-0.00155		
759.56	1.4524		-0.0014596		
759.68	1.4525		-0.001411		
759.8	1.4525		-0.0013789		
759.92	1.4526		-0.0013341		
760.04	1.4528		-0.0012536		
760.16	1.4529		-0.0011298		
760.28	1.453		-0.0009728		
760.4	1.453		-0.00080424		
760.52	1.453		-0.00064802		
760.64	1.453		-0.00052011		
760.76	1.4529		-0.00042341		
760.88	1.4529		-0.00035105		
761	1.4528		-0.00029198		
761.12	1.4527		-0.00024103		
761.24	1.4526		-0.00020299		
761.36	1.4525		-0.0001906		
761.48	1.4524		-0.00021335		
761.6	1.4523		-0.00028132		
761.72	1.4522		-0.00039017		
761.84	1.4522		-0.00052469		
761.96	1.4522		-0.00066529		
762.08	1.4522		-0.00079856		
762.2	1.4522		-0.00092274		
762.32	1.4523		-0.0010483		
762.44	1.4523		-0.0011905		
762.56	1.4524		-0.0013583		
762.68	1.4525		-0.0015456		
762.8	1.4527		-0.001728		
762.92	1.4529		-0.0018713		
763.04	1.4532		-0.0019438		
763.16	1.4535		-0.0019306		
763.28	1.4538		-0.0018407		
763.4	1.4539		-0.0017051		
763.52	1.4541		-0.001565		
763.64	1.4541		-0.0014614		
763.76	1.4542		-0.0014		
763.88	1.4542		-0.0013779		
764	1.4543		-0.0013742		
764.12	1.4544		-0.0013583		
764.24	1.4546		-0.0013065		
764.36	1.4547		-0.0012124		
764.48	1.4548		-0.0010872		
764.6	1.4548		-0.00095258		
764.72	1.4548		-0.0008299		
764.84	1.4548		-0.00073116		
764.96	1.4548		-0.00065541		
765.08	1.4547		-0.00059464		
765.2	1.4547		-0.00054193		
765.32	1.4546		-0.00049987		
765.44	1.4545		-0.00048432		
765.56	1.4544		-0.0005212		
765.68	1.4542		-0.00063544		
765.8	1.4541		-0.00082738		
765.92	1.4541		-0.0010935		
766.04	1.4541		-0.0014169		
766.16	1.4543		-0.0017379		
766.28	1.4546		-0.0020002		
766.4	1.455		-0.0021559		
766.52	1.4554		-0.0021776		
766.64	1.4558		-0.0020658		
766.76	1.4561		-0.0018492		
766.88	1.4563		-0.0015769		
767	1.4563		-0.0013057		
767.12	1.4563		-0.0010864		
767.24	1.4562		-0.00095328		
767.36	1.4561		-0.00091612		
767.48	1.456		-0.0009604		
767.6	1.456		-0.0010534		
767.72	1.4561		-0.0011543		
767.84	1.4562		-0.001227		
767.96	1.4563		-0.0012501		
768.08	1.4565		-0.0012225		
768.2	1.4566		-0.001159		
768.32	1.4567		-0.0010765		
768.44	1.4567		-0.0010028		
768.56	1.4567		-0.00095616		
768.68	1.4567		-0.00094353		
768.8	1.4568		-0.00096047		
768.92	1.4568		-0.00099541		
769.04	1.4569		-0.0010346		
769.16	1.4569		-0.001068		
769.28	1.457		-0.00109		
769.4	1.4571		-0.0010992		
769.52	1.4573		-0.0010951		
769.64	1.4574		-0.0010768		
769.76	1.4575		-0.0010417		
769.88	1.4576		-0.00098748		
770	1.4577		-0.00091397		
770.12	1.4578		-0.00082602		
770.24	1.4578		-0.00073326		
770.36	1.4578		-0.00065137		
770.48	1.4578		-0.00059021		
770.6	1.4578		-0.00055639		
770.72	1.4577		-0.00055802		
770.84	1.4577		-0.0005923		
770.96	1.4577		-0.00064891		
771.08	1.4577		-0.00071383		
771.2	1.4578		-0.00077228		
771.32	1.4579		-0.00081346		
771.44	1.458		-0.00083294		
771.56	1.4581		-0.0008335		
771.68	1.4581		-0.00082433		
771.8	1.4582		-0.00081744		
771.92	1.4582		-0.0008217		
772.04	1.4583		-0.00083757		
772.16	1.4583		-0.00085654		
772.28	1.4584		-0.00086449		
772.4	1.4585		-0.00084849		
772.52	1.4585		-0.00080642		
772.64	1.4585		-0.0007548		
772.76	1.4584		-0.00072344		
772.88	1.4583		-0.00075078		
773	1.4582		-0.00087891		
773.12	1.458		-0.0011259		
773.24	1.458		-0.0014787		
773.36	1.4581		-0.0018908		
773.48	1.4584		-0.0022933		
773.6	1.4588		-0.0026141		
773.72	1.4593		-0.0027975		
773.84	1.4599		-0.0028199		
773.96	1.4604		-0.0026922		
774.08	1.4608		-0.0024521		
774.2	1.4611		-0.0021475		
774.32	1.4613		-0.0018223		
774.44	1.4615		-0.0015059		
774.56	1.4615		-0.0012149		
774.68	1.4615		-0.00095846		
774.8	1.4615		-0.00074588		
774.92	1.4614		-0.00059043		
775.04	1.4613		-0.00049849		
775.16	1.4612		-0.00046565		
775.28	1.4612		-0.00048552		
775.4	1.4612		-0.00053222		
775.52	1.4612		-0.00057316		
775.64	1.4613		-0.00058381		
775.76	1.4614		-0.00055954		
775.88	1.4614		-0.00051897		
776	1.4614		-0.0004957		
776.12	1.4614		-0.00052167		
776.24	1.4614		-0.00060896		
776.36	1.4615		-0.00073961		
776.48	1.4617		-0.00086762		
776.6	1.4619		-0.00093607		
776.72	1.4622		-0.00089852		
776.84	1.4625		-0.00073907		
776.96	1.4627		-0.00047851		
777.08	1.4628		-0.000168		
777.2	1.4628		0.00012622		
777.32	1.4627		0.00034812		
777.44	1.4625		0.00049291		
777.56	1.4623		0.00053857		
777.68	1.4621		0.00050003		
777.8	1.462		0.00039997		
777.92	1.4619		0.0002595		
778.04	1.4619		9.3528E-5		
778.16	1.462		-8.3709E-5		
778.28	1.4621		-0.00025289		
778.4	1.4622		-0.00038891		
778.52	1.4625		-0.00046353		
778.64	1.4627		-0.00045766		
778.76	1.4629		-0.00037157		
778.88	1.463		-0.00023126		
779	1.4631		-8.312E-5		
779.12	1.463		2.3008E-5		
779.24	1.463		5.1529E-5		
779.36	1.4629		-3.108E-6		
779.48	1.4629		-0.00010808		
779.6	1.463		-0.00024123		
779.72	1.4632		-0.00034605		
779.84	1.4633		-0.00039045		
779.96	1.4635		-0.00036651		
780.08	1.4637		-0.00028878		
780.2	1.4638		-0.00018405		
780.32	1.4639		-7.4831E-5		
780.44	1.464		2.6518E-5		
780.56	1.464		0.00011981		
780.68	1.464		0.00020685		
780.8	1.464		0.00028284		
780.92	1.4639		0.00033047		
781.04	1.4638		0.00032765		
781.16	1.4638		0.00025692		
781.28	1.4637		0.00012121		
