Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2:OCS (20:1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/95"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.3518			500.08	0.00041866			500.08	100		
501.05	1.3514			501.05	0.020626			500.56	99.9		
502.01	1.3303			502.01	0.041402			501.05	99.9		
502.97	1.3149			502.97	0.00035286			501.53	99.8		
503.94	1.3375			503.94	-0.040123			502.01	99.8		
504.9	1.3425			504.9	0.020601			502.49	99.8		
505.87	1.3326			505.87	0			502.97	100		
506.83	1.3555			506.83	-0.039321			503.46	100.1		
507.8	1.3693			507.8	0.000453			503.94	100.2		
508.76	1.3549			508.76	0.020293			504.42	100		
509.73	1.3567			509.73	0			504.9	99.9		
510.69	1.3584			510.69	0.020164			505.39	99.8		
511.66	1.3603			511.66	0			505.87	100.1		
512.62	1.3799			512.62	0.00046158			506.35	100.1		
513.58	1.3608			513.58	0.059284			506.83	100.2		
514.55	1.3442			514.55	0.00041389			507.31	99.9		
515.51	1.3576			515.51	0.00044155			507.8	100		
516.48	1.3691			516.48	0.00046635			508.28	99.9		
517.44	1.3772			517.44	0.019668			508.76	99.9		
518.41	1.3602			518.41	0.05877			509.24	99.8		
519.37	1.3464			519.37	0.020002			509.73	100.1		
520.34	1.3542			520.34	0.019863			510.21	100		
521.3	1.3491			521.3	0.039379			510.69	99.9		
522.26	1.3436			522.26	0.019941			511.17	99.9		
523.23	1.349			523.23	0.01982			511.66	100.1		
524.19	1.3425			524.19	0.039357			512.14	100.2		
525.16	1.3347			525.16	0.019942			512.62	100		
526.12	1.3331			526.12	0.019926			513.1	99.8		
527.09	1.3364			527.09	0.00042343			513.58	99.7		
528.05	1.348			528.05	0.00044441			514.07	99.8		
529.02	1.3492			529.02	0.019622			514.55	100		
529.98	1.3405			529.98	0.019688			515.03	100		
530.95	1.3421			530.95	0.00043392			515.51	100		
531.91	1.3394			531.91	0.019637			516	100		
532.87	1.3437			532.87	0			516.48	100		
533.84	1.3583			533.84	0.00046825			516.96	100		
534.8	1.3523			534.8	0.019377			517.44	99.9		
535.77	1.3476			535.77	0.00045013			517.92	99.8		
536.73	1.3521			536.73	0.00045776			518.41	99.7		
537.7	1.3546			537.7	0.00046539			518.89	99.8		
538.66	1.3566			538.66	0.00046539			519.37	99.9		
539.63	1.3581			539.63	0.00046539			519.85	99.8		
540.59	1.3583			540.59	0.00047112			520.34	99.9		
541.55	1.3695			541.55	0			520.82	99.8		
542.52	1.3727			542.52	0.018864			521.3	99.8		
543.48	1.3698			543.48	0.00048542			521.78	99.8		
544.45	1.3712			544.45	0.018827			522.26	99.9		
545.41	1.3644			545.41	0.018876			522.75	99.9		
546.38	1.3573			546.38	0.018926			523.23	99.9		
547.34	1.3571			547.34	0.0004673			523.71	99.9		
548.31	1.3634			548.31	0.00048065			524.19	99.8		
549.27	1.3673			549.27	0.000494			524.68	99.9		
550.23	1.3711			550.23	0.00048828			525.16	99.9		
550.72	1.3623			550.72	0.037102			525.64	99.8		
551.2	1.3563			551.2	0.00046062			526.12	99.9		
551.68	1.3619			551.68	0.018744			526.6	100		
552.16	1.3576			552.16	0.018783			527.09	100		
552.65	1.3548			552.65	0.018808			527.57	100		
553.13	1.3517			553.13	0.018826			528.05	100		
553.61	1.3462			553.61	0.01887			528.53	99.8		
554.09	1.347			554.09	0.00044441			529.02	99.9		
554.57	1.3546			554.57	0.00045872			529.5	100		
555.06	1.3617			555.06	0.00047302			529.98	99.9		
555.54	1.3599			555.54	0.018656			530.46	99.9		
556.02	1.3605			556.02	0.00047684			530.95	100		
556.5	1.3633			556.5	0.018595			531.43	100		
556.99	1.3574			556.99	0.018642			531.91	99.9		
557.47	1.3511			557.47	0.018703			532.39	99.8		
557.95	1.3516			557.95	0.00046062			532.87	100.1		
558.43	1.3589			558.43	0.00047398			533.36	100		
558.91	1.3659			558.91	0.00048542			533.84	100		
559.4	1.3642			559.4	0.018489			534.32	100		
559.88	1.3648			559.88	0.00048542			534.8	99.9		
560.36	1.3677			560.36	0.018424			535.29	99.9		
560.84	1.3621			560.84	0.018474			535.77	100		
561.33	1.3562			561.33	0.018528			536.25	99.9		
561.81	1.3575			561.81	0.00047016			536.73	100		
562.29	1.3674			562.29	0.00049114			537.21	99.9		
562.77	1.3681			562.77	0.018356			537.7	100		
563.26	1.3596			563.26	0.01844			538.18	99.9		
563.74	1.3597			563.74	0.00047112			538.66	100		
564.22	1.367			564.22	0.00049591			539.14	100		
564.7	1.3745			564.7	0.000494			539.63	100		
565.18	1.3755			565.18	0.018191			540.11	100		
565.67	1.37			565.67	0.01825			540.59	100		
566.15	1.3662			566.15	0.018278			541.07	100		
566.63	1.3605			566.63	0.018329			541.55	100.1		
567.11	1.361			567.11	0.00047588			542.04	99.9		
567.6	1.3677			567.6	0.00049114			542.52	99.9		
568.08	1.372			568.08	0.00049305			543	100		
568.56	1.3764			568.56	0.00050259			543.48	100		
569.04	1.3829			569.04	0.00051689			543.97	99.9		
569.52	1.3831			569.52	0.017981			544.45	99.9		
570.01	1.3758			570.01	0.018058			544.93	100		
570.49	1.3796			570.49	0.00050831			545.41	99.9		
570.97	1.3846			570.97	0.017924			545.89	99.9		
571.45	1.3832			571.45	0.017927			546.38	99.9		
571.94	1.3748			571.94	0.035556			546.86	99.9		
572.42	1.3647			572.42	0.018116			547.34	100		
572.9	1.3709			572.9	0.0004921			547.82	99.9		
573.38	1.3728			573.38	0.017992			548.31	100		
573.86	1.3719			573.86	0.00049877			548.79	99.9		
574.35	1.379			574.35	0.00050068			549.27	100		
574.83	1.3862			574.83	0.00051785			549.75	100		
575.31	1.3863			575.31	0.017786			550.23	100		
575.79	1.3779			575.79	0.017873			550.72	99.8		
576.28	1.3779			576.28	0.00050449			551.2	100		
576.76	1.3845			576.76	0.00051594			551.68	99.9		
577.24	1.3896			577.24	0.00051785			552.16	99.9		
577.72	1.3966			577.72	0.0005331			552.65	99.9		
578.2	1.3978			578.2	0.017585			553.13	99.9		
578.69	1.3932			578.69	0.01762			553.61	99.9		
579.17	1.3908			579.17	0.017627			554.09	100		
579.65	1.3885			579.65	0.017651			554.57	100		
580.13	1.3842			580.13	0.017676			555.06	100		
580.62	1.3859			580.62	0.00052071			555.54	99.9		
581.1	1.3942			581.1	0.00052834			556.02	100		
581.58	1.4025			581.58	0.0005312			556.5	99.9		
582.06	1.4047			582.06	0.017395			556.99	99.9		
582.54	1.4011			582.54	0.017425			557.47	99.9		
583.03	1.4003			583.03	0.017421			557.95	100		
583.51	1.4017			583.51	0.01739			558.43	100		
583.99	1.3947			583.99	0.034415			558.91	100		
584.47	1.3853			584.47	0.01755			559.4	99.9		
584.96	1.39			584.96	0.00052834			559.88	100		
585.44	1.3992			585.44	0.0005312			560.36	99.9		
585.92	1.408			585.92	0.00053596			560.84	99.9		
586.4	1.4104			586.4	0.017218			561.33	99.9		
