Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"50K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/242"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
22.227409	1.7528674			22.227409	0.136857		
22.179835	1.7083874			22.179835	0.134166		
22.132463	1.6864521			22.132463	0.132974		
22.085294	1.672174			22.085294	0.130775		
22.038325	1.6617358			22.038325	0.130116		
21.991556	1.6537853			21.991556	0.128196		
21.944984	1.6464598			21.944984	0.129631		
21.89861	1.6400897			21.89861	0.126101		
21.852431	1.6358505			21.852431	0.124781		
21.806447	1.6321749			21.806447	0.123787		
21.760655	1.629263			21.760655	0.122727		
21.715056	1.625635			21.715056	0.124347		
21.669647	1.6224955			21.669647	0.120907		
21.624427	1.6209226			21.624427	0.120518		
21.579397	1.6186274			21.579397	0.121059		
21.534553	1.6166525			21.534553	0.118981		
21.489895	1.6159993			21.489895	0.117898		
21.445422	1.6151764			21.445422	0.118974		
21.401133	1.6133719			21.401133	0.119726		
21.357026	1.6120271			21.357026	0.11822		
21.313101	1.6110883			21.313101	0.118777		
21.269356	1.6101595			21.269356	0.117967		
21.22579	1.6095787			21.22579	0.11814		
21.182402	1.6089701			21.182402	0.118177		
21.139192	1.6082172			21.139192	0.118726		
21.096157	1.6075456			21.096157	0.118409		
21.053297	1.6069801			21.053297	0.11889		
21.010611	1.6066037			21.010611	0.118539		
20.968098	1.6059869			20.968098	0.119815		
20.925756	1.6054759			20.925756	0.118873		
20.883585	1.6053586			20.883585	0.119737		
20.841584	1.6047799			20.841584	0.120329		
20.799751	1.6041294			20.799751	0.120431		
20.758086	1.6040013			20.758086	0.119753		
20.716587	1.604629			20.716587	0.119727		
20.675254	1.6047248			20.675254	0.121858		
20.634086	1.6041945			20.634086	0.122384		
20.593081	1.6037861			20.593081	0.123165		
20.552239	1.6031247			20.552239	0.123973		
20.511559	1.6028667			20.511559	0.123417		
