Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"N2:OCS (20:1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/146"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
700.21	1.2281			700.21	0.0002044			700.21	100		
701.18	1.2285			701.18	0.00021417			701.18	100		
702.14	1.2293			702.14	0.0002351			702.14	100		
703.1	1.2284			703.1	0.004277			703.1	99.9		
704.07	1.2281			704.07	0.00020685			704.07	100		
705.03	1.2283			705.03	0.0042662			705.03	99.9		
706	1.2263			706	0.0042147			706	99.9		
706.96	1.2266			706.96	0.00016843			706.96	100		
707.93	1.2265			707.93	0.0042088			707.93	99.9		
708.89	1.2263			708.89	0.00016229			708.89	100		
709.86	1.226			709.86	0.0041875			709.85	99.9		
710.82	1.2252			710.82	0.00013465			710.82	100		
711.78	1.2262			711.78	0.00015956			711.78	100		
712.75	1.2268			712.75	0.00017359			712.75	100		
713.71	1.2273			713.71	0.00018788			713.71	100		
714.68	1.2282			714.68	0.00021017			714.68	100		
715.64	1.2272			715.64	0.0041851			715.64	99.9		
716.61	1.2263			716.61	0.00016407			716.61	100		
717.57	1.2275			717.57	0.00019304			717.57	100		
718.54	1.2287			718.54	0.00022582			718.54	100		
719.5	1.2284			719.5	0.0041893			719.5	99.9		
720.47	1.2262			720.47	0.0041349			720.46	99.9		
721.43	1.2259			721.43	0.0001557			721.43	100		
722.39	1.2273			722.39	0.00018951			722.39	100		
723.36	1.2287			723.36	0.00022717			723.36	100		
724.32	1.2286			724.32	0.0041688			724.32	99.9		
725.29	1.2266			725.29	0.0041203			725.29	99.9		
726.25	1.2271			726.25	0.00018655			726.25	100		
727.22	1.2273			727.22	0.0041249			727.22	99.9		
728.18	1.2275			728.18	0.00019791			728.18	100		
729.14	1.2282			729.14	0.0041334			729.15	99.9		
730.11	1.2269			730.11	0.0041004			730.11	99.9		
731.07	1.2258			731.07	0.0040699			731.07	99.9		
732.04	1.2266			732.04	0.00017471			732.04	100		
733	1.2274			733	0.004098			733	99.9		
733.97	1.2262			733.97	0.0040658			733.97	99.9		
734.93	1.225			734.93	0.0040301			734.93	99.9		
735.9	1.2253			735.9	0.00014156			735.9	100		
736.86	1.2274			736.86	0.00019727			736.86	100		
737.83	1.2276			737.83	0.0040786			737.83	99.9		
738.79	1.2263			738.79	0.0040411			738.79	99.9		
739.75	1.225			739.75	0.0040062			739.75	99.9		
740.72	1.2252			740.72	0.00013956			740.72	100		
741.68	1.2271			741.68	0.0001903			741.68	100		
742.65	1.2268			742.65	0.0040344			742.65	99.9		
743.61	1.2269			743.61	0.0001841			743.61	100		
744.58	1.227			744.58	0.0040288			744.58	99.9		
745.54	1.2272			745.54	0.00019429			745.54	100		
746.51	1.2278			746.51	0.0040391			746.51	99.9		
747.47	1.2263			747.47	0.0039992			747.47	99.9		
748.43	1.2271			748.43	0.00019266			748.43	100		
749.4	1.2281			749.4	0.004031			749.4	99.9		
750.36	1.2272			750.36	0.0040081			750.36	99.9		
751.33	1.2268			751.33	0.0039927			751.33	99.9		
752.29	1.2266			752.29	0.0039818			752.29	99.9		
753.26	1.2264			753.26	0.0039738			753.26	99.9		
754.22	1.2262			754.22	0.0039648			754.22	99.9		
755.19	1.2261			755.19	0.0039567			755.19	99.9		
756.15	1.2259			756.15	0.0039481			756.15	99.9		
757.12	1.2258			757.12	0.003939			757.11	99.9		
758.08	1.2257			758.08	0.0039325			758.08	99.9		
759.04	1.2255			759.04	0.0039235			759.04	99.9		
760.01	1.2254			760.01	0.0039159			760.01	99.9		
760.97	1.2252			760.97	0.0039055			760.97	99.9		
761.94	1.225			761.94	0.0038964			761.94	99.9		
762.9	1.2246			762.9	0.0038836			762.9	99.9		
763.87	1.2238			763.87	0.0038593			763.87	99.9		
764.83	1.2247			764.83	0.00013071			764.83	100		
765.79	1.2252			765.79	0.0038833			765.79	99.9		
766.76	1.2256			766.76	0.00015622			766.76	100		
767.72	1.2264			767.72	0.0039026			767.72	99.9		
768.69	1.2253			768.69	0.003873			768.69	99.9		
769.65	1.2242			769.65	0.0038422			769.65	99.9		
770.62	1.2246			770.62	0.00012831			770.62	100		
771.58	1.2268			771.58	0.00019031			771.58	100		
772.55	1.2273			772.55	0.0039025			772.55	99.9		
773.51	1.2264			773.51	0.0038765			773.51	99.9		
774.48	1.2259			774.48	0.0038618			774.48	99.9		
775.44	1.2257			775.44	0.0038507			775.44	99.9		
776.4	1.2255			776.4	0.0038403			776.4	99.9		
777.37	1.2253			777.37	0.0038326			777.37	99.9		
778.33	1.2251			778.33	0.0038226			778.33	99.9		
779.3	1.2249			779.3	0.0038148			779.3	99.9		
780.26	1.2247			780.26	0.0038033			780.26	99.9		
781.23	1.2244			781.23	0.0037918			781.23	99.9		
782.19	1.2237			782.19	0.0037699			782.19	99.9		
783.16	1.2248			783.16	0.00013594			783.16	100		
784.12	1.2257			784.12	0.003813			784.12	99.9		
785.08	1.2249			785.08	0.0037878			785.09	99.9		
786.05	1.2244			786.05	0.0037706			786.05	99.9		
787.01	1.2236			787.01	0.0037457			787.01	99.9		
787.98	1.2245			787.98	0.00012936			787.98	100		
788.94	1.2253			788.94	0.0037792			788.94	99.9		
789.91	1.2239			789.91	0.0037399			789.91	99.9		
790.87	1.2246			790.87	0.00013245			790.87	100		
791.84	1.2253			791.84	0.0037656			791.84	99.9		
792.8	1.2237			792.8	0.0037219			792.8	99.9		
793.77	1.2239			793.77	0.00011283			793.77	100		
794.73	1.2258			794.73	0.00016767			794.73	100		
795.69	1.2256			795.69	0.0037589			795.69	99.9		
796.66	1.2258			796.66	0.00016756			796.66	100		
797.62	1.2265			797.62	0.0037716			797.62	99.9		
798.59	1.2254			798.59	0.0037398			798.59	99.9		
799.55	1.2245			799.55	0.0037127			799.55	99.9		
800.52	1.2254			800.52	0.00015454			800.52	100		
801.48	1.2263			801.48	0.0037504			801.48	99.9		
802.45	1.2255			802.45	0.0037258			802.45	99.9		
803.41	1.2251			803.41	0.0037104			803.41	99.9		
804.37	1.2247			804.37	0.0036979			804.37	99.9		
805.34	1.2243			805.34	0.0036815			805.34	99.9		
806.3	1.2235			806.3	0.003656			806.3	99.9		
807.27	1.2242			807.27	0.00012347			807.27	100		
808.23	1.2246			808.23	0.0036777			808.23	99.9		
809.2	1.2249			809.2	0.00014365			809.2	100		
810.16	1.2254			810.16	0.0036911			810.16	99.9		
811.13	1.2239			811.13	0.0036452			811.13	99.9		
812.09	1.224			812.09	0.00011752			812.09	100		
813.05	1.2258			813.05	0.00017127			813.05	100		
814.02	1.2256			814.02	0.0036793			814.02	99.9		
814.98	1.2258			814.98	0.00016912			814.98	100		
815.95	1.2263			815.95	0.0036897			815.95	99.9		
816.91	1.2249			816.91	0.0036475			816.91	99.9		
817.88	1.2255			817.88	0.00016348			817.88	100		
818.84	1.2262			818.84	0.0036759			818.84	99.9		
819.81	1.2249			819.81	0.003637			819.81	99.9		
820.77	1.2257			820.77	0.00016821			820.77	100		
821.73	1.2265			821.73	0.0036722			821.73	99.9		
822.7	1.2257			822.7	0.0036479			822.7	99.9		
823.66	1.2253			823.66	0.003632			823.66	99.9		
824.63	1.225			824.63	0.0036187			824.63	99.9		
825.59	1.2245			825.59	0.003604			825.59	99.9		
826.56	1.2236			826.56	0.003575			826.56	99.9		
827.52	1.224			827.52	0.00012059			827.52	100		
828.49	1.2259			828.49	0.00017637			828.49	100		
829.45	1.2258			829.45	0.0036224			829.45	99.9		
830.42	1.226			830.42	0.00018131			830.42	100		
831.38	1.2267			831.38	0.0036364			831.38	99.9		
832.34	1.2257			832.34	0.003607			832.34	99.9		
833.31	1.2247			833.31	0.0035781			833.31	99.9		
834.27	1.2255			834.27	0.00016636			834.27	100		
835.24	1.2262			835.24	0.0036098			835.24	99.9		
836.2	1.2248			836.2	0.003568			836.2	99.9		
837.17	1.2251			837.17	0.00015301			837.17	100		
838.13	1.227			838.13	0.00021058			838.13	100		
839.1	1.2272			839.1	0.0036228			839.1	99.9		
840.06	1.2257			840.06	0.0035785			840.06	99.9		
841.02	1.226			841.02	0.00018322			841.02	100		
841.99	1.2281			841.99	0.00024477			841.99	100		
842.95	1.2286			842.95	0.0036441			842.95	99.9		
843.92	1.2278			843.92	0.0036205			843.92	99.9		
844.88	1.2276			844.88	0.0036107			844.88	99.9		
845.85	1.2275			845.85	0.0036052			845.85	99.9		
846.81	1.2274			846.81	0.0035997			846.81	99.9		
847.78	1.2271			847.78	0.0035872			847.78	99.9		
848.74	1.2285			848.74	0.00025849			848.74	100		
849.7	1.23			849.7	0.00366			849.7	99.9		
850.67	1.2301			850.67	0.0036574			850.67	99.9		
851.63	1.231			851.63	0.0036774			851.63	99.9		
852.6	1.2328			852.6	0.0037226			852.6	99.9		
853.56	1.2344			853.56	0.007095			853.56	99.8		
854.53	1.2347			854.53	0.01043			854.53	99.7		
855.49	1.2346			855.49	0.013749			855.49	99.6		
856.46	1.2323			856.46	0.020378			856.46	99.4		
857.42	1.2274			857.42	0.023642			857.42	99.3		
858.38	1.2223			858.38	0.02355			858.38	99.3		
859.35	1.2172			859.35	0.023455			859.35	99.3		
860.31	1.2122			860.31	0.01997			860.31	99.4		
861.28	1.2098			861.28	0.01314			861.28	99.6		
862.24	1.2091			862.24	0.0097367			862.24	99.7		
863.21	1.2104			863.21	0.0030374			863.21	99.9		
864.17	1.2124			864.17	0.003095			864.17	99.9		
865.14	1.214			865.14	0			865.14	100		
866.1	1.2163			866.1	0			866.1	100		
867.07	1.2181			867.07	0			867.07	100		
