Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"50K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/250"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6435978			15.002941	0.120038		
14.981251	1.6381254			14.981251	0.13759		
14.959624	1.6311026			14.959624	0.126568		
14.938059	1.6310552			14.938059	0.125236		
14.916557	1.6312195			14.916557	0.124108		
14.895116	1.6330287			14.895116	0.122354		
14.873737	1.6324357			14.873737	0.128986		
14.852419	1.6326502			14.852419	0.12223		
14.831162	1.6338864			14.831162	0.12862		
14.809966	1.6331304			14.809966	0.127092		
14.78883	1.6343847			14.78883	0.127244		
14.767755	1.6334815			14.767755	0.132413		
14.74674	1.6335592			14.74674	0.127288		
14.725784	1.6333965			14.725784	0.133832		
14.704888	1.6332693			14.704888	0.127764		
14.684051	1.6355775			14.684051	0.130669		
14.663273	1.6355422			14.663273	0.133162		
14.642553	1.6367155			14.642553	0.131016		
14.621893	1.6361406			14.621893	0.138139		
14.60129	1.636085			14.60129	0.131747		
14.580745	1.6376132			14.580745	0.136824		
14.560258	1.6377247			14.560258	0.13564		
14.539829	1.639479			14.539829	0.136455		
14.519457	1.6387643			14.519457	0.142146		
14.499142	1.6390834			14.499142	0.13703		
14.478883	1.6394373			14.478883	0.143813		
14.458682	1.6392567			14.458682	0.139305		
14.438536	1.6411517			14.438536	0.141921		
14.418447	1.6412299			14.418447	0.144107		
14.398413	1.6427537			14.398413	0.142044		
14.378435	1.6426504			14.378435	0.149404		
14.358512	1.6424408			14.358512	0.14463		
14.338645	1.643282			14.338645	0.149565		
14.318832	1.6432261			14.318832	0.147664		
14.299074	1.6452676			14.299074	0.148095		
14.27937	1.6452756			14.27937	0.153386		
14.259721	1.6458892			14.259721	0.149813		
14.240126	1.6460431			14.240126	0.156488		
14.220584	1.6459342			14.220584	0.152092		
14.201096	1.6478057			14.201096	0.155001		
14.181662	1.6481548			14.181662	0.156656		
14.16228	1.6499376			14.16228	0.155514		
14.142951	1.649864			14.142951	0.162864		
14.123676	1.6496628			14.123676	0.1587		
14.104452	1.6503232			14.104452	0.163779		
14.085281	1.6503416			14.085281	0.161668		
14.066162	1.652197			14.066162	0.162978		
14.047094	1.6521708			14.047094	0.167257		
14.028079	1.6530464			14.028079	0.164277		
14.009114	1.6532261			14.009114	0.170894		
13.990201	1.6533219			13.990201	0.16653		
13.971339	1.6550142			13.971339	0.170251		
13.952528	1.655416			13.952528	0.170803		
13.933767	1.6572545			13.933767	0.170663		
13.915057	1.6573573			13.915057	0.176597		
13.896397	1.6579716			13.896397	0.172731		
13.877787	1.6589048			13.877787	0.178643		
13.859226	1.659325			13.859226	0.175995		
13.840716	1.6612939			13.840716	0.178811		
13.822254	1.6614464			13.822254	0.181898		
13.803842	1.6626769			13.803842	0.180155		
13.785479	1.6630767			13.785479	0.186045		
13.767164	1.6639919			13.767164	0.181884		
13.748899	1.6659271			13.748899	0.187032		
13.730681	1.6667443			13.730681	0.186771		
13.712512	1.6687051			13.712512	0.188796		
13.694391	1.6688142			13.694391	0.193472		
13.676317	1.6699317			13.676317	0.190608		
13.658292	1.671173			13.658292	0.196375		
13.640313	1.6724682			13.640313	0.193752		
13.622382	1.6746927			13.622382	0.198613		
13.604498	1.6752302			13.604498	0.200654		
13.586661	1.6767864			13.586661	0.201226		
13.568871	1.6773283			13.568871	0.206177		
13.551127	1.6790758			13.551127	0.202918		
13.53343	1.6815637			13.53343	0.208947		
13.515778	1.6832281			13.515778	0.20914		
13.498173	1.6853442			13.498173	0.213974		
