Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/77"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.153	1.5358			50.153	0			50.153	100.04		
51.117	1.5495			51.117	0			51.117	100.05		
52.082	1.5524			52.082	0.022162			52.082	99.908		
53.046	1.5476			53.046	0.011825			53.046	99.95		
54.011	1.5479			54.011	0.019327			54.011	99.917		
54.975	1.5515			54.975	0.0083799			54.975	99.963		
55.94	1.5602			55.94	0.015561			55.94	99.93		
56.904	1.5645			56.904	0.026016			56.904	99.881		
57.869	1.5638			57.869	0.037714			57.869	99.825		
58.833	1.5589			58.833	0.044268			58.833	99.792		
59.798	1.5602			59.798	0.03574			59.798	99.829		
60.762	1.5586			60.762	0.055081			60.762	99.733		
61.727	1.5605			61.727	0.036838			61.727	99.818		
62.691	1.5619			62.691	0.063285			62.691	99.683		
63.656	1.5607			63.656	0.050323			63.656	99.744		
64.62	1.5597			64.62	0.071421			64.62	99.632		
65.585	1.5586			65.585	0.058699			65.585	99.693		
66.549	1.5601			66.549	0.075758			66.549	99.598		
67.514	1.5555			67.514	0.0781			67.514	99.581		
68.478	1.5527			68.478	0.080467			68.478	99.563		
69.442	1.5507			69.442	0.082563			69.442	99.546		
70.406	1.5493			70.406	0.084759			70.406	99.528		
71.371	1.5492			71.371	0.086646			71.371	99.511		
72.335	1.5478			72.335	0.09419			72.335	99.462		
73.3	1.5442			73.3	0.098914			73.3	99.429		
74.264	1.5389			74.264	0.10368			74.264	99.396		
75.229	1.534			75.229	0.10286			75.229	99.395		
76.193	1.5311			76.193	0.10209			76.193	99.393		
77.158	1.5293			77.158	0.10262			77.158	99.383		
78.122	1.5275			78.122	0.10296			78.122	99.374		
79.087	1.5265			79.087	0.1034			79.087	99.364		
80.051	1.5256			80.051	0.10497			80.051	99.347		
81.016	1.5249			81.016	0.10648			81.016	99.33		
81.98	1.5236			81.98	0.10943			81.98	99.304		
82.945	1.5223			82.945	0.11092			82.945	99.287		
83.909	1.521			83.909	0.11361			83.909	99.262		
84.874	1.5188			84.874	0.11755			84.874	99.229		
85.838	1.5166			85.838	0.11792			85.838	99.219		
86.803	1.5184			86.803	0.11782			86.803	99.21		
87.767	1.5104			87.767	0.14195			87.767	99.044		
88.732	1.4976			88.732	0.13031			88.732	99.12		
89.696	1.4925			89.696	0.12374			89.696	99.158		
90.661	1.4977			90.661	0.10641			90.661	99.265		
91.625	1.5012			91.625	0.1243			91.625	99.131		
92.59	1.5004			92.59	0.11781			92.59	99.168		
93.554	1.4967			93.554	0.13372			93.554	99.049		
94.519	1.4922			94.519	0.12209			94.519	99.125		
95.483	1.4916			95.483	0.12759			95.483	99.077		
96.448	1.4906			96.448	0.12351			96.448	99.098		
97.412	1.4895			97.412	0.12893			97.412	99.05		
98.377	1.4885			98.377	0.12586			98.377	99.064		
99.341	1.4884			99.341	0.13014			99.341	99.023		
100.31	1.4839			100.31	0.13889			100.31	98.951		
101.27	1.4788			101.27	0.12997			101.27	99.012		
102.24	1.4799			102.24	0.13206			102.24	98.986		
103.2	1.4778			103.2	0.13323			103.2	98.969		
104.16	1.4754			104.16	0.13442			104.16	98.952		
105.13	1.4746			105.13	0.13453			105.13	98.942		
106.09	1.4717			106.09	0.13575			106.09	98.925		
107.06	1.4711			107.06	0.13584			107.06	98.915		
108.02	1.4684			108.02	0.13701			108.02	98.898		
108.99	1.4674			108.99	0.13812			108.99	98.88		
109.95	1.4651			109.95	0.13826			109.95	98.871		
110.91	1.4627			110.91	0.13949			110.91	98.853		
111.88	1.4621			111.88	0.13944			111.88	98.844		
112.84	1.4594			112.84	0.14056			112.84	98.827		
113.81	1.4603			113.81	0.13951			113.81	98.825		
114.77	1.4561			114.77	0.14828			114.77	98.745		
115.74	1.4539			115.74	0.14289			115.74	98.782		
116.7	1.4497			116.7	0.14872			116.7	98.726		
117.67	1.4503			117.67	0.1395			117.67	98.794		
118.63	1.4486			118.63	0.1514			118.63	98.683		
119.59	1.4473			119.59	0.14237			119.59	98.752		
120.56	1.4472			120.56	0.15838			120.56	98.602		
121.52	1.438			121.52	0.1602			121.52	98.584		
122.49	1.4293			122.49	0.16458			122.49	98.543		
123.45	1.4222			123.45	0.15093			123.45	98.659		
124.42	1.4202			124.42	0.15459			124.42	98.618		
125.38	1.4152			125.38	0.14541			125.38	98.694		
126.35	1.418			126.35	0.13978			126.35	98.732		
127.31	1.4181			127.31	0.14324			127.31	98.691		
128.28	1.417			128.28	0.14589			128.28	98.658		
129.24	1.4125			129.24	0.14636			129.24	98.648		
130.2	1.412			130.2	0.13872			130.2	98.709		
131.17	1.4114			131.17	0.14971			131.17	98.598		
132.13	1.4053			132.13	0.14529			132.13	98.635		
133.1	1.4014			133.1	0.14891			133.1	98.595		
134.06	1.398			134.06	0.13766			134.06	98.694		
135.03	1.3974			135.03	0.14508			135.03	98.615		
135.99	1.3918			135.99	0.13915			135.99	98.667		
136.96	1.3893			136.96	0.13851			136.96	98.666		
137.92	1.3903			137.92	0.12468			137.92	98.789		
138.88	1.3934			138.88	0.13178			138.88	98.709		
139.85	1.3931			139.85	0.13345			139.85	98.684		
140.81	1.39			140.81	0.13538			140.81	98.659		
141.78	1.3868			141.78	0.13892			141.78	98.618		
142.74	1.3811			142.74	0.1356			142.74	98.647		
143.71	1.3783			143.71	0.13505			143.71	98.646		
144.67	1.3763			144.67	0.12755			144.67	98.714		
145.64	1.3749			145.64	0.13478			145.64	98.634		
146.6	1.37			146.6	0.12752			146.6	98.703		
147.57	1.3672			147.57	0.13098			147.57	98.662		
148.53	1.3652			148.53	0.11893			148.53	98.778		
149.49	1.364			149.49	0.12529			149.49	98.706		
150.46	1.3615			150.46	0.11966			150.46	98.758		
151.42	1.3574			151.42	0.12011			151.42	98.749		
152.39	1.3566			152.39	0.11133			152.39	98.833		
153.35	1.3562			153.35	0.11086			153.35	98.831		
154.32	1.3555			154.32	0.11031			154.32	98.83		
155.28	1.3524			155.28	0.10855			155.28	98.844		
156.24	1.3492			156.24	0.10464			156.24	98.881		
157.21	1.3515			157.21	0.094482			157.21	98.981		
158.17	1.352			158.17	0.099904			158.17	98.916		
159.14	1.351			159.14	0.096603			159.14	98.946		
160.1	1.3473			160.1	0.09783			160.1	98.929		
161.07	1.3474			161.07	0.087458			161.07	99.036		
162.03	1.3467			162.03	0.090705			162.03	98.995		
163	1.3467			163	0.083218			163	99.072		
163.96	1.3461			163.96	0.083665			163.96	99.062		
164.93	1.3473			164.93	0.076958			164.93	99.131		
165.89	1.348			165.89	0.078069			165.89	99.113		
166.85	1.348			166.85	0.074278			166.85	99.151		
167.82	1.349			167.82	0.074673			167.82	99.141		
168.78	1.3458			168.78	0.075197			168.78	99.132		
169.75	1.3465			169.75	0.064096			169.75	99.255		
170.71	1.3495			170.71	0.063095			170.71	99.261		
171.68	1.3534			171.68	0.060702			171.68	99.283		
172.64	1.3527			172.64	0.067842			172.64	99.195		
173.61	1.3523			173.61	0.060412			173.61	99.279		
174.57	1.3521			174.57	0.063519			174.57	99.238		
175.53	1.353			175.53	0.05549			175.53	99.33		
176.5	1.3541			176.5	0.061749			176.5	99.25		
177.46	1.3521			177.46	0.056479			177.46	99.311		
178.43	1.3515			178.43	0.056361			178.43	99.309		
179.39	1.3535			179.39	0.044704			179.39	99.448		
180.36	1.3602			180.36	0.045638			180.36	99.431		
181.32	1.3612			181.32	0.0524			181.32	99.343		
182.29	1.3613			182.29	0.049733			182.29	99.373		
183.25	1.361			183.25	0.051464			183.25	99.348		
184.22	1.3625			184.22	0.047605			184.22	99.393		
185.18	1.3619			185.18	0.053636			185.18	99.313		
186.14	1.3608			186.14	0.047481			186.14	99.389		
187.11	1.3609			187.11	0.050409			187.11	99.348		
188.07	1.3613			188.07	0.043057			188.07	99.44		
189.04	1.3631			189.04	0.047073			189.04	99.384		
190	1.3635			190	0.042185			190	99.445		
190.97	1.365			190.97	0.045636			190.97	99.396		
191.93	1.3649			191.93	0.042626			191.93	99.433		
192.9	1.3657			192.9	0.044262			192.9	99.408		
193.86	1.3657			193.86	0.041812			193.86	99.438		
194.82	1.3675			194.82	0.040011			194.82	99.459		
195.79	1.3689			195.79	0.042719			195.79	99.419		
196.75	1.3689			196.75	0.041561			196.75	99.432		
197.72	1.3694			197.72	0.043164			197.72	99.407		
198.68	1.3704			198.68	0.039672			198.68	99.452		
199.65	1.3705			199.65	0.046322			199.65	99.357		
200.61	1.3697			200.61	0.040677			200.61	99.433		
201.58	1.3704			201.58	0.045029			201.58	99.369		
202.54	1.3707			202.54	0.041046			202.54	99.422		
203.5	1.3697			203.5	0.048167			203.5	99.319		
204.47	1.3679			204.47	0.043767			204.47	99.379		
205.43	1.3665			205.43	0.045355			205.43	99.354		
206.4	1.3664			206.4	0.040887			206.4	99.415		
207.36	1.3666			207.36	0.042431			207.36	99.39		
208.33	1.3655			208.33	0.042956			208.33	99.38		
209.29	1.3643			209.29	0.040169			209.29	99.418		
210.26	1.364			210.26	0.04013			210.26	99.416		
211.22	1.3641			211.22	0.036327			211.22	99.469		
212.18	1.3632			212.18	0.039518			212.18	99.42		
213.15	1.363			213.15	0.03311			213.15	99.512		
214.11	1.3629			214.11	0.035191			214.11	99.479		
215.08	1.3644			215.08	0.0283			215.08	99.579		
216.04	1.3652			216.04	0.032966			216.04	99.507		
217.01	1.3657			217.01	0.027765			217.01	99.583		
217.97	1.3664			217.97	0.030273			217.97	99.543		
218.94	1.3673			218.94	0.026716			218.94	99.595		
219.9	1.3679			219.9	0.028746			219.9	99.562		
220.87	1.3684			220.87	0.026658			220.87	99.592		
221.83	1.3686			221.83	0.028165			221.83	99.567		
222.79	1.3671			222.79	0.028198			222.79	99.565		
223.76	1.3674			223.76	0.023189			223.76	99.641		
224.72	1.3681			224.72	0.023664			224.72	99.632		
