Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (2:1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/131"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.6503		0.070064			500.08	98.5		
501.1	1.6441		0.075188			501.05	98.400001526		
502	1.6291		0.080934			501.53	98.400001526		
503	1.6246		0.076169			502.49	98.5		
503.9	1.6245		0.08584			503.46	98.300003052		
504.9	1.6197		0.095871			504.42	98.199996948		
505.9	1.6182		0.090871			505.39	98		
506.8	1.6237		0.095189			506.35	97.900001526		
507.8	1.624		0.11463			507.31	97.800003052		
508.8	1.6241		0.1144			508.28	97.5		
509.7	1.6261		0.13367			509.24	97.400001526		
510.7	1.62		0.15386			510.21	97		
511.7	1.6073		0.17003			511.17	96.699996948		
512.6	1.5966		0.171			512.14	96.5		
513.6	1.586		0.18723			513.1	96.300003052		
514.5	1.5702		0.19409			514.07	96.099998474		
515.5	1.556		0.19565			515.03	96		
516.5	1.5361		0.20847			516	96.099998474		
517.4	1.5182		0.18952			516.96	96		
518.4	1.5088		0.18511			517.92	96.300003052		
519.4	1.4978		0.18088			518.89	96.5		
520.3	1.4879		0.17114			519.85	96.699996948		
521.3	1.4773		0.16675			520.82	96.800003052		
522.3	1.4703		0.14594			521.78	97		
523.2	1.4698		0.13514			522.75	97.300003052		
524.2	1.4708		0.12427			523.71	97.599998474		
525.2	1.4723		0.11867			524.68	97.599998474		
526.1	1.4723		0.11323			525.64	97.800003052		
527.1	1.4742		0.10249			526.6	97.900001526		
528	1.4789		0.0968			527.57	98.199996948		
529	1.4814		0.096455			528.53	98.099998474		
530	1.4855		0.085789			529.5	98.199996948		
531	1.493		0.085164			530.46	98.300003052		
531.9	1.4971		0.089797			531.43	98.199996948		
532.9	1.495		0.094819			532.39	98.199996948		
533.8	1.4975		0.079412			533.36	98.300003052		
534.8	1.5051		0.083796			534.32	98.400001526		
535.8	1.5041		0.093685			535.29	98.300003052		
536.7	1.5062		0.07847			536.25	98.300003052		
537.7	1.5118		0.087869			537.21	98.400001526		
538.7	1.5132		0.087621			538.18	98.099998474		
539.6	1.5139		0.09234			539.14	98.300003052		
540.6	1.5127		0.092258			540.11	98.099998474		
541.5	1.5151		0.08703			541.07	98.199996948		
542.5	1.5186		0.09153			542.04	98.199996948		
543.5	1.518		0.096287			543	98.199996948		
544.5	1.5195		0.091146			543.97	98.099998474		
545.4	1.5198		0.10069			544.93	98		
546.4	1.5183		0.095759			545.89	97.900001526		
547.3	1.5208		0.095408			546.86	97.900001526		
548.3	1.5219		0.1			547.82	98		
549.3	1.5222		0.099803			548.79	98		
550.2	1.5217		0.10449			549.75	97.900001526		
551.2	1.5194		0.10449			550.72	97.800003052		
552.2	1.5204		0.099415			551.68	97.900001526		
553.1	1.522		0.10392			552.65	97.800003052		
554.1	1.5221		0.10373			553.61	97.800003052		
555.1	1.5203		0.10849			554.57	97.900001526		
556	1.5218		0.098627			555.54	97.800003052		
557	1.5242		0.1078			556.5	97.800003052		
558	1.5221		0.10779			557.47	97.699996948		
558.9	1.5235		0.10273			558.43	97.800003052		
559.9	1.5259		0.10711			559.4	97.699996948		
560.8	1.5273		0.10682			560.36	97.699996948		
561.8	1.5286		0.11125			561.33	97.599998474		
562.8	1.5271		0.11591			562.29	97.5		
563.7	1.5244		0.11594			563.26	97.5		
564.7	1.5252		0.11096			564.22	97.5		
565.7	1.5266		0.11536			565.18	97.5		
566.6	1.5265		0.11517			566.15	97.5		
567.6	1.528		0.11485			567.11	97.5		
568.6	1.5286		0.11928			568.08	97.400001526		
569.5	1.5288		0.11907			569.04	97.400001526		
570.5	1.5286		0.12355			570.01	97.400001526		
571.5	1.5279		0.12341			570.97	97.300003052		
572.4	1.5261		0.12803			571.94	97.300003052		
573.4	1.5254		0.12322			572.9	97.300003052		
574.4	1.5256		0.12764			573.86	97.199996948		
575.3	1.5237		0.12761			574.83	97.199996948		
576.3	1.5248		0.12265			575.79	97.199996948		
577.2	1.5266		0.12691			576.76	97.300003052		
578.2	1.5274		0.12663			577.72	97.199996948		
579.2	1.5275		0.13103			578.69	97.099998474		
580.1	1.5267		0.13089			579.65	97.099998474		
581.1	1.5275		0.1306			580.62	97.099998474		
582.1	1.5275		0.13499			581.58	97		
583	1.5261		0.13489			582.54	97		
584	1.5261		0.13468			583.51	97		
585	1.5269		0.13437			584.47	97		
585.9	1.5296		0.13389			585.44	97		
586.9	1.5298		0.14278			586.4	96.900001526		
