Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/260"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6246433			15.002941	0.090064		
14.981251	1.624822			14.981251	0.094286		
14.959624	1.6242791			14.959624	0.094456		
14.938059	1.6246003			14.938059	0.09504		
14.916557	1.6256343			14.916557	0.094979		
14.895116	1.6268655			14.895116	0.096737		
14.873737	1.6276829			14.873737	0.098072		
14.852419	1.6287814			14.852419	0.098929		
14.831162	1.6296275			14.831162	0.101273		
14.809966	1.6304158			14.809966	0.101927		
14.78883	1.6312377			14.78883	0.104147		
14.767755	1.6318044			14.767755	0.105228		
14.74674	1.6327399			14.74674	0.106423		
14.725784	1.6333679			14.725784	0.108623		
14.704888	1.6341428			14.704888	0.109128		
14.684051	1.634873			14.684051	0.111649		
14.663273	1.6354455			14.663273	0.112332		
14.642553	1.6362901			14.642553	0.114146		
14.621893	1.6368133			14.621893	0.115761		
14.60129	1.6377344			14.60129	0.116432		
14.580745	1.6385119			14.580745	0.119023		
14.560258	1.6391723			14.560258	0.119788		
14.539829	1.6398573			14.539829	0.122175		
14.519457	1.6402857			14.519457	0.123305		
14.499142	1.6411342			14.499142	0.12453		
14.478883	1.641739			14.478883	0.126745		
14.458682	1.6425			14.458682	0.127397		
14.438536	1.6432187			14.438536	0.12998		
14.418447	1.6438207			14.418447	0.13079		
14.398413	1.6446465			14.398413	0.132864		
14.378435	1.6451			14.378435	0.134635		
14.358512	1.6459017			14.358512	0.135516		
14.338645	1.6466032			14.338645	0.138014		
14.318832	1.6473642			14.318832	0.138734		
14.299074	1.648166			14.299074	0.14137		
14.27937	1.648669			14.27937	0.142683		
14.259721	1.6494618			14.259721	0.144348		
14.240126	1.650018			14.240126	0.146467		
14.220584	1.6508781			14.220584	0.147287		
14.201096	1.6516684			14.201096	0.150101		
14.181662	1.6523456			14.181662	0.151104		
14.16228	1.6532023			14.16228	0.153525		
14.142951	1.6537282			14.142951	0.155381		
14.123676	1.6545571			14.123676	0.156782		
14.104452	1.6552439			14.104452	0.159369		
14.085281	1.6560619			14.085281	0.16042		
14.066162	1.6568698			14.066162	0.163352		
14.047094	1.6574444			14.047094	0.164839		
14.028079	1.6582473			14.028079	0.167031		
14.009114	1.6588663			14.009114	0.169171		
13.990201	1.6597966			13.990201	0.170646		
13.971339	1.6605235			13.971339	0.173747		
13.952528	1.6612254			13.952528	0.175035		
13.933767	1.662082			13.933767	0.177911		
13.915057	1.6626877			13.915057	0.179927		
13.896397	1.6635562			13.896397	0.182049		
13.877787	1.6642383			13.877787	0.184868		
13.859226	1.665068			13.859226	0.186582		
13.840716	1.6658028			13.840716	0.189922		
13.822254	1.6663949			13.822254	0.191797		
13.803842	1.667229			13.803842	0.194577		
13.785479	1.6678569			13.785479	0.19728		
13.767164	1.6686714			13.767164	0.199587		
13.748899	1.6692928			13.748899	0.203052		
13.730681	1.6699335			13.730681	0.205155		
13.712512	1.6706201			13.712512	0.208722		
13.694391	1.6710229			13.694391	0.211486		
13.676317	1.6716316			13.676317	0.214357		
13.658292	1.6720704			13.658292	0.217849		
13.640313	1.6725028			13.640313	0.220631		
13.622382	1.6727708			13.622382	0.224496		
13.604498	1.6729084			13.604498	0.227264		
13.586661	1.673125			13.586661	0.230794		
13.568871	1.6731858			13.568871	0.233948		
13.551127	1.6735252			13.551127	0.236882		
13.53343	1.6736609			13.53343	0.241042		
13.515778	1.6735927			13.515778	0.244189		
13.498173	1.6734704			13.498173	0.248182		
13.480614	1.6731477			13.480614	0.251565		
13.4631	1.6729374			13.4631	0.255059		
13.445631	1.6725647			13.445631	0.258928		
13.428208	1.6722654			13.428208	0.262164		
13.41083	1.6717344			13.41083	0.266665		
13.393497	1.6708914			13.393497	0.270044		
13.376209	1.6701861			13.376209	0.273698		
13.358965	1.669402			13.358965	0.277357		
13.341765	1.668716			13.341765	0.280809		
13.32461	1.6677606			13.32461	0.285168		
13.307499	1.6667456			13.307499	0.288334		
13.290432	1.6656647			13.290432	0.292716		
13.273408	1.664271			13.273408	0.296242		
13.256429	1.6629933			13.256429	0.299824		
13.239492	1.6615453			13.239492	0.303699		
13.222599	1.6602088			13.222599	0.306799		
13.205748	1.6586333			13.205748	0.311205		
13.188941	1.6570606			13.188941	0.313833		
13.172176	1.6557056			13.172176	0.31789		
13.155454	1.6539213			13.155454	0.321637		
13.138775	1.6522018			13.138775	0.324877		
13.122137	1.6503584			13.122137	0.328819		
13.105542	1.6485764			13.105542	0.331736		
13.088988	1.6466047			13.088988	0.33607		
13.072477	1.6444689			13.072477	0.338842		
13.056006	1.6425415			13.056006	0.342445		
13.039578	1.6403885			13.039578	0.345839		
13.023191	1.6384641			13.023191	0.348712		
13.006844	1.6363356			13.006844	0.352854		
12.990539	1.6341101			12.990539	0.355606		
12.974275	1.6317487			12.974275	0.359741		
12.958051	1.6292773			12.958051	0.362282		
12.941868	1.6271319			12.941868	0.365618		
12.925725	1.6247161			12.925725	0.369158		
12.909622	1.6224167			12.909622	0.371968		
12.89356	1.6198595			12.89356	0.376157		
12.877537	1.6171764			12.877537	0.378731		
12.861555	1.6144851			12.861555	0.382617		
12.845611	1.61165			12.845611	0.385277		
12.829708	1.6090521			12.829708	0.388497		
12.813843	1.6062035			12.813843	0.391981		
12.798018	1.6033742			12.798018	0.394838		
12.782232	1.6002205			12.782232	0.398839		
12.766485	1.5970148			12.766485	0.401099		
12.750776	1.5939566			12.750776	0.404622		
12.735106	1.5906993			12.735106	0.407396		
12.719475	1.5875146			12.719475	0.410496		
12.703882	1.5839461			12.703882	0.41395		
12.688327	1.5803403			12.688327	0.4163		
12.67281	1.5767095			12.67281	0.419441		
12.657331	1.5731292			12.657331	0.42143		
12.64189	1.5697446			12.64189	0.424235		
12.626486	1.5662221			12.626486	0.426791		
12.61112	1.5627169			12.61112	0.429415		
12.595791	1.5589092			12.595791	0.432457		
12.5805	1.5551378			12.5805	0.434403		
12.565245	1.5513803			12.565245	0.437342		
12.550028	1.547524			12.550028	0.439396		
12.534847	1.5437855			12.534847	0.441979		
12.519703	1.5397498			12.519703	0.444709		
12.504596	1.5356864			12.504596	0.446808		
12.489525	1.5314616			12.489525	0.449621		
12.47449	1.5271178			12.47449	0.45147		
12.459491	1.5228426			12.459491	0.453782		
12.444529	1.5184886			12.444529	0.455736		
12.429602	1.514143			12.429602	0.457854		
12.414711	1.5095006			12.414711	0.460201		
12.399856	1.5048515			12.399856	0.461655		
12.385036	1.5001517			12.385036	0.463839		
12.370252	1.495361			12.370252	0.465151		
12.355503	1.4906445			12.355503	0.466898		
12.340789	1.4857129			12.340789	0.468527		
12.32611	1.4807413			12.32611	0.469809		
12.311465	1.4755549			12.311465	0.471422		
12.296856	1.4704233			12.296856	0.471904		
12.282281	1.4653496			12.282281	0.473166		
12.267741	1.4602933			12.267741	0.473462		
12.253235	1.4553099			12.253235	0.474464		
12.238764	1.4500611			12.238764	0.475094		
12.224326	1.4449549			12.224326	0.475136		
12.209923	1.4398			12.209923	0.475736		
12.195553	1.434785			12.195553	0.475196		
12.181218	1.4298399			12.181218	0.47569		
12.166916	1.4248597			12.166916	0.475143		
12.152647	1.4200117			12.152647	0.475205		
12.138412	1.4149841			12.138412	0.474955		
12.12421	1.4101681			12.12421	0.474151		
12.110042	1.4053281			12.110042	0.474055		
12.095906	1.4006097			12.095906	0.472856		
12.081804	1.3958896			12.081804	0.472813		
12.067734	1.3910719			12.067734	0.471566		
12.053697	1.3864982			12.053697	0.470728		
12.039693	1.3818785			12.039693	0.469732		
12.025721	1.377484			12.025721	0.468305		
12.011781	1.3730939			12.011781	0.467543		
11.997874	1.3688305			11.997874	0.46585		
11.983999	1.3645677			11.983999	0.465225		
11.970156	1.3602237			11.970156	0.463534		
11.956345	1.3561205			11.956345	0.462218		
11.942566	1.3520143			11.942566	0.460796		
11.928819	1.3480635			11.928819	0.459175		
11.915103	1.3440313			11.915103	0.458063		
11.901418	1.3401147			11.901418	0.456018		
11.887765	1.3363329			11.887765	0.454786		
11.874144	1.3324942			11.874144	0.452999		
11.860553	1.3288059			11.860553	0.451371		
11.846994	1.3251005			11.846994	0.449784		
11.833465	1.3215142			11.833465	0.447892		
11.819968	1.3179226			11.819968	0.446457		
11.806501	1.3143538			11.806501	0.444452		
11.793065	1.3109184			11.793065	0.442761		
11.779659	1.307502			11.779659	0.440899		
