Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2:OCS (20:1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/97"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.4036		0.078641			500.08	99.599998474		
501.1	1.383		0.059796			500.56	99.599998474		
502	1.3655		0.040405			501.05	99.699996948		
503	1.3665		0.020365			501.53	99.800003052		
503.9	1.3752		0.020205			502.01	99.800003052		
504.9	1.3716		0.040009			502.49	99.699996948		
505.9	1.3663		0.020254			502.97	99.900001526		
506.8	1.3841		0.000456			503.46	99.900001526		
507.8	1.3819		0.059062			503.94	99.900001526		
508.8	1.3711		0.020083			504.42	99.800003052		
509.7	1.386		0.019836			504.9	99.800003052		
510.7	1.3804		0.058799			505.39	99.800003052		
511.7	1.3797		0.019851			505.87	99.900001526		
512.6	1.3832		0.05846			506.35	99.900001526		
513.6	1.3816		0.039071			506.83	100		
514.5	1.377		0.077911			507.31	99.800003052		
515.5	1.3519		0.079167			507.8	99.699996948		
516.5	1.3453		0.039852			508.28	99.900001526		
517.4	1.3555		0.039501			508.76	99.900001526		
518.4	1.351		0.059154			509.24	99.800003052		
519.4	1.3445		0.039667			509.73	99.900001526		
520.3	1.3446		0.039574			510.21	99.900001526		
521.3	1.3521		0.019859			510.69	99.699996948		
522.3	1.3607		0.039003			511.17	99.800003052		
523.2	1.3499		0.05866			511.66	99.900001526		
524.2	1.3396		0.039436			512.14	99.900001526		
525.2	1.3353		0.039481			512.62	99.699996948		
526.1	1.3333		0.01992			513.1	99.699996948		
527.1	1.3464		0.000443			513.58	99.800003052		
528	1.3565		0.019568			514.07	99.699996948		
