Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:OCS (20:1)"
Temperature:	"20K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/103"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1600.1	1.3188			1600.1	0.00030494			1600.1	100		
1600.6	1.3193			1600.6	0.00031185			1601	100		
1601	1.3203			1601	0.00032711			1601.5	99.9		
1601.5	1.3202			1601.5	0.0038886			1602.5	99.9		
1602	1.319			1602	0.0038729			1603.4	99.9		
1602.5	1.3184			1602.5	0.003864			1604.4	99.9		
1603	1.318			1603	0.0038586			1605.4	99.9		
1603.4	1.3177			1603.4	0.0038519			1606.3	99.9		
1603.9	1.3174			1603.9	0.0038481			1607.3	99.9		
1604.4	1.3171			1604.4	0.0038433			1608.3	99.9		
1604.9	1.3169			1604.9	0.0038388			1609.2	99.9		
1605.4	1.3167			1605.4	0.0038376			1610.2	100		
1605.9	1.3165			1605.9	0.0038326			1611.2	99.9		
1606.3	1.3164			1606.3	0.0038321			1612.1	99.9		
1606.8	1.3162			1606.8	0.0038271			1613.1	100		
1607.3	1.316			1607.3	0.0038249			1614.1	100		
1607.8	1.3158			1607.8	0.0038226			1615	100		
1608.3	1.3155			1608.3	0.0038157			1616	100		
1608.7	1.3152			1608.7	0.0038114			1616.9	99.9		
1609.2	1.3148			1609.2	0.0038061			1617.9	99.9		
1609.7	1.3139			1609.7	0.0037923			1618.9	99.9		
1610.2	1.3143			1610.2	0.00023818			1619.8	100		
1610.7	1.3163			1610.7	0.00027132			1620.8	100		
1611.2	1.3166			1611.2	0.0038247			1621.8	99.9		
1611.6	1.3155			1611.6	0.0038104			1622.7	99.9		
1612.1	1.3147			1612.1	0.0037975			1623.7	99.9		
1612.6	1.3135			1612.6	0.0037813			1624.7	99.9		
1613.1	1.3136			1613.1	0.00022793			1625.6	100		
1613.6	1.3148			1613.6	0.00024581			1626.6	100		
1614.1	1.3155			1614.1	0.0002594			1627.6	99.9		
1614.5	1.3163			1614.5	0.00026941			1628.5	99.9		
1615	1.3173			1615	0.00028563			1629.5	99.9		
1615.5	1.3168			1615.5	0.0038176			1630.4	100		
1616	1.3169			1616	0.0002799			1631.4	100		
1616.5	1.3174			1616.5	0.0038249			1632.4	100		
1616.9	1.3164			1616.9	0.003809			1633.3	100		
1617.4	1.3158			1617.4	0.0038009			1634.3	99.9		
1617.9	1.3153			1617.9	0.0037956			1635.3	99.9		
1618.4	1.3147			1618.4	0.0037854			1636.2	99.9		
1618.9	1.3136			1618.9	0.0037696			1637.2	100		
1619.4	1.3137			1619.4	0.00022984			1638.2	100		
1619.8	1.315			1619.8	0.00025034			1639.1	99.9		
1620.3	1.3159			1620.3	0.00026369			1640.1	100		
1620.8	1.3171			1620.8	0.000283			1641.1	100		
1621.3	1.317			1621.3	0.003808			1642	99.9		
1621.8	1.3153			1621.8	0.0037856			1643	99.9		
1622.3	1.3157			1622.3	0.00026298			1644	100		
1622.7	1.3159			1622.7	0.0037913			1644.9	99.9		
1623.2	1.3161			1623.2	0.00026965			1645.9	99.9		
1623.7	1.3167			1623.7	0.0038006			1646.8	99.9		
1624.2	1.3157			1624.2	0.0037847			1647.8	99.9		
1624.7	1.3149			1624.7	0.0037737			1648.8	99.9		
1625.1	1.3137			1625.1	0.003758			1649.7	99.9		
1625.6	1.3137			1625.6	0.00023127			1650.7	100		
1626.1	1.315			1626.1	0.00025392			1651.7	100		
1626.6	1.3159			1626.6	0.00026655			1652.6	99.9		
1627.1	1.3171			1627.1	0.00028658			1653.6	99.8		
1627.6	1.3171			1627.6	0.0037951			1654.6	99.9		
1628	1.3158			1628	0.003777			1655.5	100		
1628.5	1.3146			1628.5	0.0037627			1656.5	100		
1629	1.3151			1629	0.0002532			1657.5	100		
1629.5	1.3156			1629.5	0.0037732			1658.4	99.9		
1630	1.3139			1630	0.0037518			1659.4	100		
1630.4	1.3137			1630.4	0.00023317			1660.3	100		
1630.9	1.3147			1630.9	0.00024748			1661.3	100		
1631.4	1.3153			1631.4	0.00025702			1662.3	100		
1631.9	1.3158			1631.9	0.00026417			1663.2	99.9		
1632.4	1.3162			1632.4	0.00027251			1664.2	100		
1632.9	1.3168			1632.9	0.00027943			1665.2	100		
1633.3	1.3178			1633.3	0.00029707			1666.1	100		
1633.8	1.3176			1633.8	0.0037909			1667.1	100		
1634.3	1.3159			1634.3	0.0037675			1668.1	100		
1634.8	1.3163			1634.8	0.0002737			1669	100		
1635.3	1.3169			1635.3	0.0037775			1670	99.9		
1635.8	1.3157			1635.8	0.0037601			1671	100		
1636.2	1.3144			1636.2	0.0037434			1671.9	100		
1636.7	1.3145			1636.7	0.00024462			1672.9	100		
1637.2	1.3162			1637.2	0.00027227			1673.8	100		
1637.7	1.3157			1637.7	0.0037589			1674.8	100		
1638.2	1.3153			1638.2	0.00025725			1675.8	99.9		
1638.6	1.3168			1638.6	0.00028229			1676.7	100		
1639.1	1.3167			1639.1	0.003768			1677.7	100		
1639.6	1.3149			1639.6	0.0037436			1678.7	100		
1640.1	1.3147			1640.1	0.00024748			1679.6	100		
1640.6	1.3158			1640.6	0.00026655			1680.6	100		
1641.1	1.3166			1641.1	0.00028038			1681.6	99.9		
1641.5	1.3178			1641.5	0.00029516			1682.5	100		
1642	1.3177			1642	0.0037751			1683.5	100		
1642.5	1.3163			1642.5	0.0037577			1684.5	99.9		
1643	1.3149			1643	0.0037384			1685.4	99.9		
1643.5	1.3149			1643.5	0.0002532			1686.4	100		
1644	1.3163			1644	0.00027418			1687.4	100		
1644.4	1.3175			1644.4	0.00029373			1688.3	100		
1644.9	1.3172			1644.9	0.0037637			1689.3	100		
1645.4	1.3172			1645.4	0.00029039			1690.2	100		
1645.9	1.3178			1645.9	0.0037689			1691.2	100		
1646.4	1.3169			1646.4	0.003757			1692.2	100		
1646.8	1.3164			1646.8	0.0037489			1693.1	100		
1647.3	1.3159			1647.3	0.0037417			1694.1	100		
1647.8	1.3151			1647.8	0.0037289			1695.1	100		
1648.3	1.316			1648.3	0.00027084			1696	99.9		
1648.8	1.3168			1648.8	0.0037518			1697	99.9		
1649.3	1.316			1649.3	0.0037389			1698	100		
1649.7	1.3154			1649.7	0.003731			1698.9	100		
1650.2	1.3146			1650.2	0.0037184			1699.9	100		
1650.7	1.3153			1650.7	0.00025964			1700.9	99.9		
1651.2	1.3157			1651.2	0.0037322			1701.8	100		
1651.7	1.3161			1651.7	0.00027299			1702.8	100		
1652.2	1.3169			1652.2	0.003746			1703.8	99.9		
1652.6	1.3162			1652.6	0.0037389			1704.7	99.9		
1653.1	1.3163			1653.1	0.0037379			1705.7	99.9		
1653.6	1.3148			1653.6	0.0071826			1706.6	99.9		
1654.1	1.3132			1654.1	0.0036941			1707.6	99.9		
1654.6	1.3132			1654.6	0.0036914			1708.6	99.9		
1655	1.3122			1655	0.0036764			1709.5	99.9		
1655.5	1.3123			1655.5	0.00021267			1710.5	99.9		
