Reference:	"Hudson et al. (2021)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2020.114033"
Sample Type:	"Ice"
Composition:	"C3H6 (1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/165"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
500.0235	1.5108			500.0235	0.00097637		
500.0838	1.5108			500.0838	0.01015489		
500.144	1.5095			500.144	0.0198729		
500.2043	1.5049			500.2043	0.02801599		
500.2646	1.4967			500.2646	0.03274776		
500.3248	1.4881			500.3248	0.03293987		
500.3851	1.4809			500.3851	0.02880761		
500.4454	1.4779			500.4454	0.02186314		
500.5056	1.4795			500.5056	0.0146451		
500.5659	1.4856			500.5659	0.00986134		
500.6261	1.494			500.6261	0.00955031		
500.6864	1.5023			500.6864	0.01442206		
500.7467	1.5075			500.7467	0.02371257		
500.8069	1.508			500.8069	0.03542887		
500.8672	1.503			500.8672	0.04694689		
500.9275	1.4934			500.9275	0.05567929		
500.9877	1.481			500.9877	0.05979457		
501.048	1.4684			501.048	0.05869536		
501.1083	1.458			501.1083	0.05322857		
501.1685	1.4514			501.1685	0.04532249		
501.2288	1.4485			501.2288	0.03727447		
501.2891	1.4483			501.2891	0.03075576		
501.3493	1.4489			501.3493	0.02622877		
501.4096	1.4491			501.4096	0.0229101		
501.4699	1.4482			501.4699	0.01939036		
501.5301	1.4474			501.5301	0.01446224		
501.5904	1.448			501.5904	0.00789402		
501.6507	1.4516			501.6507	0.00068967		
501.7109	1.4586			501.7109	-0.00523632		
501.7712	1.4683			501.7712	-0.00786759		
501.8315	1.4787			501.8315	-0.00593535		
501.8917	1.4876			501.8917	0.00056003		
501.952	1.4926			501.952	0.010346		
502.0123	1.4929			502.0123	0.02126914		
502.0725	1.4885			502.0725	0.0309604		
502.1328	1.4806			502.1328	0.03747144		
502.1931	1.4712			502.1931	0.03979434		
502.2533	1.4625			502.2533	0.03800693		
502.3136	1.4559			502.3136	0.03313312		
502.3738	1.4524			502.3738	0.02666707		
