Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"60K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/251"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6394984			15.002941	0.106151		
14.981251	1.6379292			14.981251	0.112444		
14.959624	1.6368907			14.959624	0.107226		
14.938059	1.6390011			14.938059	0.108973		
14.916557	1.638709			14.916557	0.113787		
14.895116	1.638239			14.895116	0.112468		
14.873737	1.6374704			14.873737	0.116719		
14.852419	1.637202			14.852419	0.113383		
14.831162	1.6378956			14.831162	0.116761		
14.809966	1.6374659			14.809966	0.116954		
14.78883	1.6382797			14.78883	0.116707		
14.767755	1.6378717			14.767755	0.120961		
14.74674	1.6375902			14.74674	0.118346		
14.725784	1.637667			14.725784	0.12168		
14.704888	1.6376256			14.704888	0.119397		
14.684051	1.6392736			14.684051	0.119928		
14.663273	1.6399773			14.663273	0.122587		
14.642553	1.6408665			14.642553	0.122067		
14.621893	1.6406509			14.621893	0.126887		
14.60129	1.6404706			14.60129	0.123986		
14.580745	1.6415618			14.580745	0.126371		
14.560258	1.6420286			14.560258	0.126696		
14.539829	1.6433395			14.539829	0.127258		
14.519457	1.6433524			14.519457	0.131373		
14.499142	1.6435234			14.499142	0.129492		
14.478883	1.6438934			14.478883	0.13315		
14.458682	1.6439644			14.458682	0.131765		
14.438536	1.6452012			14.438536	0.133008		
14.418447	1.6458039			14.418447	0.134795		
14.398413	1.6470592			14.398413	0.134518		
14.378435	1.6472576			14.378435	0.139431		
14.358512	1.6470585			14.358512	0.137925		
14.338645	1.6474967			14.338645	0.140605		
14.318832	1.64766			14.318832	0.140162		
14.299074	1.649148			14.299074	0.140388		
14.27937	1.6497407			14.27937	0.14402		
14.259721	1.6502727			14.259721	0.143281		
14.240126	1.6504827			14.240126	0.147183		
14.220584	1.6505287			14.220584	0.145734		
14.201096	1.6518223			14.201096	0.147114		
14.181662	1.6526342			14.181662	0.148731		
14.16228	1.654025			14.16228	0.149066		
14.142951	1.6542694			14.142951	0.153922		
14.123676	1.6540437			14.123676	0.152983		
14.104452	1.654436			14.104452	0.155424		
14.085281	1.6547564			14.085281	0.155159		
14.066162	1.6561151			14.066162	0.155929		
14.047094	1.6566916			14.047094	0.158996		
14.028079	1.6573948			14.028079	0.158593		
14.009114	1.6577508			14.009114	0.162336		
13.990201	1.6579561			13.990201	0.161272		
13.971339	1.6591871			13.971339	0.162881		
13.952528	1.6600255			13.952528	0.164277		
13.933767	1.6613901			13.933767	0.164883		
13.915057	1.6618632			13.915057	0.16886		
13.896397	1.6622683			13.896397	0.168016		
13.877787	1.6631595			13.877787	0.170758		
13.859226	1.6638828			13.859226	0.170839		
13.840716	1.6654189			13.840716	0.172214		
13.822254	1.6662024			13.822254	0.175161		
13.803842	1.6671264			13.803842	0.175286		
13.785479	1.6677741			13.785479	0.178742		
13.767164	1.6686107			13.767164	0.177851		
13.748899	1.6702804			13.748899	0.180274		
13.730681	1.6715052			13.730681	0.181841		
13.712512	1.6731082			13.712512	0.183494		
13.694391	1.6736634			13.694391	0.187589		
13.676317	1.6743588			13.676317	0.187069		
13.658292	1.675551			13.658292	0.190183		
13.640313	1.6768259			13.640313	0.190295		
13.622382	1.6788452			13.622382	0.192765		
13.604498	1.6800303			13.604498	0.195991		
13.586661	1.6812512			13.586661	0.19737		
13.568871	1.681972			13.568871	0.20124		
13.551127	1.6832724			13.551127	0.200512		
13.53343	1.6855033			13.53343	0.203929		
13.515778	1.6873741			13.515778	0.206058		
13.498173	1.6892847			13.498173	0.209759		
13.480614	1.6898987			13.480614	0.214418		
13.4631	1.6907424			13.4631	0.215385		
13.445631	1.6918486			13.445631	0.219537		
13.428208	1.6933972			13.428208	0.220231		
13.41083	1.6955361			13.41083	0.224805		
13.393497	1.6965551			13.393497	0.229111		
13.376209	1.6973861			13.376209	0.232569		
13.358965	1.6975622			13.358965	0.237321		
13.341765	1.6983736			13.341765	0.238251		
13.32461	1.6997941			13.32461	0.243068		
13.307499	1.701052			13.307499	0.245938		
13.290432	1.7021627			13.290432	0.251648		
13.273408	1.7017048			13.273408	0.257162		
13.256429	1.7013216			13.256429	0.259711		
13.239492	1.7011837			13.239492	0.264108		
13.222599	1.7019915			13.222599	0.265347		
13.205748	1.7030956			13.205748	0.271529		
13.188941	1.7029763			13.188941	0.276154		
13.172176	1.7025457			13.172176	0.28116		
13.155454	1.7011907			13.155454	0.286235		
13.138775	1.7006109			13.138775	0.287687		
13.122137	1.7008193			13.122137	0.292465		
13.105542	1.7010979			13.105542	0.295754		
13.088988	1.7008419			13.088988	0.302458		
13.072477	1.6991989			13.072477	0.307389		
13.056006	1.697593			13.056006	0.311174		
13.039578	1.6960598			13.039578	0.315094		
13.023191	1.6956394			13.023191	0.316836		
13.006844	1.6954349			13.006844	0.322742		
12.990539	1.694414			12.990539	0.327057		
12.974275	1.6926129			12.974275	0.333212		
12.958051	1.6899742			12.958051	0.336938		
