Reference:	"Mukai and Krätschmer (1986)"
DOI:	"doi:https://doi.org/10.1007/BF00057607"
Sample Type:	"Ice"
Composition:	"H2O:NH3 (2:1)"
Temperature:	"24K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/263"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
650	1.53			650	0.21		
700	1.52			700	0.27		
750	1.46			750	0.32		
800	1.36			800	0.32		
850	1.28			850	0.28		
900	1.23			900	0.2		
950	1.24			950	0.12		
1000	1.27			1000	0.07		
1050	1.34			1050	0.04		
1100	1.36			1100	0.14		
1150	1.26			1150	0.11		
1200	1.27			1200	0.04		
1300	1.34			1300	0.03		
1400	1.36			1400	0.04		
1500	1.37			1500	0.05		
1600	1.37			1600	0.07		
1650	1.34			1650	0.08		
1675	1.33			1675	0.07		
1700	1.32			1700	0.06		
1800	1.33			1800	0.02		
1900	1.35			1900	0.01		
2000	1.37			2000	0.01		
2100	1.38			2100	0.02		
2200	1.38			2200	0.03		
2300	1.38			2300	0.03		
2400	1.38			2400	0.02		
2500	1.4			2500	0.02		
2600	1.41			2600	0.02		
2700	1.43			2700	0.04		
2750	1.44			2750	0.05		
2800	1.44			2800	0.06		
2850	1.44			2850	0.08		
2900	1.43			2900	0.09		
2950	1.43			2950	0.09		
3000	1.43			3000	0.09		
3050	1.46			3050	0.09		
3075	1.47			3075	0.11		
3100	1.48			3100	0.13		
3140	1.49			3140	0.17		
3180	1.48			3180	0.22		
3200	1.47			3200	0.25		
3250	1.4			3250	0.3		
3300	1.31			3300	0.31		
3320	1.29			3320	0.3		
3340	1.27			3340	0.3		
3360	1.24			3360	0.3		
3400	1.15			3400	0.29		
3450	1.11			3450	0.17		
3500	1.12			3500	0.09		
3550	1.16			3550	0.04		
3600	1.2			3600	0.01		
3700	1.24			3700	0		
3800	1.26			3800	0		
3900	1.28			3900	0		
4000	1.29			4000	0		
