Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"50K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/244"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
22.227409	1.7528674		0.136857		
22.179835	1.7083874		0.134166		
22.132463	1.6864521		0.132974		
22.085294	1.672174		0.130775		
22.038325	1.6617358		0.130116		
21.991556	1.6537853		0.128196		
21.944984	1.6464598		0.129631		
21.89861	1.6400897		0.126101		
21.852431	1.6358505		0.124781		
21.806447	1.6321749		0.123787		
21.760655	1.629263		0.122727		
21.715056	1.625635		0.124347		
21.669647	1.6224955		0.120907		
21.624427	1.6209226		0.120518		
21.579397	1.6186274		0.121059		
21.534553	1.6166525		0.118981		
21.489895	1.6159993		0.117898		
21.445422	1.6151764		0.118974		
21.401133	1.6133719		0.119726		
21.357026	1.6120271		0.11822		
21.313101	1.6110883		0.118777		
21.269356	1.6101595		0.117967		
21.22579	1.6095787		0.11814		
21.182402	1.6089701		0.118177		
21.139192	1.6082172		0.118726		
21.096157	1.6075456		0.118409		
21.053297	1.6069801		0.11889		
21.010611	1.6066037		0.118539		
20.968098	1.6059869		0.119815		
20.925756	1.6054759		0.118873		
20.883585	1.6053586		0.119737		
20.841584	1.6047799		0.120329		
20.799751	1.6041294		0.120431		
20.758086	1.6040013		0.119753		
20.716587	1.604629		0.119727		
20.675254	1.6047248		0.121858		
20.634086	1.6041945		0.122384		
20.593081	1.6037861		0.123165		
20.552239	1.6031247		0.123973		
20.511559	1.6028667		0.123417		
20.471039	1.6029416		0.124321		
20.430679	1.6027876		0.12489		
20.390478	1.6027882		0.125355		
20.350435	1.6027797		0.126369		
20.310549	1.6025741		0.127359		
20.270819	1.6019556		0.128679		
20.231244	1.6015413		0.128362		
20.191823	1.6015702		0.12915		
20.152555	1.6014333		0.12999		
20.11344	1.6011848		0.130843		
20.074477	1.6008993		0.131515		
20.035664	1.6009309		0.131822		
19.997001	1.6007968		0.133483		
19.958487	1.6001953		0.134332		
19.920121	1.5999446		0.134486		
19.881902	1.5998329		0.135659		
19.84383	1.5992552		0.136849		
19.805903	1.598917		0.136735		
19.76812	1.598849		0.137802		
19.730482	1.5986094		0.138539		
19.692987	1.5985747		0.139217		
19.655634	1.5980447		0.141224		
19.618422	1.5973063		0.141266		
19.581351	1.5971653		0.141727		
19.54442	1.5968531		0.143083		
19.507628	1.5963363		0.14373		
19.470974	1.5958274		0.144673		
19.434458	1.5951969		0.145363		
19.398078	1.5947366		0.145653		
19.361834	1.594516		0.1462		
19.325726	1.5941348		0.147261		
19.289752	1.593694		0.147714		
19.253911	1.5932965		0.148612		
19.218204	1.5926233		0.149508		
19.182629	1.5921028		0.149536		
19.147185	1.5917437		0.150293		
19.111872	1.5912645		0.15075		
19.076689	1.5910245		0.150938		
19.041635	1.5906681		0.152026		
19.00671	1.5901872		0.152232		
18.971913	1.5899142		0.152715		
18.937242	1.5896214		0.153312		
18.902699	1.5891881		0.154024		
18.868281	1.5888468		0.154207		
18.833988	1.588411		0.155153		
18.79982	1.5879929		0.155053		
18.765775	1.5877652		0.155641		
18.731854	1.5874167		0.156016		
18.698055	1.5872007		0.15614		
18.664378	1.5873563		0.156234		
18.630821	1.5870599		0.157922		
18.597386	1.5865365		0.1576		
18.56407	1.5865284		0.157893		
18.530873	1.5863853		0.158662		
18.497795	1.5860516		0.159106		
18.464834	1.5858227		0.159253		
18.431991	1.5858242		0.159401		
18.399264	1.5858544		0.159949		
18.366654	1.5859101		0.160247		
18.334159	1.5859644		0.16099		
18.301778	1.5857991		0.161721		
18.269512	1.5856807		0.161992		
18.23736	1.5856147		0.162661		
18.20532	1.5854325		0.163172		
18.173393	1.5853337		0.163437		
18.141577	1.585357		0.163828		
18.109873	1.5854484		0.164236		
18.078279	1.5855687		0.164829		
18.046796	1.5855087		0.165683		
18.015422	1.5853789		0.166063		
17.984156	1.5853744		0.166495		
17.952999	1.5854495		0.166934		
17.92195	1.5854846		0.167619		
17.891008	1.5854887		0.168073		
17.860173	1.5855409		0.16863		
17.829444	1.5855228		0.169255		
17.79882	1.5855918		0.169517		
17.768302	1.5858016		0.170082		
17.737888	1.5858736		0.170878		
17.707578	1.5859981		0.171176		
17.677371	1.5861694		0.172013		
17.647267	1.5862161		0.172627		
17.617265	1.586272		0.173203		
17.587366	1.5865238		0.173486		
17.557567	1.5867819		0.174476		
17.52787	1.5868662		0.175156		
17.498272	1.5870634		0.175711		
17.468775	1.587188		0.176715		
17.439377	1.58725		0.177266		
17.410077	1.5873506		0.178059		
17.380876	1.5874772		0.178592		
17.351773	1.5876941		0.179298		
17.322767	1.5879045		0.180062		
17.293858	1.5880492		0.180938		
17.265045	1.588166		0.181651		
17.236328	1.5883242		0.182398		
17.207706	1.5885048		0.183156		
17.179179	1.5886427		0.184034		
17.150747	1.5888192		0.184675		
17.122409	1.5890125		0.18562		
17.094164	1.5891146		0.186458		
17.066012	1.5892682		0.187152		
17.037952	1.5894403		0.188014		
17.009985	1.5896816		0.188638		
16.98211	1.5900271		0.189538		
16.954325	1.5902328		0.190696		
16.926632	1.5903351		0.19159		
16.899029	1.5904586		0.192492		
16.871515	1.5906028		0.19332		
16.844092	1.5908656		0.194063		
16.816757	1.5911512		0.195139		
16.78951	1.591288		0.196248		
16.762352	1.5914657		0.197025		
16.735282	1.5916966		0.198129		
16.708299	1.5917451		0.199285		
16.681402	1.5919939		0.19973		
16.654593	1.592381		0.201076		
16.627869	1.5924173		0.202451		
16.601231	1.5924754		0.203147		
16.574678	1.5927472		0.20413		
16.548209	1.5929375		0.205362		
16.521826	1.5930816		0.20635		
16.495526	1.5932812		0.207428		
16.46931	1.5934158		0.208616		
16.443177	1.5936163		0.209485		
16.417127	1.5939016		0.210695		
16.391159	1.5940357		0.212021		
16.365273	1.5942356		0.212906		
16.339469	1.594484		0.214298		
16.313746	1.5946252		0.215506		
16.288104	1.5947697		0.216748		
16.262543	1.5948755		0.218004		
16.237062	1.595046		0.219062		
