Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:CH4 (20:1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/98"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1000.2	1.316			1000.2	0.0060949			1000.2	99.9		
1001.1	1.3169			1001.1	0.00016975			1000.6	99.9		
1002.1	1.3173			1002.1	0.006094			1001.1	100		
1003.1	1.3155			1003.1	0.0060787			1001.6	99.9		
1004	1.3146			1004	0.0060692			1002.1	99.9		
1005	1.314			1005	0.0060577			1002.6	99.9		
1006	1.3135			1006	0.0060501			1003.1	99.9		
1006.9	1.3131			1006.9	0.0060415			1003.5	99.9		
1007.9	1.3128			1007.9	0.0060358			1004	99.9		
1008.8	1.3125			1008.8	0.0060253			1004.5	99.9		
1009.8	1.3122			1009.8	0.0060196			1005	99.9		
1010.8	1.312			1010.8	0.0060158			1005.5	99.9		
1011.7	1.3118			1011.7	0.0060081			1006	99.9		
1012.7	1.3116			1012.7	0.0060005			1006.4	100		
1013.7	1.3114			1013.7	0.0059948			1006.9	99.9		
1014.6	1.3112			1014.6	0.0059881			1007.4	99.9		
1015.6	1.311			1015.6	0.0059824			1007.9	99.9		
1016.6	1.3108			1016.6	0.0059738			1008.4	99.9		
1017.5	1.3107			1017.5	0.0059681			1008.8	99.9		
1018.5	1.3105			1018.5	0.0059643			1009.3	99.9		
1019.5	1.3103			1019.5	0.0059566			1009.8	99.9		
1020.4	1.3102			1020.4	0.005949			1010.3	99.9		
1021.4	1.31			1021.4	0.0059452			1010.8	99.9		
1022.3	1.3098			1022.3	0.0059376			1011.3	99.9		
1023.3	1.3096			1023.3	0.0059299			1011.7	100		
1024.3	1.3094			1024.3	0.0059242			1012.2	99.9		
1025.2	1.3092			1025.2	0.0059166			1012.7	99.9		
1026.2	1.3089			1026.2	0.0059118			1013.2	99.9		
1027.2	1.3086			1027.2	0.0059042			1013.7	99.9		
1028.1	1.3081			1028.1	0.0058956			1014.1	99.9		
1029.1	1.3074			1029.1	0.0058851			1014.6	99.9		
1030.1	1.3059			1030.1	0.0058689			1015.1	99.9		
1031	1.3064			1031	7.0572E-5			1015.6	99.9		
1032	1.309			1032	9.346E-5			1016.1	99.9		
1033	1.3116			1033	0.00012302			1016.6	99.9		
1033.9	1.3119			1033.9	0.0058851			1017	99.9		
1034.9	1.3103			1034.9	0.0058708			1017.5	99.9		
1035.8	1.3093			1035.8	0.0058575			1018	99.9		
1036.8	1.3084			1036.8	0.0058489			1018.5	99.9		
1037.8	1.3069			1037.8	0.0058346			1019	99.9		
1038.7	1.3075			1038.7	8.1062E-5			1019.5	99.9		
1039.7	1.3108			1039.7	0.00011539			1019.9	99.9		
1040.7	1.3115			1040.7	0.0058441			1020.4	99.9		
1041.6	1.3099			1041.6	0.0058308			1020.9	99.9		
1042.6	1.3091			1042.6	0.0058212			1021.4	99.9		
1043.6	1.3084			1043.6	0.0058136			1021.9	99.9		
1044.5	1.3075			1044.5	0.0058022			1022.3	99.9		
1045.5	1.306			1045.5	0.0057859			1022.8	99.9		
1046.5	1.307			1046.5	7.6294E-5			1023.3	99.9		
1047.4	1.3071			1047.4	0.005784			1023.8	99.9		
1048.4	1.3064			1048.4	7.0572E-5			1024.3	99.9		
1049.4	1.3082			1049.4	8.9645E-5			1024.8	99.9		
1050.3	1.3094			1050.3	0.00010204			1025.2	99.9		
1051.3	1.3112			1051.3	0.00011921			1025.7	99.9		
1052.2	1.3103			1052.2	0.0057774			1026.2	99.9		
1053.2	1.3101			1053.2	0.00010777			1026.7	99.9		
1054.2	1.3105			1054.2	0.0057659			1027.2	99.9		
1055.1	1.3076			1055.1	0.0057449			1027.7	99.9		
1056.1	1.3073			1056.1	7.8201E-5			1028.1	99.9		
1057.1	1.3091			1057.1	9.9182E-5			1028.6	99.9		
1058	1.3102			1058	0.00011063			1029.1	99.9		
1059	1.3111			1059	0.00012112			1029.6	99.9		
1060	1.3123			1060	0.00013161			1030.1	99.9		
1060.9	1.3142			1060.9	0.00015259			1030.5	99.9		
1061.9	1.3143			1061.9	0.0057507			1031	100		
1062.9	1.3127			1062.9	0.0057354			1031.5	100		
1063.8	1.3119			1063.8	0.005724			1032	100		
1064.8	1.3113			1064.8	0.0057182			1032.5	100		
1065.7	1.3109			1065.7	0.0057116			1033	100		
1066.7	1.3106			1066.7	0.005703			1033.4	99.9		
1067.7	1.3103			1067.7	0.0056953			1033.9	99.9		
1068.6	1.3101			1068.6	0.0056896			1034.4	99.9		
1069.6	1.3098			1069.6	0.0056829			1034.9	99.9		
1070.6	1.3096			1070.6	0.0056763			1035.4	99.9		
1071.5	1.3093			1071.5	0.0056705			1035.8	99.9		
1072.5	1.309			1072.5	0.0056629			1036.3	100		
1073.5	1.3085			1073.5	0.0056553			1036.8	99.9		
1074.4	1.3075			1074.4	0.0056467			1037.3	99.9		
1075.4	1.309			1075.4	0.00010109			1037.8	100		
1076.4	1.3103			1076.4	0.0056534			1038.3	99.9		
1077.3	1.3084			1077.3	0.0056362			1038.7	100		
1078.3	1.3098			1078.3	0.00010872			1039.2	99.9		
1079.3	1.3113			1079.3	0.0056458			1039.7	100		
1080.2	1.3102			1080.2	0.0056334			1040.2	99.9		
1081.2	1.3097			1081.2	0.0056248			1040.7	99.9		
1082.1	1.3094			1082.1	0.0056181			1041.2	99.9		
1083.1	1.3092			1083.1	0.0056105			1041.6	100		
1084.1	1.3089			1084.1	0.0056038			1042.1	99.9		
1085	1.3086			1085	0.0056			1042.6	99.9		
1086	1.3082			1086	0.0055904			1043.1	99.9		
1087	1.3071			1087	0.0055799			1043.6	99.9		
1087.9	1.3088			1087.9	9.8228E-5			1044	99.9		
1088.9	1.3103			1088.9	0.0055885			1044.5	100		
1089.9	1.3093			1089.9	0.0055771			1045	99.9		
1090.8	1.3088			1090.8	0.0055723			1045.5	99.9		
1091.8	1.3084			1091.8	0.0055628			1046	100		
1092.8	1.3079			1092.8	0.0055542			1046.5	100		
1093.7	1.3069			1093.7	0.0055447			1046.9	99.9		
1094.7	1.3085			1094.7	9.7275E-5			1047.4	99.9		
1095.6	1.31			1095.6	0.0055561			1047.9	100		
1096.6	1.309			1096.6	0.0055428			1048.4	100		
1097.6	1.3085			1097.6	0.0055342			1048.9	99.9		
1098.5	1.308			1098.5	0.0055275			1049.4	100		
1099.5	1.3076			1099.5	0.005518			1049.8	100		
1100.5	1.307			1100.5	0.0055094			1050.3	100		
1101.4	1.3057			1101.4	0.005496			1050.8	100		
1102.4	1.3064			1102.4	7.3433E-5			1051.3	100		
1103.4	1.3096			1103.4	0.00010872			1051.8	99.9		
1104.3	1.3103			1104.3	0.0055122			1052.2	99.9		
1105.3	1.3088			1105.3	0.0054989			1052.7	100		
1106.3	1.308			1106.3	0.0054903			1053.2	100		
1107.2	1.3072			1107.2	0.0054808			1053.7	100		
1108.2	1.3058			1108.2	0.0054636			1054.2	99.9		
1109.1	1.3063			1109.1	7.3433E-5			1054.7	99.9		
1110.1	1.3095			1110.1	0.00010681			1055.1	99.9		
1111.1	1.3099			1111.1	0.0054789			1055.6	99.9		
1112	1.3082			1112	0.0054617			1056.1	100		
1113	1.3066			1113	0.0054445			1056.6	100		
1114	1.3076			1114	8.5831E-5			1057.1	100		
1114.9	1.308			1114.9	0.0054464			1057.5	100		
1115.9	1.3084			1115.9	9.7275E-5			1058	100		
1116.9	1.3092			1116.9	0.0054474			1058.5	100		
1117.8	1.3069			1117.8	0.0054255			1059	100		
1118.8	1.3076			1118.8	8.7738E-5			1059.5	100		
1119.8	1.3078			1119.8	0.0054245			1060	100		
