Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (20:1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/137"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.5948			500.08	0.0287			500.08	99.4		
501.53	1.5929			501.53	0.023708			501.05	99.6		
502.97	1.594			502.97	0.018683			501.53	99.5		
504.42	1.5974			504.42	0.028317			502.49	99.5		
505.87	1.5976			505.87	0.033113			503.46	99.6		
507.31	1.5978			507.31	0.037889			504.42	99.4		
508.76	1.5977			508.76	0.042661			505.39	99.4		
510.21	1.601			510.21	0.04239			506.35	99.4		
511.66	1.601			511.66	0.061699			507.31	99.2		
513.1	1.5922			513.1	0.071793			508.28	99.2		
514.55	1.5831			514.55	0.072139			509.24	99		
516	1.576			516	0.072357			510.21	99.1		
517.44	1.5684			517.44	0.072605			511.17	98.8		
518.89	1.56			518.89	0.06796			512.14	98.6		
520.34	1.5604			520.34	0.048115			513.1	98.5		
521.78	1.565			521.78	0.052645			514.07	98.5		
523.23	1.5641			523.23	0.05254			515.03	98.4		
524.68	1.5637			524.68	0.047565			516	98.5		
526.12	1.566			526.12	0.042515			516.96	98.4		
527.57	1.5716			527.57	0.037386			517.92	98.5		
529.02	1.5771			529.02	0.041821			518.89	98.6		
530.46	1.5786			530.46	0.046382			519.85	98.9		
531.91	1.579			531.91	0.046235			520.82	98.9		
533.36	1.5805			533.36	0.04604			521.78	98.9		
534.8	1.5826			534.8	0.045817			522.75	98.8		
536.25	1.5859			536.25	0.045541			523.71	98.9		
537.7	1.5886			537.7	0.049949			524.68	99		
539.14	1.5881			539.14	0.054489			525.64	99.1		
540.59	1.5892			540.59	0.049644			526.6	99		
542.04	1.5918			542.04	0.054001			527.57	99.2		
543.48	1.5936			543.48	0.05376			528.53	99		
544.93	1.5951			544.93	0.058132			529.5	99		
546.38	1.5961			546.38	0.057916			530.46	99		
547.82	1.5965			547.82	0.062306			531.43	99		
549.27	1.5989			549.27	0.057453			532.39	99		
550.72	1.6011			550.72	0.066253			533.36	99		
552.16	1.6004			552.16	0.066114			534.32	99		
553.61	1.6017			553.61	0.065858			535.29	98.9		
555.06	1.6054			555.06	0.06546			536.25	99		
556.5	1.6075			556.5	0.074137			537.21	99.1		
557.95	1.6051			557.95	0.078579			538.18	98.9		
559.4	1.6058			559.4	0.073852			539.14	98.8		
560.84	1.6059			560.84	0.082583			540.11	98.8		
562.29	1.6051			562.29	0.077961			541.07	98.9		
563.74	1.6088			563.74	0.077504			542.04	98.8		
565.18	1.6101			565.18	0.086076			543	98.8		
566.63	1.6094			566.63	0.0859			543.97	98.7		
568.08	1.6085			568.08	0.090164			544.93	98.7		
569.52	1.6093			569.52	0.085461			545.89	98.7		
570.97	1.6122			570.97	0.089421			546.86	98.6		
572.42	1.6124			572.42	0.093555			547.82	98.6		
573.86	1.613			573.86	0.093267			548.79	98.6		
575.31	1.6136			575.31	0.097353			549.75	98.7		
576.76	1.6137			576.76	0.097088			550.72	98.5		
578.2	1.6166			578.2	0.096614			551.68	98.5		
579.65	1.6174			579.65	0.10497			552.65	98.5		
581.1	1.6163			581.1	0.1048			553.61	98.5		
582.54	1.6177			582.54	0.10441			554.57	98.4		
583.99	1.6195			583.99	0.1083			555.54	98.5		
585.44	1.6194			585.44	0.11234			556.5	98.3		
586.88	1.6199			586.88	0.11201			557.47	98.3		
588.33	1.6208			588.33	0.11594			558.43	98.3		
589.78	1.6224			589.78	0.1155			559.4	98.3		
591.22	1.6229			591.22	0.12371			560.36	98.2		
592.67	1.622			592.67	0.12349			561.33	98.1		
594.12	1.6217			594.12	0.12746			562.29	98.2		
595.56	1.6218			595.56	0.12714			563.26	98.1		
597.01	1.6221			597.01	0.13105			564.22	98.2		
598.46	1.6226			598.46	0.13067			565.18	98		
599.91	1.6239			599.91	0.13445			566.15	97.9		
601.35	1.6233			601.35	0.1384			567.11	97.9		
602.8	1.6235			602.8	0.13805			568.08	97.9		
604.25	1.624			604.25	0.14188			569.04	98		
605.69	1.6253			605.69	0.14139			570.01	97.9		
607.14	1.6249			607.14	0.14949			570.97	97.9		
608.59	1.6254			608.59	0.14488			571.94	97.9		
610.03	1.6269			610.03	0.15273			572.9	97.7		
611.48	1.6274			611.48	0.1523			573.86	97.8		
612.93	1.6273			612.93	0.16029			574.83	97.6		
614.37	1.6263			614.37	0.16003			575.79	97.7		
615.82	1.6265			615.82	0.16379			576.76	97.7		
617.27	1.6252			617.27	0.16772			577.72	97.7		
618.71	1.6243			618.71	0.16744			578.69	97.5		
620.16	1.6265			620.16	0.16677			579.65	97.5		
621.61	1.6277			621.61	0.17451			580.62	97.5		
623.05	1.6259			623.05	0.17848			581.58	97.5		
624.5	1.6255			624.5	0.17811			582.54	97.5		
625.95	1.6262			625.95	0.18174			583.51	97.3		
627.39	1.6261			627.39	0.18545			584.47	97.4		
628.84	1.6255			628.84	0.18923			585.44	97.3		
630.29	1.6239			630.29	0.19314			586.4	97.2		
631.73	1.6232			631.73	0.19279			587.37	97.2		
633.18	1.6237			633.18	0.19639			588.33	97.2		
634.63	1.6232			634.63	0.20012			589.3	97.2		
636.07	1.6216			636.07	0.204			590.26	97.2		
637.52	1.6211			637.52	0.20362			591.22	97		
638.97	1.6216			638.97	0.20717			592.19	97		
640.41	1.6214			640.41	0.21084			593.15	97		
641.86	1.6207			641.86	0.21457			594.12	96.9		
643.31	1.6191			643.31	0.21843			595.08	96.9		
644.75	1.619			644.75	0.21794			596.05	96.8		
646.2	1.6182			646.2	0.22577			597.01	96.8		
647.65	1.6164			647.65	0.22554			597.98	96.8		
649.09	1.6162			649.09	0.22916			598.94	96.7		
650.54	1.6152			650.54	0.2329			599.91	96.7		
651.99	1.6134			651.99	0.23678			600.87	96.7		
653.43	1.6129			653.43	0.23632			601.83	96.6		
654.88	1.6118			654.88	0.24418			602.8	96.6		
656.33	1.6096			656.33	0.24399			603.76	96.5		
657.77	1.6089			657.77	0.24767			604.73	96.5		
659.22	1.6069			659.22	0.25155			605.69	96.5		
660.67	1.6063			660.67	0.2511			606.66	96.4		
662.11	1.6049			662.11	0.25897			607.62	96.4		
663.56	1.6024			663.56	0.25884			608.59	96.4		
665.01	1.6012			665.01	0.26259			609.55	96.3		
666.45	1.5981			666.45	0.26666			610.51	96.2		
667.9	1.5977			667.9	0.26206			611.48	96.2		
669.35	1.5988			669.35	0.26946			612.44	96.1		
670.79	1.597			670.79	0.27328			613.41	96.1		
672.24	1.5951			672.24	0.27714			614.37	96		
673.69	1.5922			673.69	0.28118			615.34	96		
675.13	1.5904			675.13	0.28093			616.3	95.9		
676.58	1.5897			676.58	0.28455			617.27	95.8		
678.03	1.5882			678.03	0.28831			618.23	95.8		
679.47	1.5862			679.47	0.29218			619.19	95.8		
680.92	1.5832			680.92	0.29623			620.16	95.8		
682.37	1.5817			682.37	0.2959			621.12	95.6		
683.81	1.5794			683.81	0.30394			622.09	95.6		
685.26	1.5759			685.26	0.30402			623.05	95.5		
686.71	1.5731			686.71	0.30805			624.02	95.5		
688.15	1.5707			688.15	0.30789			624.98	95.5		
689.6	1.5692			689.6	0.31166			625.95	95.4		
691.05	1.5661			691.05	0.31577			626.91	95.3		
692.49	1.5636			692.49	0.31563			627.87	95.3		
693.94	1.562			693.94	0.31942			628.84	95.2		
695.39	1.5588			695.39	0.32355			629.8	95.2		
696.84	1.5562			696.84	0.32343			630.77	95.1		
698.28	1.5545			698.28	0.32725			631.73	95.1		
699.73	1.5512			699.73	0.33143			632.7	95		
701.18	1.5484			701.18	0.33135			633.66	95		
702.62	1.5465			702.62	0.33521			634.63	94.9		
704.07	1.5429			704.07	0.33945			635.59	94.8		
705.52	1.5399			705.52	0.33943			636.55	94.9		
706.96	1.5377			706.96	0.34338			637.52	94.8		
708.41	1.5338			708.41	0.34771			638.48	94.7		
709.85	1.53			709.85	0.34789			639.45	94.6		
711.3	1.5264			711.3	0.35216			640.41	94.6		
712.75	1.5221			712.75	0.35245			641.38	94.5		
714.2	1.5196			714.2	0.3523			642.34	94.5		
715.64	1.5168			715.64	0.35641			643.31	94.4		
717.09	1.5138			717.09	0.3564			644.27	94.3		
718.54	1.5107			718.54	0.36057			645.24	94.3		
719.98	1.5075			719.98	0.36061			646.2	94.2		
721.43	1.5043			721.43	0.36483			647.16	94.2		
722.88	1.5009			722.88	0.36493			648.13	94.2		
724.32	1.4972			724.32	0.36927			649.09	94.1		
725.77	1.4928			725.77	0.3696			650.06	94		
727.22	1.4901			727.22	0.36953			651.02	93.9		
728.66	1.4869			728.66	0.37376			651.99	93.9		
730.11	1.4835			730.11	0.37388			652.95	93.9		
731.56	1.4796			731.56	0.3783			653.92	93.8		
733	1.4749			733	0.37874			654.88	93.7		
