Reference:	"Hudson et al. (2021)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2020.114033"
Sample Type:	"Ice"
Composition:	"C3H8 (1)"
Temperature:	"65K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/162"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
500.0235	1.473		-0.00019265		
500.0838	1.473		-0.0035269		
500.144	1.4723		-0.00781542		
500.2043	1.4731		-0.01274154		
500.2646	1.4762		-0.01741704		
500.3248	1.4811		-0.0208339		
500.3851	1.4875		-0.0220681		
500.4454	1.494		-0.02071712		
500.5056	1.4995		-0.01689763		
500.5659	1.5031		-0.0112897		
500.6261	1.5043		-0.0048563		
500.6864	1.503		0.0013166		
500.7467	1.4996		0.00630073		
500.8069	1.4947		0.00941795		
500.8672	1.4893		0.01034991		
500.9275	1.4842		0.00912195		
500.9877	1.4803		0.00610012		
501.048	1.478		0.00191297		
501.1083	1.4778		-0.00263608		
501.1685	1.4793		-0.00673821		
501.2288	1.4824		-0.00971603		
501.2891	1.4862		-0.01117323		
501.3493	1.4902		-0.01101285		
501.4096	1.4936		-0.00943296		
501.4699	1.4962		-0.00681647		
501.5301	1.4976		-0.0036505		
501.5904	1.4979		-0.00040783		
501.6507	1.4973		0.00252225		
501.7109	1.4959		0.00490002		
501.7712	1.4942		0.00664164		
501.8315	1.4924		0.0077941		
501.8917	1.4907		0.00848851		
501.952	1.4892		0.00888786		
502.0123	1.4878		0.0091513		
502.0725	1.4864		0.00939679		
502.1328	1.485		0.0096485		
502.1931	1.4834		0.00980399		
502.2533	1.4815		0.00964133		
502.3136	1.4796		0.00891994		
502.3738	1.4778		0.00751877		
502.4341	1.4766		0.0055688		
502.4944	1.4764		0.00346568		
502.5546	1.4771		0.0017578		
502.6149	1.4782		0.00092221		
502.6752	1.4793		0.00114178		
502.7354	1.4796		0.00217496		
502.7957	1.4788		0.00339381		
502.856	1.4769		0.00400173		
502.9162	1.4744		0.00335552		
502.9765	1.4723		0.00128993		
503.0368	1.4714		-0.00172873		
503.097	1.4722		-0.00473296		
503.1573	1.4743		-0.00666378		
503.2176	1.4767		-0.0068765		
503.2778	1.4783		-0.00547276		
503.3381	1.4781		-0.00330361		
503.3984	1.4759		-0.00165621		
503.4586	1.4722		-0.00177303		
503.5189	1.4684		-0.00435669		
503.5792	1.4659		-0.00926094		
503.6394	1.4659		-0.01548941		
503.6997	1.4688		-0.02153043		
503.76	1.4742		-0.02589371		
503.8202	1.4809		-0.02761744		
503.8805	1.4874		-0.02651742		
503.9408	1.4926		-0.02314015		
504.001	1.4956		-0.01847572		
504.0613	1.4965		-0.013605		
504.1216	1.4955		-0.00940065		
504.1818	1.4933		-0.00637975		
504.2421	1.4905		-0.00471559		
504.3023	1.4875		-0.00434787		
504.3626	1.4849		-0.00511145		
504.4229	1.4827		-0.00681764		
504.4831	1.4814		-0.00926602		
504.5434	1.481		-0.01220911		
504.6037	1.4817		-0.01530643		
504.6639	1.4837		-0.0181244		
504.7242	1.4866		-0.02020045		
504.7845	1.4903		-0.02115817		
504.8447	1.4941		-0.02081474		
504.905	1.4976		-0.01922174		
504.9653	1.5002		-0.01663442		
505.0255	1.5018		-0.01343941		
505.0858	1.5023		-0.01008289		
505.1461	1.5016		-0.00700883		
505.2063	1.4999		-0.00460863		
505.2666	1.4976		-0.00317993		
505.3269	1.4952		-0.00290447		
505.3871	1.493		-0.00380966		
505.4474	1.4916		-0.00570855		
505.5077	1.4914		-0.00816291		
505.5679	1.4925		-0.01053042		
505.6282	1.4949		-0.01215318		
505.6885	1.4978		-0.01259127		
505.7487	1.5008		-0.01176916		
505.809	1.5032		-0.00994317		
505.8693	1.5048		-0.00754416		
505.9295	1.5057		-0.00498752		
505.9898	1.5059		-0.00253952		
506.05	1.5057		-0.00027842		
506.1103	1.5052		0.00184562		
506.1706	1.5044		0.00389759		
506.2308	1.5032		0.00584879		
506.2911	1.5015		0.00752976		
506.3514	1.4993		0.00866904		
506.4116	1.4969		0.00900701		
506.4719	1.4948		0.00844289		
506.5322	1.4933		0.00714355		
506.5924	1.4928		0.00554791		
506.6527	1.4933		0.00424127		
506.713	1.4946		0.00374479		
506.7732	1.496		0.0043241		
506.8335	1.497		0.00589668		
506.8938	1.4971		0.00807966		
506.954	1.4961		0.01032926		
507.0143	1.4942		0.01212554		
507.0746	1.4917		0.01312171		
507.1348	1.489		0.01321686		
507.1951	1.4866		0.01253519		
507.2554	1.4846		0.01132644		
507.3156	1.4831		0.00984737		
507.3759	1.4819		0.00826347		
507.4362	1.481		0.00660922		
507.4964	1.4803		0.00481046		
507.5567	1.4799		0.00275032		
507.617	1.4798		0.00036025		
507.6772	1.4805		-0.00229186		
507.7375	1.4821		-0.00494793		
507.7978	1.4848		-0.00718314		
507.858	1.4884		-0.00848931		
507.9183	1.4926		-0.00841824		
507.9785	1.4967		-0.00672299		
508.0388	1.5001		-0.0034578		
508.0991	1.5022		0.00099424		
508.1593	1.5024		0.00598586		
508.2196	1.5009		0.0107469		
508.2799	1.4979		0.01457149		
508.3401	1.4939		0.01699283		
508.4004	1.4896		0.01789586		
508.4607	1.4857		0.0175048		
508.5209	1.4824		0.01624607		
508.5812	1.4799		0.01453639		
