Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"OCS (1)"
Temperature:	"50K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/153"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
700.2	1.2801		0.008456			600.39	99.900001526		
701.2	1.2782		0.008437			601.35	100		
702.1	1.2753		0.008418			601.83	99.900001526		
703.1	1.2722		0.008394			602.8	100		
704.1	1.2723		0.000351			603.76	99.900001526		
705	1.276		0.000386			604.73	99.900001526		
706	1.2749		0.008373			605.69	99.900001526		
707	1.2738		0.000369			606.66	99.900001526		
707.9	1.2776		0.000403			607.62	100		
708.9	1.2776		0.008352			608.59	99.900001526		
709.9	1.2739		0.00833			609.55	100		
710.8	1.2749		0.000377			610.51	99.900001526		
711.8	1.2754		0.008316			611.48	100		
712.8	1.2761		0.000394			612.44	99.900001526		
713.7	1.2776		0.008301			613.41	100		
714.7	1.2757		0.008284			614.37	99.900001526		
715.6	1.2747		0.008271			615.34	100		
716.6	1.2739		0.008258			616.3	99.900001526		
717.6	1.2731		0.008245			617.27	99.900001526		
718.5	1.2722		0.008234			618.23	100		
719.5	1.2704		0.008218			619.19	100		
720.5	1.2721		0.000357			620.16	99.900001526		
721.4	1.2731		0.008207			621.12	99.900001526		
722.4	1.274		0.000378			622.09	99.900001526		
723.4	1.2757		0.008198			623.05	99.900001526		
724.3	1.2739		0.008179			624.02	99.900001526		
725.3	1.2729		0.008166			624.98	99.900001526		
726.2	1.2719		0.008152			625.95	99.900001526		
727.2	1.2701		0.008134			626.91	99.900001526		
728.2	1.2721		0.000362			627.87	99.900001526		
729.1	1.274		0.008131			628.84	99.900001526		
730.1	1.272		0.008113			629.8	100		
731.1	1.2699		0.008096			630.77	99.900001526		
732	1.2717		0.000357			631.73	99.900001526		
733	1.2732		0.008087			632.7	100		
734	1.2701		0.008066			633.66	99.900001526		
734.9	1.2713		0.000357			634.63	100		
735.9	1.2717		0.008051			635.59	100		
736.9	1.2713		0.000354			636.55	100		
737.8	1.2754		0.000401			637.52	100		
738.8	1.2759		0.008039			638.48	99.900001526		
739.8	1.2736		0.008023			639.45	99.900001526		
740.7	1.2714		0.008005			640.41	100		
741.7	1.2732		0.000378			641.38	99.900001526		
742.6	1.2751		0.007997			642.34	99.900001526		
743.6	1.2733		0.007985			643.31	99.900001526		
744.6	1.2722		0.007968			644.27	99.900001526		
745.5	1.2705		0.007953			645.24	100		
746.5	1.2724		0.000373			646.2	99.900001526		
747.5	1.2744		0.007953			647.16	99.900001526		
748.4	1.2726		0.007932			648.13	100		
749.4	1.2714		0.007919			649.09	99.900001526		
750.4	1.2695		0.007903			650.06	99.900001526		
751.3	1.271		0.000362			651.02	99.900001526		
752.3	1.2715		0.007893			651.99	99.900001526		
753.3	1.2712		0.000364			652.95	99.900001526		
754.2	1.2752		0.000406			653.92	99.900001526		
755.2	1.2756		0.007879			654.88	99.900001526		
756.1	1.2726		0.007861			655.84	99.900001526		
757.1	1.2741		0.000394			656.81	99.900001526		
758.1	1.2759		0.007857			657.77	99.800003052		
759	1.2742		0.00784			658.74	99.900001526		
760	1.2731		0.007826			659.7	99.900001526		
761	1.2716		0.00781			660.67	99.900001526		
761.9	1.2736		0.000393			661.63	100		
762.9	1.2758		0.007812			662.6	99.900001526		
763.9	1.2744		0.007796			663.56	100		
764.8	1.2739		0.007783			664.53	100		
765.8	1.2735		0.007772			665.49	99.900001526		
766.8	1.2733		0.007765			666.45	100		
767.7	1.2731		0.007754			667.42	100.099998474		
768.7	1.2729		0.007744			668.38	100.099998474		
769.6	1.2727		0.007736			669.35	100		
770.6	1.2726		0.007727			670.31	99.900001526		
771.6	1.2724		0.007716			671.28	99.900001526		
772.5	1.2723		0.007707			672.24	100		
773.5	1.2721		0.007699			673.21	100		
774.5	1.272		0.007688			674.17	100		
775.4	1.2717		0.007682			675.13	100		
776.4	1.2715		0.007665			676.1	100		
777.4	1.2711		0.007658			677.06	100		
778.3	1.2705		0.007647			678.03	99.900001526		
779.3	1.269		0.007632			678.99	100		
780.3	1.2708		0.000373			679.96	100		
781.2	1.2718		0.007627			680.92	100		
782.2	1.2727		0.000393			681.89	100		
783.2	1.2743		0.007622			682.85	100		
784.1	1.2723		0.00761			683.81	100		
