Reference:	"Clapp and Miller (1996)"
DOI:	"doi:https://doi.org/10.1006/icar.1996.0166"
Sample Type:	"Ice"
Composition:	"N2H4 (1)"
Temperature:	"130K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/6"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
1400.14	1.492			1400.14	0.001		
1410.75	1.496			1410.75	0.0022		
1420.39	1.499			1420.39	0.0009		
1430.03	1.504			1430.03	0.0021		
1440.64	1.505			1440.64	0.0009		
1450.28	1.508			1450.28	0.0016		
1460.89	1.511			1460.89	0.002		
1470.53	1.513			1470.53	0.004		
1480.18	1.515			1480.18	0.0004		
1490.78	1.515			1490.78	0.001		
1500.43	1.519			1500.43	0.0019		
1510.07	1.523			1510.07	0.0014		
1520.68	1.526			1520.68	0.0025		
1530.32	1.525			1530.32	0.0019		
1540.93	1.528			1540.93	0.0012		
1560.21	1.54			1560.21	0.0066		
1565.03	1.542			1565.03	0.007		
1575.64	1.548			1575.64	0.0076		
1580.46	1.558			1580.46	0.0086		
1584.32	1.562			1584.32	0.0141		
1586.25	1.57			1586.25	0.0154		
1590.12	1.576			1590.12	0.0279		
1592.03	1.583			1592.03	0.0406		
1594.93	1.579			1594.93	0.0562		
1596.87	1.575			1596.87	0.0721		
1598.78	1.565			1598.78	0.0781		
1600.71	1.558			1600.71	0.0838		
1602.64	1.553			1602.64	0.0941		
1603.62	1.544			1603.62	0.1039		
1604.57	1.532			1604.57	0.1082		
1605.53	1.519			1605.53	0.1083		
1606.5	1.504			1606.5	0.1082		
1607.46	1.491			1607.46	0.0977		
1608.43	1.483			1608.43	0.0868		
1609.39	1.479			1609.39	0.0755		
1610.37	1.48			1610.37	0.0638		
1612.28	1.483			1612.28	0.0567		
1614.21	1.482			1614.21	0.0432		
1616.14	1.488			1616.14	0.0354		
1618.07	1.495			1618.07	0.0314		
1620	1.497			1620	0.0281		
1626.75	1.506			1626.75	0.0198		
1634.46	1.515			1634.46	0.0189		
1642.18	1.536			1642.18	0.0202		
1646.03	1.541			1646.03	0.0294		
1650.87	1.566			1650.87	0.0457		
1651.82	1.57			1651.82	0.0608		
1652.78	1.569			1652.78	0.0758		
1653.75	1.565			1653.75	0.0903		
1654.71	1.556			1654.71	0.1109		
1655.68	1.535			1655.68	0.1284		
1656.64	1.507			1656.64	0.1342		
1657.62	1.478			1657.62	0.1289		
1658.57	1.458			1658.57	0.1069		
1659.54	1.452			1659.54	0.0866		
1660.5	1.451			1660.5	0.0743		
1662.43	1.452			1662.43	0.0523		
1664.37	1.463			1664.37	0.0395		
1666.29	1.464			1666.29	0.0366		
1668.21	1.465			1668.21	0.0264		
1670.14	1.475			1670.14	0.0193		
1674	1.478			1674	0.0182		
1678.82	1.484			1678.82	0.0113		
1680.75	1.492			1680.75	0.0123		
1685.57	1.492			1685.57	0.0095		
1695.21	1.494			1695.21	0.0087		
1700.04	1.499			1700.04	0.008		
1710.64	1.512			1710.64	0.0094		
1720.29	1.5			1720.29	0.0098		
1730.89	1.509			1730.89	0.0074		
1740.54	1.506			1740.54	0.0041		
1750.18	1.509			1750.18	0.0033		
1760.79	1.511			1760.79	0.0038		
