Reference:	"Hudson et al. (2021)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2020.114033"
Sample Type:	"Ice"
Composition:	"C3H6 (1)"
Temperature:	"8K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/163"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
500.0235	1.3924			500.0235	-0.0004285		
500.0838	1.3924			500.0838	-1.539E-5		
500.144	1.3911			500.144	-0.00016095		
500.2043	1.3899			500.2043	-0.00076241		
500.2646	1.3886			500.2646	-0.00179424		
500.3248	1.3876			500.3248	-0.00330935		
500.3851	1.387			500.3851	-0.00525297		
500.4454	1.3871			500.4454	-0.00740914		
500.5056	1.388			500.5056	-0.00935986		
500.5659	1.3894			500.5659	-0.01068671		
500.6261	1.3908			500.6261	-0.01117375		
500.6864	1.3917			500.6864	-0.01102123		
500.7467	1.3917			500.7467	-0.01080899		
500.8069	1.391			500.8069	-0.0112638		
500.8672	1.3902			500.8672	-0.01288163		
500.9275	1.3902			500.9275	-0.01563607		
500.9877	1.3917			500.9877	-0.01889616		
501.048	1.3951			501.048	-0.02163038		
501.1083	1.3998			501.1083	-0.02280501		
501.1685	1.4049			501.1685	-0.02181785		
501.2288	1.4091			501.2288	-0.01874135		
501.2891	1.4115			501.2891	-0.01428468		
501.3493	1.4118			501.3493	-0.00951609		
501.4096	1.4103			501.4096	-0.00547686		
501.4699	1.4075			501.4699	-0.00284418		
501.5301	1.4044			501.5301	-0.00178153		
501.5904	1.4016			501.5904	-0.00200085		
501.6507	1.3996			501.6507	-0.0030087		
501.7109	1.3982			501.7109	-0.00438314		
501.7712	1.3972			501.7712	-0.00595644		
501.8315	1.3966			501.8315	-0.00780074		
501.8917	1.3964			501.8917	-0.01007163		
501.952	1.3971			501.952	-0.01278537		
502.0123	1.399			502.0123	-0.01566023		
502.0725	1.4025			502.0725	-0.01809836		
502.1328	1.4074			502.1328	-0.01933001		
502.1931	1.4132			502.1931	-0.01864106		
502.2533	1.4193			502.2533	-0.01556844		
502.3136	1.4246			502.3136	-0.00998521		
502.3738	1.4283			502.3738	-0.00209416		
502.4341	1.4294			502.4341	0.00761639		
502.4944	1.4272			502.4944	0.01837509		
502.5546	1.4212			502.5546	0.02909923		
502.6149	1.4109			502.6149	0.03835613		
502.6752	1.3967			502.6752	0.04441698		
502.7354	1.3796			502.7354	0.0454741		
502.7957	1.3617			502.7957	0.04005772		
502.856	1.3458			502.856	0.02764475		
502.9162	1.3352			502.9162	0.0093209		
502.9765	1.3324			502.9765	-0.01200332		
503.0368	1.3378			503.0368	-0.03240071		
503.097	1.3497			503.097	-0.04848366		
503.1573	1.3653			503.1573	-0.05843149		
503.2176	1.3816			503.2176	-0.06205143		
503.2778	1.3962			503.2778	-0.06035924		
503.3381	1.4077			503.3381	-0.055045		
503.3984	1.4156			503.3984	-0.04795586		
503.4586	1.4204			503.4586	-0.04064662		
503.5189	1.4228			503.5189	-0.03406812		
503.5792	1.4239			503.5792	-0.02849954		
503.6394	1.4243			503.6394	-0.02373389		
503.6997	1.4242			503.6997	-0.01941112		
503.76	1.4235			503.76	-0.01534578		
503.8202	1.422			503.8202	-0.01167014		
503.8805	1.4196			503.8805	-0.0087617		
503.9408	1.4167			503.9408	-0.00701393		
504.001	1.4138			504.001	-0.00658819		
504.0613	1.4117			504.0613	-0.0072766		
504.1216	1.4106			504.1216	-0.00853419		
504.1818	1.4105			504.1818	-0.00968509		
504.2421	1.4112			504.2421	-0.01019232		
504.3023	1.4119			504.3023	-0.00988221		
504.3626	1.412			504.3626	-0.00901049		
504.4229	1.4114			504.4229	-0.00816766		
504.4831	1.41			504.4831	-0.00804525		
504.5434	1.4085			504.5434	-0.00914373		
504.6037	1.4078			504.6037	-0.01152868		
504.6639	1.4087			504.6639	-0.01471215		
504.7242	1.4116			504.7242	-0.01774144		
504.7845	1.4164			504.7845	-0.01948987		
504.8447	1.4224			504.8447	-0.01902975		
504.905	1.4284			504.905	-0.01593567		
504.9653	1.4332			504.9653	-0.01041165		
505.0255	1.4359			505.0255	-0.00320338		
505.0858	1.4361			505.0858	0.00464262		
505.1461	1.4339			505.1461	0.012092		
505.2063	1.4298			505.2063	0.01840614		
505.2666	1.4247			505.2666	0.02330237		
505.3269	1.419			505.3269	0.02692694		
505.3871	1.4129			505.3871	0.0296043		
505.4474	1.4063			505.4474	0.03150036		
505.5077	1.399			505.5077	0.03238055		
505.5679	1.3908			505.5679	0.03164079		
505.6282	1.3823			505.6282	0.02859778		
505.6885	1.3745			505.6885	0.02289448		
505.7487	1.3687			505.7487	0.01480739		
505.809	1.3657			505.809	0.00526436		
505.8693	1.3659			505.8693	-0.00443368		
505.9295	1.3691			505.9295	-0.01301615		
505.9898	1.3743			505.9898	-0.01954024		
506.05	1.3805			506.05	-0.02354086		
506.1103	1.3867			506.1103	-0.02507901		
506.1706	1.392			506.1706	-0.0246745		
506.2308	1.3958			506.2308	-0.02309521		
506.2911	1.3983			506.2911	-0.02109014		
506.3514	1.3996			506.3514	-0.01918553		
506.4116	1.4			506.4116	-0.01762205		
506.4719	1.4			506.4719	-0.01644074		
506.5322	1.3995			506.5322	-0.0156342		
506.5924	1.3986			506.5924	-0.01527147		
506.6527	1.3973			506.6527	-0.01554115		
506.713	1.3959			506.713	-0.01666735		
506.7732	1.3948			506.7732	-0.01876818		
506.8335	1.3944			506.8335	-0.02170821		
506.8938	1.3952			506.8938	-0.02509149		
506.954	1.3972			506.954	-0.02837242		
507.0143	1.4002			507.0143	-0.03105691		
507.0746	1.4039			507.0746	-0.03285736		
507.1348	1.4078			507.1348	-0.03373769		
507.1951	1.4116			507.1951	-0.03382657		
507.2554	1.4154			507.2554	-0.03326933		
507.3156	1.419			507.3156	-0.0321219		
507.3759	1.4224			507.3759	-0.03034402		
507.4362	1.4255			507.4362	-0.02788313		
507.4964	1.4278			507.4964	-0.02480952		
507.5567	1.4293			507.5567	-0.02139624		
507.617	1.4297			507.617	-0.0180986		
507.6772	1.4292			507.6772	-0.01541421		
507.7375	1.4284			507.7375	-0.01366108		
507.7978	1.4279			507.7978	-0.01278299		
507.858	1.4282			507.858	-0.01236965		
507.9183	1.4294			507.9183	-0.01166066		
507.9785	1.4311			507.9785	-0.01000935		
508.0388	1.4326			508.0388	-0.00711583		
508.0991	1.4331			508.0991	-0.00317008		
508.1593	1.4319			508.1593	0.00118174		
508.2196	1.429			508.2196	0.00501952		
508.2799	1.4246			508.2799	0.007419		
508.3401	1.4195			508.3401	0.0077344		
508.4004	1.4149			508.4004	0.00581538		
508.4607	1.4117			508.4607	0.00206012		
508.5209	1.4106			508.5209	-0.00270418		
508.5812	1.4117			508.5812	-0.00749968		
508.6415	1.4149			508.6415	-0.01145508		
508.7017	1.4195			508.7017	-0.01395945		
