Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (2:1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/134"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5652		0.014549			500.08	99.699996948		
501.1	1.565		0.039673			501.05	99.199996948		
502	1.5545		0.039998			501.53	99.300003052		
503	1.557		0.024688			502.49	99.400001526		
503.9	1.566		0.03439			503.46	99.300003052		
504.9	1.5699		0.044176			504.42	99.199996948		
505.9	1.5705		0.054062			505.39	99		
506.8	1.5741		0.05379			506.35	98.900001526		
507.8	1.5792		0.068356			507.31	98.699996948		
508.8	1.5793		0.083185			508.28	98.400001526		
509.7	1.5788		0.09305			509.24	98.199996948		
510.7	1.5761		0.11315			510.21	98.199996948		
511.7	1.5644		0.13425			511.17	97.5		
512.6	1.5535		0.13506			512.14	97.5		
513.6	1.5412		0.15667			513.1	97.099998474		
514.5	1.5208		0.16389			514.07	96.800003052		
515.5	1.503		0.16034			515.03	96.699996948		
516.5	1.4868		0.16186			516	96.900001526		
517.4	1.4684		0.15825			516.96	97		
518.4	1.4538		0.14332			517.92	97.099998474		
519.4	1.444		0.13318			518.89	97.300003052		
520.3	1.4347		0.12295			519.85	97.699996948		
521.3	1.4284		0.107			520.82	97.800003052		
522.3	1.4239		0.096322			521.78	98.199996948		
523.2	1.4247		0.074621			522.75	98.400001526		
524.2	1.4294		0.068926			523.71	98.800003052		
525.2	1.43		0.063472			524.68	98.699996948		
526.1	1.4337		0.047407			525.64	99		
527.1	1.4416		0.041846			526.6	99.099998474		
528	1.4467		0.041615			527.57	99.300003052		
529	1.4504		0.036284			528.53	99.300003052		
530	1.4561		0.030946			529.5	99.400001526		
531	1.4616		0.03076			530.46	99.400001526		
531.9	1.4681		0.0255			531.43	99.5		
532.9	1.4742		0.030339			532.39	99.400001526		
533.8	1.4784		0.030182			533.36	99.400001526		
534.8	1.4812		0.035038			534.32	99.400001526		
535.8	1.4829		0.034928			535.29	99.400001526		
536.7	1.4825		0.039846			536.25	99.300003052		
537.7	1.4848		0.029803			537.21	99.400001526		
538.7	1.4904		0.034526			538.18	99.300003052		
539.6	1.4915		0.039344			539.14	99.300003052		
540.6	1.4909		0.039294			540.11	99.300003052		
541.5	1.4938		0.034244			541.07	99.300003052		
542.5	1.4978		0.038934			542.04	99.300003052		
543.5	1.4975		0.04374			543	99.199996948		
544.5	1.4987		0.038766			543.97	99.199996948		
545.4	1.5011		0.043454			544.93	99.099998474		
546.4	1.5024		0.043331			545.89	99.099998474		
547.3	1.5028		0.048065			546.86	99		
548.3	1.5014		0.048035			547.82	99		
549.3	1.5035		0.043063			548.79	99		
550.2	1.5067		0.047656			549.75	99.099998474		
551.2	1.5063		0.052379			550.72	99		
552.2	1.5044		0.052368			551.68	98.900001526		
553.1	1.5058		0.04745			552.65	98.900001526		
554.1	1.5076		0.052051			553.61	99		
555.1	1.5074		0.051968			554.57	99		
556	1.5076		0.051871			555.54	98.900001526		
557	1.511		0.046918			556.5	99		
558	1.5126		0.056196			557.47	98.900001526		
558.9	1.5131		0.051372			558.43	98.900001526		
559.9	1.5151		0.055885			559.4	98.900001526		
560.8	1.5163		0.055738			560.36	98.800003052		
561.8	1.5169		0.060293			561.33	98.699996948		
562.8	1.5169		0.060189			562.29	98.699996948		
563.7	1.5156		0.064818			563.26	98.699996948		
564.7	1.5149		0.060079			564.22	98.699996948		
565.7	1.517		0.059875			565.18	98.699996948		
566.6	1.5198		0.059641			566.15	98.599998474		
567.6	1.5215		0.064079			567.11	98.699996948		
568.6	1.5228		0.063904			568.08	98.599998474		
569.5	1.524		0.068338			569.04	98.599998474		
570.5	1.5223		0.072929			570.01	98.400001526		
571.5	1.5222		0.068207			570.97	98.400001526		
572.4	1.5234		0.072616			571.94	98.5		
573.4	1.5233		0.072502			572.9	98.5		
574.4	1.5248		0.072292			573.86	98.400001526		
575.3	1.5256		0.076701			574.83	98.300003052		
576.3	1.5258		0.076556			575.79	98.300003052		
577.2	1.5256		0.081001			576.76	98.300003052		
578.2	1.5244		0.080939			577.72	98.300003052		
579.2	1.5245		0.080801			578.69	98.199996948		
580.1	1.5258		0.080585			579.65	98.199996948		
581.1	1.526		0.084975			580.62	98.099998474		
582.1	1.5252		0.084889			581.58	98		
583	1.5254		0.084737			582.54	98.099998474		
584	1.5269		0.084496			583.51	98.099998474		
585	1.5275		0.088831			584.47	98.099998474		
585.9	1.527		0.088715			585.44	98		
586.9	1.5283		0.088484			586.4	98		
587.9	1.5287		0.0928			587.37	98		
588.8	1.5284		0.092672			588.33	97.900001526		
589.8	1.5303		0.092385			589.3	97.900001526		
590.7	1.5293		0.10126			590.26	97.800003052		
591.7	1.5277		0.096733			591.22	97.800003052		
592.7	1.5274		0.10107			592.19	97.800003052		
593.6	1.528		0.096401			593.15	97.800003052		
594.6	1.5303		0.10052			594.12	97.699996948		
595.6	1.5297		0.10486			595.08	97.699996948		
596.5	1.5285		0.10478			596.05	97.699996948		
597.5	1.5292		0.10456			597.01	97.699996948		
598.5	1.5291		0.10884			597.98	97.599998474		
599.4	1.5281		0.10875			598.94	97.599998474		
600.4	1.5288		0.10851			599.91	97.5		
601.4	1.5286		0.11277			600.87	97.5		
602.3	1.5276		0.11268			601.83	97.400001526		
603.3	1.5282		0.11245			602.8	97.400001526		
604.2	1.528		0.1167			603.76	97.400001526		
605.2	1.5267		0.11663			604.73	97.300003052		
606.2	1.5267		0.11644			605.69	97.300003052		
607.1	1.5279		0.11615			606.66	97.400001526		
608.1	1.5288		0.12028			607.62	97.300003052		
609.1	1.5266		0.12468			608.59	97.199996948		
610	1.5259		0.12016			609.55	97.199996948		
611	1.5264		0.1243			610.51	97.099998474		
612	1.5255		0.12419			611.48	97.099998474		
612.9	1.5257		0.12397			612.44	97.099998474		
613.9	1.5273		0.12364			613.41	97		
614.9	1.5284		0.1277			614.37	97		
615.8	1.5266		0.13203			615.34	97		
616.8	1.5264		0.12748			616.3	97		
617.8	1.5279		0.13149			617.27	96.900001526		
618.7	1.5293		0.13115			618.23	96.900001526		
619.7	1.5288		0.13967			619.19	96.800003052		
620.6	1.5259		0.13974			620.16	96.800003052		
621.6	1.5248		0.13964			621.12	96.699996948		
622.6	1.5251		0.13939			622.09	96.699996948		
623.5	1.5245		0.14357			623.05	96.699996948		
624.5	1.523		0.1435			624.02	96.599998474		
625.5	1.5223		0.14335			624.98	96.599998474		
626.4	1.5227		0.1431			625.95	96.599998474		
627.4	1.5243		0.14271			626.91	96.599998474		
628.4	1.5259		0.14663			627.87	96.599998474		
629.3	1.5256		0.15073			628.84	96.5		
630.3	1.5235		0.15504			629.8	96.400001526		
631.2	1.521		0.15508			630.77	96.400001526		
632.2	1.5198		0.15498			631.73	96.300003052		
633.2	1.5193		0.1548			632.7	96.300003052		
634.1	1.5201		0.15448			633.66	96.199996948		
635.1	1.52		0.15855			634.63	96.199996948		
636.1	1.519		0.15842			635.59	96.199996948		
637	1.5199		0.15808			636.55	96.199996948		
638	1.5207		0.16203			637.52	96.099998474		
639	1.5191		0.16624			638.48	96.099998474		
639.9	1.5173		0.16621			639.45	96		
640.9	1.5173		0.16595			640.41	96		
641.9	1.5168		0.17004			641.38	96		
642.8	1.5159		0.16989			642.34	95.900001526		
643.8	1.5147		0.17406			643.31	95.800003052		
644.8	1.5127		0.17405			644.27	95.800003052		
645.7	1.5118		0.1739			645.24	95.800003052		
646.7	1.5122		0.17359			646.2	95.800003052		
647.6	1.5119		0.17763			647.16	95.699996948		
648.6	1.5113		0.17745			648.13	95.699996948		
649.6	1.5102		0.18157			649.09	95.699996948		
650.5	1.5084		0.18153			650.06	95.599998474		
651.5	1.5083		0.18128			651.02	95.599998474		
652.5	1.5075		0.18537			651.99	95.5		
653.4	1.5058		0.18532			652.95	95.5		
654.4	1.5058		0.18504			653.92	95.5		
655.4	1.5052		0.18911			654.88	95.5		
