Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:10:1:1)"
Temperature:	"140K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/115"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.2	1.7649		0.032824			50.153	99.847000122		
51.1	1.768		0.020813			51.117	99.899002075		
52.1	1.7614		0.047643			52.082	99.772003174		
53	1.7591		0.025396			53.046	99.874000549		
54	1.7598		0.051291			54.011	99.746002197		
55	1.7546		0.04302			54.975	99.782997131		
55.9	1.7567		0.047965			55.94	99.753997803		
56.9	1.75		0.066069			56.904	99.658996582		
57.9	1.7383		0.061557			57.869	99.679000854		
58.8	1.7334		0.050521			58.833	99.732002258		
59.8	1.7424		0.033349			59.798	99.817001343		
60.8	1.742		0.065439			60.762	99.64099884		
61.7	1.7396		0.039988			61.727	99.775001526		
62.7	1.7422		0.059208			62.691	99.664001465		
63.7	1.7387		0.052046			63.656	99.699996948		
64.6	1.7396		0.053288			64.62	99.68800354		
65.6	1.7398		0.054703			65.585	99.675003052		
66.5	1.7394		0.056106			66.549	99.662002563		
67.5	1.7385		0.057485			67.514	99.649002075		
68.5	1.7383		0.055992			68.478	99.652999878		
69.4	1.739		0.057269			69.442	99.63999939		
70.4	1.7391		0.058536			70.406	99.626998901		
71.4	1.7391		0.059615			71.371	99.614997864		
72.3	1.739		0.060825			72.335	99.601997375		
73.3	1.7388		0.062008			73.3	99.588996887		
74.3	1.7383		0.063176			74.264	99.575996399		
75.2	1.7378		0.064161			75.229	99.564002991		
76.2	1.7368		0.065303			76.193	99.551002502		
77.2	1.7365		0.064025			77.158	99.554000854		
78.1	1.7369		0.064927			78.122	99.541999817		
79.1	1.7369		0.065966			79.087	99.528999329		
80.1	1.7366		0.067001			80.051	99.51599884		
81	1.7361		0.068013			81.016	99.502998352		
82	1.7352		0.069025			81.98	99.489997864		
82.9	1.7341		0.069894			82.945	99.477996826		
83.9	1.7321		0.070924			83.909	99.464996338		
84.9	1.7304		0.069637			84.874	99.46900177		
85.8	1.7224		0.077495			85.838	99.406997681		
86.8	1.7219		0.048173			86.803	99.623001099		
87.8	1.731		0.051016			87.767	99.59400177		
88.7	1.7372		0.049676			88.732	99.597999573		
89.7	1.7284		0.07195			89.696	99.42099762		
90.7	1.7385		0.010907			90.661	99.900001526		
91.6	1.7593		0.051915			91.625	99.558998108		
92.6	1.7573		0.05893			92.59	99.497001648		
93.6	1.7457		0.076084			93.554	99.353996277		
94.5	1.7441		0.037728			94.519	99.668998718		
95.5	1.7598		0.038302			95.483	99.65599823		
96.4	1.7714		0.044614			96.448	99.59400177		
97.4	1.7738		0.062283			97.412	99.433998108		
98.4	1.7736		0.057572			98.377	99.470001221		
99.3	1.7801		0.058124			99.341	99.457000732		
100.3	1.7783		0.078968			100.31	99.263999939		
101.3	1.7743		0.063566			101.27	99.399002075		
102.2	1.779		0.062369			102.24	99.402000427		
103.2	1.7967		0.037809			103.2	99.619003296		
104.2	1.8212		0.063323			104.16	99.361000061		
105.1	1.8355		0.093566			105.13	99.053001404		
106.1	1.7959		0.1896			106.09	98.154998779		
107.1	1.7566		0.10341			107.06	98.994003296		
108	1.7743		0.066849			108.02	99.325996399		
109	1.8148		0.0539			108.99	99.428001404		
110	1.8425		0.1176			109.95	98.759002686		
110.9	1.7979		0.22225			110.91	97.747001648		
111.9	1.7423		0.15496			111.88	98.455001831		
112.8	1.7448		0.09319			112.84	99.049003601		
113.8	1.7708		0.085406			113.81	99.101997375		
114.8	1.7806		0.10601			114.77	98.875999451		
115.7	1.7863		0.098005			115.74	98.944999695		
116.7	1.7878		0.11394			116.7	98.767997742		
117.7	1.7955		0.095002			117.67	98.952003479		
118.6	1.8004		0.12259			118.63	98.643997192		
119.6	1.801		0.11048			119.59	98.763000488		
120.6	1.8015		0.13186			120.56	98.519996643		
121.5	1.8045		0.10772			121.52	98.769996643		
122.5	1.8152		0.12927			122.49	98.511001587		
123.5	1.8153		0.13375			123.45	98.448997498		
124.4	1.8137		0.14846			124.42	98.273002625		
125.4	1.81		0.14155			125.38	98.342002869		
126.3	1.8156		0.1424			126.35	98.31300354		
127.3	1.8173		0.15085			127.31	98.200996399		
128.3	1.8197		0.15476			128.28	98.138999939		
129.2	1.8169		0.16477			129.24	98.012001038		
