Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/77"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.2	1.5358		0			50.153	100.040000916		
51.1	1.5495		0			51.117	100.050003052		
52.1	1.5524		0.022162			52.082	99.907997131		
53	1.5476		0.011825			53.046	99.949996948		
54	1.5479		0.019327			54.011	99.916999817		
55	1.5515		0.00838			54.975	99.962997437		
55.9	1.5602		0.015561			55.94	99.930000305		
56.9	1.5645		0.026016			56.904	99.880996704		
57.9	1.5638		0.037714			57.869	99.824996948		
58.8	1.5589		0.044268			58.833	99.791999817		
59.8	1.5602		0.03574			59.798	99.82900238		
60.8	1.5586		0.055081			60.762	99.733001709		
61.7	1.5605		0.036838			61.727	99.818000793		
62.7	1.5619		0.063285			62.691	99.682998657		
63.7	1.5607		0.050323			63.656	99.744003296		
64.6	1.5597		0.071421			64.62	99.632003784		
65.6	1.5586		0.058699			65.585	99.693000793		
66.5	1.5601		0.075758			66.549	99.597999573		
67.5	1.5555		0.0781			67.514	99.581001282		
68.5	1.5527		0.080467			68.478	99.56300354		
69.4	1.5507		0.082563			69.442	99.54599762		
70.4	1.5493		0.084759			70.406	99.527999878		
71.4	1.5492		0.086646			71.371	99.511001587		
72.3	1.5478		0.09419			72.335	99.461997986		
73.3	1.5442		0.098914			73.3	99.429000854		
74.3	1.5389		0.10368			74.264	99.396003723		
75.2	1.534		0.10286			75.229	99.394996643		
76.2	1.5311		0.10209			76.193	99.392997742		
77.2	1.5293		0.10262			77.158	99.383003235		
78.1	1.5275		0.10296			78.122	99.374000549		
79.1	1.5265		0.1034			79.087	99.363998413		
80.1	1.5256		0.10497			80.051	99.347000122		
81	1.5249		0.10648			81.016	99.330001831		
82	1.5236		0.10943			81.98	99.304000854		
82.9	1.5223		0.11092			82.945	99.287002563		
83.9	1.521		0.11361			83.909	99.262001038		
84.9	1.5188		0.11755			84.874	99.228996277		
85.8	1.5166		0.11792			85.838	99.21900177		
86.8	1.5184		0.11782			86.803	99.209999084		
87.8	1.5104		0.14195			87.767	99.043998718		
88.7	1.4976		0.13031			88.732	99.120002747		
89.7	1.4925		0.12374			89.696	99.157997131		
90.7	1.4977		0.10641			90.661	99.26499939		
91.6	1.5012		0.1243			91.625	99.130996704		
92.6	1.5004		0.11781			92.59	99.167999268		
93.6	1.4967		0.13372			93.554	99.049003601		
94.5	1.4922		0.12209			94.519	99.125		
95.5	1.4916		0.12759			95.483	99.077003479		
96.4	1.4906		0.12351			96.448	99.097999573		
97.4	1.4895		0.12893			97.412	99.050003052		
98.4	1.4885		0.12586			98.377	99.064002991		
99.3	1.4884		0.13014			99.341	99.023002625		
100.3	1.4839		0.13889			100.31	98.950996399		
101.3	1.4788		0.12997			101.27	99.012001038		
102.2	1.4799		0.13206			102.24	98.986000061		
103.2	1.4778		0.13323			103.2	98.96900177		
104.2	1.4754		0.13442			104.16	98.952003479		
105.1	1.4746		0.13453			105.13	98.942001343		
106.1	1.4717		0.13575			106.09	98.925003052		
107.1	1.4711		0.13584			107.06	98.915000916		
108	1.4684		0.13701			108.02	98.898002625		
109	1.4674		0.13812			108.99	98.879997253		
110	1.4651		0.13826			109.95	98.871002197		
110.9	1.4627		0.13949			110.91	98.852996826		
111.9	1.4621		0.13944			111.88	98.84400177		
112.8	1.4594		0.14056			112.84	98.827003479		
113.8	1.4603		0.13951			113.81	98.824996948		
114.8	1.4561		0.14828			114.77	98.745002747		
115.7	1.4539		0.14289			115.74	98.781997681		
116.7	1.4497		0.14872			116.7	98.725997925		
117.7	1.4503		0.1395			117.67	98.793998718		
118.6	1.4486		0.1514			118.63	98.682998657		
119.6	1.4473		0.14237			119.59	98.751998901		
120.6	1.4472		0.15838			120.56	98.601997375		
121.5	1.438		0.1602			121.52	98.583999634		
122.5	1.4293		0.16458			122.49	98.542999268		
123.5	1.4222		0.15093			123.45	98.658996582		
124.4	1.4202		0.15459			124.42	98.617996216		
125.4	1.4152		0.14541			125.38	98.694000244		
126.3	1.418		0.13978			126.35	98.732002258		
127.3	1.4181		0.14324			127.31	98.691001892		
128.3	1.417		0.14589			128.28	98.657997131		
129.2	1.4125		0.14636			129.24	98.648002625		
130.2	1.412		0.13872			130.2	98.708999634		
131.2	1.4114		0.14971			131.17	98.597999573		
132.1	1.4053		0.14529			132.13	98.635002136		
133.1	1.4014		0.14891			133.1	98.595001221		
134.1	1.398		0.13766			134.06	98.694000244		
135	1.3974		0.14508			135.03	98.614997864		
136	1.3918		0.13915			135.99	98.666999817		
137	1.3893		0.13851			136.96	98.666000366		
137.9	1.3903		0.12468			137.92	98.789001465		
138.9	1.3934		0.13178			138.88	98.708999634		
139.8	1.3931		0.13345			139.85	98.683998108		
140.8	1.39		0.13538			140.81	98.658996582		
141.8	1.3868		0.13892			141.78	98.617996216		
142.7	1.3811		0.1356			142.74	98.647003174		
143.7	1.3783		0.13505			143.71	98.646003723		
144.7	1.3763		0.12755			144.67	98.713996887		
145.6	1.3749		0.13478			145.64	98.634002686		
146.6	1.37		0.12752			146.6	98.70300293		
147.6	1.3672		0.13098			147.57	98.662002563		
148.5	1.3652		0.11893			148.53	98.777999878		
149.5	1.364		0.12529			149.49	98.706001282		
150.5	1.3615		0.11966			150.46	98.758003235		
151.4	1.3574		0.12011			151.42	98.749000549		
152.4	1.3566		0.11133			152.39	98.833000183		
153.3	1.3562		0.11086			153.35	98.831001282		
154.3	1.3555		0.11031			154.32	98.830001831		
155.3	1.3524		0.10855			155.28	98.84400177		
156.2	1.3492		0.10464			156.24	98.880996704		
157.2	1.3515		0.094482			157.21	98.981002808		
158.2	1.352		0.099904			158.17	98.916000366		
159.1	1.351		0.096603			159.14	98.945999146		
160.1	1.3473		0.09783			160.1	98.929000854		
161.1	1.3474		0.087458			161.07	99.036003113		
162	1.3467		0.090705			162.03	98.995002747		
163	1.3467		0.083218			163	99.071998596		
164	1.3461		0.083665			163.96	99.06199646		
164.9	1.3473		0.076958			164.93	99.130996704		
165.9	1.348		0.078069			165.89	99.112998962		
166.8	1.348		0.074278			166.85	99.151000977		
167.8	1.349		0.074673			167.82	99.14099884		
168.8	1.3458		0.075197			168.78	99.132003784		
169.8	1.3465		0.064096			169.75	99.254997253		
170.7	1.3495		0.063095			170.71	99.261001587		
171.7	1.3534		0.060702			171.68	99.282997131		
172.6	1.3527		0.067842			172.64	99.194999695		
173.6	1.3523		0.060412			173.61	99.278999329		
174.6	1.3521		0.063519			174.57	99.237998962		
175.5	1.353		0.05549			175.53	99.330001831		
176.5	1.3541		0.061749			176.5	99.25		
177.5	1.3521		0.056479			177.46	99.310997009		
178.4	1.3515		0.056361			178.43	99.308998108		
179.4	1.3535		0.044704			179.39	99.447998047		
180.4	1.3602		0.045638			180.36	99.430999756		
181.3	1.3612		0.0524			181.32	99.343002319		
182.3	1.3613		0.049733			182.29	99.373001099		
183.2	1.361		0.051464			183.25	99.347999573		
184.2	1.3625		0.047605			184.22	99.392997742		
185.2	1.3619		0.053636			185.18	99.31300354		
186.1	1.3608		0.047481			186.14	99.388999939		
187.1	1.3609		0.050409			187.11	99.347999573		
188.1	1.3613		0.043057			188.07	99.440002441		
189	1.3631		0.047073			189.04	99.384002686		
190	1.3635		0.042185			190	99.444999695		
191	1.365		0.045636			190.97	99.396003723		
191.9	1.3649		0.042626			191.93	99.432998657		
192.9	1.3657		0.044262			192.9	99.407997131		
193.9	1.3657		0.041812			193.86	99.43800354		
194.8	1.3675		0.040011			194.82	99.458999634		
195.8	1.3689		0.042719			195.79	99.418998718		
196.8	1.3689		0.041561			196.75	99.431999207		
197.7	1.3694		0.043164			197.72	99.406997681		
198.7	1.3704		0.039672			198.68	99.452003479		
199.7	1.3705		0.046322			199.65	99.357002258		
200.6	1.3697		0.040677			200.61	99.432998657		
201.6	1.3704		0.045029			201.58	99.369003296		
202.5	1.3707		0.041046			202.54	99.42199707		
203.5	1.3697		0.048167			203.5	99.319000244		
204.5	1.3679		0.043767			204.47	99.378997803		
205.4	1.3665		0.045355			205.43	99.353996277		
206.4	1.3664		0.040887			206.4	99.415000916		
207.4	1.3666		0.042431			207.36	99.38999939		
208.3	1.3655		0.042956			208.33	99.379997253		
209.3	1.3643		0.040169			209.29	99.417999268		
210.3	1.364		0.04013			210.26	99.416000366		
211.2	1.3641		0.036327			211.22	99.46900177		
212.2	1.3632		0.039518			212.18	99.419998169		
213.2	1.363		0.03311			213.15	99.512001038		
214.1	1.3629		0.035191			214.11	99.478996277		
215.1	1.3644		0.0283			215.08	99.57900238		
216	1.3652		0.032966			216.04	99.507003784		
217	1.3657		0.027765			217.01	99.583000183		
218	1.3664		0.030273			217.97	99.542999268		
218.9	1.3673		0.026716			218.94	99.595001221		
219.9	1.3679		0.028746			219.9	99.56199646		
220.9	1.3684		0.026658			220.87	99.592002869		
221.8	1.3686		0.028165			221.83	99.567001343		
222.8	1.3671		0.028198			222.79	99.565002441		
223.8	1.3674		0.023189			223.76	99.64099884		
224.7	1.3681		0.023664			224.72	99.632003784		
225.7	1.3706		0.018203			225.69	99.716003418		
226.7	1.3722		0.02316			226.65	99.636001587		
227.6	1.3731		0.019723			227.62	99.689002991		
228.6	1.3732		0.023642			228.58	99.625		
229.6	1.3743		0.018306			229.55	99.708999634		
230.5	1.3751		0.023177			230.51	99.628997803		
231.5	1.375		0.020309			231.48	99.674003601		
232.4	1.3747		0.022259			232.44	99.64099884		
233.4	1.3751		0.017457			233.4	99.718002319		
234.4	1.3773		0.018462			234.37	99.699996948		
235.3	1.3779		0.018927			235.33	99.691001892		
236.3	1.3789		0.018478			236.3	99.696998596		
237.3	1.3793		0.019482			237.26	99.679000854		
238.2	1.3806		0.017604			238.23	99.708999634		
239.2	1.3806		0.021814			239.19	99.637001038		
240.2	1.3805		0.018119			240.15	99.697998047		
241.1	1.3811		0.020931			241.12	99.649002075		
242.1	1.382		0.017262			242.08	99.709999084		
243.1	1.3822		0.023269			243.05	99.606002808		
244	1.3812		0.019638			244.01	99.666999817		
245	1.3806		0.023285			244.98	99.602996826		
245.9	1.3796		0.018813			245.94	99.679000854		
246.9	1.3797		0.020177			246.91	99.653999329		
247.9	1.3797		0.016144			247.87	99.722999573		
248.8	1.3824		0.01441			248.84	99.751998901		
249.8	1.3837		0.01798			249.8	99.68800354		
250.8	1.3829		0.018489			250.76	99.678001404		
251.7	1.3821		0.01803			251.73	99.684997559		
252.7	1.3833		0.013689			252.69	99.761001587		
253.7	1.3844		0.017656			253.66	99.689002991		
254.6	1.3846		0.014638			254.62	99.741996765		
255.6	1.3848		0.018131			255.59	99.678001404		
256.6	1.3849		0.01387			256.55	99.753997803		
257.5	1.3855		0.017333			257.52	99.690002441		
258.5	1.3854		0.013989			258.48	99.75		
259.4	1.3857		0.016118			259.44	99.709999084		
260.4	1.3863		0.012365			260.41	99.777999878		
261.37	1.387799978		0.013662			261.37	99.752998352		
262.34	1.388399959		0.013719			262.34	99.750999451		
263.3	1.388900042		0.013347			263.3	99.757003784		
264.27	1.389899969		0.012974			264.27	99.763000488		
