Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/89"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
774.96	1.167600036		0.038848002			774.48	99.900001526		
775.92	1.161499977		0.038993001			775.44	99.900001526		
776.89	1.159600019		0.038977001			776.4	99.900001526		
777.85	1.158699989		0.038968001			777.37	99.900001526		
778.82	1.158200026		0.038929999			778.33	99.900001526		
779.78	1.157899976		0.038902			779.3	99.900001526		
780.74	1.157500029		0.038862001			780.26	99.900001526		
781.71	1.157099962		0.038812999			781.23	99.900001526		
782.67	1.156499982		0.038798999			782.19	99.900001526		
783.64	1.155300021		0.038764			783.16	99.900001526		
784.6	1.152899981		0.038798999			784.12	99.900001526		
785.57	1.145900011		0.038970001			785.09	99.900001526		
786.53	1.156399965		0			786.05	99.900001526		
787.5	1.162899971		0.038357001			787.01	99.900001526		
788.46	1.16929996		0			787.98	99.900001526		
789.43	1.17990005		0.037781			788.94	99.900001526		
790.39	1.173200011		0.037916999			789.91	99.900001526		
791.35	1.170799971		0.037942			790.87	99.900001526		
792.32	1.169700027		0.037928998			791.84	99.900001526		
793.28	1.16900003		0.037907001			792.8	100		
794.25	1.168499947		0.037868001			793.77	100		
795.21	1.168099999		0.037831999			794.73	100		
796.18	1.16779995		0.037792999			795.69	99.900001526		
797.14	1.167400002		0.037755001			796.66	99.900001526		
798.1	1.166900039		0.037719999			797.62	99.900001526		
799.07	1.166300058		0.037709001			798.59	99.900001526		
800.03	1.165099978		0.037691999			799.55	99.900001526		
801	1.162899971		0.037700001			800.52	99.900001526		
801.96	1.156399965		0.037854999			801.48	99.900001526		
802.93	1.167700052		0			802.45	99.900001526		
803.89	1.178799987		0.037119001			803.41	99.900001526		
