Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"N2:OCS (20:1)"
Temperature:	"20K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/145"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
700.21	1.2277			700.21	0.00019765			700.21	100		
701.18	1.228			701.18	0.00020456			701.18	99.9		
702.14	1.2286			702.14	0.00022054			702.14	99.9		
703.1	1.2274			703.1	0.0042624			703.1	100		
704.07	1.2262			704.07	0.00015879			704.07	100		
705.03	1.2269			705.03	0.00017774			705.03	100		
706	1.2272			706	0.00018573			706	99.9		
706.96	1.2274			706.96	0.00019228			706.96	100		
707.93	1.2276			707.93	0.00019646			707.93	100		
708.89	1.2279			708.89	0.00020206			708.89	100		
709.86	1.2282			709.86	0.00021017			709.85	100		
710.82	1.2286			710.82	0.00022221			710.82	100		
711.78	1.2296			711.78	0.00024796			711.78	99.9		
712.75	1.2292			712.75	0.0042479			712.75	99.9		
713.71	1.2269			713.71	0.0041935			713.71	100		
714.68	1.2271			714.68	0.00018346			714.68	100		
715.64	1.2268			715.64	0.0041813			715.64	99.9		
716.61	1.2261			716.61	0.0001595			716.61	100		
717.57	1.2272			717.57	0.00018966			717.57	100		
718.54	1.228			718.54	0.0002104			718.54	100		
719.5	1.2292			719.5	0.00024021			719.5	100		
720.47	1.229			720.47	0.0042037			720.46	99.9		
721.43	1.2269			721.43	0.0041521			721.43	99.9		
722.39	1.2273			722.39	0.00019145			722.39	100		
723.36	1.2274			723.36	0.0041528			723.36	100		
724.32	1.2276			724.32	0.00019896			724.32	99.9		
725.29	1.2281			725.29	0.0041581			725.29	99.9		
726.25	1.2267			726.25	0.0041221			726.25	99.9		
727.22	1.2253			727.22	0.0040854			727.22	100		
728.18	1.2255			728.18	0.00014651			728.18	100		
729.14	1.2275			729.14	0.00019979			729.15	99.9		
730.11	1.2275			730.11	0.0041208			730.11	99.9		
731.07	1.2255			731.07	0.0040703			731.07	100		
732.04	1.2254			732.04	0.00014532			732.04	100		
733	1.2272			733	0.0001924			733	99.9		
733.97	1.2266			733.97	0.0040805			733.97	99.9		
734.93	1.226			734.93	0.00016022			734.93	100		
735.9	1.2273			735.9	0.0001955			735.9	99.9		
736.86	1.2287			736.86	0.0002327			736.86	100		
737.83	1.2287			737.83	0.0041101			737.83	100		
738.79	1.2274			738.79	0.0040756			738.79	99.9		
739.75	1.2267			739.75	0.0040532			739.75	99.9		
740.72	1.2259			740.72	0.0040293			740.72	99.9		
741.68	1.2247			741.68	0.0039954			741.68	100		
742.65	1.2249			742.65	0.00013483			742.65	100		
743.61	1.2269			743.61	0.00018644			743.61	99.9		
744.58	1.2265			744.58	0.0040231			744.58	100		
745.54	1.2264			745.54	0.0001744			745.54	99.9		
746.51	1.2263			746.51	0.0040101			746.51	99.9		
747.47	1.2259			747.47	0.00016201			747.47	100		
748.43	1.2278			748.43	0.0002135			748.43	100		
749.4	1.2279			749.4	0.0040357			749.4	100		
750.36	1.2266			750.36	0.0039968			750.36	100		
751.33	1.2253			751.33	0.0039617			751.33	99.9		
752.29	1.2259			752.29	0.00016201			752.29	99.9		
753.26	1.2261			753.26	0.0039732			753.26	100		
754.22	1.2263			754.22	0.00017297			754.22	100		
755.19	1.2268			755.19	0.0039781			755.19	99.9		
756.15	1.225			756.15	0.003929			756.15	100		
757.12	1.2249			757.12	0.00013757			757.11	100		
758.08	1.2264			758.08	0.00017798			758.08	100		
759.04	1.2279			759.04	0.00021851			759.04	100		
760.01	1.228			760.01	0.0039854			760.01	99.9		
760.97	1.2268			760.97	0.0039521			760.97	99.9		
761.94	1.226			761.94	0.0039284			761.94	99.9		
762.9	1.2253			762.9	0.0039057			762.9	99.9		
763.87	1.2241			763.87	0.0038713			763.87	99.9		
764.83	1.2241			764.83	0.00011611			764.83	100		
765.79	1.2255			765.79	0.0001545			765.79	100		
766.76	1.2264			766.76	0.00017917			766.76	100		
767.72	1.2277			767.72	0.0002141			767.72	100		
768.69	1.2275			768.69	0.003932			768.69	99.9		
769.65	1.2256			769.65	0.0038825			769.65	99.9		
770.62	1.2256			770.62	0.00015891			770.62	100		
771.58	1.2276			771.58	0.00021148			771.58	100		
772.55	1.2277			772.55	0.0039213			772.55	99.9		
773.51	1.2265			773.51	0.0038842			773.51	100		
774.48	1.2253			774.48	0.003853			774.48	100		
775.44	1.2261			775.44	0.00017273			775.44	100		
776.4	1.2268			776.4	0.0038797			776.4	100		
777.37	1.2257			777.37	0.0038488			777.37	100		
778.33	1.2245			778.33	0.0038137			778.33	99.9		
779.3	1.2251			779.3	0.00014579			779.3	99.9		
780.26	1.2251			780.26	0.0038202			780.26	99.9		
781.23	1.2247			781.23	0.00013363			781.23	100		
782.19	1.2259			782.19	0.0001682			782.19	99.9		
783.16	1.2268			783.16	0.00019372			783.16	99.9		
784.12	1.2281			784.12	0.00022924			784.12	99.9		
785.08	1.2281			785.08	0.0038742			785.09	99.9		
786.05	1.2269			786.05	0.0038385			786.05	99.9		
787.01	1.2262			787.01	0.0038164			787.01	99.9		
787.98	1.2255			787.98	0.0037959			787.98	100		
788.94	1.2244			788.94	0.0037636			788.94	100		
789.91	1.2247			789.91	0.00013602			789.91	100		
790.87	1.2267			790.87	0.00019181			790.87	99.9		
791.84	1.2267			791.84	0.0038095			791.84	100		
792.8	1.225			792.8	0.00376			792.8	99.9		
793.77	1.225			793.77	0.00014579			793.77	100		
794.73	1.2268			794.73	0.00019681			794.73	99.9		
795.69	1.2265			795.69	0.003788			795.69	99.9		
796.66	1.2266			796.66	0.00019276			796.66	99.9		
797.62	1.2271			797.62	0.0037932			797.62	99.9		
798.59	1.2256			798.59	0.0037506			798.59	99.9		
799.55	1.2262			799.55	0.00018179			799.55	100		
800.52	1.227			800.52	0.0037779			800.52	99.9		
801.48	1.226			801.48	0.0037496			801.48	100		
802.45	1.2253			802.45	0.0037243			802.45	99.9		
803.41	1.2242			803.41	0.0036942			803.41	100		
804.37	1.2248			804.37	0.00014281			804.37	99.9		
805.34	1.2248			805.34	0.0037018			805.34	99.9		
806.3	1.2244			806.3	0.00012863			806.3	100		
807.27	1.2255			807.27	0.00016272			807.27	100		
808.23	1.2263			808.23	0.00018632			808.23	100		
809.2	1.2274			809.2	0.00021946			809.2	100		
810.16	1.2272			810.16	0.0037445			810.16	99.9		
811.13	1.2254			811.13	0.0036906			811.13	99.9		
812.09	1.2253			812.09	0.00015783			812.09	100		
813.05	1.227			813.05	0.0002079			813.05	99.9		
814.02	1.227			814.02	0.0037215			814.02	99.9		
814.98	1.2251			814.98	0.0036703			814.98	100		
815.95	1.2249			815.95	0.00014651			815.95	100		
816.91	1.2261			816.91	0.00018191			816.91	100		
817.88	1.2269			817.88	0.00020373			817.88	100		
818.84	1.2279			818.84	0.00023484			818.84	99.9		
819.81	1.2274			819.81	0.0037106			819.81	100		
820.77	1.2274			820.77	0.00022018			820.77	100		
821.73	1.2278			821.73	0.0037113			821.73	99.9		
822.7	1.2263			822.7	0.0036681			822.7	100		
823.66	1.2269			823.66	0.00020468			823.66	100		
824.63	1.2275			824.63	0.0036935			824.63	99.9		
825.59	1.2264			825.59	0.0036603			825.59	100		
826.56	1.2253			826.56	0.0036253			826.56	100		
827.52	1.2255			827.52	0.0001657			827.52	100		
828.49	1.2274			828.49	0.00022101			828.49	99.9		
829.45	1.2274			829.45	0.0036719			829.45	99.9		
830.42	1.2258			830.42	0.003625			830.42	99.9		
831.38	1.2262			831.38	0.0001868			831.38	100		
832.34	1.2262			832.34	0.0036274			832.34	100		
833.31	1.2259			833.31	0.00017715			833.31	100		
834.27	1.2273			834.27	0.00022244			834.27	99.9		
835.24	1.2268			835.24	0.0036308			835.24	99.9		
836.2	1.2261			836.2	0.00018561			836.2	100		
837.17	1.2271			837.17	0.00021422			837.17	100		
838.13	1.2276			838.13	0.00023127			838.13	100		
839.1	1.2281			839.1	0.00024736			839.1	100		
840.06	1.2286			840.06	0.0002625			840.06	100		
841.02	1.2292			841.02	0.0002805			841.02	99.9		
841.99	1.2302			841.99	0.00031114			841.99	99.9		
842.95	1.2297			842.95	0.0036821			842.95	99.9		
843.92	1.2294			843.92	0.00028563			843.92	100		
844.88	1.2313			844.88	0.00034165			844.88	99.9		
845.85	1.2317			845.85	0.0037239			845.85	99.9		
846.81	1.231			846.81	0.0037016			846.81	99.9		
847.78	1.2308			847.78	0.0036935			847.78	99.9		
848.74	1.2308			848.74	0.0036912			848.74	99.9		
849.7	1.231			849.7	0.0036922			849.7	100		
850.67	1.2309			850.67	0.0036863			850.67	100		
851.63	1.2327			851.63	0.00038755			851.63	99.9		
852.6	1.2348			852.6	0.0037838			852.6	100		
853.56	1.2359			853.56	0.0038099			853.56	99.9		
854.53	1.2386			854.53	0.0038773			854.53	99.9		
855.49	1.2422			855.49	0.0072756			855.49	99.7		
856.46	1.2452			856.46	0.013946			856.46	99.4		
857.42	1.2445			857.42	0.027185			857.42	99		
858.38	1.2345			858.38	0.043872			858.38	98.6		
859.35	1.2169			859.35	0.047292			859.35	98.8		
860.31	1.2045			860.31	0.030108			860.31	99.3		
861.28	1.202			861.28	0.016378			861.28	99.7		
862.24	1.2047			862.24	0.0062467			862.24	99.9		
863.21	1.2089			863.21	0.0029953			863.21	99.9		
864.17	1.2113			864.17	0.0030657			864.17	99.9		
865.14	1.2133			865.14	0			865.14	100		
866.1	1.2158			866.1	0			866.1	100		
867.07	1.2173			867.07	0			867.07	100		
868.03	1.2185			868.03	0			868.03	100		
868.99	1.2194			868.99	0			868.99	100		
869.96	1.2202			869.96	6.199E-6			869.96	100		
870.92	1.221			870.92	3.2902E-5			870.92	100		
871.89	1.2219			871.89	5.8413E-5			871.89	99.9		
872.85	1.2231			872.85	9.7632E-5			872.85	100		
873.82	1.2231			873.82	0.0033796			873.82	99.9		
874.78	1.2216			874.78	0.0033339			874.78	100		
875.75	1.2221			875.75	6.6519E-5			875.75	100		
876.71	1.2223			876.71	0.0033495			876.71	99.9		
877.67	1.2225			877.67	8.1182E-5			877.67	100		
878.64	1.2227			878.64	0.0033531			878.64	99.9		
879.6	1.223			879.6	9.7871E-5			879.6	100		
880.57	1.2236			880.57	0.0033723			880.57	99.9		
881.53	1.2227			881.53	0.0033405			881.53	99.9		
882.5	1.2217			882.5	0.003309			882.5	100		
883.46	1.2223			883.46	7.4983E-5			883.46	99.9		
884.43	1.2226			884.43	0.0033278			884.43	99.9		
885.39	1.2228			885.39	9.0361E-5			885.39	99.9		
886.36	1.2232			886.36	0.0033389			886.35	100		
887.32	1.2217			887.32	0.0032912			887.32	99.9		
888.28	1.2218			888.28	5.7697E-5			888.28	100		
889.25	1.2233			889.25	0.00010622			889.25	99.9		
890.21	1.2228			890.21	0.0033129			890.21	100		
891.18	1.2222			891.18	7.2122E-5			891.18	99.9		
892.14	1.2231			892.14	0.00010073			892.14	99.9		
893.11	1.2238			893.11	0.00012326			893.11	100		
894.07	1.2247			894.07	0.00015223			894.07	100		
895.03	1.2241			895.03	0.0033351			895.03	100		
896	1.2239			896	0.00012684			896	100		
896.96	1.2237			896.96	0.0033171			896.96	99.9		
897.93	1.2233			897.93	0.00010955			897.93	100		
898.89	1.2248			898.89	0.00015688			898.89	99.9		
899.86	1.2247			899.86	0.0033361			899.86	99.9		
900.82	1.223			900.82	0.0032827			900.82	99.9		
901.79	1.2229			901.79	9.4533E-5			901.79	100		
902.75	1.224			902.75	0.00013185			902.75	99.9		
903.72	1.225			903.72	0.00016487			903.72	100		
904.68	1.2245			904.68	0.0033138			904.68	99.9		
905.64	1.2243			905.64	0.00014281			905.64	99.9		
906.61	1.2242			906.61	0.0032979			906.61	99.9		
907.57	1.2237			907.57	0.00012302			907.57	100		
908.54	1.2248			908.54	0.00015867			908.54	100		
909.5	1.226			909.5	0.00019848			909.5	99.9		
910.47	1.2261			910.47	0.0033396			910.47	99.9		
911.43	1.225			911.43	0.0033075			911.43	99.9		
912.4	1.2243			912.4	0.0032834			912.4	99.9		
913.36	1.2235			913.36	0.0032523			913.36	99.9		
914.32	1.224			914.32	0.00013447			914.33	99.9		
915.29	1.2243			915.29	0.0032715			915.29	100		
916.25	1.2245			916.25	0.00015056			916.25	99.9		
917.22	1.225			917.22	0.0032872			917.22	99.9		
918.18	1.2237			918.18	0.0032461			918.18	100		
919.15	1.2243			919.15	0.00014389			919.15	99.9		
920.11	1.2248			920.11	0.0032727			920.11	99.9		
921.08	1.2236			921.08	0.0032318			921.08	99.9		
922.04	1.2242			922.04	0.00014102			922.04	100		
923.01	1.2248			923.01	0.0032623			923.01	99.9		
923.97	1.2238			923.97	0.003229			923.97	99.9		
924.93	1.2228			924.93	0.0031925			924.93	99.9		
925.9	1.2229			925.9	9.644E-5			925.9	100		
926.86	1.2241			926.86	0.00013924			926.86	100		
927.83	1.2254			927.83	0.0001806			927.83	99.9		
928.79	1.2254			928.79	0.0032619			928.79	100		
929.76	1.2242			929.76	0.0032227			929.76	99.9		
930.72	1.2232			930.72	0.0031885			930.72	99.9		
931.69	1.2237			931.69	0.00012434			931.68	99.9		
932.65	1.2238			932.65	0.0031986			932.65	100		
933.61	1.2237			933.61	0.00012624			933.61	100		
934.58	1.2236			934.58	0.0031874			934.58	99.9		
935.54	1.2231			935.54	0.00010455			935.54	99.9		
936.51	1.224			936.51	0.00013626			936.51	99.9		
937.47	1.2246			937.47	0.00015485			937.47	100		
938.44	1.2254			938.44	0.00018203			938.44	99.9		
939.4	1.2247			939.4	0.0032072			939.4	99.9		
940.37	1.2241			940.37	0.00013888			940.37	99.9		
941.33	1.225			941.33	0.00017166			941.33	100		
942.29	1.226			942.29	0.00020468			942.29	99.9		
943.26	1.2258			943.26	0.0032313			943.26	100		
944.22	1.2243			944.22	0.0031791			944.22	100		
945.19	1.2245			945.19	0.00015414			945.19	99.9		
946.15	1.2244			946.15	0.0031781			946.15	100		
947.12	1.224			947.12	0.00013709			947.12	100		
948.08	1.225			948.08	0.00017285			948.08	100		
949.05	1.226			949.05	0.00020671			949.05	99.9		
950.01	1.2256			950.01	0.0032036			950.01	99.9		
950.97	1.2256			950.97	0.0001924			950.97	100		
951.94	1.2259			951.94	0.0032066			951.94	99.9		
952.9	1.2246			952.9	0.0031618			952.9	99.9		
953.87	1.2251			953.87	0.00017524			953.87	100		
954.83	1.2256			954.83	0.0031883			954.83	99.9		
955.8	1.2247			955.8	0.0031551			955.8	99.9		
956.76	1.2237			956.76	0.0031222			956.76	99.9		
957.73	1.2241			957.73	0.00014257			957.73	99.9		
958.69	1.2241			958.69	0.0031295			958.69	100		
959.66	1.2237			959.66	0.00012755			959.66	100		
960.62	1.2246			960.62	0.00015914			960.62	99.9		
961.58	1.2251			961.58	0.00017846			961.58	100		
962.55	1.2256			962.55	0.00019658			962.55	100		
963.51	1.2265			963.51	0.00022662			963.51	99.9		
964.48	1.226			964.48	0.0031731			964.48	100		
965.44	1.2259			965.44	0.00020552			965.44	100		
966.41	1.2259			966.41	0.0031638			966.41	100		
967.37	1.226			967.37	0.00021005			967.37	100		
968.34	1.2264			968.34	0.0031753			968.34	99.9		
969.3	1.2252			969.3	0.0031338			969.3	100		
970.26	1.2258			970.26	0.00020432			970.26	100		
971.23	1.2265			971.23	0.0031693			971.23	99.9		
972.19	1.2258			972.19	0.0031439			972.19	100		
973.16	1.2255			973.16	0.0031312			973.16	99.9		
974.12	1.2252			974.12	0.0031191			974.12	100		
975.09	1.2248			975.09	0.0031041			975.09	100		
976.05	1.2242			976.05	0.0030805			976.05	99.9		
977.02	1.225			977.02	0.00017631			977.02	99.9		
977.98	1.2256			977.98	0.0031228			977.98	99.9		
978.95	1.2246			978.95	0.0030849			978.94	99.9		
979.91	1.2252			979.91	0.0001862			979.91	100		
980.87	1.2259			980.87	0.0031246			980.87	99.9		
981.84	1.2252			981.84	0.0030987			981.84	100		
982.8	1.2248			982.8	0.0030799			982.8	99.9		
983.77	1.224			983.77	0.0030515			983.77	100		
984.73	1.2244			984.73	0.00015664			984.73	100		
985.7	1.2261			985.7	0.00021684			985.7	99.9		
986.66	1.2265			986.66	0.0031261			986.66	99.9		
987.62	1.2258			987.62	0.0031002			987.63	99.9		
988.59	1.2254			988.59	0.0030856			988.59	99.9		
989.55	1.2252			989.55	0.0030748			989.55	99.9		
990.52	1.225			990.52	0.0030661			990.52	99.9		
991.48	1.2247			991.48	0.003055			991.48	100		
992.45	1.2242			992.45	0.003034			992.45	100		
993.41	1.2251			993.41	0.00018132			993.41	99.9		
994.38	1.2259			994.38	0.0030853			994.38	99.9		
995.34	1.2253			995.34	0.0030643			995.34	99.9		
996.31	1.2251			996.31	0.0030549			996.31	99.9		
997.27	1.2249			997.27	0.0030457			997.27	99.9		
998.23	1.2248			998.23	0.0030382			998.23	99.9		
999.2	1.2246			999.2	0.0030293			999.2	99.9		
1000.2	1.2244			1000.2	0.0030187			1000.2	99.9		
1001.1	1.2239			1001.1	0.0029993			1001.1	100		
1002.1	1.2247			1002.1	0.00017047			1002.1	100		
1003.1	1.2255			1003.1	0.0030496			1003.1	99.9		
1004	1.2249			1004	0.0030271			1004	100		
1005	1.2246			1005	0.0030136			1005	99.9		
1006	1.2243			1006	0.0030012			1006	99.9		
1006.9	1.2238			1006.9	0.0029794			1006.9	100		
1007.9	1.2245			1007.9	0.00016499			1007.9	99.9		
1008.8	1.2252			1008.8	0.0030234			1008.8	99.9		
1009.8	1.2245			1009.8	0.0029972			1009.8	99.9		
1010.8	1.2237			1010.8	0.0029687			1010.8	100		
1011.7	1.2243			1011.7	0.00015807			1011.7	100		
1012.7	1.2246			1012.7	0.002992			1012.7	99.9		
1013.7	1.2248			1013.7	0.0001756			1013.7	100		
1014.6	1.2249			1014.6	0.0029984			1014.6	100		
1015.6	1.2251			1015.6	0.00018871			1015.6	99.9		
1016.6	1.2256			1016.6	0.0030146			1016.6	99.9		
1017.5	1.2244			1017.5	0.0029718			1017.5	99.9		
1018.5	1.2246			1018.5	0.0001682			1018.5	100		
1019.5	1.2262			1019.5	0.00022614			1019.5	99.9		
1020.4	1.2264			1020.4	0.0030358			1020.4	100		
1021.4	1.2257			1021.4	0.0030069			1021.4	99.9		
1022.3	1.2253			1022.3	0.0029931			1022.3	99.9		
1023.3	1.225			1023.3	0.0029789			1023.3	99.9		
1024.3	1.2246			1024.3	0.0029625			1024.3	100		
1025.2	1.2239			1025.2	0.0029342			1025.2	99.9		
1026.2	1.2241			1026.2	0.00015247			1026.2	100		
1027.2	1.2254			1027.2	0.00020027			1027.2	100		
1028.1	1.2266			1028.1	0.00024498			1028.1	99.9		
1029.1	1.2267			1029.1	0.0030215			1029.1	100		
1030.1	1.2256			1030.1	0.0029808			1030.1	100		
1031	1.2262			1031	0.00023079			1031	100		
1032	1.2269			1032	0.0030223			1032	99.9		
1033	1.2264			1033	0.0030018			1033	99.9		
1033.9	1.2262			1033.9	0.0029932			1033.9	99.9		
1034.9	1.2261			1034.9	0.0029858			1034.9	100		
1035.8	1.2261			1035.8	0.0029845			1035.8	99.9		
1036.8	1.2261			1036.8	0.0029806			1036.8	99.9		
1037.8	1.2261			1037.8	0.00298			1037.8	99.9		
1038.7	1.2262			1038.7	0.0029788			1038.7	99.9		
1039.7	1.2263			1039.7	0.0029798			1039.7	99.9		
1040.7	1.2264			1040.7	0.0029839			1040.7	99.9		
1041.6	1.2266			1041.6	0.0029894			1041.6	99.9		
1042.6	1.227			1042.6	0.0029985			1042.6	99.9		
1043.6	1.2275			1043.6	0.0030153			1043.6	99.9		
1044.5	1.2287			1044.5	0.0030531			1044.5	99.8		
1045.5	1.2294			1045.5	0.0058045			1045.5	99.8		
1046.5	1.2288			1046.5	0.0085094			1046.5	99.7		
1047.4	1.2267			1047.4	0.011174			1047.4	99.6		
1048.4	1.2241			1048.4	0.011089			1048.4	99.6		
1049.4	1.2215			1049.4	0.011003			1049.4	99.7		
1050.3	1.2195			1050.3	0.0081888			1050.3	99.8		
1051.3	1.219			1051.3	0.0054257			1051.3	99.9		
1052.2	1.2198			1052.2	0.002718			1052.2	99.9		
1053.2	1.2208			1053.2	0.0027529			1053.2	100		
1054.2	1.221			1054.2	0.0027566			1054.2	99.9		
1055.1	1.2222			1055.1	8.4758E-5			1055.1	100		
1056.1	1.2233			1056.1	0.0028336			1056.1	99.9		
1057.1	1.2229			1057.1	0.0028194			1057.1	99.9		
1058	1.2228			1058	0.0028106			1058	99.9		
1059	1.2224			1059	0.0027938			1059	99.9		
1060	1.2233			1060	0.00012541			1060	99.9		
1060.9	1.2241			1060.9	0.0028529			1060.9	99.9		
1061.9	1.2237			1061.9	0.0028344			1061.9	99.9		
1062.9	1.2235			1062.9	0.002827			1062.9	99.9		
1063.8	1.2234			1063.8	0.002821			1063.8	99.9		
1064.8	1.2233			1064.8	0.002815			1064.8	99.9		
1065.7	1.2232			1065.7	0.0028067			1065.7	99.9		
1066.7	1.2227			1066.7	0.0027878			1066.7	100		
1067.7	1.2236			1067.7	0.00013733			1067.7	99.9		
1068.6	1.2244			1068.6	0.0028424			1068.6	100		
1069.6	1.2239			1069.6	0.0028226			1069.6	99.9		
1070.6	1.2237			1070.6	0.0028133			1070.6	99.9		
1071.5	1.2235			1071.5	0.0028054			1071.5	99.9		
1072.5	1.2234			1072.5	0.0027989			1072.5	99.9		
1073.5	1.2232			1073.5	0.0027879			1073.5	99.9		
1074.4	1.2227			1074.4	0.0027692			1074.4	100		
1075.4	1.2235			1075.4	0.0001353			1075.4	100		
1076.4	1.2242			1076.4	0.0028177			1076.4	99.9		
1077.3	1.2236			1077.3	0.0027928			1077.3	99.9		
1078.3	1.223			1078.3	0.0027683			1078.3	99.9		
1079.3	1.2237			1079.3	0.00014269			1079.3	100		
1080.2	1.2244			1080.2	0.0028163			1080.2	100		
1081.2	1.2238			1081.2	0.0027915			1081.2	99.9		
1082.1	1.2234			1082.1	0.0027757			1082.1	99.9		
1083.1	1.2228			1083.1	0.0027512			1083.1	100		
1084.1	1.2235			1084.1	0.0001353			1084.1	100		
1085	1.224			1085	0.0027909			1085	99.9		
1086	1.223			1086	0.0027524			1086	99.9		
1087	1.2235			1087	0.00013709			1087	99.9		
1087.9	1.2237			1087.9	0.0027716			1087.9	100		
1088.9	1.2238			1088.9	0.00015128			1088.9	99.9		
1089.9	1.224			1089.9	0.0027786			1089.9	100		
1090.8	1.2241			1090.8	0.00016236			1090.8	99.9		
1091.8	1.2243			1091.8	0.0027847			1091.8	99.9		
1092.8	1.2245			1092.8	0.00017715			1092.8	100		
1093.7	1.225			1093.7	0.002809			1093.7	99.9		
