Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:10:1:1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/114"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5987		0.03781			500.08	98.400001526		
501.1	1.5924		0.038077			501.05	98.400001526		
502	1.5798		0.041206			501.53	98.400001526		
503	1.5759		0.02616			502.49	98.599998474		
503.9	1.5773		0.031074			503.46	98.699996948		
504.9	1.5756		0.031089			504.42	98.900001526		
505.9	1.5745		0.031077			505.39	98.699996948		
506.8	1.5735		0.03106			506.35	98.800003052		
507.8	1.5724		0.031047			507.31	98.599998474		
508.8	1.5725		0.028479			508.28	98.900001526		
509.7	1.5722		0.030931			509.24	98.699996948		
510.7	1.573		0.025856			510.21	98.900001526		
511.7	1.5757		0.028162			511.17	98.900001526		
512.6	1.5749		0.033096			512.14	98.800003052		
513.6	1.5733		0.030628			513.1	98.800003052		
514.5	1.5747		0.028033			514.07	98.699996948		
515.5	1.5764		0.030359			515.03	98.900001526		
516.5	1.576		0.032779			516	98.699996948		
517.4	1.5763		0.030243			516.96	98.699996948		
518.4	1.5771		0.03259			517.92	98.599998474		
519.4	1.5771		0.032527			518.89	98.699996948		
520.3	1.5774		0.032447			519.85	98.5		
521.3	1.5796		0.029839			520.82	98.699996948		
522.3	1.5819		0.034521			521.78	98.599998474		
523.2	1.5804		0.039394			522.75	98.5		
524.2	1.5788		0.036974			523.71	98.400001526		
525.2	1.5785		0.036915			524.68	98.300003052		
526.1	1.581		0.031882			525.64	98.599998474		
527.1	1.583		0.038947			526.6	98.400001526		
528	1.582		0.038926			527.57	98.300003052		
529	1.5838		0.036348			528.53	98.400001526		
530	1.5842		0.04346			529.5	98.300003052		
531	1.5833		0.041026			530.46	98		
531.9	1.5835		0.043329			531.43	98.199996948		
532.9	1.5831		0.043269			532.39	98.099998474		
533.8	1.5832		0.043183			533.36	98.099998474		
534.8	1.5854		0.040586			534.32	98.099998474		
535.8	1.5864		0.047594			535.29	98.099998474		
536.7	1.585		0.047591			536.25	97.900001526		
537.7	1.5849		0.047507			537.21	97.699996948		
538.7	1.5841		0.049842			538.18	98		
539.6	1.5837		0.047396			539.14	97.800003052		
540.6	1.5849		0.047236			540.11	98		
541.5	1.5871		0.04701			541.07	97.900001526		
542.5	1.5871		0.054009			542.04	97.800003052		
543.5	1.5843		0.054086			543	97.699996948		
544.5	1.5832		0.051695			543.97	97.699996948		
545.4	1.5845		0.049166			544.93	97.800003052		
546.4	1.5859		0.051333			545.89	97.699996948		
547.3	1.5866		0.05119			546.86	97.699996948		
548.3	1.587		0.053408			547.82	97.5		
549.3	1.587		0.053313			548.79	97.599998474		
550.2	1.5878		0.053157			549.75	97.599998474		
551.2	1.5883		0.055357			550.72	97.5		
552.2	1.5886		0.055234			551.68	97.599998474		
553.1	1.5888		0.057446			552.65	97.5		
554.1	1.5888		0.057343			553.61	97.400001526		
555.1	1.5885		0.05958			554.57	97.5		
556	1.5874		0.059544			555.54	97.300003052		
557	1.588		0.057082			556.5	97.400001526		
558	1.589		0.05922			557.47	97.300003052		
558.9	1.5894		0.059084			558.43	97.300003052		
559.9	1.5892		0.061291			559.4	97.300003052		
560.8	1.5897		0.058848			560.36	97.300003052		
561.8	1.5911		0.060938			561.33	97.199996948		
562.8	1.591		0.06313			562.29	97.199996948		
563.7	1.5907		0.063031			563.26	97.099998474		
564.7	1.59		0.065263			564.22	97.099998474		
565.7	1.5895		0.062894			565.18	97.099998474		
566.6	1.5903		0.06272			566.15	97.099998474		
567.6	1.5914		0.062534			567.11	97.099998474		
568.6	1.5932		0.062288			568.08	97.199996948		
569.5	1.5938		0.066671			569.04	97		
570.5	1.5931		0.066605			570.01	97		
571.5	1.5935		0.066456			570.97	96.900001526		
572.4	1.5936		0.068597			571.94	96.900001526		
573.4	1.5931		0.068514			572.9	96.800003052		
574.4	1.5931		0.068393			573.86	96.900001526		
575.3	1.5934		0.068249			574.83	96.800003052		
576.3	1.594		0.068082			575.79	96.900001526		
577.2	1.5951		0.067874			576.76	96.800003052		
578.2	1.5959		0.069941			577.72	96.800003052		
579.2	1.5963		0.069785			578.69	96.699996948		
580.1	1.5963		0.071899			579.65	96.599998474		
581.1	1.597		0.069486			580.62	96.599998474		
582.1	1.599		0.071435			581.58	96.699996948		
583	1.5986		0.075798			582.54	96.5		
584	1.5968		0.07581			583.51	96.5		
585	1.5966		0.07347			584.47	96.5		
585.9	1.5977		0.07326			585.44	96.5		
586.9	1.599		0.073021			586.4	96.5		
587.9	1.5999		0.075034			587.37	96.400001526		
588.8	1.6006		0.07485			588.33	96.300003052		
589.8	1.6011		0.076887			589.3	96.300003052		
590.7	1.6012		0.076747			590.26	96.300003052		
591.7	1.6022		0.076529			591.22	96.400001526		
592.7	1.6031		0.078516			592.19	96.199996948		
593.6	1.6026		0.080623			593.15	96.199996948		
594.6	1.6029		0.078269			594.12	96.199996948		
595.6	1.6039		0.080236			595.08	96.199996948		
596.5	1.6046		0.080042			596.05	96.099998474		
597.5	1.605		0.082048			597.01	96		
