Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (2:1)"
Temperature:	"140K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/133"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.4717			500.08	0.0003454			500.08	100		
501.05	1.4749			501.05	0.0056241			501.05	99.9		
502.01	1.4683			502.01	0.021635			501.53	99.8		
502.97	1.4651			502.97	0.00037691			502.49	99.9		
503.94	1.4695			503.94	0.0056412			503.46	99.8		
504.9	1.4723			504.9	0.00034765			504.42	100		
505.87	1.4792			505.87	0.00031343			505.39	100.1		
506.83	1.4832			506.83	0.010705			506.35	99.9		
507.8	1.4784			507.8	0.021206			507.31	99.8		
508.76	1.4814			508.76	0.00030393			508.28	99.8		
509.73	1.4935			509.73	0.010513			509.24	100.1		
510.69	1.4979			510.69	0.025849			510.21	99.6		
511.66	1.499			511.66	0.036062			511.17	99.5		
512.62	1.4953			512.62	0.056787			512.14	99.2		
513.58	1.483			513.58	0.072908			513.1	98.7		
514.55	1.4639			514.55	0.08441			514.07	98.7		
515.51	1.443			515.51	0.080134			515.03	98.4		
516.48	1.4251			516.48	0.070152			516	98.6		
517.44	1.413			517.44	0.048879			516.96	98.9		
518.41	1.4134			518.41	0.021862			517.92	99.4		
519.37	1.4216			519.37	0.011076			518.89	99.8		
520.34	1.4298			520.34	0.0057306			519.85	100		
521.3	1.4322			521.3	0.010958			520.82	99.9		
522.26	1.4359			522.26	0			521.78	100		
523.23	1.4455			523.23	0			522.75	100		
524.19	1.4513			524.19	0.00044012			523.71	100.1		
525.16	1.4522			525.16	0.0055655			524.68	100		
526.12	1.4542			526.12	0.00043462			525.64	99.9		
527.09	1.4571			527.09	0.0055151			526.6	100.1		
528.05	1.4584			528.05	0.0054984			527.57	100.1		
529.02	1.4583			529.02	0.010568			528.53	99.9		
529.98	1.456			529.98	0.010574			529.5	99.9		
530.95	1.4562			530.95	0.005488			530.46	99.9		
531.91	1.4584			531.91	0.0054627			531.43	99.9		
532.87	1.4604			532.87	0.0054432			532.39	99.9		
533.84	1.4594			533.84	0.010469			533.36	99.9		
534.8	1.4613			534.8	0.00041367			534.32	100		
535.77	1.4632			535.77	0.010392			535.29	100		
536.73	1.4622			536.73	0.0053956			536.25	100		
537.7	1.4642			537.7	0.0053728			537.21	100		
538.66	1.4663			538.66	0.0053477			538.18	99.8		
539.63	1.4662			539.63	0.010291			539.14	100		
540.59	1.4664			540.59	0.0053312			540.11	99.9		
541.55	1.4702			541.55	0.0052955			541.07	99.9		
542.52	1.4696			542.52	0.015123			542.04	99.9		
543.48	1.4672			543.48	0.010214			543	99.8		
544.45	1.4677			544.45	0.01019			543.97	99.8		
545.41	1.4675			545.41	0.010176			544.93	99.8		
546.38	1.4698			546.38	0.0052574			545.89	99.9		
547.34	1.4726			547.34	0.010086			546.86	99.8		
548.31	1.4707			548.31	0.014956			547.82	99.8		
549.27	1.4693			549.27	0.010091			548.79	99.8		
550.23	1.4698			550.23	0.010068			549.75	99.9		
551.2	1.4723			551.2	0.0051977			550.72	99.8		
552.16	1.4747			552.16	0.0099791			551.68	99.9		
553.13	1.4751			553.13	0.0099584			552.65	99.8		
554.09	1.4765			554.09	0.0099275			553.61	99.8		
555.06	1.4759			555.06	0.014705			554.57	99.9		
556.02	1.4756			556.02	0.0099066			555.54	99.8		
556.99	1.4784			556.99	0.0098551			556.5	99.9		
557.95	1.4792			557.95	0.014582			557.47	99.8		
558.91	1.4785			558.91	0.014571			558.43	99.7		
559.88	1.4785			559.88	0.014546			559.4	99.7		
560.84	1.4788			560.84	0.014517			560.36	99.7		
561.81	1.4798			561.81	0.014479			561.33	99.7		
562.77	1.4785			562.77	0.019198			562.29	99.7		
563.74	1.4767			563.74	0.014478			563.26	99.7		
564.7	1.4795			564.7	0.0097158			564.22	99.8		
565.67	1.482			565.67	0.014351			565.18	99.8		
566.63	1.4821			566.63	0.014326			566.15	99.7		
567.6	1.4829			567.6	0.014289			567.11	99.7		
568.56	1.4841			568.56	0.014248			568.08	99.7		
569.52	1.4861			569.52	0.014193			569.04	99.7		
570.49	1.4866			570.49	0.018795			570.01	99.7		
571.45	1.4857			571.45	0.018781			570.97	99.5		
572.42	1.4856			572.42	0.018755			571.94	99.6		
573.38	1.4857			573.38	0.018719			572.9	99.7		
574.35	1.486			574.35	0.018685			573.86	99.6		
575.31	1.4859			575.31	0.018656			574.83	99.6		
576.28	1.4884			576.28	0.013999			575.79	99.6		
577.24	1.4916			577.24	0.018485			576.76	99.7		
578.2	1.4913			578.2	0.023027			577.72	99.5		
579.17	1.49			579.17	0.023018			578.69	99.6		
580.13	1.4895			580.13	0.022992			579.65	99.5		
581.1	1.4888			581.1	0.022971			580.62	99.5		
582.06	1.4905			582.06	0.018359			581.58	99.6		
583.03	1.4923			583.03	0.022818			582.54	99.5		
583.99	1.4923			583.99	0.022784			583.51	99.6		
584.96	1.4929			584.96	0.022732			584.47	99.5		
585.92	1.4944			585.92	0.022662			585.44	99.5		
586.88	1.4945			586.88	0.027118			586.4	99.5		
587.85	1.4927			587.85	0.027121			587.37	99.4		
588.81	1.4936			588.81	0.02257			588.33	99.5		
589.78	1.4944			589.78	0.02699			589.3	99.4		
590.74	1.4954			590.74	0.022459			590.26	99.5		
591.71	1.497			591.71	0.026836			591.22	99.4		
592.67	1.4968			592.67	0.026797			592.19	99.4		
593.64	1.4974			593.64	0.026743			593.15	99.4		
594.6	1.4988			594.6	0.026665			594.12	99.4		
595.56	1.4983			595.56	0.031057			595.08	99.5		
596.53	1.4986			596.53	0.026581			596.05	99.4		
597.49	1.4996			597.49	0.030924			597.01	99.4		
598.46	1.4983			598.46	0.030911			597.98	99.3		
599.42	1.4997			599.42	0.026428			598.94	99.4		
600.39	1.5015			600.39	0.030721			599.91	99.3		
601.35	1.5014			601.35	0.030676			600.87	99.3		
602.32	1.5019			602.32	0.030612			601.83	99.3		
603.28	1.5028			603.28	0.030537			602.8	99.3		
604.25	1.5046			604.25	0.030439			603.76	99.3		
605.21	1.505			605.21	0.034722			604.73	99.3		
606.17	1.5037			606.17	0.034708			605.69	99.2		
607.14	1.5057			607.14	0.030264			606.66	99.3		
608.1	1.506			608.1	0.03885			607.62	99.3		
609.07	1.5045			609.07	0.034521			608.59	99.1		
610.03	1.5056			610.03	0.03443			609.55	99.2		
611	1.5067			611	0.03434			610.51	99.2		
611.96	1.5084			611.96	0.034233			611.48	99.1		
612.93	1.5084			612.93	0.038465			612.44	99.2		
613.89	1.5091			613.89	0.034105			613.41	99.2		
614.85	1.5106			614.85	0.038268			614.37	99.2		
615.82	1.5105			615.82	0.038213			615.34	99.1		
616.78	1.511			616.78	0.038136			616.3	99.1		
617.75	1.5121			617.75	0.038041			617.27	99.1		
618.71	1.514			618.71	0.037916			618.23	99.1		
619.68	1.5147			619.68	0.042059			619.19	99.1		
620.64	1.5142			620.64	0.042011			620.16	99		
621.61	1.5147			621.61	0.04193			621.12	99		
622.57	1.516			622.57	0.041815			622.09	99		
623.54	1.5157			623.54	0.045966			623.05	98.9		
624.5	1.5163			624.5	0.041677			624.02	99		
625.46	1.5176			625.46	0.045749			624.98	98.9		
626.43	1.5173			626.43	0.045689			625.95	99		
627.39	1.5177			627.39	0.045602			626.91	99		
628.36	1.5186			628.36	0.045501			627.87	99		
629.32	1.5198			629.32	0.04538			628.84	98.9		
630.29	1.5219			630.29	0.045225			629.8	98.9		
631.25	1.523			631.25	0.049251			630.77	98.8		
632.21	1.5235			632.21	0.049156			631.73	98.8		
633.18	1.5229			633.18	0.053239			632.7	98.8		
634.14	1.5233			634.14	0.049015			633.66	98.8		
635.11	1.5246			635.11	0.053003			634.63	98.7		
636.07	1.5243			636.07	0.052935			635.59	98.8		
637.04	1.5247			637.04	0.052835			636.55	98.7		
638	1.5256			638	0.052718			637.52	98.7		
638.97	1.5267			638.97	0.052584			638.48	98.7		
639.93	1.5284			639.93	0.052428			639.45	98.7		
640.9	1.5312			640.9	0.052223			640.41	98.6		
641.86	1.5335			641.86	0.056092			641.38	98.6		
642.82	1.5335			642.82	0.060067			642.34	98.6		
643.79	1.5331			643.79	0.059994			643.31	98.5		
644.75	1.5344			644.75	0.059837			644.27	98.5		
645.72	1.535			645.72	0.063762			645.24	98.4		
646.68	1.5346			646.68	0.063687			646.2	98.5		
647.65	1.5354			647.65	0.063549			647.16	98.4		
648.61	1.5374			648.61	0.063349			648.13	98.4		
649.58	1.5387			649.58	0.067198			649.09	98.3		
650.54	1.5397			650.54	0.067037			650.06	98.3		
651.5	1.5411			651.5	0.070866			651.02	98.3		
652.47	1.5402			652.47	0.074813			651.99	98.2		
653.43	1.5391			653.43	0.074774			652.95	98.1		
654.4	1.5391			654.4	0.074662			653.92	98.1		
655.36	1.5404			655.36	0.074472			654.88	98.2		
656.33	1.5409			656.33	0.078319			655.84	98.1		
657.29	1.5405			657.29	0.078227			656.81	98.1		
658.26	1.5417			658.26	0.078037			657.77	98		
659.22	1.5422			659.22	0.081865			658.74	98		
660.19	1.5418			660.19	0.081767			659.7	97.9		
661.15	1.543			661.15	0.081567			660.67	97.9		
662.11	1.5436			662.11	0.085366			661.63	97.9		
663.08	1.5438			663.08	0.085227			662.6	97.8		
664.04	1.5436			664.04	0.089068			663.56	97.8		
665.01	1.5425			665.01	0.089018			664.53	97.8		
665.97	1.5421			665.97	0.088916			665.49	97.8		
666.94	1.5415			666.94	0.088833			666.45	97.7		
667.9	1.5451			667.9	0.0806			667.42	97.8		
668.86	1.5503			668.86	0.087951			668.38	97.8		
669.83	1.5516			669.83	0.091638			669.35	97.6		
670.79	1.5521			670.79	0.095373			670.31	97.6		
671.76	1.5512			671.76	0.099208			671.28	97.5		
672.72	1.5503			672.72	0.099133			672.24	97.4		
673.69	1.5514			673.69	0.098908			673.21	97.4		
674.65	1.5524			674.65	0.10258			674.17	97.4		
675.62	1.551			675.62	0.10644			675.13	97.3		
676.58	1.5512			676.58	0.10238			676.1	97.3		
677.55	1.5534			677.55	0.10594			677.06	97.2		
678.51	1.5533			678.51	0.10968			678.03	97.2		
679.47	1.5534			679.47	0.10951			678.99	97.1		
680.44	1.5533			680.44	0.11323			679.96	97		
681.4	1.5529			681.4	0.11311			680.92	97		
682.37	1.5542			682.37	0.11284			681.89	97		
683.33	1.5557			683.33	0.11641			682.85	96.9		
684.3	1.5552			684.3	0.12014			683.81	96.9		
685.26	1.5552			685.26	0.11998			684.78	96.8		
686.23	1.5551			686.23	0.12367			685.74	96.7		
687.19	1.5551			687.19	0.1235			686.71	96.7		
688.15	1.5551			688.15	0.12717			687.67	96.6		
689.12	1.555			689.12	0.127			688.64	96.6		
690.08	1.5548			690.08	0.1307			689.6	96.6		
691.05	1.5541			691.05	0.13058			690.57	96.5		
692.01	1.5551			692.01	0.1303			691.53	96.4		
692.98	1.5558			692.98	0.13389			692.49	96.5		
693.94	1.5565			693.94	0.13363			693.46	96.4		
694.91	1.5577			694.91	0.13715			694.42	96.3		
695.87	1.5572			695.87	0.14084			695.39	96.3		
696.84	1.5572			696.84	0.14064			696.35	96.2		
697.8	1.5578			697.8	0.1442			697.32	96.2		
698.76	1.5568			698.76	0.14794			698.28	96.1		
699.73	1.5562			699.73	0.1478			699.25	96.1		
700.69	1.5557			700.69	0.15148			700.21	96		
701.66	1.5547			701.66	0.15138			701.18	95.9		
702.62	1.5556			702.62	0.15107			702.14	95.9		
703.59	1.5567			703.59	0.15455			703.1	95.8		
704.55	1.556			704.55	0.15823			704.07	95.7		
705.52	1.5557			705.52	0.15805			705.03	95.7		
706.48	1.5556			706.48	0.16166			706	95.7		
707.44	1.5557			707.44	0.16143			706.96	95.6		
708.41	1.5563			708.41	0.16493			707.93	95.5		
709.37	1.5554			709.37	0.16863			708.89	95.5		
710.34	1.5548			710.34	0.16848			709.85	95.4		
711.3	1.5545			711.3	0.17208			710.82	95.3		
712.27	1.5544			712.27	0.17186			711.78	95.3		
713.23	1.5549			713.23	0.17536			712.75	95.2		
714.2	1.5538			714.2	0.17907			713.71	95.2		
715.16	1.5532			715.16	0.17891			714.68	95.1		
716.12	1.5527			716.12	0.18253			715.64	95		
717.09	1.5526			717.09	0.1823			716.61	95		
718.05	1.553			718.05	0.18579			717.57	94.9		
719.02	1.5519			719.02	0.18949			718.54	94.8		
719.98	1.5514			719.98	0.18931			719.5	94.8		
720.95	1.5515			720.95	0.19283			720.46	94.7		
721.91	1.5502			721.91	0.19656			721.43	94.7		
722.88	1.5493			722.88	0.19641			722.39	94.6		
