Reference:	"Gerakines et al. (2022)"
DOI:	"doi:https://doi.org/10.1093/mnras/stab2992"
Sample Type:	"Ice"
Composition:	"HCN (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/62"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
600.004	1.47753		-0.007448521		
600.125	1.47753		-0.008156638		
600.245	1.47801		-0.008410332		
600.366	1.47973		-0.008477691		
600.486	1.47977		-0.008609404		
600.607	1.48059		-0.009028582		
600.727	1.48069		-0.009776735		
600.848	1.4818		-0.010766534		
600.968	1.48282		-0.011758655		
601.089	1.48487		-0.012482083		
601.209	1.48682		-0.01267175		
601.33	1.48931		-0.012177945		
601.45	1.49125		-0.010965975		
601.571	1.49308		-0.009151597		
601.691	1.49394		-0.006938276		
601.812	1.49435		-0.00461108		
601.932	1.49375		-0.002443859		
602.053	1.49282		-0.000697238		
602.173	1.49127		0.000466714		
602.294	1.48984		0.000980375		
602.414	1.48832		0.000902607		
602.535	1.48735		0.000371805		
602.655	1.48661		-0.000412934		
602.776	1.48651		-0.001263121		
602.896	1.48661		-0.002013912		
603.017	1.48718		-0.002563332		
603.137	1.48777		-0.002841708		
603.258	1.48861		-0.002819691		
603.378	1.48927		-0.002480876		
603.499	1.48995		-0.001844372		
603.619	1.49023		-0.000960394		
603.74	1.49029		4.9626E-5		
603.86	1.4898		0.00102268		
603.981	1.48906		0.001755735		
604.101	1.48794		0.00207852		
604.222	1.48692		0.001898555		
604.342	1.48601		0.001257032		
604.463	1.48563		0.000315716		
604.583	1.48562		-0.000680482		
604.704	1.48616		-0.001495699		
604.824	1.48684		-0.001975811		
604.945	1.48768		-0.0021036		
605.065	1.48829		-0.00197372		
605.186	1.48884		-0.001741359		
605.306	1.48919		-0.00152798		
605.427	1.48966		-0.001364821		
605.547	1.49015		-0.001167458		
605.668	1.49087		-0.000792029		
605.788	1.49151		-0.000103907		
605.909	1.49206		0.000925794		
606.029	1.49213		0.002189503		
606.15	1.49178		0.003453476		
606.27	1.49088		0.004441686		
606.391	1.48982		0.004933372		
606.511	1.48873		0.004868711		
606.632	1.48807		0.004368235		
606.752	1.48787		0.00370901		
606.873	1.48828		0.003216334		
606.993	1.48896		0.003163607		
607.114	1.48977		0.003673745		
607.234	1.49026		0.004698724		
607.355	1.49034		0.006042543		
607.475	1.4898		0.007440173		
607.596	1.48882		0.008636603		
607.716	1.48742		0.00946272		
607.837	1.48594		0.0098479		
607.957	1.48442		0.009822614		
608.078	1.48312		0.009475323		
608.198	1.48195		0.008918692		
608.319	1.48106		0.008252891		
608.439	1.48028		0.007552489		
608.56	1.47968		0.006857647		
608.68	1.47909		0.006181829		
608.801	1.47858		0.00550682		
608.921	1.47801		0.004798241		
609.042	1.47747		0.003998685		
609.162	1.47686		0.003043553		
609.283	1.47637		0.00186344		
609.403	1.47599		0.000419219		
609.524	1.47597		-0.001279576		
609.644	1.47634		-0.003149111		
609.765	1.47734		-0.005026505		
609.885	1.4789		-0.006674117		
610.006	1.48106		-0.007839423		
610.126	1.48352		-0.00829211		
610.247	1.4861		-0.007903238		
610.367	1.48835		-0.006680571		
610.488	1.49006		-0.004794123		
610.608	1.49093		-0.002533126		
610.729	1.491		-0.000242056		
610.849	1.49029		0.001763915		
610.97	1.48911		0.003264702		
611.09	1.48762		0.004177086		
611.211	1.48617		0.004537945		
611.331	1.48481		0.004461999		
611.452	1.4837		0.004080085		
611.572	1.48278		0.003495438		
611.693	1.48211		0.002761543		
611.813	1.48162		0.001908371		
611.934	1.48143		0.000967507		
612.054	1.4815		1.5255E-5		
612.175	1.48193		-0.000830598		
612.295	1.48257		-0.001437929		
612.416	1.48339		-0.001711684		
612.536	1.48412		-0.001637945		
612.657	1.4847		-0.0013027		
612.777	1.48496		-0.000857237		
612.898	1.48501		-0.000460714		
613.018	1.48488		-0.000215209		
613.139	1.48478		-0.000136113		
613.259	1.48473		-0.000156221		
613.38	1.48483		-0.000177971		
613.5	1.48495		-0.000121901		
613.621	1.48509		2.7974E-5		
613.741	1.48514		0.000231426		
613.862	1.48516		0.000425228		
613.982	1.48513		0.000579629		
614.103	1.48519		0.0007244		
614.223	1.48529		0.000950792		
614.344	1.48545		0.001357523		
614.464	1.48546		0.001995916		
614.585	1.48523		0.002817663		
614.705	1.48457		0.003679597		
614.826	1.48353		0.004377439		
614.946	1.48213		0.004723783		
615.067	1.48061		0.004604064		
615.187	1.47909		0.004001444		
615.308	1.47779		0.002979458		
615.428	1.47674		0.001635179		
615.549	1.47607		5.8765E-5		
615.669	1.47573		-0.001678366		
615.79	1.47585		-0.003509106		
615.91	1.47643		-0.005320741		
616.031	1.47755		-0.006940188		
616.151	1.4791		-0.008155898		
616.272	1.48097		-0.008777049		
616.392	1.4828		-0.008715658		
616.513	1.48436		-0.008042617		
616.633	1.48536		-0.006978224		
616.754	1.48578		-0.00582735		
616.874	1.48566		-0.004872388		
616.995	1.48528		-0.004277205		
617.115	1.48481		-0.004047529		
617.236	1.48448		-0.004065168		
617.356	1.48425		-0.004174505		
617.477	1.48409		-0.004285893		
617.597	1.48385		-0.004427173		
617.718	1.48354		-0.004726538		
617.838	1.48323		-0.005321703		
617.959	1.48319		-0.006247349		
618.079	1.48359		-0.00736536		
618.2	1.48464		-0.008377792		
618.32	1.48619		-0.008924302		
618.441	1.48801		-0.008729205		
618.561	1.48964		-0.007713969		
618.682	1.49071		-0.00604425		
618.802	1.49092		-0.004076878		
618.923	1.49029		-0.002237915		
619.043	1.48894		-0.000894578		
619.164	1.48724		-0.000260832		
619.284	1.48547		-0.000367319		
619.405	1.48396		-0.001112085		
619.525	1.48282		-0.002322562		
619.646	1.48219		-0.003824589		
619.766	1.48206		-0.005453435		
619.887	1.4825		-0.007047118		
620.007	1.48342		-0.008425694		
620.128	1.48478		-0.009396065		
620.248	1.48633		-0.00980045		
620.369	1.48784		-0.00958628		
620.489	1.48897		-0.0088593		
620.61	1.48955		-0.00788438		
620.73	1.48951		-0.007014417		
620.851	1.48908		-0.006569102		
620.971	1.48853		-0.006711003		
621.092	1.48831		-0.007372443		
621.212	1.48861		-0.008278423		
621.333	1.48955		-0.009058765		
621.453	1.49089		-0.009386738		
621.574	1.49239		-0.009105073		
621.694	1.49365		-0.008258933		
621.815	1.49452		-0.007053115		
621.935	1.49487		-0.005748084		
622.056	1.49485		-0.004549672		
622.176	1.49456		-0.003550461		
622.297	1.49416		-0.002737414		
622.417	1.49365		-0.002052173		
622.538	1.49304		-0.001474447		
622.658	1.49225		-0.001061375		
622.779	1.49134		-0.000934323		
622.899	1.4904		-0.001206929		
623.02	1.48969		-0.001903107		
623.14	1.4894		-0.002902507		
623.261	1.4897		-0.003954801		
623.381	1.49053		-0.004751492		
623.502	1.49176		-0.005031154		
623.622	1.49303		-0.004666798		
623.743	1.49407		-0.003706299		
623.863	1.49459		-0.002347212		
623.984	1.49454		-0.000858742		
624.104	1.4939		0.00049859		
624.225	1.49285		0.001537155		
624.345	1.49153		0.002164388		
624.466	1.49011		0.002361283		
624.586	1.48868		0.002150502		
624.707	1.48738		0.001564634		
624.827	1.48623		0.000637096		
624.948	1.48537		-0.000589823		
625.068	1.48483		-0.002049073		
625.189	1.48473		-0.003638795		
625.309	1.48506		-0.005225053		
625.43	1.48585		-0.006665325		
625.55	1.48698		-0.007825439		
625.671	1.48839		-0.008605192		
625.791	1.4899		-0.008950337		
625.912	1.49139		-0.008862127		
626.032	1.49269		-0.008389437		
626.153	1.49373		-0.007627795		
626.273	1.4944		-0.006702643		
626.394	1.49472		-0.005758743		
626.514	1.4947		-0.004936479		
626.635	1.49447		-0.004344927		
626.755	1.49413		-0.00404087		
626.876	1.49386		-0.004012191		
626.996	1.49374		-0.004184528		
627.117	1.49386		-0.004442949		
627.237	1.49419		-0.004670001		
627.358	1.49471		-0.00477626		
