Reference:	"Hudson et al. (2022)"
DOI:	"doi:DOI: 10.1089/ast.2021.0138"
Sample Type:	"Ice"
Composition:	"CH3CH2NH2 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/175"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
597.59	1.54448			597.59	-0.00161		
597.71	1.54448			597.71	-0.00168		
597.83	1.54445			597.83	-0.00175		
597.95	1.54479			597.95	-0.00185		
598.07	1.54481			598.07	-0.00193		
598.19	1.54506			598.19	-0.00203		
598.31	1.54513			598.31	-0.00211		
598.43	1.54537			598.43	-0.00219		
598.55	1.5455			598.55	-0.00224		
598.67	1.54575			598.67	-0.00224		
598.79	1.54589			598.79	-0.00219		
598.91	1.54607			598.91	-0.00211		
599.03	1.54611			599.03	-0.00201		
599.15	1.54618			599.15	-0.00193		
599.27	1.54614			599.27	-0.00188		
599.39	1.54616			599.39	-0.0019		
599.51	1.54615			599.51	-0.00196		
599.63	1.54624			599.63	-0.00204		
599.75	1.54633			599.75	-0.0021		
599.87	1.54651			599.87	-0.00213		
599.99	1.54666			599.99	-0.0021		
600.11	1.54683			600.11	-0.00201		
600.23	1.54692			600.23	-0.0019		
600.35	1.54701			600.35	-0.00176		
600.47	1.54701			600.47	-0.00162		
600.59	1.547			600.59	-0.00151		
600.71	1.54693			600.71	-0.00143		
600.83	1.54688			600.83	-0.00139		
600.95	1.5468			600.95	-0.0014		
601.07	1.54677			601.07	-0.00144		
601.19	1.54675			601.19	-0.00151		
601.31	1.5468			601.31	-0.0016		
601.43	1.54688			601.43	-0.00167		
601.55	1.54703			601.55	-0.00173		
601.67	1.54719			601.67	-0.00173		
601.79	1.54739			601.79	-0.00167		
601.91	1.54757			601.91	-0.00154		
602.03	1.54775			602.03	-0.00134		
602.15	1.54785			602.15	-0.00106		
602.27	1.54789			602.27	-0.00073		
602.39	1.54779			602.39	-0.00036		
602.51	1.54758			602.51	-3.0E-5		
602.63	1.54724			602.63	0.00025		
602.75	1.5468			602.75	0.00042		
602.87	1.54627			602.87	0.00043		
602.99	1.54577			602.99	0.00025		
603.11	1.54533			603.11	-0.00011		
603.23	1.54506			603.23	-0.0006		
603.35	1.54495			603.35	-0.00115		
603.47	1.54505			603.47	-0.00168		
603.59	1.54528			603.59	-0.00213		
603.71	1.54563			603.71	-0.00245		
603.83	1.546			603.83	-0.00265		
603.95	1.54638			603.95	-0.00273		
604.07	1.54671			604.07	-0.00272		
604.19	1.54701			604.19	-0.00266		
604.31	1.54725			604.31	-0.00255		
604.43	1.54746			604.43	-0.00242		
604.55	1.54761			604.55	-0.00226		
604.67	1.54774			604.67	-0.00211		
604.79	1.54782			604.79	-0.00196		
604.91	1.54789			604.91	-0.00181		
605.03	1.54793			605.03	-0.00167		
605.15	1.54798			605.15	-0.00154		
605.27	1.54801			605.27	-0.0014		
605.39	1.54805			605.39	-0.00125		
605.51	1.54805			605.51	-0.00106		
605.63	1.54802			605.63	-0.00086		
605.75	1.54792			605.75	-0.00065		
605.87	1.54776			605.87	-0.00047		
605.99	1.54753			605.99	-0.00034		
606.11	1.54728			606.11	-0.00029		
606.23	1.54702			606.23	-0.00031		
606.35	1.54679			606.35	-0.00042		
606.47	1.5466			606.47	-0.00058		
606.59	1.54648			606.59	-0.00079		
606.71	1.54642			606.71	-0.00101		
606.83	1.54643			606.83	-0.00122		
606.95	1.5465			606.95	-0.00142		
607.07	1.54661			607.07	-0.00158		
607.19	1.54675			607.19	-0.00169		
607.31	1.54692			607.31	-0.00175		
607.43	1.54708			607.43	-0.00176		
607.55	1.54723			607.55	-0.00171		
607.67	1.54733			607.67	-0.00163		
607.79	1.54739			607.79	-0.00152		
607.91	1.5474			607.91	-0.00142		
608.03	1.54737			608.03	-0.00133		
608.15	1.54731			608.15	-0.00127		
608.27	1.54723			608.27	-0.00124		
608.39	1.54714			608.39	-0.00125		
608.51	1.54707			608.51	-0.0013		
608.63	1.54701			608.63	-0.00137		
608.75	1.54698			608.75	-0.00147		
608.87	1.54698			608.87	-0.00158		
608.99	1.54702			608.99	-0.00168		
609.11	1.54709			609.11	-0.00177		
609.23	1.54717			609.23	-0.00183		
609.35	1.54725			609.35	-0.00187		
609.47	1.54733			609.47	-0.0019		
609.59	1.54741			609.59	-0.00193		
609.71	1.54751			609.71	-0.00196		
609.83	1.54762			609.83	-0.00198		
609.95	1.54778			609.95	-0.00197		
610.07	1.54794			610.07	-0.00191		
610.19	1.54809			610.19	-0.00177		
610.31	1.54818			610.31	-0.00156		
610.43	1.54818			610.43	-0.00132		
610.55	1.54807			610.55	-0.0011		
610.67	1.54788			610.67	-0.00096		
610.79	1.54765			610.79	-0.00092		
610.91	1.54744			610.91	-0.00098		
611.03	1.54729			611.03	-0.00113		
611.15	1.54724			611.15	-0.00131		
611.27	1.54726			611.27	-0.00147		
611.39	1.54734			611.39	-0.00158		
611.51	1.54742			611.51	-0.00163		
611.63	1.54749			611.63	-0.00165		
611.75	1.54753			611.75	-0.00166		
611.87	1.54756			611.87	-0.0017		
611.99	1.54761			611.99	-0.00174		
612.11	1.5477			612.11	-0.00178		
612.23	1.54781			612.23	-0.00178		
612.35	1.54793			612.35	-0.00173		
612.47	1.54802			612.47	-0.00162		
612.59	1.54804			612.59	-0.00148		
612.71	1.54799			612.71	-0.00136		
612.83	1.54789			612.83	-0.00129		
612.95	1.54778			612.95	-0.00129		
613.07	1.54771			613.07	-0.00134		
613.19	1.54769			613.19	-0.00143		
613.31	1.54773			613.31	-0.00149		
613.43	1.54781			613.43	-0.00151		
613.55	1.54789			613.55	-0.00146		
613.67	1.54792			613.67	-0.00137		
613.79	1.5479			613.79	-0.00126		
613.91	1.54782			613.91	-0.00117		
614.03	1.54771			614.03	-0.00111		
614.15	1.54757			614.15	-0.0011		
614.27	1.54743			614.27	-0.00114		
614.39	1.54729			614.39	-0.00122		
614.51	1.54718			614.51	-0.00134		
614.63	1.54709			614.63	-0.0015		
614.75	1.54705			614.75	-0.00169		
614.87	1.54707			614.87	-0.00191		
614.99	1.54717			614.99	-0.00212		
615.11	1.54733			615.11	-0.0023		
615.23	1.54755			615.23	-0.0024		
615.35	1.54779			615.35	-0.00242		
615.47	1.54801			615.47	-0.00235		
615.59	1.54817			615.59	-0.00222		
615.71	1.54826			615.71	-0.00205		
615.83	1.54827			615.83	-0.0019		
615.95	1.54823			615.95	-0.00178		
616.07	1.54816			616.07	-0.0017		
616.19	1.5481			616.19	-0.00167		
616.31	1.54805			616.31	-0.00165		
616.43	1.54801			616.43	-0.00163		
616.55	1.54796			616.55	-0.00161		
616.67	1.5479			616.67	-0.00158		
616.79	1.54781			616.79	-0.00158		
616.91	1.54771			616.91	-0.0016		
617.03	1.5476			617.03	-0.00167		
617.15	1.5475			617.15	-0.00178		
617.27	1.54744			617.27	-0.00192		
617.39	1.54742			617.39	-0.00209		
617.51	1.54744			617.51	-0.00227		
617.63	1.54752			617.63	-0.00244		
617.75	1.54763			617.75	-0.00259		
617.87	1.54778			617.87	-0.00271		
617.99	1.54795			617.99	-0.0028		
618.11	1.54813			618.11	-0.00284		
618.23	1.54831			618.23	-0.00283		
618.35	1.54847			618.35	-0.00278		
618.47	1.54861			618.47	-0.00271		
618.59	1.54871			618.59	-0.00262		
618.71	1.54878			618.71	-0.00254		
618.83	1.54884			618.83	-0.00246		
618.95	1.5489			618.95	-0.0024		
619.07	1.54897			619.07	-0.00233		
619.19	1.54905			619.19	-0.00224		
619.31	1.54912			619.31	-0.00211		
619.43	1.54915			619.43	-0.00193		
619.55	1.54912			619.55	-0.00173		
619.67	1.54901			619.67	-0.00154		
619.79	1.54884			619.79	-0.0014		
619.91	1.54861			619.91	-0.00133		
620.03	1.54837			620.03	-0.00134		
620.15	1.54815			620.15	-0.00144		
620.27	1.54799			620.27	-0.00161		
620.39	1.54789			620.39	-0.00181		
620.51	1.54787			620.51	-0.00203		
620.63	1.54791			620.63	-0.00221		
620.75	1.54799			620.75	-0.00237		
620.87	1.54811			620.87	-0.00249		
620.99	1.54823			620.99	-0.00256		
621.11	1.54835			621.11	-0.00259		
621.23	1.54845			621.23	-0.00258		
621.35	1.54851			621.35	-0.00255		
621.47	1.54854			621.47	-0.00253		
621.59	1.54853			621.59	-0.00252		
621.71	1.54851			621.71	-0.00254		
621.83	1.54849			621.83	-0.0026		
621.95	1.5485			621.95	-0.00268		
622.07	1.54854			622.07	-0.00278		
622.19	1.54861			622.19	-0.00287		
622.31	1.5487			622.31	-0.00295		
622.43	1.54881			622.43	-0.00301		
622.55	1.54892			622.55	-0.00305		
622.67	1.54904			622.67	-0.00309		
622.79	1.54917			622.79	-0.00311		
622.91	1.54931			622.91	-0.00311		
623.03	1.54946			623.03	-0.00309		
623.15	1.54963			623.15	-0.00302		
623.27	1.54976			623.27	-0.00291		
623.39	1.54986			623.39	-0.00276		
623.51	1.54988			623.51	-0.00259		
623.63	1.54985			623.63	-0.00246		
623.75	1.54978			623.75	-0.00237		
623.87	1.54971			623.87	-0.00235		
623.99	1.54968			623.99	-0.00238		
624.11	1.54971			624.11	-0.00241		
624.23	1.54978			624.23	-0.0024		
624.35	1.54987			624.35	-0.00233		
624.47	1.54991			624.47	-0.0022		
624.59	1.54987			624.59	-0.00204		
624.71	1.54973			624.71	-0.00191		
624.83	1.54953			624.83	-0.00187		
624.95	1.54932			624.95	-0.00196		
625.07	1.54918			625.07	-0.00216		
625.19	1.54915			625.19	-0.0024		
625.31	1.54925			625.31	-0.00266		
625.43	1.54947			625.43	-0.00285		
625.55	1.54975			625.55	-0.00291		
625.67	1.55002			625.67	-0.00285		
625.79	1.55022			625.79	-0.00269		
625.91	1.55034			625.91	-0.00249		
626.03	1.55036			626.03	-0.00229		
626.15	1.55033			626.15	-0.00213		
626.27	1.55026			626.27	-0.00201		
626.39	1.55019			626.39	-0.00194		
626.51	1.55013			626.51	-0.00188		
626.63	1.55006			626.63	-0.00182		
626.75	1.54999			626.75	-0.00179		
626.87	1.5499			626.87	-0.00177		
626.99	1.5498			626.99	-0.00178		
627.11	1.54972			627.11	-0.00182		
627.23	1.54966			627.23	-0.00189		
627.35	1.54963			627.35	-0.00197		
627.47	1.54963			627.47	-0.00203		
627.59	1.54963			627.59	-0.00208		
