Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:10:1:1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/116"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.6778		0.0769			500.13	103.599998474		
501.1	1.6671		0.072744			501.1	103.800003052		
502	1.65		0.076558			501.58	103.900001526		
503	1.6397		0.074782			502.54	104		
503.9	1.6345		0.072556			503.51	103.800003052		
504.9	1.6306		0.075232			504.47	104		
505.9	1.6262		0.075436			505.44	103.800003052		
506.8	1.6243		0.072932			506.4	103.800003052		
507.8	1.6221		0.077979			507.36	103.800003052		
508.8	1.6176		0.078198			508.33	103.800003052		
509.7	1.6158		0.073172			509.29	103.900001526		
510.7	1.617		0.072926			510.26	103.900001526		
511.7	1.6166		0.077812			511.22	103.800003052		
512.6	1.613		0.080454			512.19	103.900001526		
513.6	1.6114		0.075424			513.15	103.5		
514.5	1.6116		0.077751			514.12	103.900001526		
515.5	1.6113		0.077628			515.08	103.699996948		
516.5	1.6091		0.082636			516.05	103.5		
517.4	1.6056		0.080278			517.01	103.699996948		
518.4	1.6055		0.075161			517.97	103.599998474		
519.4	1.6078		0.07483			518.94	104		
520.3	1.6077		0.079636			519.9	103.599998474		
521.3	1.6071		0.077063			520.87	103.599998474		
522.3	1.6072		0.079366			521.83	103.599998474		
523.2	1.6065		0.07927			522.8	103.699996948		
524.2	1.6063		0.079133			523.76	103.599998474		
525.2	1.6064		0.078971			524.73	103.599998474		
526.1	1.607		0.078776			525.69	103.599998474		
527.1	1.6084		0.078506			526.66	103.599998474		
528	1.6082		0.083257			527.62	103.599998474		
529	1.6079		0.080683			528.58	103.400001526		
530	1.6089		0.082882			529.55	103.5		
531	1.6086		0.085183			530.51	103.400001526		
531.9	1.6068		0.087615			531.48	103.300003052		
532.9	1.6053		0.085142			532.44	103.300003052		
533.8	1.6067		0.082443			533.41	103.400001526		
534.8	1.6085		0.084546			534.37	103.400001526		
535.8	1.6091		0.086758			535.34	103.300003052		
536.7	1.6085		0.089062			536.3	103.300003052		
537.7	1.6079		0.088947			537.26	103.099998474		
538.7	1.6067		0.091306			538.23	103.099998474		
539.6	1.6073		0.086261			539.19	103.099998474		
540.6	1.6087		0.090785			540.16	103.199996948		
541.5	1.6086		0.090628			541.12	103		
542.5	1.6084		0.092875			542.09	103		
543.5	1.6078		0.092759			543.05	103		
544.5	1.6079		0.092572			544.02	102.900001526		
545.4	1.6091		0.092295			544.98	103		
546.4	1.6087		0.096936			545.94	102.900001526		
547.3	1.6081		0.094431			546.91	102.800003052		
548.3	1.6084		0.096612			547.87	102.800003052		
549.3	1.608		0.096475			548.84	102.800003052		
550.2	1.6082		0.096278			549.8	102.800003052		
551.2	1.6091		0.096016			550.77	102.699996948		
552.2	1.6097		0.098155			551.73	102.599998474		
553.1	1.6101		0.097935			552.7	102.599998474		
554.1	1.6107		0.10007			553.66	102.5		
555.1	1.6097		0.10235			554.62	102.5		
556	1.6096		0.099805			555.59	102.5		
557	1.6104		0.10191			556.55	102.5		
558	1.6108		0.10168			557.52	102.400001526		
558.9	1.6111		0.10382			558.48	102.300003052		
559.9	1.6112		0.10362			559.45	102.300003052		
560.8	1.6112		0.10578			560.41	102.199996948		
561.8	1.6108		0.10563			561.38	102.099998474		
562.8	1.6111		0.10541			562.34	102.199996948		
563.7	1.6125		0.10509			563.31	102.199996948		
564.7	1.6122		0.10959			564.27	102.099998474		
565.7	1.6116		0.10714			565.23	102.099998474		
566.6	1.613		0.1068			566.2	102		
567.6	1.614		0.10883			567.16	102		
568.6	1.6153		0.10851			568.13	102.099998474		
569.5	1.6158		0.1129			569.09	101.900001526		
570.5	1.6154		0.11274			570.06	101.800003052		
571.5	1.6152		0.11488			571.02	101.800003052		
572.4	1.6148		0.11472			571.99	101.699996948		
573.4	1.6155		0.11444			572.95	101.800003052		
574.4	1.616		0.1165			573.91	101.599998474		
575.3	1.6165		0.11624			574.88	101.599998474		
576.3	1.6172		0.11826			575.84	101.599998474		
577.2	1.6169		0.12039			576.81	101.5		
578.2	1.6165		0.12023			577.77	101.5		
579.2	1.6173		0.11993			578.74	101.400001526		
580.1	1.6182		0.12192			579.7	101.400001526		
581.1	1.618		0.12402			580.67	101.300003052		
582.1	1.6181		0.1238			581.63	101.300003052		
583	1.6183		0.12586			582.59	101.199996948		
584	1.6169		0.12808			583.56	101.099998474		
585	1.6176		0.12322			584.52	101.099998474		
585.9	1.6193		0.12737			585.49	101.099998474		
586.9	1.6197		0.12711			586.45	101		
587.9	1.6205		0.12907			587.42	100.900001526		
588.8	1.6204		0.13114			588.38	100.900001526		
589.8	1.6206		0.13089			589.35	100.900001526		
590.7	1.6209		0.1329			590.31	100.699996948		
591.7	1.6214		0.13262			591.27	100.800003052		
592.7	1.6226		0.13453			592.24	100.699996948		
593.6	1.6215		0.13895			593.2	100.599998474		
594.6	1.6205		0.13658			594.17	100.5		
595.6	1.6217		0.13621			595.13	100.599998474		
596.5	1.6228		0.1381			596.1	100.5		
597.5	1.6229		0.14012			597.06	100.400001526		
598.5	1.6233		0.13983			598.03	100.300003052		
599.4	1.6242		0.14175			598.99	100.199996948		
600.4	1.6241		0.14377			599.96	100.199996948		
601.4	1.6244		0.14349			600.92	100.099998474		
602.3	1.6251		0.14541			601.88	100.099998474		
603.3	1.625		0.14744			602.85	100		
604.2	1.6252		0.14717			603.81	99.900001526		
605.2	1.6255		0.14913			604.78	99.800003052		
606.2	1.6261		0.14881			605.74	99.800003052		
607.1	1.6271		0.15066			606.71	99.699996948		
608.1	1.6276		0.15259			607.67	99.699996948		
609.1	1.6276		0.15459			608.64	99.5		
610	1.6282		0.15424			609.6	99.5		
611	1.6284		0.15844			610.56	99.5		
612	1.628		0.15824			611.53	99.400001526		
612.9	1.628		0.16022			612.49	99.300003052		
613.9	1.6282		0.15992			613.46	99.199996948		
614.9	1.629		0.16179			614.42	99.199996948		
615.8	1.6289		0.16377			615.39	99.099998474		
616.8	1.6293		0.16346			616.35	99		
617.8	1.6302		0.16529			617.32	98.900001526		
618.7	1.6307		0.16718			618.28	98.800003052		
619.7	1.6306		0.16914			619.24	98.800003052		
620.6	1.6315		0.16875			620.21	98.699996948		
621.6	1.6322		0.17282			621.17	98.699996948		
622.6	1.6313		0.17489			622.14	98.5		
623.5	1.6312		0.17463			623.1	98.400001526		
624.5	1.6319		0.17648			624.07	98.400001526		
625.5	1.6316		0.17846			625.03	98.199996948		
626.4	1.6324		0.17807			626	98.199996948		
627.4	1.6327		0.18218			626.96	98.099998474		
628.4	1.6325		0.18192			627.92	98		
629.3	1.6333		0.18373			628.89	98		
630.3	1.634		0.18555			629.85	97.900001526		
631.2	1.6332		0.18981			630.82	97.699996948		
632.2	1.6336		0.18724			631.78	97.699996948		
633.2	1.6337		0.19358			632.75	97.599998474		
634.1	1.6335		0.1911			633.71	97.400001526		
635.1	1.6344		0.19508			634.68	97.400001526		
636.1	1.6341		0.19704			635.64	97.300003052		
637	1.6339		0.199			636.61	97.199996948		
638	1.6335		0.20097			637.57	97.099998474		
639	1.6327		0.203			638.53	97		
639.9	1.6325		0.20272			639.5	96.900001526		
640.9	1.6331		0.20453			640.46	96.800003052		
641.9	1.6333		0.20639			641.43	96.699996948		
642.8	1.6334		0.20828			642.39	96.699996948		
643.8	1.6335		0.21017			643.36	96.5		
644.8	1.6334		0.21207			644.32	96.5		
645.7	1.6334		0.21398			645.29	96.300003052		
646.7	1.6333		0.21588			646.25	96.300003052		
647.6	1.6331		0.2178			647.21	96.199996948		
648.6	1.633		0.21971			648.18	96.099998474		
649.6	1.6328		0.22164			649.14	96		
650.5	1.6326		0.22356			650.11	95.900001526		
