Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:CO2 (95:4:1)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/30"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
27.220261	1.790695			27.220261	0.099787		
27.202412	1.790795			27.202412	0.099932		
27.184586	1.79088			27.184586	0.100078		
27.166783	1.790938			27.166783	0.100224		
27.149004	1.790969			27.149004	0.10037		
27.131248	1.790973			27.131248	0.100518		
27.113515	1.790984			27.113515	0.100665		
27.095806	1.791021			27.095806	0.100814		
27.078119	1.791083			27.078119	0.100963		
27.060456	1.791171			27.060456	0.101112		
27.042815	1.791257			27.042815	0.101262		
27.025198	1.791316			27.025198	0.101413		
27.007603	1.791348			27.007603	0.101564		
26.990031	1.791353			26.990031	0.101716		
26.972483	1.791351			26.972483	0.101869		
26.954957	1.791374			26.954957	0.102022		
26.937453	1.791421			26.937453	0.102176		
26.919973	1.791494			26.919973	0.10233		
26.902515	1.791579			26.902515	0.102485		
26.88508	1.791638			26.88508	0.10264		
26.867667	1.791672			26.867667	0.102796		
26.850277	1.791678			26.850277	0.102953		
26.83291	1.791666			26.83291	0.10311		
26.815565	1.791674			26.815565	0.103268		
26.798242	1.791707			26.798242	0.103426		
26.780941	1.791764			26.780941	0.103585		
26.763663	1.791842			26.763663	0.103745		
26.746408	1.791902			26.746408	0.103906		
26.729174	1.791935			26.729174	0.104067		
26.711963	1.791942			26.711963	0.104228		
26.694774	1.791924			26.694774	0.10439		
26.677607	1.791917			26.677607	0.104553		
26.660462	1.791934			26.660462	0.104717		
26.643339	1.791975			26.643339	0.104881		
26.626238	1.792041			26.626238	0.105046		
26.609159	1.792099			26.609159	0.105211		
26.592101	1.792132			26.592101	0.105377		
26.575066	1.792137			26.575066	0.105544		
26.558053	1.792117			26.558053	0.105711		
26.541061	1.792094			26.541061	0.105879		
26.524091	1.792095			26.524091	0.106048		
26.507143	1.792119			26.507143	0.106218		
26.490216	1.792168			26.490216	0.106388		
26.473311	1.792223			26.473311	0.106559		
26.456427	1.792252			26.456427	0.10673		
26.439566	1.792255			26.439566	0.106902		
26.422725	1.792232			26.422725	0.107075		
26.405906	1.792194			26.405906	0.107249		
26.389108	1.792177			26.389108	0.107423		
26.372332	1.792183			26.372332	0.107598		
26.355577	1.792211			26.355577	0.107773		
26.338843	1.792256			26.338843	0.10795		
26.322131	1.79228			26.322131	0.108127		
26.30544	1.792278			26.30544	0.108305		
26.28877	1.79225			26.28877	0.108483		
26.272121	1.792199			26.272121	0.108662		
26.255493	1.79216			26.255493	0.108842		
26.238886	1.792143			26.238886	0.109023		
26.2223	1.792148			26.2223	0.109204		
26.205735	1.792174			26.205735	0.109386		
26.189191	1.792187			26.189191	0.109569		
26.172668	1.792174			26.172668	0.109752		
26.156165	1.792136			26.156165	0.109937		
26.139684	1.792071			26.139684	0.110122		
26.123223	1.792005			26.123223	0.110307		
26.106783	1.791958			26.106783	0.110494		
26.090364	1.791927			26.090364	0.110681		
26.073965	1.791914			26.073965	0.110869		
26.057587	1.791897			26.057587	0.111057		
26.041229	1.791849			26.041229	0.111246		
26.024892	1.791769			26.024892	0.111436		
26.008576	1.791657			26.008576	0.111627		
25.99228	1.791533			25.99228	0.111757		
25.976004	1.791438			25.976004	0.111887		
25.959749	1.791372			25.959749	0.112017		
25.943514	1.791335			25.943514	0.112147		
25.927299	1.791318			25.927299	0.112277		
25.911104	1.791284			25.911104	0.112406		
25.89493	1.791229			25.89493	0.112536		
25.878776	1.791153			25.878776	0.112666		
25.862642	1.791061			25.862642	0.112796		
25.846529	1.790988			25.846529	0.112926		
25.830435	1.790939			25.830435	0.113055		
25.814361	1.790914			25.814361	0.113185		
25.798307	1.79091			25.798307	0.113315		
25.782274	1.790893			25.782274	0.113444		
25.76626	1.790853			25.76626	0.113574		
25.750266	1.79079			25.750266	0.113703		
25.734292	1.790705			25.734292	0.113832		
25.718337	1.790628			25.718337	0.113962		
25.702403	1.790575			25.702403	0.114091		
25.686488	1.790545			25.686488	0.11422		
25.670593	1.790539			25.670593	0.114349		
25.654718	1.79053			25.654718	0.114478		
25.638862	1.790499			25.638862	0.114607		
25.623026	1.790443			25.623026	0.114736		
25.607209	1.790365			25.607209	0.114865		
25.591412	1.790281			25.591412	0.114993		
