Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (20:1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/138"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.5541			500.08	0.00974			500.08	99.8		
501.53	1.5568			501.53	0			501.05	99.9		
502.97	1.5615			502.97	0.0045521			501.53	100		
504.42	1.563			504.42	0.0094857			502.49	99.9		
505.87	1.5645			505.87	0.0094247			503.46	100.1		
507.31	1.5694			507.31	0.0093004			504.42	99.8		
508.76	1.5732			508.76	0.019017			505.39	100		
510.21	1.5786			510.21	0.018812			506.35	99.9		
511.66	1.5807			511.66	0.04313			507.31	99.8		
513.1	1.5722			513.1	0.058144			508.28	99.8		
514.55	1.5565			514.55	0.073728			509.24	99.7		
516	1.535			516	0.074785			510.21	99.6		
517.44	1.5165			517.44	0.060394			511.17	99.3		
518.89	1.5082			518.89	0.035277			512.14	99		
520.34	1.5146			520.34	0.010007			513.1	98.8		
521.78	1.5245			521.78	0.0098233			514.07	98.5		
523.23	1.5279			523.23	0.0097402			515.03	98.6		
524.68	1.5332			524.68	0			516	98.5		
526.12	1.5386			526.12	0.0046657			516.96	98.6		
527.57	1.5422			527.57	0			517.92	99.2		
529.02	1.5485			529.02	0			518.89	99.3		
530.46	1.55			530.46	0.0092221			519.85	99.6		
531.91	1.5489			531.91	0.0044563			520.82	99.7		
533.36	1.5528			533.36	0			521.78	99.8		
534.8	1.5558			534.8	0.0043217			522.75	100		
536.25	1.5588			536.25	0			523.71	99.8		
537.7	1.5623			537.7	0.0041884			524.68	100		
539.14	1.5638			539.14	0.0041481			525.64	99.9		
540.59	1.566			540.59	0.0040947			526.6	99.9		
542.04	1.5688			542.04	0.004034			527.57	100		
543.48	1.5727			543.48	0.0039542			528.53	100		
544.93	1.5759			544.93	0.0084496			529.5	100		
546.38	1.5763			546.38	0.012972			530.46	99.8		
547.82	1.5762			547.82	0.012937			531.43	100		
549.27	1.5776			549.27	0.012865			532.39	100		
550.72	1.5773			550.72	0.017364			533.36	100		
552.16	1.5773			552.16	0.012797			534.32	99.9		
553.61	1.5795			553.61	0.012708			535.29	99.9		
555.06	1.5844			555.06	0.0080825			536.25	100		
556.5	1.5885			556.5	0.016862			537.21	100		
557.95	1.5873			557.95	0.021296			538.18	99.9		
559.4	1.5881			559.4	0.016779			539.14	99.9		
560.84	1.5901			560.84	0.021093			540.11	100		
562.29	1.5907			562.29	0.021017			541.07	99.8		
563.74	1.5927			563.74	0.020894			542.04	99.9		
565.18	1.5936			565.18	0.025188			543	99.9		
566.63	1.593			566.63	0.025141			543.97	99.9		
568.08	1.5954			568.08	0.020636			544.93	99.8		
569.52	1.5984			569.52	0.024818			545.89	99.8		
570.97	1.6005			570.97	0.024679			546.86	99.7		
572.42	1.6019			572.42	0.028876			547.82	99.7		
573.86	1.6025			573.86	0.028774			548.79	99.8		
575.31	1.6046			575.31	0.028616			549.75	99.8		
576.76	1.6056			576.76	0.03278			550.72	99.6		
578.2	1.6081			578.2	0.028331			551.68	99.7		
579.65	1.6103			579.65	0.036663			552.65	99.7		
581.1	1.6092			581.1	0.036612			553.61	99.7		
582.54	1.6123			582.54	0.032161			554.57	99.7		
583.99	1.6147			583.99	0.040397			555.54	99.8		
585.44	1.6143			585.44	0.040309			556.5	99.6		
586.88	1.6155			586.88	0.040148			557.47	99.6		
588.33	1.6182			588.33	0.039915			558.43	99.6		
589.78	1.6207			589.78	0.043858			559.4	99.6		
591.22	1.6209			591.22	0.047893			560.36	99.5		
592.67	1.6209			592.67	0.047769			561.33	99.5		
594.12	1.6226			594.12	0.047561			562.29	99.5		
595.56	1.6232			595.56	0.051538			563.26	99.5		
597.01	1.6251			597.01	0.047188			564.22	99.6		
598.46	1.6289			598.46	0.050965			565.18	99.4		
599.91	1.6306			599.91	0.054829			566.15	99.4		
601.35	1.6306			601.35	0.058774			567.11	99.4		
602.8	1.6304			602.8	0.058635			568.08	99.5		
604.25	1.6318			604.25	0.058404			569.04	99.3		
605.69	1.6351			605.69	0.058063			570.01	99.3		
607.14	1.6359			607.14	0.065955			570.97	99.4		
608.59	1.6366			608.59	0.061707			571.94	99.3		
610.03	1.6398			610.03	0.065373			572.9	99.3		
611.48	1.6411			611.48	0.069139			573.86	99.3		
612.93	1.6404			612.93	0.073024			574.83	99.3		
614.37	1.6417			614.37	0.068756			575.79	99.3		
615.82	1.6451			615.82	0.072338			576.76	99.2		
617.27	1.6467			617.27	0.076021			577.72	99.2		
618.71	1.6464			618.71	0.079824			578.69	99.2		
620.16	1.6488			620.16	0.075502			579.65	99.1		
621.61	1.6518			621.61	0.082984			580.62	99.1		
623.05	1.6513			623.05	0.086769			581.58	99.1		
624.5	1.6512			624.5	0.086563			582.54	99.2		
625.95	1.6533			625.95	0.086189			583.51	98.9		
627.39	1.6557			627.39	0.089701			584.47	99.1		
628.84	1.6565			628.84	0.09333			585.44	99		
630.29	1.658			630.29	0.092982			586.4	99		
631.73	1.6604			631.73	0.096453			587.37	99		
633.18	1.6617			633.18	0.099987			588.33	99		
634.63	1.662			634.63	0.10361			589.3	98.9		
636.07	1.6631			636.07	0.10326			590.26	98.9		
637.52	1.6651			637.52	0.10669			591.22	98.8		
638.97	1.6659			638.97	0.11023			592.19	98.8		
640.41	1.6679			640.41	0.10978			593.15	98.9		
641.86	1.6692			641.86	0.11708			594.12	98.8		
643.31	1.6696			643.31	0.11677			595.08	98.8		
644.75	1.6714			644.75	0.12015			596.05	98.7		
646.2	1.6725			646.2	0.12358			597.01	98.8		
647.65	1.6727			647.65	0.12709			597.98	98.7		
649.09	1.6744			649.09	0.12661			598.94	98.7		
650.54	1.6754			650.54	0.13383			599.91	98.6		
651.99	1.6757			651.99	0.1335			600.87	98.6		
653.43	1.6773			653.43	0.13681			601.83	98.6		
654.88	1.678			654.88	0.14021			602.8	98.5		
656.33	1.6803			656.33	0.13963			603.76	98.5		
657.77	1.6825			657.77	0.14661			604.73	98.5		
659.22	1.6828			659.22	0.15001			605.69	98.5		
660.67	1.6834			660.67	0.15337			606.66	98.4		
662.11	1.684			662.11	0.15672			607.62	98.3		
663.56	1.6845			663.56	0.16008			608.59	98.4		
665.01	1.6845			665.01	0.16348			609.55	98.3		
666.45	1.6829			666.45	0.16708			610.51	98.3		
667.9	1.6884			667.9	0.15477			611.48	98.2		
669.35	1.6953			669.35	0.17219			612.44	98.2		
670.79	1.694			670.79	0.17947			613.41	98.1		
672.24	1.6928			672.24	0.18297			614.37	98.2		
673.69	1.6925			673.69	0.18634			615.34	98.1		
675.13	1.6927			675.13	0.18964			616.3	98.1		
676.58	1.6933			676.58	0.19287			617.27	98		
678.03	1.6947			678.03	0.19597			618.23	98		
679.47	1.6952			679.47	0.20293			619.19	98		
680.92	1.6946			680.92	0.20631			620.16	98		
682.37	1.6949			682.37	0.20954			621.12	97.8		
683.81	1.6963			683.81	0.21259			622.09	97.8		
685.26	1.6975			685.26	0.2194			623.05	97.7		
686.71	1.6964			686.71	0.22656			624.02	97.8		
688.15	1.6947			688.15	0.23009			624.98	97.7		
689.6	1.6939			689.6	0.23347			625.95	97.7		
691.05	1.6936			691.05	0.23674			626.91	97.6		
692.49	1.6944			692.49	0.23983			627.87	97.6		
693.94	1.6945			693.94	0.24677			628.84	97.5		
695.39	1.6942			695.39	0.25003			629.8	97.5		
696.84	1.6936			696.84	0.25708			630.77	97.5		
698.28	1.6928			698.28	0.26042			631.73	97.4		
699.73	1.6917			699.73	0.26758			632.7	97.3		
701.18	1.6897			701.18	0.27112			633.66	97.3		
702.62	1.6892			702.62	0.27439			634.63	97.2		
704.07	1.6881			704.07	0.28155			635.59	97.2		
705.52	1.686			705.52	0.28512			636.55	97.2		
706.96	1.6854			706.96	0.28841			637.52	97.1		
708.41	1.6842			708.41	0.29557			638.48	97		
709.85	1.6823			709.85	0.29911			639.45	97		
711.3	1.6797			711.3	0.30657			640.41	97		
712.75	1.678			712.75	0.3063			641.38	96.9		
714.2	1.6778			714.2	0.31327			642.34	96.8		
715.64	1.6745			715.64	0.3209			643.31	96.8		
717.09	1.6723			717.09	0.32071			644.27	96.7		
718.54	1.6713			718.54	0.32787			645.24	96.7		
719.98	1.6695			719.98	0.3314			646.2	96.6		
721.43	1.6672			721.43	0.33884			647.16	96.5		
722.88	1.664			722.88	0.34269			648.13	96.5		
724.32	1.6621			724.32	0.34624			649.09	96.5		
725.77	1.6595			725.77	0.35381			650.06	96.4		
727.22	1.6556			727.22	0.35783			651.02	96.3		
728.66	1.6525			728.66	0.36169			651.99	96.3		
