Reference:	"Gerakines et al. (2022)"
DOI:	"doi:https://doi.org/10.1093/mnras/stab2992"
Sample Type:	"Ice"
Composition:	"HCN (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/62"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
600.004	1.47753			600.004	-0.007448521		
600.125	1.47753			600.125	-0.008156638		
600.245	1.47801			600.245	-0.008410332		
600.366	1.47973			600.366	-0.008477691		
600.486	1.47977			600.486	-0.008609404		
600.607	1.48059			600.607	-0.009028582		
600.727	1.48069			600.727	-0.009776735		
600.848	1.4818			600.848	-0.010766534		
600.968	1.48282			600.968	-0.011758655		
601.089	1.48487			601.089	-0.012482083		
601.209	1.48682			601.209	-0.01267175		
601.33	1.48931			601.33	-0.012177945		
601.45	1.49125			601.45	-0.010965975		
601.571	1.49308			601.571	-0.009151597		
601.691	1.49394			601.691	-0.006938276		
601.812	1.49435			601.812	-0.00461108		
601.932	1.49375			601.932	-0.002443859		
602.053	1.49282			602.053	-0.000697238		
602.173	1.49127			602.173	0.000466714		
602.294	1.48984			602.294	0.000980375		
602.414	1.48832			602.414	0.000902607		
602.535	1.48735			602.535	0.000371805		
602.655	1.48661			602.655	-0.000412934		
602.776	1.48651			602.776	-0.001263121		
602.896	1.48661			602.896	-0.002013912		
603.017	1.48718			603.017	-0.002563332		
603.137	1.48777			603.137	-0.002841708		
603.258	1.48861			603.258	-0.002819691		
603.378	1.48927			603.378	-0.002480876		
603.499	1.48995			603.499	-0.001844372		
603.619	1.49023			603.619	-0.000960394		
603.74	1.49029			603.74	4.9626E-5		
603.86	1.4898			603.86	0.00102268		
603.981	1.48906			603.981	0.001755735		
604.101	1.48794			604.101	0.00207852		
604.222	1.48692			604.222	0.001898555		
604.342	1.48601			604.342	0.001257032		
604.463	1.48563			604.463	0.000315716		
604.583	1.48562			604.583	-0.000680482		
604.704	1.48616			604.704	-0.001495699		
604.824	1.48684			604.824	-0.001975811		
604.945	1.48768			604.945	-0.0021036		
605.065	1.48829			605.065	-0.00197372		
605.186	1.48884			605.186	-0.001741359		
605.306	1.48919			605.306	-0.00152798		
605.427	1.48966			605.427	-0.001364821		
605.547	1.49015			605.547	-0.001167458		
605.668	1.49087			605.668	-0.000792029		
605.788	1.49151			605.788	-0.000103907		
605.909	1.49206			605.909	0.000925794		
606.029	1.49213			606.029	0.002189503		
606.15	1.49178			606.15	0.003453476		
606.27	1.49088			606.27	0.004441686		
606.391	1.48982			606.391	0.004933372		
606.511	1.48873			606.511	0.004868711		
606.632	1.48807			606.632	0.004368235		
606.752	1.48787			606.752	0.00370901		
606.873	1.48828			606.873	0.003216334		
606.993	1.48896			606.993	0.003163607		
607.114	1.48977			607.114	0.003673745		
607.234	1.49026			607.234	0.004698724		
607.355	1.49034			607.355	0.006042543		
607.475	1.4898			607.475	0.007440173		
607.596	1.48882			607.596	0.008636603		
607.716	1.48742			607.716	0.00946272		
607.837	1.48594			607.837	0.0098479		
607.957	1.48442			607.957	0.009822614		
608.078	1.48312			608.078	0.009475323		
608.198	1.48195			608.198	0.008918692		
608.319	1.48106			608.319	0.008252891		
608.439	1.48028			608.439	0.007552489		
608.56	1.47968			608.56	0.006857647		
608.68	1.47909			608.68	0.006181829		
608.801	1.47858			608.801	0.00550682		
608.921	1.47801			608.921	0.004798241		
609.042	1.47747			609.042	0.003998685		
609.162	1.47686			609.162	0.003043553		
609.283	1.47637			609.283	0.00186344		
609.403	1.47599			609.403	0.000419219		
609.524	1.47597			609.524	-0.001279576		
609.644	1.47634			609.644	-0.003149111		
609.765	1.47734			609.765	-0.005026505		
609.885	1.4789			609.885	-0.006674117		
610.006	1.48106			610.006	-0.007839423		
610.126	1.48352			610.126	-0.00829211		
610.247	1.4861			610.247	-0.007903238		
610.367	1.48835			610.367	-0.006680571		
610.488	1.49006			610.488	-0.004794123		
610.608	1.49093			610.608	-0.002533126		
610.729	1.491			610.729	-0.000242056		
610.849	1.49029			610.849	0.001763915		
610.97	1.48911			610.97	0.003264702		
611.09	1.48762			611.09	0.004177086		
611.211	1.48617			611.211	0.004537945		
611.331	1.48481			611.331	0.004461999		
611.452	1.4837			611.452	0.004080085		
611.572	1.48278			611.572	0.003495438		
611.693	1.48211			611.693	0.002761543		
611.813	1.48162			611.813	0.001908371		
611.934	1.48143			611.934	0.000967507		
612.054	1.4815			612.054	1.5255E-5		
612.175	1.48193			612.175	-0.000830598		
612.295	1.48257			612.295	-0.001437929		
612.416	1.48339			612.416	-0.001711684		
612.536	1.48412			612.536	-0.001637945		
612.657	1.4847			612.657	-0.0013027		
612.777	1.48496			612.777	-0.000857237		
