Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/107"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.153	1.7329			50.153	0			50.153	100.03		
52.082	1.7322			52.082	0.0199			51.117	100.05		
54.011	1.7355			54.011	0			52.082	99.929		
55.94	1.7439			55.94	0.0172			53.046	100.05		
57.869	1.7426			57.869	0.0192			54.011	100.02		
59.798	1.7331			59.798	0.0363			54.975	99.992		
61.727	1.7325			61.727	0			55.94	99.933		
63.656	1.7486			63.656	0			56.904	99.898		
65.585	1.7683			65.585	0			57.869	99.923		
67.514	1.7844			67.514	0.0238			58.833	99.791		
69.442	1.7788			69.442	0.0585			59.798	99.853		
71.371	1.7654			71.371	0.0595			60.762	99.745		
73.3	1.7653			73.3	0.0477			61.727	99.999		
75.229	1.7651			75.229	0.0676			62.691	99.928		
77.158	1.7499			77.158	0.0754			63.656	100		
79.087	1.763			79.087	0.0205			64.62	99.845		
81.016	1.7712			81.016	0.0875			65.585	100.02		
82.945	1.7539			82.945	0.0709			66.549	99.847		
84.874	1.7558			84.874	0.054			67.514	99.885		
86.803	1.7704			86.803	0.0437			68.478	99.717		
88.732	1.7859			88.732	0.0597			69.442	99.718		
90.661	1.7773			90.661	0.0977			70.406	99.659		
92.59	1.7732			92.59	0.0608			71.371	99.708		
94.519	1.789			94.519	0.068			72.335	99.757		
96.448	1.7893			96.448	0.0936			73.3	99.758		
98.377	1.7951			98.377	0.0696			74.264	99.819		
100.31	1.805			100.31	0.099			75.229	99.651		
102.24	1.8095			102.24	0.0948			76.193	99.749		
104.16	1.8263			104.16	0.1049			77.158	99.605		
106.09	1.8051			106.09	0.1893			78.122	99.775		
108.02	1.7788			108.02	0.1286			79.087	99.884		
109.95	1.7909			109.95	0.1218			80.051	99.849		
111.88	1.8007			111.88	0.1298			81.016	99.513		
113.81	1.807			113.81	0.1376			81.98	99.598		
115.74	1.8099			115.74	0.1499			82.945	99.599		
117.67	1.816			117.67	0.1496			83.909	99.66		
119.59	1.8197			119.59	0.1715			84.874	99.685		
121.52	1.8215			121.52	0.1771			85.838	99.59		
123.45	1.8213			123.45	0.1984			86.803	99.735		
125.38	1.8189			125.38	0.2052			87.767	99.568		
127.31	1.8174			127.31	0.2216			88.732	99.629		
129.24	1.8121			129.24	0.2367			89.696	99.317		
131.17	1.805			131.17	0.2491			90.661	99.39		
133.1	1.7939			133.1	0.2646			91.625	99.379		
135.03	1.7844			135.03	0.2634			92.59	99.609		
136.96	1.7767			136.96	0.2754			93.554	99.465		
138.88	1.768			138.88	0.2729			94.519	99.55		
140.81	1.7637			140.81	0.2801			95.483	99.322		
142.74	1.7569			142.74	0.285			96.448	99.372		
144.67	1.753			144.67	0.2842			97.412	99.481		
146.6	1.7483			146.6	0.2951			98.377	99.518		
148.53	1.7453			148.53	0.2916			99.341	99.555		
150.46	1.7411			150.46	0.3084			100.31	99.303		
152.39	1.7352			152.39	0.3066			101.27	99.413		
154.32	1.7317			154.32	0.3181			102.24	99.317		
156.24	1.722			156.24	0.3256			103.2	99.475		
158.17	1.7179			158.17	0.3234			104.16	99.223		
160.1	1.712			160.1	0.3386			105.13	99.127		
162.03	1.7026			162.03	0.3411			106.09	98.61		
163.96	1.6931			163.96	0.3485			107.06	99.021		
165.89	1.6843			165.89	0.3461			108.02	99.046		
167.82	1.6777			167.82	0.3492			108.99	99.107		
169.75	1.6723			169.75	0.3474			109.95	99.072		
171.68	1.6692			171.68	0.3497			110.91	99.133		
173.61	1.6648			173.61	0.357			111.88	98.989		
175.53	1.6596			175.53	0.3552			112.84	98.858		
177.46	1.6539			177.46	0.3683			113.81	98.907		
179.39	1.6511			179.39	0.3568			114.77	98.715		
181.32	1.6505			181.32	0.3754			115.74	98.789		
183.25	1.6425			183.25	0.3832			116.7	98.621		
185.18	1.6346			185.18	0.3897			117.67	98.766		
187.11	1.625			187.11	0.399			118.63	98.502		
189.04	1.6153			189.04	0.4016			119.59	98.564		
190.97	1.6044			190.97	0.4111			120.56	98.348		
192.9	1.5937			192.9	0.4107			121.52	98.493		
194.82	1.583			194.82	0.4137			122.49	98.313		
196.75	1.5732			196.75	0.4186			123.45	98.29		
198.68	1.5639			198.68	0.4168			124.42	98.171		
200.61	1.5539			200.61	0.4251			125.38	98.208		
202.54	1.5427			202.54	0.424			126.35	98.209		
204.47	1.5317			204.47	0.4293			127.31	98.041		
206.4	1.5212			206.4	0.427			128.28	98.006		
208.33	1.5095			208.33	0.4348			129.24	97.887		
210.26	1.497			210.26	0.4332			130.2	97.996		
212.18	1.483			212.18	0.4353			131.17	97.756		
214.11	1.4693			214.11	0.4374			132.13	97.805		
216.04	1.4544			216.04	0.4345			133.1	97.601		
217.97	1.4392			217.97	0.4339			134.06	97.771		
219.9	1.4239			219.9	0.428			135.03	97.591		
221.83	1.4086			221.83	0.4243			135.99	97.652		
223.76	1.3928			223.76	0.4153			136.96	97.461		
225.69	1.3812			225.69	0.401			137.92	97.51		
227.62	1.3716			227.62	0.3937			138.88	97.462		
229.55	1.362			229.55	0.3832			139.85	97.415		
231.48	1.3532			231.48	0.3758			140.81	97.368		
233.4	1.3443			233.4	0.361			141.78	97.249		
235.33	1.3399			235.33	0.3537			142.74	97.298		
237.26	1.3318			237.26	0.3485			143.71	97.178		
239.19	1.3245			239.19	0.3347			144.67	97.276		
241.12	1.3192			241.12	0.3269			145.64	97.06		
243.05	1.3134			243.05	0.3172			146.6	97.145		
244.98	1.3072			244.98	0.3087			147.57	96.965		
246.91	1.3026			246.91	0.2948			148.53	97.147		
248.84	1.3004			248.84	0.2856			149.49	96.979		
250.76	1.2955			250.76	0.2772			150.46	96.956		
252.69	1.2935			252.69	0.2642			151.42	96.837		
254.62	1.2918			254.62	0.2564			152.39	96.946		
256.55	1.2913			256.55	0.2434			153.35	96.887		
258.48	1.2912			258.48	0.2385			154.32	96.803		
260.41	1.2895			260.41	0.23			155.28	96.744		
262.34	1.2883			262.34	0.2216			156.24	96.709		
264.27	1.2875			264.27	0.2132			157.21	96.806		
266.2	1.2878			266.2	0.2048			158.17	96.699		
268.12	1.2862			268.12	0.1987			159.14	96.736		
270.05	1.2869			270.05	0.1877			160.1	96.52		
271.98	1.2867			271.98	0.1844			161.07	96.629		
273.91	1.2857			273.91	0.1738			162.03	96.474		
275.84	1.2863			275.84	0.166			163	96.559		
277.77	1.2872			277.77	0.1573			163.96	96.379		
279.7	1.289			279.7	0.1487			164.93	96.453		
281.63	1.2909			281.63	0.142			165.89	96.381		
283.56	1.2936			283.56	0.1336			166.85	96.418		
285.48	1.2953			285.48	0.1289			167.82	96.323		
287.41	1.2977			287.41	0.1208			168.78	96.264		
289.34	1.3004			289.34	0.1154			169.75	96.313		
291.27	1.303			291.27	0.1092			170.71	96.266		
293.2	1.3056			293.2	0.104			171.68	96.255		
295.13	1.3073			295.13	0.0997			172.64	96.063		
297.06	1.3095			297.06	0.0922			173.61	96.148		
298.99	1.3118			298.99	0.0881			174.57	96.029		
300.92	1.3136			300.92	0.0816			175.53	96.138		
302.85	1.3166			302.85	0.0744			176.5	95.934		
304.77	1.3197			304.77	0.0689			177.46	95.971		
306.7	1.3234			306.7	0.0627			178.43	95.876		
308.63	1.3267			308.63	0.0582			179.39	96.058		
310.56	1.3312			310.56	0.0498			180.36	95.938		
312.49	1.3358			312.49	0.0478			181.32	95.819		
314.42	1.3403			314.42	0.0405			182.29	95.747		
316.35	1.3451			316.35	0.0385			183.25	95.712		
318.28	1.349			318.28	0.0336			184.22	95.713		
320.21	1.3535			320.21	0.0296			185.18	95.618		
322.14	1.358			322.14	0.0256			186.14	95.643		
324.06	1.3629			324.06	0.021			187.11	95.499		
325.99	1.3676			325.99	0.0186			188.07	95.56		
327.92	1.3726			327.92	0.0135			189.04	95.453		
329.85	1.3779			329.85	0.0112			190	95.526		
331.78	1.3832			331.78	0.0069			190.97	95.334		
333.71	1.3894			333.71	0.0033			191.93	95.371		
335.64	1.3955			335.64	0.0012			192.9	95.324		
337.57	1.4023			337.57	0			193.86	95.385		
339.5	1.4092			339.5	0			194.82	95.278		
341.42	1.416			341.42	0			195.79	95.231		
343.35	1.4228			343.35	0			196.75	95.208		
345.28	1.4291			345.28	0			197.72	95.221		
347.21	1.4346			347.21	0			198.68	95.21		
349.14	1.4395			349.14	0			199.65	95.078		
351.07	1.4443			351.07	0.0010999			200.61	95.103		
353	1.4484			353	0.0025001			201.58	95.032		
