Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"20K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/249"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6382694		0.118106		
14.981251	1.6353636		0.123945		
14.959624	1.6334468		0.119335		
14.938059	1.6335225		0.122025		
14.916557	1.6327567		0.121844		
14.895116	1.6328473		0.121899		
14.873737	1.6325042		0.12366		
14.852419	1.6328542		0.121914		
14.831162	1.6333591		0.124793		
14.809966	1.6332403		0.12463		
14.78883	1.6335366		0.12595		
14.767755	1.6330066		0.127648		
14.74674	1.6328193		0.126692		
14.725784	1.6327243		0.128233		
14.704888	1.6332891		0.126092		
14.684051	1.6346936		0.127727		
14.663273	1.6351545		0.129195		
14.642553	1.6355768		0.129722		
14.621893	1.6354059		0.131756		
14.60129	1.6360444		0.129569		
14.580745	1.637393		0.131867		
14.560258	1.6381489		0.13243		
14.539829	1.6388869		0.134314		
14.519457	1.6387381		0.136239		
14.499142	1.6390823		0.135549		
14.478883	1.6393353		0.138046		
14.458682	1.6398504		0.136611		
14.438536	1.6410003		0.138638		
14.418447	1.6415265		0.139587		
14.398413	1.6424626		0.140285		
14.378435	1.6425516		0.143318		
14.358512	1.6428129		0.142118		
14.338645	1.6435152		0.144399		
14.318832	1.6442401		0.143911		
14.299074	1.645468		0.145827		
14.27937	1.6456759		0.148158		
14.259721	1.6460062		0.1482		
14.240126	1.6460523		0.150727		
14.220584	1.6466603		0.149003		
14.201096	1.6479547		0.1514		
14.181662	1.6487359		0.152097		
14.16228	1.6497794		0.153744		
14.142951	1.6498086		0.156619		
14.123676	1.6500787		0.155947		
14.104452	1.6505703		0.158431		
14.085281	1.6512775		0.157693		
14.066162	1.6523069		0.160266		
14.047094	1.6525378		0.161554		
14.028079	1.6531434		0.162188		
14.009114	1.6533313		0.164459		
13.990201	1.6540712		0.163284		
13.971339	1.6551365		0.16593		
13.952528	1.6559749		0.165933		
13.933767	1.6570728		0.168107		
13.915057	1.6574248		0.169815		
13.896397	1.6581929		0.169956		
13.877787	1.6589565		0.172128		
13.859226	1.6601127		0.171711		
13.840716	1.6612444		0.174858		
13.822254	1.6617825		0.175533		
13.803842	1.6627079		0.176985		
13.785479	1.663385		0.178464		
13.767164	1.6646872		0.178471		
13.748899	1.6659475		0.181216		
13.730681	1.6671073		0.181637		
13.712512	1.6682436		0.184445		
13.694391	1.6689643		0.185442		
13.676317	1.6702217		0.186539		
13.658292	1.6715291		0.188306		
13.640313	1.6730976		0.18935		
13.622382	1.6743867		0.192298		
13.604498	1.6754721		0.193323		
13.586661	1.6767394		0.195527		
13.568871	1.6780215		0.196659		
13.551127	1.6800665		0.197759		
13.53343	1.682108		0.200655		
13.515778	1.6838776		0.202866		
13.498173	1.6853226		0.206206		
13.480614	1.6865068		0.208279		
13.4631	1.6880929		0.21039		
13.445631	1.6899376		0.212796		
13.428208	1.6920121		0.215479		
13.41083	1.6936862		0.219564		
13.393497	1.694786		0.222854		
13.376209	1.6959059		0.225843		
13.358965	1.6972867		0.228568		
