Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (2:1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/135"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5147		6.6E-5			500.08	100		
501.1	1.5178		0.010335			501.05	99.800003052		
502	1.5145		0.015529			501.53	99.699996948		
503	1.5181		3.5E-5			502.49	100		
503.9	1.5294		0.00501			503.46	99.800003052		
504.9	1.5327		0.020171			504.42	99.699996948		
505.9	1.5354		0.015007			505.39	99.699996948		
506.8	1.5443		0.019819			506.35	99.699996948		
507.8	1.549		0.034707			507.31	99.400001526		
508.8	1.5553		0.034426			508.28	99.199996948		
509.7	1.5635		0.053981			509.24	99.300003052		
510.7	1.5662		0.07371			510.21	98.900001526		
511.7	1.5603		0.10414			511.17	98.199996948		
512.6	1.5442		0.12569			512.14	97.699996948		
513.6	1.5243		0.13766			513.1	97.5		
514.5	1.503		0.14477			514.07	97.300003052		
515.5	1.484		0.14111			515.03	97.199996948		
516.5	1.4666		0.14258			516	97.300003052		
517.4	1.4472		0.13881			516.96	97.400001526		
518.4	1.4277		0.12947			517.92	97.400001526		
519.4	1.413		0.10854			518.89	97.800003052		
520.3	1.4073		0.086848			519.85	98.400001526		
521.3	1.4038		0.075974			520.82	98.400001526		
522.3	1.4036		0.054148			521.78	98.900001526		
523.2	1.4081		0.043143			522.75	99.099998474		
524.2	1.4131		0.032263			523.71	99.300003052		
525.2	1.4177		0.026814			524.68	99.400001526		
526.1	1.4232		0.016168			525.64	99.599998474		
527.1	1.4313		0.010853			526.6	99.900001526		
528	1.4381		0.010775			527.57	99.900001526		
529	1.442		0.010725			528.53	99.800003052		
530	1.447		0.005556			529.5	99.900001526		
531	1.4501		0.010615			530.46	99.900001526		
531.9	1.4549		0.000434			531.43	99.900001526		
532.9	1.4592		0.010487			532.39	100		
533.8	1.4601		0.005435			533.36	99.900001526		
534.8	1.4635		0.005401			534.32	100		
535.8	1.4664		0.005371			535.29	100		
536.7	1.4688		0.005344			536.25	99.900001526		
537.7	1.4707		0.00532			537.21	100		
538.7	1.4751		0.000355			538.18	100		
539.6	1.4801		0.005226			539.14	100		
540.6	1.4807		0.010105			540.11	99.900001526		
541.5	1.4827		0.005185			541.07	99.900001526		
542.5	1.4862		0.010003			542.04	99.800003052		
543.5	1.4854		0.014857			543	99.900001526		
544.5	1.4854		0.009981			543.97	99.800003052		
545.4	1.4882		0.009926			544.93	99.800003052		
546.4	1.4917		0.009866			545.89	99.800003052		
547.3	1.4941		0.014614			546.86	99.699996948		
548.3	1.4929		0.019408			547.82	99.699996948		
549.3	1.4932		0.014577			548.79	99.699996948		
550.2	1.4943		0.019315			549.75	99.800003052		
551.2	1.4929		0.019312			550.72	99.599998474		
552.2	1.4939		0.014494			551.68	99.699996948		
553.1	1.497		0.014416			552.65	99.699996948		
554.1	1.5003		0.014337			553.61	99.699996948		
555.1	1.5022		0.018992			554.57	99.699996948		
556	1.5029		0.018947			555.54	99.599998474		
557	1.5051		0.018867			556.5	99.699996948		
558	1.5064		0.023493			557.47	99.599998474		
558.9	1.5069		0.02344			558.43	99.5		
559.9	1.5063		0.028088			559.4	99.5		
560.8	1.5069		0.023363			560.36	99.5		
561.8	1.5085		0.027934			561.33	99.5		
562.8	1.5087		0.027881			562.29	99.400001526		
563.7	1.5071		0.032526			563.26	99.400001526		
564.7	1.5082		0.023171			564.22	99.300003052		
565.7	1.5125		0.027639			565.18	99.5		
566.6	1.5128		0.032189			566.15	99.300003052		
567.6	1.5122		0.032155			567.11	99.300003052		
568.6	1.5126		0.032087			568.08	99.300003052		
569.5	1.5136		0.032001			569.04	99.400001526		
570.5	1.5157		0.031887			570.01	99.300003052		
571.5	1.5165		0.036373			570.97	99.199996948		
572.4	1.516		0.036325			571.94	99.300003052		
573.4	1.5166		0.036244			572.9	99.199996948		
574.4	1.5182		0.036133			573.86	99.199996948		
575.3	1.5182		0.040606			574.83	99.199996948		
576.3	1.5191		0.035983			575.79	99.199996948		
577.2	1.5212		0.040365			576.76	99.099998474		
578.2	1.5222		0.040259			577.72	99.099998474		
579.2	1.5225		0.044679			578.69	99.099998474		
580.1	1.5218		0.044633			579.65	99		
581.1	1.522		0.04455			580.62	99		
582.1	1.523		0.04444			581.58	98.900001526		
583	1.5249		0.04429			582.54	99		
584	1.5258		0.048643			583.51	99		
585	1.5256		0.048568			584.47	99		
585.9	1.527		0.048427			585.44	98.900001526		
586.9	1.5275		0.052768			586.4	98.900001526		
587.9	1.5269		0.052713			587.37	98.800003052		
588.8	1.5273		0.052606			588.33	98.800003052		
589.8	1.5285		0.052465			589.3	98.800003052		
590.7	1.5314		0.052251			590.26	98.800003052		
591.7	1.5312		0.060979			591.22	98.699996948		
592.7	1.5306		0.05651			592.19	98.699996948		
593.6	1.5317		0.060755			593.15	98.699996948		
594.6	1.5321		0.060636			594.12	98.599998474		
