Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH4 (20:1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/129"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.525		0			400.26	93.800003052		
501.5	1.5255		0.007593			401.22	93.699996948		
503	1.5252		0.005015			401.7	93.400001526		
504.4	1.5231		0.012729			402.67	93.199996948		
505.9	1.5207		0.005081			403.63	93.400001526		
507.3	1.5228		0.002482			404.6	93.300003052		
508.8	1.5266		0			405.56	93.199996948		
510.2	1.5294		0.004844			406.53	93.5		
511.7	1.5304		0.004804			407.49	93.300003052		
513.1	1.5313		0.007269			408.46	93		
514.5	1.5319		0.007235			409.42	92.900001526		
516	1.5335		0.007172			410.39	92.599998474		
517.4	1.5349		0.009593			411.35	92.699996948		
518.9	1.5349		0.01204			412.31	92.599998474		
520.3	1.5349		0.012004			413.28	92.900001526		
521.8	1.5343		0.014453			414.24	92.699996948		
523.2	1.5338		0.011966			415.21	92.5		
524.7	1.5362		0.009414			416.17	92.699996948		
526.1	1.5377		0.014226			417.14	92		
527.6	1.537		0.014207			418.1	92.300003052		
529	1.5382		0.0117			419.07	92.099998474		
530.5	1.5398		0.014039			420.03	92.099998474		
531.9	1.5407		0.013968			420.99	91.599998474		
533.4	1.5409		0.016329			421.96	91.800003052		
534.8	1.5417		0.013856			422.92	91.800003052		
536.2	1.543		0.016165			423.89	91.599998474		
537.7	1.5434		0.016106			424.85	91.099998474		
539.1	1.5439		0.016041			425.82	91.400001526		
540.6	1.546		0.013555			426.78	91.300003052		
542	1.5488		0.015784			427.75	91.099998474		
543.5	1.5501		0.018046			428.71	90.900001526		
544.9	1.55		0.020347			429.67	90.699996948		
546.4	1.551		0.017909			430.64	90.5		
547.8	1.5531		0.020118			431.6	90.199996948		
549.3	1.5536		0.022371			432.57	90.099998474		
550.7	1.5542		0.022286			433.53	90.400001526		
552.2	1.5542		0.024542			434.5	90.199996948		
553.6	1.5548		0.022136			435.46	89.900001526		
555.1	1.5572		0.021978			436.43	89.800003052		
556.5	1.5592		0.02413			437.39	89.599998474		
558	1.5599		0.026326			438.35	89.599998474		
559.4	1.5608		0.026213			439.32	89.5		
560.8	1.5616		0.028387			440.28	89.300003052		
562.3	1.5622		0.028284			441.25	89.5		
563.7	1.5638		0.028132			442.21	89.300003052		
565.2	1.5654		0.030244			443.18	89.099998474		
566.6	1.5658		0.032403			444.14	89.099998474		
568.1	1.5662		0.032296			445.11	89.300003052		
569.5	1.5677		0.032134			446.07	89.400001526		
571	1.5692		0.034217			447.04	89.300003052		
572.4	1.5695		0.036347			448	89.800003052		
573.9	1.5697		0.036239			448.96	89.300003052		
575.3	1.5707		0.036089			449.93	89.699996948		
576.8	1.5726		0.035895			450.89	89.900001526		
578.2	1.5742		0.037928			451.86	90		
579.6	1.5761		0.037722			452.82	90.199996948		
581.1	1.5773		0.041968			453.79	90		
582.5	1.5778		0.041831			454.75	90.5		
584	1.5786		0.043873			455.72	90.800003052		
585.4	1.5795		0.043701			456.68	90.800003052		
586.9	1.5805		0.045715			457.64	91.400001526		
588.3	1.5816		0.045527			458.61	92.099998474		
589.8	1.5828		0.047511			459.57	91.5		
591.2	1.5842		0.047303			460.54	92.400001526		
592.7	1.586		0.049232			461.5	92.300003052		
594.1	1.5872		0.051189			462.47	92.800003052		
595.6	1.5879		0.05318			463.43	92.599998474		
597	1.5889		0.052968			464.4	93.400001526		
598.5	1.5906		0.054872			465.36	93.599998474		
599.9	1.5917		0.056803			466.32	94		
601.4	1.5923		0.058765			467.29	94.400001526		
602.8	1.5933		0.058537			468.25	94.699996948		
604.2	1.595		0.060405			469.22	94.900001526		
605.7	1.5962		0.062293			470.18	95.099998474		
607.1	1.5972		0.064194			471.15	95.199996948		
608.6	1.5977		0.066125			472.11	95.400001526		
610	1.5987		0.065877			473.08	95.900001526		
611.5	1.6003		0.067704			474.04	96		
612.9	1.6013		0.069569			475.01	96.400001526		
614.4	1.6032		0.069242			475.97	96.800003052		
615.8	1.6051		0.073132			476.93	96.800003052		
617.3	1.6059		0.074988			477.9	97.300003052		
618.7	1.6069		0.076822			478.86	97.5		
620.2	1.6079		0.078646			479.83	97.5		
621.6	1.6089		0.080461			480.79	98		
623	1.6099		0.08227			481.76	98.099998474		
624.5	1.6109		0.084069			482.72	97.900001526		
626	1.6119		0.085858			483.69	98.5		
627.4	1.613		0.087637			484.65	98.400001526		
628.8	1.6141		0.089408			485.61	98.599998474		
630.3	1.6152		0.091163			486.58	98.900001526		
631.7	1.6164		0.092904			487.54	98.900001526		
633.2	1.6178		0.094621			488.51	99		
634.6	1.6196		0.096288			489.47	99.300003052		
636.1	1.6209		0.10007			490.44	99.400001526		
637.5	1.6216		0.10183			491.4	99.599998474		
639	1.6232		0.10349			492.37	99.5		
640.4	1.6242		0.10727			493.33	99.800003052		
641.9	1.6249		0.10901			494.3	99.400001526		
643.3	1.6264		0.11065			495.26	99.599998474		
644.8	1.6276		0.11439			496.22	99.900001526		
646.2	1.6287		0.11605			497.19	99.900001526		
647.6	1.63		0.11976			498.15	99.800003052		
649.1	1.6302		0.12358			499.12	99.900001526		
650.5	1.6303		0.12534			500.08	100		
652	1.6313		0.12699			501.05	99.900001526		
653.4	1.6321		0.13072			502.01	99.699996948		
654.9	1.6325		0.13243			502.98	99.800003052		
656.3	1.634		0.134			503.94	99.699996948		
657.8	1.6355		0.13762			504.9	99.699996948		
659.2	1.636		0.14135			505.87	99.800003052		
660.7	1.637		0.14296			506.83	100		
662.1	1.6383		0.14658			507.8	100		
663.6	1.639		0.15027			508.76	100		
665	1.6405		0.15179			509.73	99.800003052		
666.5	1.644		0.15507			510.69	99.800003052		
