Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"30K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/248"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6395719			15.002941	0.119421		
14.981251	1.6352328			14.981251	0.128409		
14.959624	1.6310692			14.959624	0.122652		
14.938059	1.6303938			14.938059	0.12288		
14.916557	1.6304194			14.916557	0.120857		
14.895116	1.631243			14.895116	0.121834		
14.873737	1.6309191			14.873737	0.123601		
14.852419	1.6314037			14.852419	0.121596		
14.831162	1.6321233			14.831162	0.124548		
14.809966	1.6320388			14.809966	0.124654		
14.78883	1.6323004			14.78883	0.125868		
14.767755	1.6318766			14.767755	0.127454		
14.74674	1.6317736			14.74674	0.126712		
14.725784	1.6315606			14.725784	0.128466		
14.704888	1.6321146			14.704888	0.125973		
14.684051	1.6335728			14.684051	0.127858		
14.663273	1.6339828			14.663273	0.129276		
14.642553	1.6344085			14.642553	0.129803		
14.621893	1.6341802			14.621893	0.131956		
14.60129	1.6347465			14.60129	0.129656		
14.580745	1.6360902			14.580745	0.131884		
14.560258	1.6369085			14.560258	0.132338		
14.539829	1.6376992			14.539829	0.134352		
14.519457	1.6374645			14.519457	0.13641		
14.499142	1.6377865			14.499142	0.135481		
14.478883	1.6380568			14.478883	0.138123		
14.458682	1.6385086			14.458682	0.136641		
14.438536	1.6396821			14.438536	0.138523		
14.418447	1.6402347			14.418447	0.139562		
14.398413	1.6411959			14.398413	0.14016		
14.378435	1.6413047			14.378435	0.143325		
14.358512	1.641509			14.358512	0.142149		
14.338645	1.6421592			14.338645	0.144393		
14.318832	1.6428424			14.318832	0.143855		
14.299074	1.6441198			14.299074	0.145581		
14.27937	1.6443781			14.27937	0.148043		
14.259721	1.6447321			14.259721	0.14799		
14.240126	1.6447916			14.240126	0.150651		
14.220584	1.6453157			14.220584	0.148947		
14.201096	1.6466454			14.201096	0.151074		
14.181662	1.6474969			14.181662	0.151928		
14.16228	1.6485933			14.16228	0.153457		
14.142951	1.6486223			14.142951	0.156592		
14.123676	1.6488223			14.123676	0.155807		
14.104452	1.6493444			14.104452	0.158233		
14.085281	1.6500441			14.085281	0.157588		
14.066162	1.6511216			14.066162	0.159969		
14.047094	1.6513875			14.047094	0.161494		
14.028079	1.6519754			14.028079	0.16203		
14.009114	1.6521322			14.009114	0.164465		
13.990201	1.6528122			13.990201	0.163169		
13.971339	1.6539058			13.971339	0.165752		
13.952528	1.6547494			13.952528	0.165809		
13.933767	1.6558991			13.933767	0.167829		
13.915057	1.6563008			13.915057	0.169701		
13.896397	1.6571105			13.896397	0.169749		
13.877787	1.6578621			13.877787	0.172193		
13.859226	1.658914			13.859226	0.171712		
13.840716	1.6600587			13.840716	0.174728		
13.822254	1.6606037			13.822254	0.175516		
13.803842	1.6615466			13.803842	0.176832		
13.785479	1.6622317			13.785479	0.17847		
13.767164	1.6635202			13.767164	0.178355		
13.748899	1.6648285			13.748899	0.181119		
13.730681	1.6660527			13.730681	0.181525		
13.712512	1.6672237			13.712512	0.184496		
13.694391	1.6678325			13.694391	0.185671		
13.676317	1.6690454			13.676317	0.186509		
13.658292	1.6703867			13.658292	0.188379		
13.640313	1.6720091			13.640313	0.18929		
13.622382	1.6733396			13.622382	0.192462		
13.604498	1.6743663			13.604498	0.193522		
13.586661	1.675624			13.586661	0.195692		
13.568871	1.676867			13.568871	0.196962		
13.551127	1.6788494			13.551127	0.197993		
13.53343	1.6808758			13.53343	0.200867		
13.515778	1.6827037			13.515778	0.202966		
13.498173	1.6841907			13.498173	0.206488		
13.480614	1.685362			13.480614	0.208564		
13.4631	1.686934			13.4631	0.210785		
13.445631	1.6886949			13.445631	0.21328		
13.428208	1.6907315			13.428208	0.215838		
13.41083	1.6924652			13.41083	0.219923		
13.393497	1.6935978			13.393497	0.223373		
13.376209	1.6946002			13.376209	0.226626		
13.358965	1.6957729			13.358965	0.229338		
13.341765	1.6974747			13.341765	0.232088		
13.32461	1.6991894			13.32461	0.236185		
13.307499	1.7005751			13.307499	0.240225		
13.290432	1.7013688			13.290432	0.245204		
13.273408	1.7015884			13.273408	0.249112		
13.256429	1.7021702			13.256429	0.252168		
13.239492	1.7030827			13.239492	0.255991		
13.222599	1.7042165			13.222599	0.259662		
13.205748	1.7048242			13.205748	0.265334		
13.188941	1.7047427			13.188941	0.269541		
13.172176	1.7045977			13.172176	0.273984		
13.155454	1.7043125			13.155454	0.277907		
13.138775	1.7045797			13.138775	0.281043		
13.122137	1.7049512			13.122137	0.285947		
13.105542	1.7050548			13.105542	0.29026		
13.088988	1.704507			13.088988	0.296135		
13.072477	1.7034317			13.072477	0.300042		
13.056006	1.7026826			13.056006	0.304029		
13.039578	1.7020932			13.039578	0.307896		
13.023191	1.7019522			13.023191	0.311621		
13.006844	1.7013735			13.006844	0.317425		
12.990539	1.7001988			12.990539	0.321726		
12.974275	1.6986215			12.974275	0.326986		
12.958051	1.6970354			12.958051	0.33007		
12.941868	1.6961154			12.941868	0.333875		
12.925725	1.6951593			12.925725	0.338235		
12.909622	1.6941408			12.909622	0.34253		
12.89356	1.6924034			12.89356	0.348177		
12.877537	1.6903224			12.877537	0.351603		
12.861555	1.6884			12.861555	0.355834		
12.845611	1.6868371			12.845611	0.358498		
12.829708	1.6857981			12.829708	0.362545		
12.813843	1.6843923			12.813843	0.367075		
12.798018	1.6828053			12.798018	0.371184		
12.782232	1.6807719			12.782232	0.376148		
12.766485	1.6787742			12.766485	0.379255		
12.750776	1.6770085			12.750776	0.383735		
12.735106	1.6751681			12.735106	0.387429		
12.719475	1.6732562			12.719475	0.392141		
12.703882	1.6707064			12.703882	0.396801		
12.688327	1.6679526			12.688327	0.400453		
12.67281	1.6653469			12.67281	0.403913		
12.657331	1.6632677			12.657331	0.406546		
12.64189	1.661525			12.64189	0.410384		
12.626486	1.6597059			12.626486	0.414082		
12.61112	1.6577108			12.61112	0.418452		
12.595791	1.6554111			12.595791	0.42247		
12.5805	1.6532611			12.5805	0.426044		
12.565245	1.6512623			12.565245	0.430084		
12.550028	1.6493767			12.550028	0.434007		
12.534847	1.6473857			12.534847	0.438871		
12.519703	1.6449334			12.519703	0.443776		
12.504596	1.6421826			12.504596	0.448497		
12.489525	1.6393568			12.489525	0.452949		
12.47449	1.6366039			12.47449	0.457409		
12.459491	1.6337778			12.459491	0.462265		
12.444529	1.630742			12.444529	0.467222		
12.429602	1.6273643			12.429602	0.472507		
12.414711	1.6235918			12.414711	0.477568		
12.399856	1.6197098			12.399856	0.482251		
12.385036	1.6157266			12.385036	0.487172		
12.370252	1.6116045			12.370252	0.491903		
12.355503	1.6072535			12.355503	0.497014		
12.340789	1.6024833			12.340789	0.502019		
12.32611	1.5974463			12.32611	0.506676		
12.311465	1.5921874			12.311465	0.511252		
12.296856	1.5869329			12.296856	0.515201		
12.282281	1.5815983			12.282281	0.519693		
12.267741	1.5760594			12.267741	0.523721		
12.253235	1.5702921			12.253235	0.528106		
12.238764	1.564171			12.238764	0.532054		
12.224326	1.5579903			12.224326	0.535564		
12.209923	1.5517101			12.209923	0.539173		
12.195553	1.5454092			12.195553	0.542263		
12.181218	1.53891			12.181218	0.545933		
12.166916	1.5321337			12.166916	0.548878		
12.152647	1.5251736			12.152647	0.551994		
12.138412	1.517991			12.138412	0.554475		
12.12421	1.510837			12.12421	0.556619		
12.110042	1.5035898			12.110042	0.558758		
12.095906	1.4963527			12.095906	0.560251		
12.081804	1.4890075			12.081804	0.562087		
12.067734	1.4816263			12.067734	0.562919		
12.053697	1.4744034			12.053697	0.563897		
12.039693	1.4671994			12.039693	0.564497		
12.025721	1.4600801			12.025721	0.564982		
12.011781	1.452953			12.011781	0.56535		
11.997874	1.4459341			11.997874	0.56529		
11.983999	1.4388834			11.983999	0.565534		
11.970156	1.4318269			11.970156	0.565043		
11.956345	1.4249167			11.956345	0.564622		
11.942566	1.4180663			11.942566	0.563895		
11.928819	1.4113171			11.928819	0.563084		
11.915103	1.4045616			11.915103	0.56219		
11.901418	1.3979213			11.901418	0.560808		
11.887765	1.3914495			11.887765	0.559472		
11.874144	1.3850634			11.874144	0.557928		
11.860553	1.3787715			11.860553	0.556294		
11.846994	1.3726095			11.846994	0.554397		
11.833465	1.3666169			11.833465	0.552434		
11.819968	1.3607211			11.819968	0.550424		
11.806501	1.354954			11.806501	0.548181		
11.793065	1.3493744			11.793065	0.545859		
11.779659	1.343953			11.779659	0.543505		
11.766284	1.3386336			11.766284	0.541154		
11.752939	1.3334136			11.752939	0.538666		
11.739625	1.3283775			11.739625	0.536031		
11.72634	1.3235287			11.72634	0.533444		
11.713086	1.3188044			11.713086	0.53089		
11.699861	1.314186			11.699861	0.52835		
11.686667	1.3095764			11.686667	0.525943		
11.673502	1.3050688			11.673502	0.523191		
11.660366	1.3006946			11.660366	0.520668		
11.647261	1.2964212			11.647261	0.517952		
11.634184	1.2922544			11.634184	0.515452		
11.621137	1.2880509			11.621137	0.512999		
11.608119	1.2838416			11.608119	0.510409		
11.595131	1.279654			11.595131	0.507763		
11.582171	1.2756714			11.582171	0.504716		
11.56924	1.2718894			11.56924	0.502028		
11.556338	1.268181			11.556338	0.499272		
11.543465	1.2643994			11.543465	0.496904		
11.530621	1.2605461			11.530621	0.494077		
11.517805	1.2568972			11.517805	0.491093		
11.505017	1.2534439			11.505017	0.488184		
11.492258	1.2502337			11.492258	0.485226		
11.479528	1.2469736			11.479528	0.483022		
11.466825	1.2435312			11.466825	0.480439		
11.45415	1.2399873			11.45415	0.478036		
11.441504	1.2365114			11.441504	0.474948		
11.428885	1.2333647			11.428885	0.471961		
11.416294	1.2303633			11.416294	0.469229		
11.403731	1.2273748			11.403731	0.466677		
11.391195	1.2241687			11.391195	0.464465		
11.378687	1.2208497			11.378687	0.461669		
11.366207	1.217614			11.366207	0.458886		
11.353754	1.2146929			11.353754	0.455525		
11.341328	1.2120759			11.341328	0.452853		
11.328929	1.2093304			11.328929	0.450499		
11.316557	1.2063658			11.316557	0.448194		
11.304212	1.2031589			11.304212	0.445785		
11.291894	1.2001054			11.291894	0.442534		
11.279603	1.1974706			11.279603	0.439523		
11.267339	1.1949592			11.267339	0.436929		
11.255102	1.1922389			11.255102	0.434772		
11.24289	1.1891888			11.24289	0.432457		
11.230706	1.1860623			11.230706	0.429638		
11.218548	1.1832056			11.218548	0.42642		
11.206416	1.1806825			11.206416	0.423397		
11.19431	1.1782507			11.19431	0.420789		
11.18223	1.1755869			11.18223	0.418585		
11.170177	1.1725966			11.170177	0.416187		
11.158149	1.1694839			11.158149	0.413365		
11.146147	1.1666595			11.146147	0.409906		
11.134171	1.1642259			11.134171	0.406788		
11.122221	1.16184			11.122221	0.404113		
11.110297	1.1591585			11.110297	0.401837		
11.098397	1.1560567			11.098397	0.399306		
11.086524	1.1530244			11.086524	0.395806		
11.074676	1.1503702			11.074676	0.392342		
11.062853	1.1481254			11.062853	0.388746		
11.051055	1.1458451			11.051055	0.386312		
11.039282	1.1431402			11.039282	0.383597		
11.027535	1.1401775			11.027535	0.380739		
11.015812	1.1372458			11.015812	0.377059		
11.004115	1.1348455			11.004115	0.372974		
10.992442	1.1327807			10.992442	0.369615		
10.980794	1.1306619			10.980794	0.366515		
10.96917	1.1280397			10.96917	0.364094		
10.957571	1.1251654			10.957571	0.360312		
10.945997	1.1225996			10.945997	0.356416		
10.934447	1.1205261			10.934447	0.351991		
10.922921	1.1188314			10.922921	0.34844		
10.91142	1.116802			10.91142	0.345562		
10.899943	1.1143817			10.899943	0.342214		
10.88849	1.1118103			10.88849	0.338558		
10.877061	1.1096193			10.877061	0.333784		
10.865656	1.108046			10.865656	0.329503		
10.854275	1.1066877			10.854275	0.325674		
10.842918	1.1049822			10.842918	0.322759		
10.831584	1.1027444			10.831584	0.319264		
10.820274	1.1005432			10.820274	0.314924		
10.808988	1.0988662			10.808988	0.310061		
10.797725	1.0978425			10.797725	0.30543		
10.786486	1.0968758			10.786486	0.301987		
10.77527	1.0954062			10.77527	0.298718		
10.764077	1.0935524			10.764077	0.29501		
