Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/106"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.153	1.6603			50.153	-0.04408			50.153	100.14		
52.082	1.6976			52.082	-0.12091			51.117	100.36		
54.011	1.7437			54.011	-0.050438			52.082	100.41		
55.94	1.743			55.94	0			53.046	100.25		
57.869	1.7351			57.869	0			54.011	100.18		
59.798	1.7431			59.798	-0.045701			54.975	100.03		
61.727	1.7546			61.727	0			55.94	100.09		
63.656	1.7601			63.656	-0.028799			56.904	99.985		
65.585	1.7711			65.585	0			57.869	100.07		
67.514	1.7777			67.514	0			58.833	99.901		
69.442	1.7802			69.442	0.0024422			59.798	100.18		
71.371	1.78			71.371	0.01217			60.762	100.01		
73.3	1.7818			73.3	0.011958			61.727	100.09		
75.229	1.7882			75.229	0.018476			62.691	99.912		
77.158	1.7887			77.158	0.040841			63.656	100.12		
79.087	1.7674			79.087	0.069854			64.62	99.948		
81.016	1.7536			81.016	0.026603			65.585	100.09		
82.945	1.7683			82.945	0.0085156			66.549	100.06		
84.874	1.7806			84.874	0.02277			67.514	100.03		
86.803	1.7855			86.803	0.024117			68.478	100.01		
88.732	1.7953			88.732	0.023468			69.442	99.983		
90.661	1.7931			90.661	0.054011			70.406	99.959		
92.59	1.7852			92.59	0.036029			71.371	99.935		
94.519	1.8027			94.519	0.008795			72.335	99.922		
96.448	1.8176			96.448	0.042448			73.3	99.934		
98.377	1.8235			98.377	0.036228			74.264	99.982		
100.31	1.8305			100.31	0.055775			75.229	99.898		
102.24	1.8363			102.24	0.052853			76.193	99.886		
104.16	1.8458			104.16	0.066147			77.158	99.777		
106.09	1.8472			106.09	0.085858			78.122	99.777		
108.02	1.8512			108.02	0.080967			79.087	99.62		
109.95	1.8559			109.95	0.10413			80.051	99.837		
111.88	1.8496			111.88	0.11649			81.016	99.849		
113.81	1.8525			113.81	0.10065			81.98	99.861		
115.74	1.8602			115.74	0.11617			82.945	99.945		
117.67	1.881			117.67	0.093929			83.909	99.933		
119.59	1.8974			119.59	0.15178			84.874	99.86		
121.52	1.8921			121.52	0.17217			85.838	99.619		
123.45	1.8864			123.45	0.19078			86.803	99.848		
125.38	1.8829			125.38	0.20053			87.767	99.811		
127.31	1.8804			127.31	0.21937			88.732	99.847		
129.24	1.8746			129.24	0.23692			89.696	99.257		
131.17	1.8659			131.17	0.25457			90.661	99.654		
133.1	1.854			133.1	0.26986			91.625	99.726		
135.03	1.8427			135.03	0.27702			92.59	99.762		
136.96	1.8297			136.96	0.29224			93.554	99.702		
138.88	1.8152			138.88	0.28936			94.519	99.931		
140.81	1.8113			140.81	0.286			95.483	99.798		
142.74	1.8073			142.74	0.29808			96.448	99.702		
144.67	1.7999			144.67	0.30427			97.412	99.689		
146.6	1.791			146.6	0.3132			98.377	99.737		
148.53	1.7853			148.53	0.31015			99.341	99.773		
150.46	1.7764			150.46	0.32882			100.31	99.593		
152.39	1.7672			152.39	0.31908			101.27	99.713		
154.32	1.7645			154.32	0.32655			102.24	99.604		
156.24	1.7564			156.24	0.3326			103.2	99.761		
158.17	1.7509			158.17	0.3344			104.16	99.496		
160.1	1.7432			160.1	0.34264			105.13	99.568		
162.03	1.7351			162.03	0.34139			106.09	99.339		
163.96	1.7285			163.96	0.34348			107.06	99.519		
165.89	1.7244			165.89	0.33915			108.02	99.362		
167.82	1.7229			167.82	0.34135			108.99	99.362		
169.75	1.7211			169.75	0.34349			109.95	99.169		
171.68	1.7213			171.68	0.34414			110.91	98.94		
173.61	1.7208			173.61	0.35383			111.88	99.061		
175.53	1.7204			175.53	0.35113			112.84	99.072		
177.46	1.7263			177.46	0.36242			113.81	99.169		
179.39	1.7189			179.39	0.39293			114.77	98.94		
181.32	1.7079			181.32	0.38809			115.74	99.024		
183.25	1.7045			183.25	0.39563			116.7	98.879		
185.18	1.6997			185.18	0.40558			117.67	99.18		
187.11	1.6927			187.11	0.41598			118.63	98.782		
189.04	1.6868			189.04	0.4217			119.59	98.662		
190.97	1.6771			190.97	0.44013			120.56	98.36		
192.9	1.6671			192.9	0.44061			121.52	98.469		
194.82	1.6563			194.82	0.45193			122.49	98.227		
196.75	1.6473			196.75	0.45526			123.45	98.288		
198.68	1.64			198.68	0.46136			124.42	98.191		
200.61	1.6311			200.61	0.4731			125.38	98.179		
202.54	1.6205			202.54	0.48119			126.35	98.167		
204.47	1.6095			204.47	0.49152			127.31	97.986		
206.4	1.5965			206.4	0.5024			128.28	97.961		
208.33	1.5813			208.33	0.51312			129.24	97.805		
210.26	1.5664			210.26	0.52066			130.2	97.901		
212.18	1.5471			212.18	0.53197			131.17	97.624		
214.11	1.5274			214.11	0.54137			132.13	97.696		
216.04	1.5045			216.04	0.5479			133.1	97.467		
217.97	1.4782			217.97	0.55586			134.06	97.575		
219.9	1.4488			219.9	0.55443			135.03	97.382		
221.83	1.4234			221.83	0.54288			135.99	97.43		
223.76	1.3988			223.76	0.5409			136.96	97.225		
225.69	1.3729			225.69	0.52726			137.92	97.225		
227.62	1.3506			227.62	0.51125			138.88	97.237		
229.55	1.3324			229.55	0.49135			139.85	97.213		
231.48	1.3175			231.48	0.47592			140.81	97.237		
233.4	1.3039			233.4	0.45228			141.78	97.152		
235.33	1.2958			235.33	0.43911			142.74	97.092		
237.26	1.2864			237.26	0.42201			143.71	96.887		
239.19	1.2794			239.19	0.40547			144.67	97.007		
241.12	1.273			241.12	0.39217			145.64	96.778		
243.05	1.2674			243.05	0.37652			146.6	96.898		
244.98	1.2617			244.98	0.36546			147.57	96.753		
246.91	1.2571			246.91	0.34782			148.53	96.898		
248.84	1.2552			248.84	0.33605			149.49	96.657		
250.76	1.2508			250.76	0.32403			150.46	96.693		
252.69	1.248			252.69	0.3127			151.42	96.62		
254.62	1.2446			254.62	0.29968			152.39	96.765		
256.55	1.2436			256.55	0.28423			153.35	96.74		
258.48	1.2424			258.48	0.27622			154.32	96.656		
260.41	1.2427			260.41	0.25892			155.28	96.632		
262.34	1.2439			262.34	0.25376			156.24	96.571		
264.27	1.242			264.27	0.24429			157.21	96.68		
266.2	1.2421			266.2	0.23156			158.17	96.523		
268.12	1.2416			268.12	0.22313			159.14	96.559		
270.05	1.2426			270.05	0.21167			160.1	96.414		
271.98	1.2424			271.98	0.20538			161.07	96.546		
273.91	1.2421			273.91	0.19255			162.03	96.402		
275.84	1.244			275.84	0.18149			163	96.498		
277.77	1.2463			277.77	0.17246			163.96	96.353		
279.7	1.2488			279.7	0.16265			164.93	96.425		
281.63	1.2511			281.63	0.15486			165.89	96.365		
283.56	1.2551			283.56	0.14344			166.85	96.377		
285.48	1.2581			285.48	0.13858			167.82	96.304		
287.41	1.2628			287.41	0.12741			168.78	96.22		
289.34	1.2693			289.34	0.12345			169.75	96.244		
291.27	1.2665			291.27	0.1324			170.71	96.159		
293.2	1.2647			293.2	0.10832			171.68	96.195		
295.13	1.27			295.13	0.10389			172.64	95.978		
297.06	1.2739			297.06	0.094448			173.61	96.05		
298.99	1.2774			298.99	0.090349			174.57	95.906		
300.92	1.2805			300.92	0.081268			175.53	96.038		
302.85	1.2852			302.85	0.073981			176.5	95.833		
304.77	1.2895			304.77	0.067668			177.46	95.857		
306.7	1.2946			306.7	0.060647			178.43	95.664		
308.63	1.2991			308.63	0.05616			179.39	95.495		
310.56	1.3049			310.56	0.047045			180.36	95.363		
312.49	1.3103			312.49	0.045844			181.32	95.531		
314.42	1.3157			314.42	0.037042			182.29	95.495		
316.35	1.3215			316.35	0.035951			183.25	95.41		
318.28	1.3263			318.28	0.029684			184.22	95.398		
320.21	1.3322			320.21	0.025739			185.18	95.265		
322.14	1.3378			322.14	0.021876			186.14	95.277		
324.06	1.3438			324.06	0.017373			187.11	95.12		
325.99	1.3496			325.99	0.015161			188.07	95.169		
327.92	1.3557			327.92	0.010112			189.04	95.024		
329.85	1.3624			329.85	0.0079575			190	95.048		
331.78	1.3688			331.78	0.0051525			190.97	94.795		
333.71	1.3758			333.71	0.0024087			191.93	94.806		
335.64	1.3832			335.64	0.00107			192.9	94.77		
337.57	1.3906			337.57	0.00042266			193.86	94.794		
339.5	1.3969			339.5	0.0025841			194.82	94.625		
341.42	1.4028			341.42	0.0016513			195.79	94.529		
343.35	1.4086			343.35	0.0039672			196.75	94.565		
345.28	1.4136			345.28	0.0049576			197.72	94.516		
347.21	1.4181			347.21	0.0072542			198.68	94.468		
349.14	1.4217			349.14	0.008831			199.65	94.299		
351.07	1.4255			351.07	0.009133			200.61	94.311		
353	1.4289			353	0.011344			201.58	94.19		
354.93	1.4319			354.93	0.011622			202.54	94.202		
356.86	1.4347			356.86	0.013122			203.5	94.021		
358.79	1.4378			358.79	0.012165			204.47	94.069		
360.71	1.4417			360.71	0.012419			205.43	93.937		
362.64	1.445			362.64	0.01452			206.4	93.937		
364.57	1.4484			364.57	0.014162			207.36	93.816		
366.5	1.4515			366.5	0.016758			208.33	93.816		
368.43	1.4544			368.43	0.016389			209.29	93.743		
370.36	1.4577			370.36	0.018393			210.26	93.731		
372.29	1.4605			372.29	0.019754			211.22	93.683		
374.22	1.463			374.22	0.021721			212.18	93.622		
376.15	1.4649			376.15	0.023628			213.15	93.598		
378.08	1.4671			378.08	0.023798			214.11	93.538		
380	1.4688			380	0.02628			215.08	93.562		
381.93	1.4707			381.93	0.025876			216.04	93.501		
383.86	1.4728			383.86	0.027704			217.01	93.549		
385.79	1.4743			385.79	0.028411			217.97	93.465		
387.72	1.4763			387.72	0.028593			218.94	93.549		
389.65	1.4782			389.65	0.029824			219.9	93.549		
391.58	1.4804			391.58	0.029395			220.87	93.669		
393.51	1.4828			393.51	0.031136			221.83	93.729		
395.44	1.4851			395.44	0.031282			222.79	93.789		
397.36	1.4874			397.36	0.032987			223.76	93.801		
399.29	1.4893			399.29	0.034682			224.72	93.922		
401.22	1.4912			401.22	0.035344			225.69	94.006		
403.15	1.493			403.15	0.037534			226.65	94.078		
405.08	1.4947			405.08	0.038131			227.62	94.222		
407.01	1.496			407.01	0.040861			228.58	94.319		
408.94	1.4973			408.94	0.040411			229.55	94.463		
410.87	1.4986			410.87	0.043053			230.51	94.487		
412.8	1.4999			412.8	0.042595			231.48	94.643		
414.72	1.5016			414.72	0.043699			232.44	94.715		
416.65	1.503			416.65	0.045264			233.4	94.908		
418.58	1.5046			418.58	0.045291			234.37	94.932		
420.51	1.506			420.51	0.047375			235.33	95.04		
422.44	1.5077			422.44	0.046885			236.3	95.1		
424.37	1.5097			424.37	0.04887			237.26	95.221		
426.3	1.5113			426.3	0.049901			238.23	95.305		
428.23	1.5128			428.23	0.05187			239.19	95.389		
430.16	1.5139			430.16	0.053347			240.15	95.461		
432.09	1.5153			432.09	0.053858			241.12	95.521		
434.02	1.5167			434.02	0.056266			242.08	95.642		
435.94	1.5176			435.94	0.056744			243.05	95.678		
437.87	1.5186			437.87	0.059169			244.01	95.774		
439.8	1.5195			439.8	0.059145			244.98	95.786		
441.73	1.5207			441.73	0.061014			245.94	95.906		
443.66	1.5217			443.66	0.061491			246.91	95.966		
445.59	1.5228			445.59	0.062857			247.87	96.014		
447.52	1.5239			447.52	0.06375			248.84	96.074		
449.45	1.5253			449.45	0.064181			249.8	96.134		
451.38	1.5268			451.38	0.065962			250.76	96.194		
453.3	1.5276			453.3	0.066834			251.73	96.254		
455.23	1.5292			455.23	0.067694			252.69	96.303		
457.16	1.5305			457.16	0.069442			253.66	96.338		
459.09	1.5318			459.09	0.070258			254.62	96.435		
461.02	1.5333			461.02	0.072007			255.59	96.483		
462.95	1.5343			462.95	0.073722			256.55	96.591		
464.88	1.535			464.88	0.075484			257.52	96.591		
466.81	1.536			466.81	0.075826			258.48	96.663		
468.74	1.5374			468.74	0.077033			259.44	96.699		
470.67	1.5387			470.67	0.078714			260.41	96.843		
472.59	1.5395			472.59	0.07994			261.37	96.831		
474.52	1.5407			474.52	0.081119			262.34	96.879		
476.45	1.5421			476.45	0.081874			263.3	96.891		
478.38	1.5436			478.38	0.083454			264.27	96.975		
480.31	1.5452			480.31	0.084614			265.23	97.059		
482.24	1.5466			482.24	0.086604			266.2	97.108		
484.17	1.5482			484.17	0.087702			267.16	97.156		
486.1	1.55			486.1	0.089671			268.12	97.192		
488.03	1.5517			488.03	0.092024			269.09	97.276		
489.95	1.5528			489.95	0.09401			270.05	97.312		
491.88	1.5544			491.88	0.096328			271.02	97.384		
493.81	1.5558			493.81	0.098681			271.98	97.372		
495.74	1.557			495.74	0.10141			272.95	97.468		
497.67	1.5582			497.67	0.10374			273.91	97.516		
499.6	1.5594			499.6	0.10686			274.88	97.624		
501.53	1.5602			501.53	0.11001			275.84	97.636		
503.46	1.5611			503.46	0.11273			276.81	97.66		
505.39	1.562			505.39	0.11665			277.77	97.732		
507.31	1.5615			507.31	0.12028			278.73	97.804		
509.24	1.5615			509.24	0.12343			279.7	97.84		
511.17	1.5609			511.17	0.127			280.66	97.84		
513.1	1.5605			513.1	0.12933			281.63	97.924		
515.03	1.5597			515.03	0.13331			282.59	97.96		
516.96	1.5587			516.96	0.13567			283.56	98.056		
518.89	1.5574			518.89	0.13929			284.52	98.032		
520.82	1.5557			520.82	0.14167			285.48	98.104		
522.75	1.5539			522.75	0.14408			286.45	98.128		
524.68	1.5523			524.68	0.14602			287.41	98.237		
526.6	1.55			526.6	0.14763			288.38	98.248		
528.53	1.5481			528.53	0.14961			289.34	98.272		
530.46	1.546			530.46	0.14974			290.31	98.128		
532.39	1.5445			532.39	0.15022			291.27	98.14		
534.32	1.5435			534.32	0.15005			292.24	98.392		
536.25	1.5423			536.25	0.15198			293.2	98.465		
538.18	1.5405			538.18	0.15208			294.17	98.513		
540.11	1.5398			540.11	0.1506			295.13	98.512		
542.04	1.5398			542.04	0.15178			296.09	98.621		
543.96	1.5387			543.96	0.1516			297.06	98.633		
545.89	1.5388			545.89	0.15172			298.02	98.705		
547.82	1.5393			547.82	0.15136			298.99	98.68		
549.75	1.5387			549.75	0.15489			299.95	98.765		
551.68	1.538			551.68	0.1528			300.92	98.801		
