Reference:	"Sciamma-O'Brien et al. (2023)"
DOI:	"doi:https://doi.org/10.3847/PSJ/acd83f"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4 (95:5)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/279"
n₁ Error Units:	Standard Deviation
k₁ Error Units:	Standard Deviation

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
1.42728	1.63387	0.00243	0.00038	0.00031	
1.42577	1.63389	0.00243	0.00039	0.00031	
1.42427	1.63391	0.00243	0.0004	0.00031	
1.42276	1.63393	0.00243	0.00041	0.00032	
1.42125	1.63395	0.00243	0.00042	0.00032	
1.41974	1.63397	0.00243	0.00043	0.00032	
1.41824	1.63399	0.00243	0.00044	0.00032	
1.41673	1.63401	0.00243	0.00045	0.00033	
1.41522	1.63403	0.00243	0.00045	0.00033	
1.41371	1.63405	0.00243	0.00046	0.00033	
1.41221	1.63407	0.00243	0.00047	0.00033	
1.4107	1.63409	0.00243	0.00048	0.00034	
1.40919	1.63411	0.00243	0.00049	0.00034	
1.40768	1.63413	0.00243	0.0005	0.00034	
1.40617	1.63415	0.00243	0.00051	0.00035	
1.40466	1.63417	0.00243	0.00052	0.00035	
1.40315	1.63419	0.00242	0.00053	0.00035	
1.40164	1.63421	0.00242	0.00054	0.00035	
1.40013	1.63423	0.00242	0.00055	0.00036	
1.39862	1.63425	0.00242	0.00057	0.00036	
1.3971	1.63428	0.00243	0.00058	0.00036	
1.39559	1.6343	0.00243	0.00059	0.00036	
1.39408	1.63432	0.00243	0.0006	0.00037	
1.39257	1.63434	0.00243	0.00061	0.00037	
1.39106	1.63436	0.00243	0.00062	0.00037	
1.38954	1.63438	0.00243	0.00063	0.00037	
1.38803	1.6344	0.00243	0.00064	0.00038	
1.38652	1.63443	0.00243	0.00066	0.00038	
1.385	1.63445	0.00243	0.00067	0.00038	
1.38349	1.63447	0.00243	0.00068	0.00038	
1.38198	1.63449	0.00243	0.00069	0.00039	
1.38046	1.63451	0.00242	0.0007	0.00039	
1.37895	1.63453	0.00243	0.00072	0.00039	
1.37743	1.63455	0.00243	0.00073	0.00039	
1.37592	1.63457	0.00243	0.00074	0.00039	
1.3744	1.6346	0.00242	0.00075	0.0004	
1.37289	1.63462	0.00242	0.00077	0.0004	
1.37137	1.63464	0.00243	0.00078	0.0004	
1.36985	1.63467	0.00242	0.00079	0.0004	
1.36834	1.63469	0.00242	0.00081	0.00041	
1.36682	1.63471	0.00243	0.00082	0.00041	
1.3653	1.63473	0.00243	0.00083	0.00041	
1.36378	1.63475	0.00243	0.00085	0.00041	
1.36227	1.63477	0.00243	0.00086	0.00041	
1.36075	1.6348	0.00243	0.00088	0.00042	
1.35923	1.63482	0.00243	0.00089	0.00042	
1.35771	1.63484	0.00243	0.0009	0.00042	
1.35619	1.63487	0.00243	0.00092	0.00042	
1.35467	1.63489	0.00243	0.00093	0.00042	
1.35315	1.63492	0.00242	0.00095	0.00043	
1.35163	1.63494	0.00243	0.00096	0.00043	
1.35011	1.63496	0.00242	0.00098	0.00043	
1.34859	1.63499	0.00243	0.00099	0.00043	
1.34707	1.63501	0.00243	0.00101	0.00043	
1.34555	1.63503	0.00242	0.00102	0.00044	
1.34403	1.63506	0.00243	0.00104	0.00044	
1.34251	1.63508	0.00242	0.00105	0.00044	
1.34099	1.63511	0.00243	0.00107	0.00044	
1.33946	1.63513	0.00242	0.00109	0.00044	
1.33794	1.63515	0.00243	0.0011	0.00045	
1.33642	1.63518	0.00242	0.00112	0.00045	
1.3349	1.6352	0.00243	0.00113	0.00045	
1.33337	1.63523	0.00242	0.00115	0.00045	
1.33185	1.63525	0.00242	0.00117	0.00045	
1.33033	1.63528	0.00242	0.00119	0.00045	
1.3288	1.6353	0.00242	0.0012	0.00046	
1.32728	1.63532	0.00243	0.00122	0.00046	
1.32575	1.63535	0.00243	0.00124	0.00046	
1.32423	1.63537	0.00243	0.00125	0.00046	
1.3227	1.6354	0.00243	0.00127	0.00046	
1.32118	1.63543	0.00242	0.00129	0.00046	
1.31965	1.63545	0.00243	0.00131	0.00047	
1.31813	1.63548	0.00242	0.00133	0.00047	
1.3166	1.6355	0.00242	0.00134	0.00047	
1.31507	1.63553	0.00243	0.00136	0.00047	
1.31355	1.63555	0.00242	0.00138	0.00047	
1.31202	1.63558	0.00242	0.0014	0.00047	
1.31049	1.6356	0.00242	0.00142	0.00047	
1.30896	1.63563	0.00242	0.00144	0.00048	
1.30743	1.63566	0.00242	0.00146	0.00048	
1.30591	1.63568	0.00242	0.00148	0.00048	
1.30438	1.63571	0.00242	0.00149	0.00048	
1.30285	1.63574	0.00242	0.00151	0.00048	
1.30132	1.63576	0.00242	0.00153	0.00048	
1.29979	1.63579	0.00242	0.00155	0.00048	
1.29826	1.63582	0.00243	0.00157	0.00049	
1.29673	1.63585	0.00243	0.00159	0.00049	
1.2952	1.63587	0.00242	0.00161	0.00049	
1.29367	1.6359	0.00242	0.00164	0.00049	
1.29214	1.63593	0.00243	0.00166	0.00049	
1.29061	1.63595	0.00243	0.00168	0.00049	
1.28908	1.63598	0.00242	0.0017	0.00049	
1.28754	1.63601	0.00242	0.00172	0.00049	
1.28601	1.63604	0.00242	0.00174	0.0005	
1.28448	1.63607	0.00242	0.00176	0.0005	
1.28295	1.63609	0.00242	0.00178	0.0005	
1.28141	1.63612	0.00242	0.00181	0.0005	
1.27988	1.63615	0.00242	0.00183	0.0005	
1.27835	1.63617	0.00242	0.00185	0.0005	
1.27681	1.6362	0.00242	0.00187	0.0005	
1.27528	1.63623	0.00242	0.00189	0.0005	
1.27375	1.63626	0.00242	0.00192	0.0005	
1.27221	1.63629	0.00243	0.00194	0.0005	
1.27068	1.63632	0.00243	0.00196	0.00051	
1.26914	1.63635	0.00242	0.00199	0.00051	
1.26761	1.63638	0.00242	0.00201	0.00051	
1.26607	1.6364	0.00242	0.00203	0.00051	
1.26453	1.63643	0.00242	0.00206	0.00051	
1.263	1.63646	0.00242	0.00208	0.00051	
1.26146	1.63649	0.00242	0.0021	0.00051	
1.25992	1.63652	0.00242	0.00213	0.00051	
1.25839	1.63655	0.00242	0.00215	0.00051	
1.25685	1.63658	0.00242	0.00218	0.00051	
1.25531	1.63661	0.00242	0.0022	0.00051	
1.25377	1.63664	0.00242	0.00223	0.00052	
1.25224	1.63668	0.00242	0.00225	0.00052	
1.2507	1.63671	0.00242	0.00228	0.00052	
1.24916	1.63674	0.00242	0.0023	0.00052	
1.24762	1.63677	0.00242	0.00233	0.00052	
1.24608	1.6368	0.00242	0.00235	0.00052	
1.24454	1.63683	0.00242	0.00238	0.00052	
1.243	1.63686	0.00242	0.00241	0.00052	
1.24146	1.63689	0.00242	0.00243	0.00052	
1.23992	1.63693	0.00242	0.00246	0.00052	
1.23838	1.63696	0.00242	0.00249	0.00052	
1.23684	1.63699	0.00242	0.00251	0.00052	
1.2353	1.63702	0.00242	0.00254	0.00052	
1.23375	1.63705	0.00242	0.00257	0.00052	
1.23221	1.63708	0.00242	0.00259	0.00052	
1.23067	1.63711	0.00242	0.00262	0.00052	
1.22913	1.63715	0.00242	0.00265	0.00052	
1.22758	1.63718	0.00242	0.00268	0.00053	
1.22604	1.63721	0.00242	0.00271	0.00053	
1.2245	1.63724	0.00242	0.00273	0.00053	
1.22295	1.63727	0.00242	0.00276	0.00053	
1.22141	1.63731	0.00242	0.00279	0.00053	
1.21987	1.63734	0.00242	0.00282	0.00053	
1.21832	1.63738	0.00242	0.00285	0.00053	
1.21678	1.63741	0.00242	0.00288	0.00053	
1.21523	1.63744	0.00242	0.00291	0.00053	
1.21369	1.63748	0.00242	0.00294	0.00053	
1.21214	1.63751	0.00242	0.00297	0.00053	
1.2106	1.63755	0.00242	0.003	0.00053	
1.20905	1.63758	0.00242	0.00303	0.00053	
1.2075	1.63762	0.00242	0.00306	0.00053	
1.20596	1.63765	0.00242	0.00309	0.00053	
1.20441	1.63769	0.00242	0.00312	0.00053	
1.20286	1.63772	0.00242	0.00315	0.00053	
1.20131	1.63776	0.00242	0.00318	0.00053	
1.19977	1.63779	0.00242	0.00321	0.00053	
1.19822	1.63783	0.00242	0.00324	0.00053	
1.19667	1.63786	0.00242	0.00328	0.00053	
1.19512	1.6379	0.00242	0.00331	0.00053	
1.19357	1.63793	0.00242	0.00334	0.00053	
1.19202	1.63797	0.00242	0.00337	0.00053	
1.19047	1.63801	0.00242	0.0034	0.00053	
1.18892	1.63804	0.00242	0.00344	0.00053	
1.18737	1.63808	0.00242	0.00347	0.00053	
1.18582	1.63811	0.00242	0.0035	0.00053	
1.18427	1.63815	0.00242	0.00354	0.00053	
1.18272	1.63819	0.00242	0.00357	0.00053	
1.18117	1.63822	0.00242	0.0036	0.00053	
1.17962	1.63826	0.00242	0.00364	0.00053	
1.17807	1.6383	0.00242	0.00367	0.00053	
1.17651	1.63834	0.00242	0.00371	0.00053	
1.17496	1.63837	0.00242	0.00374	0.00053	
1.17341	1.63841	0.00242	0.00378	0.00053	
1.17186	1.63845	0.00242	0.00381	0.00053	
1.1703	1.63849	0.00242	0.00385	0.00053	
1.16875	1.63853	0.00242	0.00388	0.00053	
1.16719	1.63857	0.00242	0.00392	0.00053	
1.16564	1.63861	0.00241	0.00395	0.00053	
1.16409	1.63864	0.00241	0.00399	0.00053	
1.16253	1.63868	0.00241	0.00403	0.00053	
1.16098	1.63872	0.00241	0.00406	0.00053	
1.15942	1.63876	0.00241	0.0041	0.00053	
1.15787	1.6388	0.00241	0.00414	0.00053	
1.15631	1.63884	0.00242	0.00417	0.00053	
1.15475	1.63889	0.00242	0.00421	0.00053	
1.1532	1.63893	0.00242	0.00425	0.00053	
1.15164	1.63897	0.00242	0.00429	0.00053	
1.15008	1.63901	0.00242	0.00432	0.00052	
1.14853	1.63905	0.00241	0.00436	0.00052	
1.14697	1.63909	0.00241	0.0044	0.00052	
1.14541	1.63913	0.00241	0.00444	0.00052	
1.14385	1.63917	0.00241	0.00448	0.00052	
1.14229	1.63922	0.00242	0.00452	0.00052	
1.14074	1.63926	0.00242	0.00456	0.00052	
1.13918	1.6393	0.00242	0.0046	0.00052	
1.13762	1.63934	0.00241	0.00464	0.00052	
1.13606	1.63938	0.00242	0.00468	0.00052	
1.1345	1.63943	0.00241	0.00472	0.00052	
1.13294	1.63947	0.00241	0.00476	0.00052	
1.13138	1.63951	0.00242	0.0048	0.00052	
1.12982	1.63956	0.00241	0.00484	0.00052	
1.12826	1.6396	0.00241	0.00488	0.00052	
1.12669	1.63964	0.00242	0.00492	0.00052	
1.12513	1.63969	0.00241	0.00496	0.00052	
1.12357	1.63973	0.00242	0.00501	0.00052	
1.12201	1.63978	0.00241	0.00505	0.00052	
1.12045	1.63982	0.00241	0.00509	0.00051	
1.11888	1.63987	0.00241	0.00513	0.00051	
1.11732	1.63991	0.00241	0.00518	0.00051	
1.11576	1.63996	0.00241	0.00522	0.00051	
1.11419	1.64	0.00241	0.00526	0.00051	
1.11263	1.64005	0.00241	0.00531	0.00051	
1.11107	1.64009	0.00241	0.00535	0.00051	
1.1095	1.64014	0.00241	0.00539	0.00051	
1.10794	1.64019	0.00242	0.00544	0.00051	
1.10637	1.64023	0.00241	0.00548	0.00051	
1.10481	1.64028	0.00241	0.00553	0.00051	
1.10324	1.64033	0.00241	0.00557	0.00051	
1.10168	1.64038	0.00241	0.00562	0.00051	
1.10011	1.64042	0.00241	0.00566	0.0005	
1.09854	1.64047	0.00241	0.00571	0.0005	
1.09698	1.64052	0.00241	0.00576	0.0005	
1.09541	1.64057	0.00241	0.0058	0.0005	
1.09384	1.64062	0.00241	0.00585	0.0005	
1.09227	1.64067	0.00241	0.00589	0.0005	
1.09069	1.64072	0.00241	0.00594	0.0005	
1.08914	1.64077	0.00241	0.00599	0.0005	
1.08756	1.64082	0.00241	0.00604	0.0005	
1.08599	1.64087	0.00241	0.00608	0.0005	
1.08444	1.64092	0.00241	0.00613	0.0005	
1.08286	1.64097	0.00241	0.00618	0.0005	
1.08127	1.64102	0.00241	0.00623	0.00049	
1.07973	1.64107	0.00241	0.00628	0.00049	
1.07815	1.64112	0.00241	0.00633	0.00049	
1.07656	1.64117	0.00241	0.00638	0.00049	
1.07502	1.64122	0.00241	0.00643	0.00049	
1.07343	1.64128	0.00241	0.00648	0.00049	
1.07185	1.64133	0.00241	0.00653	0.00049	
1.07031	1.64139	0.00241	0.00658	0.00049	
1.06872	1.64144	0.00241	0.00663	0.00049	
1.06713	1.64149	0.0024	0.00668	0.00049	
1.0656	1.64154	0.00241	0.00673	0.00048	
1.064	1.6416	0.00241	0.00678	0.00048	
1.06241	1.64166	0.00241	0.00683	0.00048	
1.06088	1.64171	0.00241	0.00689	0.00048	
1.05928	1.64176	0.00241	0.00694	0.00048	
1.05768	1.64182	0.0024	0.00699	0.00048	
1.05616	1.64187	0.00241	0.00704	0.00048	
1.05456	1.64193	0.0024	0.0071	0.00048	
1.05296	1.64199	0.0024	0.00715	0.00048	
1.05144	1.64204	0.0024	0.00721	0.00048	
1.04984	1.6421	0.0024	0.00726	0.00047	
1.04823	1.64216	0.0024	0.00731	0.00047	
1.04672	1.64221	0.00241	0.00737	0.00047	
1.04511	1.64227	0.0024	0.00742	0.00047	
1.0435	1.64233	0.0024	0.00748	0.00047	
1.04199	1.64238	0.0024	0.00753	0.00047	
1.04038	1.64244	0.0024	0.00759	0.00047	
1.03876	1.64251	0.0024	0.00765	0.00047	
1.03726	1.64256	0.0024	0.0077	0.00047	
1.03564	1.64263	0.0024	0.00776	0.00047	
1.03402	1.64269	0.0024	0.00782	0.00046	
1.03253	1.64274	0.0024	0.00787	0.00046	
1.0309	1.6428	0.0024	0.00793	0.00046	
1.02928	1.64287	0.0024	0.00799	0.00046	
1.02779	1.64293	0.0024	0.00805	0.00046	
1.02616	1.64299	0.0024	0.00811	0.00046	
1.02453	1.64305	0.0024	0.00816	0.00046	
1.02305	1.64311	0.0024	0.00822	0.00046	
1.02142	1.64318	0.0024	0.00828	0.00046	
1.01978	1.64324	0.0024	0.00834	0.00046	
1.0183	1.6433	0.0024	0.0084	0.00045	
1.01667	1.64337	0.0024	0.00846	0.00045	
1.01503	1.64343	0.0024	0.00852	0.00045	
1.01355	1.6435	0.00239	0.00858	0.00045	
1.01192	1.64357	0.00239	0.00865	0.00045	
1.01027	1.64363	0.00239	0.00871	0.00045	
1.0088	1.64369	0.00239	0.00877	0.00045	
1.00716	1.64376	0.00239	0.00883	0.00045	
1.00551	1.64383	0.00239	0.00889	0.00045	
1.00404	1.64389	0.00239	0.00896	0.00045	
1.00258	1.64396	0.00239	0.00902	0.00044	
1.00093	1.64403	0.00239	0.00908	0.00044	
0.99928	1.6441	0.00239	0.00915	0.00044	
0.99782	1.64416	0.00239	0.00921	0.00044	
0.99617	1.64423	0.00239	0.00928	0.00044	
0.99452	1.64431	0.00239	0.00934	0.00044	
0.99306	1.64437	0.00239	0.00941	0.00044	
0.99141	1.64444	0.00239	0.00947	0.00044	
0.98975	1.64452	0.00239	0.00954	0.00044	
0.9883	1.64458	0.00239	0.0096	0.00044	
0.98664	1.64466	0.00239	0.00967	0.00043	
0.98497	1.64473	0.00238	0.00974	0.00043	
0.98353	1.6448	0.00238	0.0098	0.00043	
0.98186	1.64488	0.00238	0.00987	0.00043	
0.98019	1.64496	0.00238	0.00994	0.00043	
0.97875	1.64502	0.00238	0.01001	0.00043	
0.97708	1.6451	0.00238	0.01008	0.00043	
0.97541	1.64518	0.00238	0.01014	0.00043	
0.97397	1.64525	0.00238	0.01021	0.00043	
0.9723	1.64533	0.00238	0.01028	0.00043	
0.97062	1.64541	0.00238	0.01035	0.00043	
0.96918	1.64548	0.00238	0.01042	0.00043	
0.9675	1.64556	0.00238	0.01049	0.00043	
0.96582	1.64564	0.00237	0.01056	0.00042	
0.96439	1.64571	0.00237	0.01064	0.00042	
0.96271	1.6458	0.00238	0.01071	0.00042	
0.96102	1.64588	0.00237	0.01078	0.00042	
0.9596	1.64596	0.00237	0.01085	0.00042	
0.95818	1.64603	0.00237	0.01092	0.00042	
0.95649	1.64612	0.00237	0.011	0.00042	
0.9548	1.6462	0.00236	0.01107	0.00042	
0.95338	1.64627	0.00237	0.01115	0.00042	
0.95169	1.64636	0.00236	0.01122	0.00042	
0.94999	1.64645	0.00236	0.01129	0.00042	
0.94858	1.64653	0.00237	0.01137	0.00042	
0.94688	1.64661	0.00236	0.01144	0.00042	
0.94517	1.64671	0.00236	0.01152	0.00042	
0.94377	1.64679	0.00236	0.0116	0.00042	
0.94206	1.64688	0.00236	0.01167	0.00042	
0.94035	1.64697	0.00235	0.01175	0.00041	
0.93895	1.64705	0.00235	0.01183	0.00041	
0.93724	1.64714	0.00235	0.0119	0.00041	
0.93553	1.64724	0.00235	0.01198	0.00041	
0.93413	1.64732	0.00235	0.01206	0.00041	
0.93241	1.64742	0.00235	0.01214	0.00041	
0.9307	1.64752	0.00235	0.01222	0.00041	
0.9293	1.6476	0.00234	0.0123	0.00041	
0.92791	1.64768	0.00234	0.01238	0.00041	
0.92619	1.64778	0.00234	0.01246	0.00041	
0.92447	1.64789	0.00233	0.01254	0.00041	
0.92308	1.64797	0.00233	0.01262	0.00041	
0.92136	1.64807	0.00233	0.0127	0.00041	
0.91997	1.64815	0.00233	0.01278	0.00041	
0.91928	1.6482	0.00233	0.01287	0.00041	
0.91859	1.64824	0.00233	0.01295	0.00041	
0.9179	1.64828	0.00233	0.01303	0.00041	
0.91721	1.64833	0.00232	0.01312	0.00041	
0.91651	1.64837	0.00232	0.0132	0.00041	
0.91582	1.64841	0.00232	0.01329	0.00041	
0.91513	1.64846	0.00231	0.01337	0.00041	
0.91444	1.6485	0.00232	0.01346	0.00041	
0.91374	1.64854	0.00232	0.01354	0.00041	
0.91305	1.64859	0.00231	0.01363	0.00041	
0.91236	1.64863	0.00231	0.01371	0.00041	
0.91167	1.64867	0.00231	0.0138	0.00041	
0.91097	1.64872	0.00231	0.01389	0.00041	
0.91028	1.64876	0.00231	0.01398	0.00041	
0.90959	1.6488	0.00231	0.01406	0.00041	
0.9089	1.64885	0.00231	0.01415	0.00041	
0.9082	1.64889	0.00231	0.01424	0.00041	
0.90751	1.64894	0.0023	0.01433	0.00041	
0.90682	1.64898	0.00231	0.01442	0.00041	
0.90612	1.64903	0.0023	0.01451	0.00041	
0.90543	1.64907	0.0023	0.0146	0.00041	
0.90474	1.64912	0.0023	0.0147	0.00041	
0.90404	1.64916	0.0023	0.01479	0.00041	
0.90335	1.64921	0.00229	0.01488	0.00041	
0.90265	1.64926	0.0023	0.01497	0.00041	
0.90196	1.6493	0.00229	0.01507	0.00041	
0.90127	1.64935	0.00229	0.01516	0.00041	
0.90057	1.6494	0.00229	0.01525	0.00041	
0.89988	1.64944	0.00229	0.01535	0.00041	
0.89918	1.64949	0.00229	0.01544	0.00041	
0.89849	1.64954	0.00229	0.01554	0.00041	
0.8978	1.64958	0.00228	0.01564	0.00041	
0.8971	1.64963	0.00228	0.01573	0.00041	
0.89641	1.64968	0.00228	0.01583	0.00041	
0.89571	1.64972	0.00228	0.01593	0.00041	
0.89502	1.64977	0.00228	0.01602	0.00041	
0.89432	1.64982	0.00228	0.01612	0.00041	
0.89363	1.64987	0.00228	0.01622	0.00042	
0.89293	1.64991	0.00227	0.01632	0.00042	
0.89224	1.64996	0.00227	0.01642	0.00042	
0.89154	1.65002	0.00227	0.01652	0.00042	
0.89085	1.65006	0.00227	0.01662	0.00042	
0.89015	1.65011	0.00227	0.01672	0.00042	
0.88946	1.65016	0.00227	0.01683	0.00042	
0.88876	1.65021	0.00227	0.01693	0.00042	
0.88807	1.65026	0.00227	0.01703	0.00042	
0.88737	1.65031	0.00226	0.01714	0.00042	
0.88667	1.65036	0.00226	0.01724	0.00042	
0.88598	1.65041	0.00226	0.01734	0.00042	
0.88528	1.65046	0.00226	0.01745	0.00042	
0.88459	1.65051	0.00225	0.01755	0.00042	
0.88389	1.65056	0.00225	0.01766	0.00042	
0.88319	1.65061	0.00225	0.01777	0.00042	
0.8825	1.65066	0.00224	0.01787	0.00042	
0.8818	1.65071	0.00224	0.01798	0.00042	
0.8811	1.65076	0.00224	0.01809	0.00042	
0.88041	1.65082	0.00224	0.0182	0.00042	
0.87971	1.65087	0.00224	0.01831	0.00042	
0.87901	1.65092	0.00224	0.01842	0.00042	
0.87832	1.65097	0.00224	0.01853	0.00042	
0.87762	1.65102	0.00223	0.01864	0.00042	
0.87692	1.65107	0.00223	0.01875	0.00043	
0.87623	1.65113	0.00223	0.01886	0.00043	
0.87553	1.65118	0.00223	0.01898	0.00043	
0.87483	1.65124	0.00223	0.01909	0.00043	
0.87414	1.65129	0.00223	0.0192	0.00043	
0.87344	1.65134	0.00223	0.01932	0.00043	
0.87274	1.6514	0.00222	0.01943	0.00043	
