Reference:	"Hudson and Yarnall (2022)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2022.114899"
Sample Type:	"Ice"
Composition:	"C6H6 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/176"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
555.79	1.4418			555.79	-0.0050826		
555.85	1.4422			555.85	-0.003762		
555.91	1.4422			555.91	-0.0025682		
555.97	1.4417			555.97	-0.0016433		
556.03	1.4412			556.03	-0.0010369		
556.09	1.4406			556.09	-0.00073194		
556.15	1.44			556.15	-0.00062486		
556.21	1.4395			556.21	-0.00064696		
556.27	1.439			556.27	-0.00079022		
556.33	1.4385			556.33	-0.0010813		
556.39	1.4381			556.39	-0.0016125		
556.45	1.4378			556.45	-0.0023996		
556.51	1.4378			556.51	-0.0034401		
556.57	1.4383			556.57	-0.0046225		
556.63	1.4393			556.63	-0.0057148		
556.69	1.4408			556.69	-0.0064794		
556.75	1.4428			556.75	-0.0066622		
556.81	1.4449			556.81	-0.0060677		
556.87	1.4468			556.87	-0.0046699		
556.93	1.4481			556.93	-0.0025797		
556.99	1.4487			556.99	-1.852E-5		
557.05	1.4482			557.05	0.0025367		
557.11	1.4471			557.11	0.0047139		
557.17	1.4453			557.17	0.0066009		
557.23	1.4428			557.23	0.0076074		
557.29	1.4403			557.29	0.0076402		
557.35	1.4381			557.35	0.0068042		
557.41	1.4366			557.41	0.005368		
557.47	1.4358			557.47	0.0037665		
557.53	1.4357			557.53	0.0023409		
557.59	1.436			557.59	0.0013425		
557.65	1.4364			557.65	0.00080651		
557.71	1.4366			557.71	0.00059379		
557.77	1.4364			557.77	0.0004504		
557.83	1.436			557.83	0.00011171		
557.89	1.4355			557.89	-0.0005486		
557.95	1.4351			557.95	-0.0016044		
558.01	1.4351			558.01	-0.0028879		
558.07	1.4356			558.07	-0.0042573		
558.13	1.4365			558.13	-0.0054737		
558.19	1.4377			558.19	-0.0063926		
558.25	1.4391			558.25	-0.0069243		
558.31	1.4407			558.31	-0.0070291		
558.37	1.4421			558.37	-0.0066988		
558.43	1.4433			558.43	-0.0060495		
558.49	1.4442			558.49	-0.0051707		
558.55	1.4448			558.55	-0.004177		
558.61	1.445			558.61	-0.0032172		
558.67	1.445			558.67	-0.0023982		
558.73	1.4448			558.73	-0.0018297		
558.79	1.4446			558.79	-0.0015121		
558.85	1.4446			558.85	-0.0013689		
558.91	1.4447			558.91	-0.0012935		
558.97	1.445			558.97	-0.001126		
559.03	1.4454			559.03	-0.00074753		
559.09	1.4457			559.09	-0.00015556		
559.15	1.4458			559.15	0.00057723		
559.21	1.4456			559.21	0.0013089		
559.27	1.4452			559.27	0.0019017		
559.33	1.4448			559.33	0.0022827		
559.39	1.4444			559.39	0.0024606		
559.45	1.4441			559.45	0.002548		
559.51	1.444			559.51	0.0026372		
559.57	1.4439			559.57	0.0028416		
559.63	1.4438			559.63	0.0031953		
559.69	1.4436			559.69	0.0036576		
559.75	1.4432			559.75	0.004142		
559.81	1.4425			559.81	0.0045078		
559.87	1.4417			559.87	0.0046708		
559.93	1.4409			559.93	0.0045287		
559.99	1.4401			559.99	0.0041092		
560.05	1.4395			560.05	0.0034362		
560.11	1.4392			560.11	0.0025577		
560.17	1.4392			560.17	0.00166		
560.23	1.4397			560.23	0.00092324		
560.29	1.4404			560.29	0.00049338		
560.35	1.4413			560.35	0.00052958		
560.41	1.4419			560.41	0.0010469		
560.47	1.4422			560.47	0.0018732		
560.53	1.4419			560.53	0.002783		
560.59	1.441			560.59	0.003445		
560.65	1.4397			560.65	0.0035743		
560.71	1.4385			560.71	0.0030075		
560.77	1.4375			560.77	0.0017799		
560.83	1.4372			560.83	0.00012918		
560.89	1.4376			560.89	-0.0015857		
560.95	1.4388			560.95	-0.002988		
561.01	1.4405			561.01	-0.0037433		
561.07	1.4423			561.07	-0.003771		
561.13	1.4438			561.13	-0.003107		
561.19	1.4449			561.19	-0.0020029		
561.25	1.4455			561.25	-0.00069745		
561.31	1.4455			561.31	0.00053862		
561.37	1.4452			561.37	0.0015341		
561.43	1.4446			561.43	0.0022223		
561.49	1.444			561.49	0.0025893		
561.55	1.4434			561.55	0.0027171		
561.61	1.443			561.61	0.00261		
561.67	1.4428			561.67	0.0024188		
561.73	1.4428			561.73	0.0022038		
561.79	1.4429			561.79	0.002078		
561.85	1.4433			561.85	0.0021598		
561.91	1.4436			561.91	0.0025158		
561.97	1.4437			561.97	0.0031149		
562.03	1.4435			562.03	0.0038425		
562.09	1.443			562.09	0.0044988		
562.15	1.4422			562.15	0.0048937		
562.21	1.4413			562.21	0.0049091		
562.27	1.4405			562.27	0.0045581		
562.33	1.44			562.33	0.003973		
562.39	1.4399			562.39	0.003383		
562.45	1.4401			562.45	0.0030132		
562.51	1.4403			562.51	0.0029819		
562.57	1.4404			562.57	0.0032332		
562.63	1.4401			562.63	0.0035841		
562.69	1.4394			562.69	0.003772		
562.75	1.4385			562.75	0.0035739		
562.81	1.4376			562.81	0.0028848		
562.87	1.4371			562.87	0.0017756		
562.93	1.4371			562.93	0.00049165		
562.99	1.4377			562.99	-0.00064909		
563.05	1.4387			563.05	-0.001407		
563.11	1.4398			563.11	-0.0015918		
563.17	1.4407			563.17	-0.0012385		
563.23	1.4413			563.23	-0.00053393		
563.29	1.4413			563.29	0.00028263		
563.35	1.4407			563.35	0.00089426		
563.41	1.4398			563.41	0.001063		
563.47	1.4388			563.47	0.00066615		
563.53	1.4381			563.53	-0.00026685		
563.59	1.4377			563.59	-0.0015867		
563.65	1.4379			563.65	-0.0030759		
