Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/249"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6424071			15.002941	0.116817		
14.981251	1.6372115			14.981251	0.127662		
14.959624	1.6319091			14.959624	0.120754		
14.938059	1.6311058			14.938059	0.11984		
14.916557	1.6315464			14.916557	0.117269		
14.895116	1.6326925			14.895116	0.118601		
14.873737	1.6323383			14.873737	0.120575		
14.852419	1.6328596			14.852419	0.118267		
14.831162	1.6336852			14.831162	0.121388		
14.809966	1.6336323			14.809966	0.121452		
14.78883	1.6340117			14.78883	0.122612		
14.767755	1.6336659			14.767755	0.124417		
14.74674	1.6335691			14.74674	0.123732		
14.725784	1.6332587			14.725784	0.125715		
14.704888	1.6337936			14.704888	0.122878		
14.684051	1.6354041			14.684051	0.124814		
14.663273	1.6359139			14.663273	0.126345		
14.642553	1.6364167			14.642553	0.127		
14.621893	1.6361076			14.621893	0.12953		
14.60129	1.6365067			14.60129	0.127166		
14.580745	1.6377791			14.580745	0.129329		
14.560258	1.6386281			14.560258	0.129635		
14.539829	1.6395134			14.539829	0.131697		
14.519457	1.6392463			14.519457	0.133986		
14.499142	1.6395303			14.499142	0.132907		
14.478883	1.6398095			14.478883	0.135659		
14.458682	1.6402095			14.458682	0.134167		
14.438536	1.6414589			14.438536	0.135839		
14.418447	1.6420898			14.418447	0.137107		
14.398413	1.6430868			14.398413	0.137636		
14.378435	1.643241			14.378435	0.141		
14.358512	1.6433472			14.358512	0.140006		
14.338645	1.6439173			14.338645	0.142118		
14.318832	1.6445645			14.318832	0.141623		
14.299074	1.6459152			14.299074	0.14309		
14.27937	1.6462536			14.27937	0.145822		
14.259721	1.6465884			14.259721	0.145743		
14.240126	1.6466514			14.240126	0.148482		
14.220584	1.6471149			14.220584	0.146846		
14.201096	1.6484901			14.201096	0.148741		
14.181662	1.6493773			14.181662	0.149848		
14.16228	1.6505639			14.16228	0.151089		
14.142951	1.6506847			14.142951	0.154651		
14.123676	1.6507495			14.123676	0.153983		
14.104452	1.6512125			14.104452	0.156268		
14.085281	1.6518603			14.085281	0.155741		
14.066162	1.6530089			14.066162	0.157768		
14.047094	1.6533521			14.047094	0.159645		
14.028079	1.6539607			14.028079	0.159991		
14.009114	1.6541598			14.009114	0.162684		
13.990201	1.6547659			13.990201	0.161398		
13.971339	1.6559383			13.971339	0.163773		
13.952528	1.6568333			13.952528	0.164143		
13.933767	1.6580521			13.933767	0.165957		
13.915057	1.6584262			13.915057	0.168374		
13.896397	1.6591119			13.896397	0.168177		
13.877787	1.6598362			13.877787	0.170759		
13.859226	1.6608318			13.859226	0.170144		
13.840716	1.6621701			13.840716	0.172858		
13.822254	1.6628111			13.822254	0.174192		
13.803842	1.6637519			13.803842	0.175317		
13.785479	1.6643827			13.785479	0.177414		
13.767164	1.6655885			13.767164	0.176984		
13.748899	1.6669896			13.748899	0.179829		
13.730681	1.668209			13.730681	0.180379		
13.712512	1.6694688			13.712512	0.183174		
13.694391	1.6700993			13.694391	0.184798		
13.676317	1.6712776			13.676317	0.185471		
13.658292	1.6725485			13.658292	0.187706		
13.640313	1.6742102			13.640313	0.188162		
13.622382	1.6757174			13.622382	0.19173		
13.604498	1.6766197			13.604498	0.193152		
13.586661	1.677774			13.586661	0.195175		
13.568871	1.6789016			13.568871	0.196736		
13.551127	1.6808581			13.551127	0.197374		
13.53343	1.6829912			13.53343	0.200484		
13.515778	1.6848458			13.515778	0.202635		
13.498173	1.6863345			13.498173	0.206395		
13.480614	1.6873989			13.480614	0.208672		
13.4631	1.6888507			13.4631	0.210931		
13.445631	1.6904737			13.445631	0.213537		
13.428208	1.6925253			13.428208	0.215806		
13.41083	1.6942958			13.41083	0.220269		
13.393497	1.695344			13.393497	0.223749		
13.376209	1.6962545			13.376209	0.227217		
13.358965	1.6972393			13.358965	0.23005		
13.341765	1.6988054			13.341765	0.232691		
13.32461	1.7004371			13.32461	0.236841		
13.307499	1.7018116			13.307499	0.240756		
13.290432	1.7025836			13.290432	0.246006		
13.273408	1.7026068			13.273408	0.250102		
13.256429	1.7029723			13.256429	0.253106		
13.239492	1.7036864			13.239492	0.256911		
13.222599	1.7047463			13.222599	0.260252		
13.205748	1.7054281			13.205748	0.265884		
13.188941	1.7053899			13.188941	0.270184		
13.172176	1.7051954			13.172176	0.27482		
13.155454	1.7046679			13.155454	0.278989		
13.138775	1.7047436			13.138775	0.281771		
13.122137	1.7051522			13.122137	0.286523		
13.105542	1.705347			13.105542	0.290853		
13.088988	1.7047754			13.088988	0.297024		
13.072477	1.7034529			13.072477	0.301159		
13.056006	1.7024624			13.056006	0.304928		
13.039578	1.7017545			13.039578	0.308655		
13.023191	1.7016533			13.023191	0.312064		
13.006844	1.7011701			13.006844	0.31801		
12.990539	1.6999502			12.990539	0.322465		
12.974275	1.6982099			12.974275	0.32787		
12.958051	1.6963755			12.958051	0.330941		
12.941868	1.6953375			12.941868	0.334382		
12.925725	1.6943951			12.925725	0.338655		
12.909622	1.6934784			12.909622	0.342742		
12.89356	1.6917366			12.89356	0.348755		
12.877537	1.6894922			12.877537	0.352088		
12.861555	1.6874697			12.861555	0.35623		
12.845611	1.6858585			12.845611	0.358716		
12.829708	1.6849347			12.829708	0.3625		
12.813843	1.6836447			12.813843	0.367236		
12.798018	1.6820793			12.798018	0.371386		
12.782232	1.6798886			12.782232	0.376722		
12.766485	1.6777165			12.766485	0.37948		
12.750776	1.6760068			12.750776	0.383819		
12.735106	1.6742298			12.735106	0.387566		
12.719475	1.6723788			12.719475	0.392281		
12.703882	1.6697926			12.703882	0.397242		
12.688327	1.6669156			12.688327	0.400911		
12.67281	1.6640632			12.67281	0.404642		
12.657331	1.6617974			12.657331	0.40682		
12.64189	1.6601233			12.64189	0.410523		
12.626486	1.6583773			12.626486	0.414271		
12.61112	1.6563555			12.61112	0.418835		
12.595791	1.6538589			12.595791	0.423042		
12.5805	1.6515557			12.5805	0.426368		
12.565245	1.6494735			12.565245	0.430465		
12.550028	1.6475157			12.550028	0.434221		
12.534847	1.6454965			12.534847	0.439122		
12.519703	1.6429572			12.519703	0.444073		
12.504596	1.6400499			12.504596	0.448854		
12.489525	1.6370306			12.489525	0.453222		
12.47449	1.6341829			12.47449	0.457429		
12.459491	1.6313602			12.459491	0.462192		
12.444529	1.6283179			12.444529	0.467158		
12.429602	1.6248211			12.429602	0.472596		
12.414711	1.620823			12.414711	0.477621		
12.399856	1.616785			12.399856	0.482054		
12.385036	1.6127316			12.385036	0.486838		
12.370252	1.6085535			12.370252	0.491443		
12.355503	1.6041475			12.355503	0.496473		
12.340789	1.599306			12.340789	0.501407		
12.32611	1.5941535			12.32611	0.506029		
12.311465	1.5887424			12.311465	0.510471		
12.296856	1.5834061			12.296856	0.514139		
12.282281	1.5780466			12.282281	0.518493		
12.267741	1.5724889			12.267741	0.522352		
12.253235	1.5666677			12.253235	0.52669		
12.238764	1.5604711			12.238764	0.530427		
12.224326	1.5542968			12.224326	0.533695		
12.209923	1.548026			12.209923	0.537237		
12.195553	1.5417079			12.195553	0.540171		
12.181218	1.5351475			12.181218	0.5438		
12.166916	1.5283209			12.166916	0.54646		
12.152647	1.5213124			12.152647	0.549495		
12.138412	1.5140995			12.138412	0.551601		
12.12421	1.5070629			12.12421	0.553436		
12.110042	1.499913			12.110042	0.555523		
12.095906	1.492748			12.095906	0.55678		
12.081804	1.4854444			12.081804	0.55858		
12.067734	1.4781278			12.067734	0.559062		
12.053697	1.4710391			12.053697	0.559916		
12.039693	1.4639805			12.039693	0.560287		
12.025721	1.4570492			12.025721	0.560661		
12.011781	1.4500593			12.011781	0.561021		
11.997874	1.4431317			11.997874	0.560879		
11.983999	1.436143			11.983999	0.561063		
11.970156	1.4292078			11.970156	0.560309		
11.956345	1.4224398			11.956345	0.559884		
11.942566	1.4157414			11.942566	0.558938		
11.928819	1.4091617			11.928819	0.558148		
11.915103	1.4025199			11.915103	0.557178		
11.901418	1.3960249			11.901418	0.555672		
11.887765	1.3897256			11.887765	0.554264		
11.874144	1.3835528			11.874144	0.552617		
11.860553	1.3774434			11.860553	0.551094		
11.846994	1.3714024			11.846994	0.549184		
11.833465	1.3655326			11.833465	0.547223		
11.819968	1.3597895			11.819968	0.545148		
11.806501	1.3541675			11.806501	0.542992		
11.793065	1.3486753			11.793065	0.540701		
11.779659	1.3433599			11.779659	0.538289		
11.766284	1.3381855			11.766284	0.535919		
11.752939	1.3331219			11.752939	0.533441		
11.739625	1.3282349			11.739625	0.530862		
11.72634	1.3235025			11.72634	0.528362		
11.713086	1.3188676			11.713086	0.525863		
11.699861	1.3143235			11.699861	0.523367		
11.686667	1.309863			11.686667	0.520861		
11.673502	1.3055189			11.673502	0.518307		
11.660366	1.3011863			11.660366	0.51597		
11.647261	1.2969067			11.647261	0.513316		
11.634184	1.2927232			11.634184	0.510855		
11.621137	1.2885882			11.621137	0.508237		
11.608119	1.2844904			11.608119	0.505744		
11.595131	1.280428			11.595131	0.503029		
11.582171	1.2765674			11.582171	0.500177		
11.56924	1.2728058			11.56924	0.497619		
11.556338	1.2690855			11.556338	0.494913		
11.543465	1.2653324			11.543465	0.492481		
11.530621	1.2616292			11.530621	0.489562		
11.517805	1.2581084			11.517805	0.486831		
11.505017	1.2546783			11.505017	0.484055		
11.492258	1.2513761			11.492258	0.481348		
11.479528	1.2480146			11.479528	0.478974		
11.466825	1.244623			11.466825	0.476256		
11.45415	1.2412456			11.45415	0.47375		
11.441504	1.2379359			11.441504	0.470847		
11.428885	1.2347999			11.428885	0.468122		
11.416294	1.2317266			11.416294	0.465447		
11.403731	1.228673			11.403731	0.462898		
11.391195	1.2255072			11.391195	0.460487		
11.378687	1.222331			11.378687	0.457707		
11.366207	1.2192408			11.366207	0.455002		
11.353754	1.2163148			11.353754	0.452011		
11.341328	1.2135572			11.341328	0.449353		
11.328929	1.2107779			11.328929	0.446832		
11.316557	1.2078995			11.316557	0.444437		
11.304212	1.2048789			11.304212	0.441967		
