Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:CH4 (20:1)"
Temperature:	"15K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/99"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1000.2	1.3179		0.0061			1000.2	100		
1001.1	1.3169		0.006094			1000.6	99.900001526		
1002.1	1.3154		0.006079			1001.1	99.900001526		
1003.1	1.3146		0.006071			1001.6	99.900001526		
1004	1.314		0.006065			1002.1	100		
1005	1.3135		0.006056			1002.6	100		
1006	1.3131		0.006047			1003.1	100		
1006.9	1.3128		0.006041			1003.5	100		
1007.9	1.3125		0.006031			1004	100		
1008.8	1.3122		0.006026			1004.5	99.900001526		
1009.8	1.312		0.00602			1005	99.900001526		
1010.8	1.3118		0.006012			1005.5	99.900001526		
1011.7	1.3116		0.006005			1006	99.900001526		
1012.7	1.3114		0.006			1006.4	100		
1013.7	1.3112		0.005994			1006.9	99.900001526		
1014.6	1.311		0.005986			1007.4	99.900001526		
1015.6	1.3108		0.005979			1007.9	99.900001526		
1016.6	1.3106		0.005974			1008.4	99.900001526		
1017.5	1.3105		0.005969			1008.8	100		
1018.5	1.3103		0.005963			1009.3	100		
1019.5	1.3101		0.005956			1009.8	100		
1020.4	1.31		0.005947			1010.3	100		
1021.4	1.3098		0.005943			1010.8	100		
1022.3	1.3096		0.00594			1011.3	99.900001526		
1023.3	1.3094		0.005929			1011.7	99.900001526		
1024.3	1.3091		0.005923			1012.2	99.900001526		
1025.2	1.3089		0.005916			1012.7	99.900001526		
1026.2	1.3085		0.005909			1013.2	99.900001526		
1027.2	1.3079		0.005899			1013.7	100		
1028.1	1.3067		0.005886			1014.1	99.900001526		
1029.1	1.308		8.5E-5			1014.6	99.900001526		
1030.1	1.3087		0.005888			1015.1	99.900001526		
1031	1.3094		9.8E-5			1015.6	99.900001526		
1032	1.3106		0.00589			1016.1	99.900001526		
1033	1.309		0.005874			1016.6	99.900001526		
1033.9	1.3075		0.005858			1017	99.900001526		
1034.9	1.3088		9.3E-5			1017.5	100		
1035.8	1.3101		0.005865			1018	99.900001526		
1036.8	1.3085		0.005852			1018.5	100		
1037.8	1.3068		0.005833			1019	100		
1038.7	1.3078		8.4E-5			1019.5	99.900001526		
1039.7	1.3081		0.005831			1019.9	99.900001526		
1040.7	1.3078		8.5E-5			1020.4	100		
1041.6	1.3107		0.000115			1020.9	99.900001526		
1042.6	1.3111		0.005833			1021.4	99.900001526		
1043.6	1.3091		0.005818			1021.9	100		
1044.5	1.3073		0.005801			1022.3	100		
1045.5	1.3082		8.6E-5			1022.8	100		
1046.5	1.3085		0.005798			1023.3	100		
1047.4	1.3086		9.2E-5			1023.8	100		
1048.4	1.3086		0.005785			1024.3	99.900001526		
1049.4	1.3081		8.7E-5			1024.8	99.900001526		
1050.3	1.3108		0.000116			1025.2	100		
1051.3	1.3108		0.005784			1025.7	100		
1052.2	1.3082		0.005763			1026.2	100		
1053.2	1.3087		9.2E-5			1026.7	99.900001526		
1054.2	1.3087		0.005756			1027.2	99.900001526		
1055.1	1.308		8.7E-5			1027.7	99.900001526		
1056.1	1.3101		0.000108			1028.1	100		
1057.1	1.3122		0.000131			1028.6	100		
1058	1.3123		0.005757			1029.1	100		
1059	1.3102		0.005741			1029.6	100		
1060	1.3082		0.005722			1030.1	100		
1060.9	1.3086		9.3E-5			1030.5	100		
1061.9	1.3117		0.000126			1031	100		
1062.9	1.312		0.00573			1031.5	100		
1063.8	1.3096		0.005713			1032	100		
1064.8	1.3107		0.000117			1032.5	100		
1065.7	1.3121		0.005717			1033	100		
1066.7	1.3108		0.005704			1033.4	99.900001526		
1067.7	1.3102		0.005697			1033.9	99.900001526		
1068.6	1.3097		0.005687			1034.4	100		
1069.6	1.3093		0.00568			1034.9	100		
1070.6	1.3087		0.005673			1035.4	100		
1071.5	1.3076		0.005661			1035.8	100		
1072.5	1.3091		9.9E-5			1036.3	100		
1073.5	1.3106		0.005671			1036.8	100		
1074.4	1.3094		0.005657			1037.3	100		
1075.4	1.3087		0.005647			1037.8	100		
1076.4	1.3075		0.005635			1038.3	100		
1077.3	1.309		9.9E-5			1038.7	100		
1078.3	1.3105		0.005647			1039.2	99.900001526		
1079.3	1.3093		0.005633			1039.7	100		
1080.2	1.3086		0.005624			1040.2	100		
1081.2	1.308		0.005611			1040.7	100		
1082.1	1.3067		0.005597			1041.2	100		
1083.1	1.3081		8.9E-5			1041.6	100		
1084.1	1.3092		0.005607			1042.1	100		
1085	1.3071		0.005586			1042.6	99.900001526		
1086	1.3075		8.3E-5			1043.1	99.900001526		
1087	1.3107		0.000118			1043.6	100		
1087.9	1.3113		0.005602			1044	100		
1088.9	1.3099		0.005586			1044.5	100		
1089.9	1.3092		0.005578			1045	100		
1090.8	1.3087		0.00557			1045.5	100		
1091.8	1.3083		0.005562			1046	100		
1092.8	1.3077		0.005555			1046.5	100		
1093.7	1.3065		0.005541			1046.9	100		
1094.7	1.3079		9.0E-5			1047.4	100		
1095.6	1.3092		0.005549			1047.9	100		
1096.6	1.3073		0.005529			1048.4	100		
1097.6	1.3085		9.8E-5			1048.9	100		
1098.5	1.3099		0.005538			1049.4	100		
1099.5	1.3087		0.005529			1049.8	100		
1100.5	1.308		0.005517			1050.3	100		
1101.4	1.3074		0.005509			1050.8	100		
1102.4	1.3067		0.005498			1051.3	100		
1103.4	1.3052		0.005483			1051.8	99.900001526		
1104.3	1.3058		6.6E-5			1052.2	100		
1105.3	1.3089		0.000101			1052.7	100		
1106.3	1.3093		0.005499			1053.2	100		
1107.2	1.3074		0.005483			1053.7	100		
1108.2	1.3055		0.005464			1054.2	100		
1109.1	1.3058		6.6E-5			1054.7	100		
1110.1	1.3085		9.7E-5			1055.1	100		
1111.1	1.308		0.005465			1055.6	100		
1112	1.3078		9.2E-5			1056.1	100		
1113	1.3078		0.005455			1056.6	100		
1114	1.3077		9.0E-5			1057.1	100		
1114.9	1.3075		0.005445			1057.5	100		
1115.9	1.3068		7.8E-5			1058	100		
1116.9	1.3091		0.000105			1058.5	100		
1117.8	1.3084		0.005437			1059	100		
1118.8	1.308		9.3E-5			1059.5	100		
1119.8	1.3076		0.005421			1060	100		
1120.7	1.3066		7.8E-5			1060.4	100		
1121.7	1.3081		9.3E-5			1060.9	100		
1122.7	1.3091		0.000104			1061.4	100		
1123.6	1.3105		0.00012			1061.9	100		
1124.6	1.3094		0.005413			1062.4	99.900001526		
1125.5	1.3084		9.5E-5			1062.9	100		
1126.5	1.3105		0.000122			1063.3	100		
1127.5	1.3097		0.005402			1063.8	100		
1128.4	1.3093		0.00011			1064.3	100		
1129.4	1.3088		0.005386			1064.8	100		
1130.4	1.3079		9.2E-5			1065.3	100		
1131.3	1.3093		0.000109			1065.7	100		
1132.3	1.3104		0.000122			1066.2	99.900001526		
1133.3	1.3118		0.000138			1066.7	100		
1134.2	1.3108		0.005377			1067.2	99.900001526		
1135.2	1.3099		0.000116			1067.7	100		
1136.2	1.3123		0.000143			1068.2	100		
1137.1	1.3118		0.00537			1068.6	100		
1138.1	1.3119		0.000135			1069.1	100		
1139	1.3129		0.005372			1069.6	100		
1140	1.3116		0.005357			1070.1	100		
1141	1.3109		0.005351			1070.6	100		
1141.9	1.3105		0.005341			1071.1	99.900001526		
1142.9	1.3101		0.005336			1071.5	100		
1143.9	1.3097		0.005329			1072	100		
1144.8	1.3094		0.00532			1072.5	100		
1145.8	1.309		0.005313			1073	100		
1146.8	1.3085		0.005307			1073.5	100		
1147.7	1.3074		0.005293			1073.9	99.900001526		
1148.7	1.3087		0.000103			1074.4	100		
1149.7	1.3098		0.005305			1074.9	100		
1150.6	1.3079		0.005285			1075.4	100		
1151.1	1.3085		0.000215			1075.9	99.900001526		
1151.6	1.3114		0.000243			1076.4	99.900001526		
1152.1	1.3119		0.005306			1076.8	99.900001526		
1152.6	1.3104		0.005292			1077.3	100		
1153	1.3094		0.005284			1077.8	100		
1153.5	1.3079		0.005272			1078.3	100		
1154	1.3084		0.000212			1078.8	100		
1154.5	1.3112		0.000239			1079.3	100		
1155	1.3115		0.005289			1079.7	100		
1155.4	1.3094		0.005273			1080.2	100		
1155.9	1.3103		0.000233			1080.7	100		
1156.4	1.3114		0.005282			1081.2	99.900001526		
1156.9	1.31		0.005272			1081.7	99.900001526		
1157.4	1.3091		0.005263			1082.1	99.900001526		
1157.9	1.3075		0.005252			1082.6	100		
1158.3	1.3077		0.000209			1083.1	100		
1158.8	1.3098		0.000228			1083.6	100		
1159.3	1.3118		0.000249			1084.1	100		
1159.8	1.3118		0.005271			1084.6	100		
1160.3	1.3094		0.005251			1085	99.900001526		
1160.7	1.3096		0.000228			1085.5	99.900001526		
1161.2	1.3123		0.000253			1086	100		
1161.7	1.3128		0.005268			1086.5	100		
1162.2	1.3114		0.005259			1087	100		
1162.7	1.3106		0.00525			1087.4	100		
1163.2	1.31		0.005243			1087.9	100		
1163.6	1.3093		0.005237			1088.4	100		
1164.1	1.3079		0.005226			1088.9	100		
1164.6	1.3084		0.000215			1089.4	100		
1165.1	1.3111		0.000242			1089.9	100		
1165.6	1.311		0.00524			1090.3	100		
1166.1	1.3113		0.000244			1090.8	99.900001526		
1166.5	1.3123		0.005247			1091.3	100		
1167	1.311		0.005234			1091.8	100		
1167.5	1.3102		0.005227			1092.3	100		
1168	1.309		0.005218			1092.8	100		
1168.5	1.3103		0.000234			1093.2	100		
1168.9	1.3116		0.005232			1093.7	99.900001526		
1169.4	1.3105		0.005222			1094.2	100		
1169.9	1.3099		0.005215			1094.7	100		
1170.4	1.3093		0.005208			1095.2	100		
1170.9	1.308		0.005197			1095.6	99.900001526		
1171.4	1.3086		0.000217			1096.1	100		
1171.8	1.3116		0.000246			1096.6	100		
1172.3	1.3123		0.005222			1097.1	100		
1172.8	1.311		0.00521			1097.6	100		
1173.3	1.3105		0.005205			1098.1	100		
1173.8	1.3101		0.005198			1098.5	100		
1174.3	1.3098		0.005197			1099	100		
1174.7	1.3094		0.005191			1099.5	99.900001526		
1175.2	1.3091		0.005188			1100	100		
1175.7	1.3086		0.005182			1100.5	100		
1176.2	1.308		0.005174			1101	100		
1176.7	1.3066		0.005161			1101.4	100		
1177.1	1.3068		0.000197			1101.9	100		
1177.6	1.3087		0.000217			1102.4	100		
1178.1	1.3099		0.000231			1102.9	100		
1178.6	1.3111		0.000243			1103.4	100		
1179.1	1.313		0.00026			1103.8	100		
1179.6	1.3132		0.005197			1104.3	100		
1180	1.3118		0.005186			1104.8	100		
1180.5	1.3111		0.005179			1105.3	100		
1181	1.310700059		0.0051746			1105.8	100		
1181.5	1.310400009		0.0051699			1106.3	100		
1182	1.310099959		0.0051661			1106.7	100		
1182.4	1.309900045		0.0051613			1107.2	100		
1182.9	1.309599996		0.005157			1107.7	99.900001526		
1183.4	1.309299946		0.0051537			1108.2	100		
1183.9	1.309000015		0.0051517			1108.7	100		
1184.4	1.308699965		0.0051455			1109.1	100		
1184.9	1.308099985		0.0051408			1109.6	100		
1185.3	1.306800008		0.0051274			1110.1	100		
1185.8	1.307399988		0.00020409			1110.6	99.900001526		
1186.3	1.310099959		0.00023127			1111.1	99.900001526		
1186.8	1.310400009		0.0051465			1111.6	100		
1187.3	1.308099985		0.0051289			1112	100		
1187.8	1.308200002		0.00021362			1112.5	99.900001526		
1188.2	1.310700059		0.00023842			1113	100		
1188.7	1.310400009		0.0051403			1113.5	100		
1189.2	1.310600042		0.00023842			1114	100		
1189.7	1.311400056		0.0051436			1114.5	100		
1190.2	1.309900045		0.0051303			1114.9	100		
1190.6	1.308300018		0.0051174			1115.4	100		
1191.1	1.308699965		0.00021744			1115.9	100		
1191.6	1.311499953		0.00024605			1116.4	100		
1192.1	1.311800003		0.005136			1116.9	100		
1192.6	1.309800029		0.0051208			1117.3	99.900001526		
1193.1	1.310799956		0.00023794			1117.8	100		
1193.5	1.312000036		0.0051308			1118.3	100		
1194	1.310899973		0.0051236			1118.8	100		
1194.5	1.310400009		0.0051165			1119.3	100		
1195	1.309999943		0.0051098			1119.8	99.900001526		
1195.5	1.309599996		0.005105			1120.2	100		
1196	1.309200048		0.0051031			1120.7	100		
1196.4	1.308599949		0.0050955			1121.2	100		
1196.9	1.307399988		0.005084			1121.7	100		
1197.4	1.307999969		0.00021029			1122.2	100		
1197.9	1.310899973		0.00024033			1122.7	100		
1198.4	1.311400056		0.0051093			1123.1	100		
1198.8	1.309999943		0.0050964			1123.6	100		
1199.3	1.309100032		0.0050879			1124.1	100		
1199.8	1.307800055		0.0050764			1124.6	100		
1200.3	1.308699965		0.00021839			1125.1	100		
1200.8	1.308899999		0.0050821			1125.5	100		
1201.3	1.308599949		0.00021601			1126	100		
1201.7	1.310899973		0.00023937			1126.5	100		
1202.2	1.310400009		0.0050859			1127	100		
1202.7	1.309999943		0.00023174			1127.5	100		
1203.2	1.3125		0.00025511			1128	100		
1203.7	1.312899947		0.0050983			1128.4	100		
1204.2	1.311699986		0.005085			1128.9	100		
1204.6	1.311100006		0.0050802			1129.4	100		
1205.1	1.310700059		0.0050774			1129.9	100		
1205.6	1.310400009		0.0050716			1130.4	100		
1206.1	1.310199976		0.0050678			1130.8	100		
1206.6	1.309999943		0.005064			1131.3	100		
1207	1.309800029		0.0050621			1131.8	100		
