Reference:	"Hudson and Yarnall (2022)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2022.114899"
Sample Type:	"Ice"
Composition:	"C5H5N (1)"
Temperature:	"130K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/179"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
550.04	1.6391			550.04	-0.0035073		
550.1	1.6391			550.1	-0.00088838		
550.16	1.6389			550.16	0.0016211		
550.22	1.639			550.22	0.0036619		
550.28	1.6377			550.28	0.0049592		
550.34	1.6371			550.34	0.0059684		
550.4	1.6358			550.4	0.006658		
550.46	1.6349			550.46	0.0070194		
550.52	1.6336			550.52	0.0070882		
550.58	1.6327			550.58	0.0068022		
550.64	1.6316			550.64	0.0061222		
550.7	1.6312			550.7	0.005049		
550.76	1.6311			550.76	0.0038331		
550.82	1.632			550.82	0.0027672		
550.88	1.6332			550.88	0.0022513		
550.94	1.6348			550.94	0.0025279		
551	1.6359			551	0.0035703		
551.06	1.6366			551.06	0.0051408		
551.12	1.6364			551.12	0.0068451		
551.18	1.6357			551.18	0.0083109		
551.24	1.6344			551.24	0.0092791		
551.3	1.6333			551.3	0.0097398		
551.36	1.6321			551.36	0.0098661		
551.42	1.6312			551.42	0.0098549		
551.48	1.6302			551.48	0.009842		
551.54	1.6292			551.54	0.0097535		
551.6	1.6279			551.6	0.0094006		
551.66	1.6266			551.66	0.0085142		
551.72	1.6255			551.72	0.0069919		
551.78	1.6252			551.78	0.0049338		
551.84	1.6257			551.84	0.0027276		
551.9	1.6274			551.9	0.00092428		
551.96	1.6298			551.96	7.9204E-5		
552.02	1.6326			552.02	0.00050114		
552.08	1.6348			552.08	0.0022026		
552.14	1.6361			552.14	0.0048248		
552.2	1.636			552.2	0.0078267		
552.26	1.6347			552.26	0.0105		
552.32	1.6323			552.32	0.0125		
552.38	1.6295			552.38	0.0132		
552.44	1.6265			552.44	0.0128		
552.5	1.6243			552.5	0.0114		
552.56	1.6227			552.56	0.0095383		
552.62	1.6218			552.62	0.0073075		
552.68	1.6217			552.68	0.0050227		
552.74	1.6224			552.74	0.0030746		
552.8	1.6235			552.8	0.0016019		
552.86	1.6248			552.86	0.00061357		
552.92	1.6262			552.92	4.2656E-5		
552.98	1.6276			552.98	-0.00014707		
553.04	1.629			553.04	3.4273E-5		
553.1	1.6303			553.1	0.00059574		
553.16	1.6314			553.16	0.0015433		
553.22	1.6323			553.22	0.0028907		
553.28	1.6327			553.28	0.0045532		
553.34	1.6324			553.34	0.0063703		
553.4	1.6314			553.4	0.0080888		
553.46	1.6298			553.46	0.0094102		
553.52	1.6277			553.52	0.0101		
553.58	1.6255			553.58	0.0098926		
553.64	1.6233			553.64	0.0088825		
553.7	1.6218			553.7	0.0072017		
553.76	1.6209			553.76	0.0051379		
553.82	1.6208			553.82	0.0029945		
553.88	1.6213			553.88	0.0010376		
553.94	1.6223			553.94	-0.00056732		
554	1.6236			554	-0.0017662		
554.06	1.6251			554.06	-0.0026106		
554.12	1.6266			554.12	-0.0030937		
554.18	1.6283			554.18	-0.003207		
554.24	1.63			554.24	-0.0028959		
554.3	1.6317			554.3	-0.00207		
554.36	1.633			554.36	-0.00072702		
554.42	1.6339			554.42	0.0010458		
554.48	1.6341			554.48	0.0030243		
554.54	1.6336			554.54	0.0049029		
554.6	1.6325			554.6	0.0063923		
554.66	1.6311			554.66	0.0072783		
554.72	1.6297			554.72	0.0075558		
554.78	1.6286			554.78	0.007329		
554.84	1.6278			554.84	0.0069471		
554.9	1.6275			554.9	0.0066001		
554.96	1.6274			554.96	0.0064755		
555.02	1.6273			555.02	0.0067157		
555.08	1.627			555.08	0.0072624		
555.14	1.6263			555.14	0.0079439		
555.2	1.6251			555.2	0.0085265		
555.26	1.6236			555.26	0.0087665		
555.32	1.6217			555.32	0.0084844		
555.38	1.6199			555.38	0.0075747		
555.44	1.6182			555.44	0.0060177		
555.5	1.617			555.5	0.0038867		
555.56	1.6165			555.56	0.001382		
555.62	1.6168			555.62	-0.0012109		
555.68	1.6179			555.68	-0.0035694		
555.74	1.6196			555.74	-0.0053842		
555.8	1.6217			555.8	-0.0064449		
555.86	1.6239			555.86	-0.0067016		
555.92	1.6257			555.92	-0.0062695		
555.98	1.627			555.98	-0.0053898		
556.04	1.6277			556.04	-0.0043668		
556.1	1.6278			556.1	-0.0034849		
556.16	1.6277			556.16	-0.0029228		
556.22	1.6274			556.22	-0.002729		
556.28	1.6272			556.28	-0.002831		
556.34	1.6271			556.34	-0.0031101		
556.4	1.6272			556.4	-0.00346		
556.46	1.6275			556.46	-0.0038341		
556.52	1.6279			556.52	-0.0042107		
556.58	1.6284			556.58	-0.0045947		
556.64	1.6291			556.64	-0.0049459		
556.7	1.63			556.7	-0.005157		
556.76	1.6312			556.76	-0.0051001		
556.82	1.6324			556.82	-0.0046543		
556.88	1.6335			556.88	-0.0037564		
556.94	1.6343			556.94	-0.002458		
557	1.6347			557	-0.00092239		
557.06	1.6345			557.06	0.00054415		
557.12	1.634			557.12	0.0018644		
557.18	1.6331			557.18	0.0030619		
557.24	1.632			557.24	0.0039337		
557.3	1.6306			557.3	0.0044572		
557.36	1.6292			557.36	0.0046379		
557.42	1.6277			557.42	0.0044417		
557.48	1.6263			557.48	0.0038135		
557.54	1.625			557.54	0.0027142		
557.6	1.6241			557.6	0.0011482		
557.66	1.6237			557.66	-0.0007661		
557.72	1.6241			557.72	-0.0027782		
557.78	1.6253			557.78	-0.0045738		
557.84	1.6271			557.84	-0.005844		
557.9	1.6293			557.9	-0.0063247		
557.96	1.6314			557.96	-0.0059164		
558.02	1.6333			558.02	-0.0047017		
558.08	1.6345			558.08	-0.002863		
558.14	1.635			558.14	-0.00069712		
558.2	1.6345			558.2	0.0014373		
558.26	1.6332			558.26	0.0032003		
558.32	1.6314			558.32	0.0043354		
558.38	1.6292			558.38	0.0046453		
558.44	1.6271			558.44	0.0040661		
558.5	1.6254			558.5	0.0026968		
558.56	1.6243			558.56	0.00076922		
558.62	1.6241			558.62	-0.0013798		
558.68	1.6247			558.68	-0.0033968		
558.74	1.6259			558.74	-0.0049735		
558.8	1.6275			558.8	-0.005963		
558.86	1.6292			558.86	-0.0063654		
558.92	1.6308			558.92	-0.0062816		
558.98	1.6323			558.98	-0.0058407		
559.04	1.6335			559.04	-0.0051304		
559.1	1.6347			559.1	-0.0041378		
559.16	1.6356			559.16	-0.0027944		
559.22	1.6363			559.22	-0.0010486		
559.28	1.6362			559.28	0.0010441		
559.34	1.6354			559.34	0.0031317		
559.4	1.6338			559.4	0.004873		
559.46	1.6315			559.46	0.0061681		
559.52	1.6285			559.52	0.0063357		
559.58	1.6256			559.58	0.0051904		
559.64	1.6233			559.64	0.0028176		
559.7	1.6223			559.7	-0.00032616		
559.76	1.6227			559.76	-0.0035494		
559.82	1.6243			559.82	-0.0062147		
559.88	1.6268			559.88	-0.0078447		
559.94	1.6294			559.94	-0.0083085		
560	1.6317			560	-0.0077775		
560.06	1.6334			560.06	-0.0065634		
560.12	1.6342			560.12	-0.005061		
560.18	1.6344			560.18	-0.0036007		
560.24	1.6341			560.24	-0.0024277		
560.3	1.6333			560.3	-0.00168		
560.36	1.6324			560.36	-0.0014362		
560.42	1.6315			560.42	-0.00174		
560.48	1.6308			560.48	-0.0025627		
560.54	1.6307			560.54	-0.0037825		
560.6	1.6311			560.6	-0.0051745		
560.66	1.6323			560.66	-0.006395		
560.72	1.6341			560.72	-0.0071129		
560.78	1.6362			560.78	-0.0070774		
560.84	1.6382			560.84	-0.0062144		
560.9	1.6399			560.9	-0.0046717		
560.96	1.6408			560.96	-0.0027365		
561.02	1.6411			561.02	-0.0007405		
561.08	1.6408			561.08	0.0010455		
561.14	1.6403			561.14	0.002507		
561.2	1.6396			561.2	0.0036932		
561.26	1.6389			561.26	0.0046993		
561.32	1.6382			561.32	0.0056983		
561.38	1.6373			561.38	0.0066948		
561.44	1.6361			561.44	0.0076155		
561.5	1.6347			561.5	0.0082976		
561.56	1.6331			561.56	0.0085968		
561.62	1.6315			561.62	0.0084244		
561.68	1.63			561.68	0.0079454		
561.74	1.6288			561.74	0.0070897		
561.8	1.6279			561.8	0.0060726		
561.86	1.6273			561.86	0.0050521		
561.92	1.627			561.92	0.0041365		
561.98	1.6268			561.98	0.0032856		
562.04	1.6266			562.04	0.0024675		
562.1	1.6266			562.1	0.0016532		
562.16	1.6266			562.16	0.00084192		
562.22	1.6268			562.22	6.9461E-5		
562.28	1.6271			562.28	-0.00057773		
562.34	1.6275			562.34	-0.0011138		
562.4	1.6278			562.4	-0.0015918		
562.46	1.6282			562.46	-0.0020186		
562.52	1.6286			562.52	-0.0024544		
562.58	1.6291			562.58	-0.0028834		
562.64	1.6297			562.64	-0.0032189		
562.7	1.6304			562.7	-0.0033732		
562.76	1.6311			562.76	-0.0032824		
562.82	1.6316			562.82	-0.0030053		
562.88	1.6319			562.88	-0.0026456		
